Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	TL
8420	-14394.8	-14288.1	-106.718	0.2458121	0.716106	0.641868	0.813635	0.497755	0.966416	0.478065	0.735675	1.06668	1.04349	0.484053	0.200748	0.29517	0.470694	0.487236	0.661386	0.47777	0.426509	0.345199	0.390996	0.224315	0.363784	0.186251	0.801067	0.0111854	0.00265448	0.226159	0.0393682	0.0187189	0.0708799	0.232087	0.00622611	0.0710835	0.032258	0.0387189	0.00104803	0.00944399	0.175711	0.10321	0.0483719	0.00276899	0.0926295	0.0163444	0.00284187	0.0228027	0.115592	0.0991466	0.0074435	0.73991	0.0151051	0.00192229	0.0636827	0.49257	3.44182	0.371856	0.337972	0.0991946	0.190978	13.97658
8430	-14384.5	-14281.2	-103.239	0.2401493	0.691518	0.762002	0.813635	0.453104	0.919266	0.429213	0.584712	1.06789	0.8976	0.694155	0.209353	0.251502	0.547316	0.433937	0.626512	0.476581	0.365488	0.324058	0.485403	0.26464	0.359909	0.126885	0.690842	0.00182834	0.00758665	0.229231	0.0110827	0.0105454	0.0646281	0.329616	0.0142811	0.0297168	0.00920838	0.0112118	0.0194784	0.0136597	0.156478	0.0582955	0.0446866	0.00360663	0.128987	0.00591141	0.00309704	0.025697	0.119142	0.093736	0.00659738	0.742605	0.0122226	0.00168402	0.059674	0.480246	3.4584	0.37845	0.334703	0.103331	0.183516	13.62866
8440	-14395.8	-14293	-102.822	0.2337687	0.613035	0.740273	0.867545	0.552885	1.08457	0.472664	0.731569	1.12668	0.716018	0.737933	0.184788	0.238149	0.522213	0.356714	0.519341	0.441053	0.395302	0.335229	0.396804	0.2631	0.418484	0.138329	0.609182	0.00690534	0.0131372	0.252702	0.0528172	0.0129053	0.0204915	0.218981	0.0346605	0.00957823	0.0316287	0.00358044	0.00148045	0.0541171	0.110038	0.101051	0.0328251	0.0273444	0.0976679	0.00616461	0.0370228	0.0324808	0.113635	0.0782112	0.00784627	0.755872	0.0119543	0.00143961	0.0552448	0.465984	3.47733	0.384337	0.321918	0.104658	0.189087	13.58695
8450	-14388.8	-14284.9	-103.861	0.2379737	0.983868	0.804347	0.765142	0.610631	1.07619	0.570477	0.56381	0.996699	0.774692	0.544054	0.205	0.263222	0.53894	0.429259	0.437208	0.493256	0.44039	0.281864	0.545072	0.21143	0.376005	0.154169	0.659333	0.000541186	0.0131372	0.21749	0.0352812	0.00296817	0.011549	0.214362	0.0108238	0.00392227	0.0316287	0.0204722	0.00820031	0.0177323	0.086296	0.115795	0.0386276	0.0132596	0.0958993	0.00698408	0.020834	0.0352033	0.121369	0.0771998	0.00323531	0.745717	0.0172754	0.00159785	0.0581529	0.475428	3.46482	0.381903	0.342648	0.0895946	0.185855	13.69086
8460	-14384.7	-14273.1	-111.62	0.2325776	0.886096	0.680889	0.823345	0.592347	1.0506	0.529647	0.793905	0.993789	1.01048	0.615632	0.251681	0.235481	0.521238	0.380016	0.54847	0.547308	0.474993	0.326267	0.480927	0.288283	0.388948	0.138833	0.793108	0.0136635	0.00533134	0.250372	0.0159939	0.0152325	0.0117551	0.250146	0.0412461	0.0246879	0.00189161	0.0209018	0.00967606	0.00455915	0.124827	0.100158	0.014468	0.0100788	0.109589	0.0515906	0.0383286	0.022331	0.119809	0.0843165	0.00887447	0.749049	0.0156201	0.00139675	0.0544291	0.463277	3.4809	0.359363	0.352016	0.0946969	0.193924	14.46677
8470	-14391.6	-14280.6	-110.998	0.2405889	1.04384	0.89918	0.82194	0.529245	0.917828	0.726476	0.802793	1.20625	0.937184	0.463388	0.191209	0.212125	0.401557	0.49852	0.51687	0.536235	0.51258	0.330738	0.485431	0.284718	0.372726	0.127179	0.62399	0.0293427	0.00857936	0.196308	0.0370259	0.00287768	0.00927576	0.184631	0.0336536	0.0117138	0.00184774	0.0346521	0.0175102	0.0552686	0.12906	0.096041	0.0162708	0.00269117	0.0896185	0.00485761	0.00131621	0.0241262	0.120617	0.0855147	0.00905178	0.746204	0.0144864	0.00170179	0.0599827	0.481214	3.4571	0.382137	0.33825	0.0920389	0.187574	14.40455
8480	-14387.4	-14285.7	-101.692	0.2594791	0.875379	0.637557	0.734794	0.523606	0.863805	0.579045	0.716771	1.06772	1.03637	0.474172	0.197864	0.18867	0.510653	0.366325	0.534274	0.50918	0.405956	0.281378	0.485431	0.277266	0.377455	0.137758	0.68174	0.00301853	0.00466728	0.236209	0.00101825	0.0109003	0.0442315	0.202093	0.00547596	0.0202788	0.00898606	0.00732783	0.0278863	0.00866805	0.110794	0.163534	0.0280256	0.00111158	0.119537	0.00626275	0.00072845	0.025685	0.130829	0.0918582	0.0114943	0.72156	0.0185741	0.00258328	0.0736159	0.521054	3.40275	0.364279	0.357394	0.0879799	0.190347	13.47392
8490	-14386.6	-14286.6	-100.002	0.2559777	0.630071	0.684849	1.00673	0.475305	1.02804	0.638726	0.678535	1.0528	0.722907	0.556804	0.213962	0.193979	0.514781	0.376787	0.525402	0.439454	0.375924	0.315579	0.348057	0.259844	0.343343	0.156201	0.725318	0.0195324	0.00268438	0.24039	0.0783112	0.00553794	0.03718	0.14655	0.00478153	0.029637	0.0535245	0.00297192	0.0136636	0.0165559	0.0892534	0.077244	0.0140868	0.000599126	0.172871	0.0285572	0.0076364	0.025275	0.143692	0.0973195	0.012341	0.709279	0.012093	0.00240214	0.0710396	0.513923	3.41263	0.370925	0.346897	0.0903758	0.191802	13.30497
8500	-14392.5	-14285.6	-106.934	0.2363987	0.598814	0.767687	0.964652	0.588092	1.01381	0.574217	0.722238	1.04992	0.724523	0.649607	0.189565	0.247009	0.477642	0.398249	0.548387	0.573935	0.404999	0.317959	0.497547	0.30082	0.418618	0.137531	0.649168	0.00255405	0.00832988	0.275616	0.112108	0.00566512	0.0218839	0.132069	0.0306408	0.0111319	0.0513685	0.00601097	0.00747805	0.0165559	0.13201	0.0992665	0.0484448	0.0370728	0.172871	0.0106238	0.00147213	0.0290232	0.121398	0.0843834	0.0107663	0.738005	0.0164241	0.00153731	0.0570587	0.471912	3.46949	0.365577	0.343006	0.0985815	0.192835	13.99816
8510	-14385.9	-14285	-100.923	0.2319796	0.648107	0.611594	0.861276	0.587221	1.00248	0.574217	0.746947	1.04758	0.843175	0.625751	0.211182	0.254617	0.504351	0.369339	0.470038	0.549242	0.379387	0.308892	0.582144	0.18748	0.322061	0.152106	0.565692	0.0087387	0.023717	0.208049	0.0238933	0.0222043	0.0142052	0.21091	0.0405995	0.00478314	0.0300075	0.00752943	0.00813152	0.0288611	0.0981354	0.102788	0.0086198	0.000568692	0.129983	0.0202606	0.00022985	0.0282883	0.127262	0.0793823	0.00599046	0.747576	0.0115007	0.00137554	0.0540209	0.461912	3.48269	0.383916	0.335899	0.0960175	0.184167	13.39709
8520	-14387.2	-14288.2	-98.9755	0.2516504	0.74261	0.641221	0.708031	0.464663	0.92416	0.592591	0.756382	0.953577	0.728699	0.556098	0.214258	0.221437	0.515426	0.422773	0.568762	0.518048	0.407103	0.381662	0.452142	0.246864	0.43084	0.0957329	0.638428	0.0074756	0.0172308	0.162949	0.0589736	0.00919837	0.0710176	0.0943162	0.0357191	0.00368575	0.0303562	0.00797081	0.00647332	0.0413383	0.138368	0.0885072	0.0312556	0.00345691	0.19507	0.0101668	0.00727602	0.028378	0.118323	0.0828453	0.00636002	0.748479	0.0156145	0.00218957	0.0678844	0.504953	3.42497	0.381617	0.336817	0.0994963	0.18207	13.20231
8530	-14389.8	-14286.7	-103.081	0.2350448	0.762159	0.629693	0.870153	0.624341	0.893099	0.512004	0.633296	1.0693	0.87496	0.558792	0.222479	0.218272	0.543821	0.337137	0.55457	0.375111	0.464226	0.429234	0.487677	0.284648	0.399705	0.194302	0.701687	0.0171861	0.00014666	0.182229	0.0211937	0.0134663	0.0277451	0.177567	0.037151	0.0281132	0.0312234	0.0126594	0.00146399	0.0073591	0.0760159	0.138218	0.0340265	0.00313521	0.0971099	0.0524529	0.0136985	0.0297901	0.0966186	0.0771732	0.00972656	0.768326	0.0183656	0.00148649	0.0561228	0.468869	3.47352	0.386844	0.325112	0.108184	0.179859	13.61282
8540	-14396.6	-14287	-109.629	0.2312048	0.733763	0.789748	0.620774	0.619734	1.01063	0.597121	0.667838	0.980212	0.922899	0.580866	0.307688	0.332923	0.579955	0.345084	0.546417	0.541331	0.447297	0.327764	0.52441	0.267238	0.401116	0.125997	0.768176	0.0034876	0.00997268	0.182064	0.0803037	0.00134112	0.00612227	0.190155	0.0515232	0.0428357	0.0264735	0.0130566	0.0108322	0.0105763	0.147543	0.16259	0.0949524	0.00507657	0.0645464	0.121877	0.00332287	0.0330543	0.106742	0.0648724	0.0143588	0.769267	0.0117057	0.0013484	0.0534934	0.460139	3.48502	0.365603	0.350764	0.0956882	0.187945	14.26763
8550	-14389.1	-14282.5	-106.573	0.2456825	0.796436	0.653712	0.87408	0.549713	1.01031	0.557028	0.593784	1.05829	0.89536	0.639242	0.23268	0.30181	0.455729	0.430998	0.524861	0.463839	0.479121	0.306175	0.552286	0.276419	0.328696	0.175721	0.806461	0.0167365	0.00498185	0.122485	0.0770306	0.00807765	0.00601576	0.22156	0.0417282	0.00749397	0.00833255	0.0758054	0.0069032	0.0246941	0.0557211	0.0836436	0.000791245	0.0028666	0.227172	0.00598543	0.00125576	0.0318473	0.109023	0.0686414	0.00771029	0.767507	0.0152707	0.00191661	0.0635902	0.492292	3.4422	0.380208	0.331371	0.100585	0.187836	13.96203
8560	-14382.4	-14283	-99.4045	0.2434272	0.673113	0.732956	0.824907	0.456623	0.922013	0.562832	0.607885	0.99774	0.734	0.667461	0.222271	0.288598	0.441662	0.366417	0.506189	0.426915	0.424587	0.285077	0.461982	0.271057	0.354683	0.202868	0.809224	0.00233918	0.00115007	0.253813	0.0100864	0.00357155	0.0301323	0.157889	0.00808254	0.0233703	0.0496906	0.0136287	0.0102318	0.0188885	0.0993719	0.103955	0.0335837	0.00218625	0.120506	0.0252589	0.0364173	0.0329475	0.109373	0.0743095	0.00954234	0.760578	0.0132498	0.00181945	0.061986	0.487418	3.44878	0.391042	0.321037	0.104778	0.183143	13.24521
8570	-14384	-14278.3	-105.674	0.2345787	0.74149	0.737978	0.76941	0.675754	0.995975	0.579449	0.773193	1.04332	0.919558	0.55149	0.171638	0.229925	0.504401	0.376197	0.599893	0.45404	0.464536	0.32175	0.460607	0.303052	0.34044	0.100334	0.649647	0.0109195	0.0280037	0.257229	0.0566883	0.0244777	0.0728216	0.156821	0.0333058	0.0363886	0.00112084	0.0313261	0.0132416	0.00848662	0.136528	0.0952837	0.0224372	0.00115322	0.0682166	0.0299843	0.0236767	0.0325594	0.105223	0.0768546	0.0128442	0.763622	0.00889707	0.00146925	0.0558016	0.467817	3.47491	0.382908	0.331626	0.103365	0.182101	13.87219
8580	-14401.3	-14295	-106.304	0.2353803	0.75499	0.776659	0.802313	0.578549	0.977509	0.4824	0.773193	1.0134	1.04674	0.614356	0.15891	0.187854	0.54581	0.377514	0.445871	0.445065	0.334558	0.33658	0.547221	0.243225	0.309125	0.173219	0.663932	0.00399586	0.00631586	0.305703	0.0492327	0.0258686	0.0247164	0.31837	0.0291702	0.00199145	0.0246346	0.0141427	0.0235732	0.0852027	0.0539914	0.112893	0.0450896	0.00571541	0.106921	0.0716039	0.0370264	0.0270657	0.118997	0.0797457	0.0165515	0.749056	0.00858403	0.00149898	0.0563542	0.469624	3.47252	0.383507	0.330777	0.101465	0.184252	13.93515
8590	-14390.6	-14286	-104.585	0.235396	0.713355	0.836518	0.893456	0.502214	0.962952	0.660602	0.76027	0.920758	0.794625	0.480578	0.140812	0.257094	0.584859	0.372476	0.664054	0.457398	0.446679	0.289774	0.533104	0.311167	0.327041	0.15346	0.764156	0.0307738	0.0456371	0.178943	0.0440181	0.0018266	0.0215996	0.144121	0.058788	0.0211889	0.0602161	0.00902284	0.00737224	0.0065195	0.0992757	0.0643803	8.5488e-05	0.00500102	0.120635	0.00876737	0.00771356	0.0315573	0.130573	0.0792003	0.0144925	0.735086	0.00909068	0.00149956	0.0563651	0.46966	3.47248	0.36711	0.339557	0.0953269	0.198005	13.76329
8600	-14382.3	-14286.3	-95.9724	0.2701135	0.732158	0.802764	0.736297	0.585221	0.88049	0.57696	0.711136	0.877321	0.711887	0.488258	0.16173	0.229273	0.519234	0.462294	0.516364	0.457398	0.432528	0.293963	0.394558	0.261089	0.355075	0.194907	0.772385	0.0143892	0.011408	0.209421	0.0446295	0.00347561	0.00437395	0.125342	0.00652574	0.0211889	0.0067764	0.0103777	0.0137138	0.0138017	0.0677508	0.0766815	0.000775549	0.0159984	0.0947311	0.00177558	0.00558267	0.0405072	0.146433	0.0765065	0.0124446	0.710083	0.0140258	0.00318452	0.0815527	0.542028	3.37323	0.371324	0.338487	0.0915552	0.198633	12.90201
8610	-14391.3	-14287.7	-103.672	0.235355	0.756112	0.819727	0.80488	0.568552	0.802517	0.48195	0.731494	1.21438	0.859316	0.607509	0.176176	0.240404	0.552231	0.296125	0.576914	0.477544	0.39799	0.340389	0.486168	0.274088	0.331449	0.117718	0.689611	0.00714391	0.011408	0.223838	0.0549975	0.0075654	0.00850666	0.149772	0.0156788	0.00872317	0.0305849	0.0166604	0.0264789	0.00179222	0.206564	0.07029	0.0315895	0.0250126	0.0972023	0.0670576	0.00781576	0.040385	0.145629	0.0623581	0.0155683	0.727217	0.00884337	0.00149803	0.0563368	0.469567	3.4726	0.368654	0.33939	0.0890139	0.202942	13.67192
8620	-14381	-14274.1	-106.812	0.2460844	0.761309	0.803907	0.809947	0.614235	0.952101	0.744497	0.800094	0.973215	0.859316	0.547081	0.176405	0.277487	0.490027	0.456418	0.576914	0.467806	0.498527	0.328541	0.416812	0.288201	0.399088	0.195422	0.662152	0.013006	0.00986074	0.261455	0.028295	0.0127927	0.0363046	0.101195	0.0173267	0.0188405	0.0179311	0.0189882	0.0172755	0.00565559	0.0905798	0.0870274	0.0172033	0.00849777	0.119597	0.00201428	0.0025711	0.0375422	0.132659	0.0723109	0.0149288	0.728801	0.0137582	0.00193426	0.0638771	0.493155	3.44103	0.356181	0.34601	0.0916464	0.206163	13.98592
8630	-14383.6	-14284	-99.6556	0.2337259	0.714299	0.828463	0.876061	0.598688	0.952101	0.525829	0.750371	0.838747	0.934144	0.547081	0.153071	0.219668	0.509381	0.40751	0.480828	0.419488	0.369669	0.308432	0.467928	0.219712	0.304111	0.1253	0.731801	0.00857664	0.0122454	0.216641	0.0618901	0.00173846	0.0473248	0.173286	0.0120049	0.0077167	0.0167226	0.00220078	0.00704635	0.0221349	0.0870378	0.15511	0.00749625	0.012722	0.117881	0.00792909	0.00994071	0.038553	0.11483	0.0679393	0.0171325	0.747733	0.013812	0.00143805	0.0552155	0.465887	3.47746	0.372785	0.334276	0.102158	0.190781	13.27033
8640	-14383.2	-14289	-94.1829	0.251295	0.746213	0.578617	0.697937	0.481474	0.852982	0.525829	0.735278	0.934253	0.859628	0.479124	0.238478	0.240164	0.437647	0.368905	0.499456	0.517066	0.47422	0.365433	0.403706	0.29254	0.364979	0.116928	0.518038	0.0161074	0.0130695	0.215183	0.0658015	0.0121412	0.0281681	0.174132	0.0302293	0.0565741	0.000831023	0.00451368	0.0148297	0.00749485	0.111135	0.15511	0.00125801	0.00431528	0.0719174	0.000759585	0.0105895	0.037061	0.123066	0.0774306	0.012545	0.733591	0.0163071	0.00217266	0.0676268	0.504209	3.42599	0.374952	0.339473	0.0996654	0.185909	12.72305
8650	-14385.3	-14286.6	-98.698	0.2446897	0.76782	0.775759	0.782595	0.523755	0.963606	0.549813	0.56966	0.964191	0.757509	0.516947	0.142008	0.249733	0.434713	0.398097	0.576883	0.528308	0.47422	0.345241	0.451706	0.369772	0.343962	0.126541	0.598066	0.00265567	0.0102035	0.207122	0.013319	0.00732527	0.000894609	0.243916	0.0252703	0.00631534	0.0102787	0.0149212	0.00544672	0.00587803	0.191801	0.0456937	0.027326	0.0100407	0.122694	0.00725138	0.00530884	0.0228219	0.121318	0.0957751	0.0123668	0.723173	0.0245448	0.00187344	0.0628826	0.490152	3.44509	0.368826	0.340749	0.098145	0.19228	13.17457
8660	-14393.5	-14288.6	-104.965	0.2352178	0.780351	0.748347	0.662666	0.561804	0.863019	0.617264	0.676488	1.04403	0.941699	0.657147	0.175044	0.174259	0.454975	0.377685	0.707135	0.421075	0.472459	0.347197	0.494895	0.345618	0.347213	0.115086	0.617705	0.00428574	0.00310175	0.21668	0.0855804	0.0312071	0.011603	0.212647	0.0441565	0.0574633	0.00690731	0.00400547	0.00963433	0.00199042	0.199756	0.0575133	0.0604169	0.0015646	0.147038	0.0260982	0.0164467	0.0272663	0.112641	0.0747995	0.00995527	0.750335	0.0250023	0.00149292	0.0562421	0.469258	3.47301	0.3874	0.327829	0.0981101	0.186661	13.80126
8670	-14393.1	-14289.5	-103.668	0.2390365	0.656653	0.710754	0.897941	0.532307	0.875757	0.512459	0.641408	1.04403	0.969731	0.566531	0.169581	0.233532	0.588906	0.433056	0.506691	0.460842	0.445371	0.29503	0.491047	0.35137	0.324518	0.119038	0.77619	0.0320431	0.00190742	0.138032	0.0309924	0.0322925	0.00695025	0.22765	0.0555403	0.0157249	0.0246754	0.00153314	0.0135267	0.023052	0.147166	0.0774788	0.0431248	0.0130476	0.181444	0.000824841	0.0017896	0.0259929	0.114408	0.0712584	0.0153891	0.755223	0.0177281	0.00163958	0.0588946	0.477788	3.46168	0.386193	0.324085	0.0927641	0.196958	13.67154
8680	-14392.5	-14284	-108.497	0.2276259	0.854656	0.820282	0.94521	0.533835	1.16825	0.529003	0.703673	1.05419	0.781928	0.589715	0.178975	0.249336	0.510009	0.442799	0.497636	0.400419	0.453171	0.314992	0.514951	0.252886	0.38244	0.189465	0.713197	0.0215548	0.0458105	0.21026	0.00869539	0.00532832	0.00463279	0.224462	0.0151207	0.0537335	0.0145271	0.0211779	0.0212985	0.0264967	0.111665	0.0731197	0.060046	0.0130476	0.105212	0.0192189	0.018045	0.0343977	0.112265	0.0713944	0.0106282	0.755927	0.0153873	0.00122762	0.0510777	0.45187	3.49582	0.364972	0.337994	0.0971203	0.199913	14.15447
8690	-14391.3	-14285.1	-106.232	0.2366485	0.710049	0.766295	0.968117	0.558317	0.891085	0.531532	0.730542	0.84832	0.945247	0.557075	0.220217	0.224007	0.541429	0.453324	0.619741	0.535368	0.480646	0.225885	0.569919	0.260035	0.351704	0.208864	0.623572	0.00706103	0.00189262	0.187564	0.191233	0.00790624	0.0161337	0.255161	0.0111273	0.0477124	0.0130915	0.00712065	0.0200905	0.00566034	0.144329	0.0642085	0.000839917	0.0150158	0.0804634	0.0158443	0.0142269	0.0329545	0.105879	0.0707782	0.0131424	0.768005	0.00924084	0.00154681	0.0572317	0.472471	3.46875	0.371996	0.335115	0.100219	0.19267	13.92797
8700	-14380.4	-14274.9	-105.521	0.2350889	0.73332	0.847511	0.765123	0.622292	1.05938	0.547033	0.639376	1.11609	0.936492	0.520201	0.213443	0.249914	0.548879	0.374786	0.549868	0.445979	0.417491	0.271075	0.494208	0.301488	0.339178	0.178854	0.632591	0.00101814	0.0213359	0.232245	0.0466967	0.0159418	0.0766068	0.162403	0.00694101	0.0266738	0.0130026	0.017625	0.0013504	0.0350576	0.116521	0.127078	0.0203272	0.00279046	0.122314	0.0056201	0.000724122	0.0218763	0.114407	0.0886905	0.0126237	0.752383	0.0100195	0.00148812	0.0561531	0.468968	3.47339	0.37714	0.332915	0.0981844	0.191761	13.85684
8710	-14382.9	-14277	-105.86	0.2348833	0.824274	0.805052	0.736164	0.557661	0.907288	0.553723	0.700879	0.941824	0.784446	0.604334	0.191861	0.231282	0.560695	0.385422	0.566286	0.506279	0.51873	0.323434	0.414223	0.283763	0.462769	0.23032	0.739019	0.0141691	0.00332573	0.291015	0.0102859	0.0126681	0.0649864	0.239169	0.0216622	0.0126661	0.00247572	0.00111236	0.00247415	0.0198679	0.130283	0.0898743	0.000826291	0.00790458	0.134137	0.00101932	0.00110853	0.0218126	0.112835	0.095065	0.0118615	0.742043	0.0163835	0.0014805	0.0560114	0.468504	3.474	0.369425	0.341013	0.0991551	0.190408	13.89076
8720	-14403.1	-14279.7	-123.442	0.2393028	0.874786	0.842212	0.82089	0.570482	0.907288	0.588839	0.922663	1.315	1.1059	0.56285	0.227498	0.258512	0.462198	0.48849	0.594117	0.638487	0.532134	0.320331	0.486883	0.383667	0.432311	0.299235	0.810002	0.00726281	0.0150478	0.309322	0.0365896	0.0308319	0.036776	0.315679	0.0132226	0.00216513	0.0202471	0.00428776	0.00683532	0.0209585	0.133478	0.0307544	0.0348381	0.0017417	0.126052	0.0533822	0.00471991	0.0186374	0.124106	0.0866711	0.0114942	0.739035	0.0200556	0.00165014	0.0590808	0.478377	3.46089	0.377606	0.339521	0.0877846	0.195088	15.64897
8730	-14395	-14285.1	-109.883	0.250368	0.729507	0.750566	0.750191	0.687343	0.968063	0.501436	0.688855	1.09189	0.94843	0.584658	0.163949	0.27526	0.517983	0.397075	0.582139	0.493839	0.465786	0.345281	0.391456	0.379511	0.367974	0.112894	0.819903	0.00935784	0.0178626	0.270372	0.031998	0.000498682	0.0487054	0.271026	0.00141225	0.0093515	0.0485333	0.0192049	0.00883686	0.0101209	0.258529	0.0372497	0.0693981	0.0145291	0.100221	0.0376852	0.0141871	0.0239143	0.134616	0.0849324	0.00695479	0.72442	0.0251625	0.00212895	0.0669558	0.502261	3.42865	0.364888	0.349496	0.091144	0.194472	14.29307
8740	-14397.3	-14291.8	-105.517	0.2528375	0.7766	0.667922	0.76585	0.523582	0.844327	0.656129	0.666327	1.1003	0.857559	0.55587	0.242411	0.355397	0.596179	0.394231	0.443503	0.499813	0.502071	0.356942	0.430998	0.293155	0.353197	0.175216	0.690022	0.0177579	0.00893644	0.203207	0.0794689	0.0142962	0.0662722	0.172316	7.66749e-05	0.00778835	0.000697534	0.0276596	0.0020628	0.0203559	0.205412	0.0623007	0.0192915	0.000779927	0.12726	0.0696299	0.00328599	0.0319437	0.134991	0.0785946	0.00107813	0.726437	0.0269549	0.00224664	0.0687466	0.507431	3.42158	0.348924	0.367753	0.0917897	0.191534	13.85645
8750	-14383.9	-14280.4	-103.534	0.2464688	0.763629	0.719919	0.811747	0.569694	1.01989	0.570978	0.744883	0.967286	0.81937	0.518391	0.20991	0.224545	0.498586	0.448128	0.625557	0.497516	0.461951	0.266157	0.427032	0.291544	0.401543	0.156886	0.594419	0.00248531	0.0292689	0.338444	0.0191545	0.0157308	0.0125627	0.187342	0.0400544	0.0225934	0.00861301	0.00489232	0.00192574	0.000456253	0.145812	0.0565686	0.016108	9.60876e-05	0.12726	0.0182532	0.00103165	0.0313272	0.115896	0.0726187	0.00287901	0.744739	0.0325395	0.00195125	0.0641519	0.49398	3.43992	0.38082	0.343197	0.0830645	0.192919	13.65821
8760	-14399.5	-14291.5	-107.999	0.2435626	0.794298	0.940762	0.811747	0.424332	0.981601	0.509614	0.669955	1.12127	0.983297	0.561542	0.166024	0.282814	0.506938	0.434317	0.504966	0.52783	0.421561	0.295091	0.411386	0.255576	0.459662	0.146712	0.636907	0.00768535	0.0535873	0.302605	0.0540024	0.0144773	0.0227295	0.222505	0.00852932	0.00996944	0.0436324	0.00851502	0.00750929	0.00895855	0.1072	0.0515581	0.105497	0.00136717	0.194483	0.0184179	0.0132559	0.0276798	0.10055	0.069925	0.00770637	0.754349	0.0397901	0.00182519	0.062082	0.487712	3.44838	0.383209	0.33394	0.100039	0.182812	14.10469
8770	-14397.9	-14297.9	-100.057	0.2464184	0.919388	0.812898	0.749089	0.547357	0.816466	0.558128	0.683864	0.967885	0.868054	0.474073	0.17973	0.242726	0.493154	0.355622	0.456695	0.465358	0.364408	0.261172	0.482537	0.327369	0.419412	0.150606	0.659742	0.0338509	0.036836	0.23578	0.0151822	0.0108808	0.0419709	0.142622	0.00852932	0.039003	0.0456594	0.00599274	0.0257183	0.000542403	0.158464	0.0655996	0.0225628	0.00653949	0.119407	0.0184179	0.0211847	0.0264315	0.0991992	0.0720237	0.00121286	0.760742	0.0403909	0.00194902	0.0641159	0.493872	3.44006	0.392577	0.321553	0.0968833	0.188986	13.31048
8780	-14399.5	-14279	-120.524	0.2161024	0.699077	0.812898	0.950938	0.516762	1.08061	0.876182	0.760177	1.06703	0.966329	0.551903	0.231026	0.271437	0.622001	0.559033	0.60119	0.595771	0.499234	0.289931	0.531976	0.297834	0.312946	0.224838	0.76467	0.000705478	0.0339565	0.272895	0.0780438	0.00792428	0.0360139	0.160277	0.0465223	0.0428508	0.0285485	0.0230086	0.0104859	0.00805331	0.138172	0.0491082	0.0309702	0.00415326	0.253532	0.0475766	0.000569668	0.0284959	0.100904	0.0639657	0.000819603	0.769832	0.0359827	0.000888482	0.0435507	0.424364	3.5312	0.376264	0.333055	0.0968854	0.193796	15.35716
