Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	pi[1]	pi[2]	pi[3]	pi[4]	rel_branch_lengths[1]	rel_branch_lengths[2]	rel_branch_lengths[3]	rel_branch_lengths[4]	rel_branch_lengths[5]	rel_branch_lengths[6]	rel_branch_lengths[7]	rel_branch_lengths[8]	rel_branch_lengths[9]	rel_branch_lengths[10]	rel_branch_lengths[11]	rel_branch_lengths[12]	rel_branch_lengths[13]	rel_branch_lengths[14]	rel_branch_lengths[15]	rel_branch_lengths[16]	rel_branch_lengths[17]	rel_branch_lengths[18]	rel_branch_lengths[19]	rel_branch_lengths[20]	rel_branch_lengths[21]	rel_branch_lengths[22]	rel_branch_lengths[23]	rel_branch_lengths[24]	rel_branch_lengths[25]	rel_branch_lengths[26]	rel_branch_lengths[27]	rel_branch_lengths[28]	rel_branch_lengths[29]	rel_branch_lengths[30]	rel_branch_lengths[31]	rel_branch_lengths[32]	rel_branch_lengths[33]	rel_branch_lengths[34]	rel_branch_lengths[35]	rel_branch_lengths[36]	rel_branch_lengths[37]	rel_branch_lengths[38]	rel_branch_lengths[39]	rel_branch_lengths[40]	rel_branch_lengths[41]	rel_branch_lengths[42]	rel_branch_lengths[43]	TL
18720	-15333.3	-15390.1	56.7911	0.137761	0.0916059	0.0903478	0.108021	0.102094	0.093045	0.132659	0.0794823	0.0803901	0.15902	0.0775858	0.0804566	0.0755865	0.0908551	0.0961936	0.129312	0.12755	0.129505	0.134779	0.102399	0.0773621	0.076972	0.1855	0.0472152	0.0498102	0.0140038	0.0443529	0.0372197	0.0230731	0.0364304	0.0283918	0.0497183	0.0275793	0.0369624	0.0159624	0.0429424	0.0323612	0.0727656	0.0243734	0.0126298	0.0402684	0.0276752	0.0197452	0.214086	0.299018	0.104419	0.382477	0.0438456	0.0291556	0.0287552	0.03438	0.0324937	0.0296137	0.0422217	0.025297	0.0255859	0.0506116	0.0246934	0.0256071	0.0240571	0.0289167	0.0306157	0.0411564	0.0405956	0.0412178	0.0428965	0.0325907	0.0246222	0.0244981	0.0590396	0.0150273	0.0158532	0.00445701	0.0141163	0.011846	0.00734353	0.0115948	0.00903632	0.015824	0.00877773	0.0117641	0.00508038	0.0136674	0.0102997	0.0231593	0.00775738	0.00401973	0.0128163	0.00880826	0.00628435	3.141964
18730	-15338.2	-15395	56.7911	0.13423	0.0982184	0.100214	0.0896613	0.104201	0.0749388	0.135397	0.0511684	0.0891672	0.143265	0.0791871	0.0843101	0.106505	0.112537	0.115115	0.131981	0.130182	0.119649	0.10602	0.0612147	0.0894266	0.0887565	0.18303	0.0370346	0.0528775	0.0311688	0.0373892	0.0258218	0.018641	0.0625583	0.0207882	0.0340872	0.0472635	0.0223184	0.0295089	0.0489027	0.0370197	0.0902719	0.0272138	0.0081267	0.0249149	0.0293135	0.0283692	0.214507	0.297639	0.104625	0.383229	0.0427215	0.0312602	0.0318954	0.0285367	0.0331643	0.0238509	0.0430931	0.0162855	0.0283794	0.0455972	0.0252031	0.0268336	0.0338976	0.0358173	0.0366378	0.0420059	0.0414334	0.0380809	0.0337431	0.0194829	0.028462	0.0282487	0.0582535	0.0117871	0.0168294	0.00992016	0.0118999	0.00821835	0.00593291	0.0199106	0.0066163	0.010849	0.0150427	0.00710334	0.00939185	0.0155644	0.0117823	0.0287311	0.0086614	0.0025865	0.00792971	0.00932967	0.00902913	3.141964
18740	-15328.3	-15385.1	56.7867	0.131356	0.0961156	0.0941025	0.103441	0.10197	0.0907527	0.132498	0.0890399	0.0864701	0.140198	0.0851218	0.082505	0.104225	0.0865297	0.10009	0.12042	0.118439	0.114075	0.102834	0.0877045	0.0875119	0.0868563	0.141781	0.0620282	0.0466969	0.0212778	0.0446349	0.039706	0.0228708	0.0502477	0.0285766	0.0436144	0.0468616	0.0165796	0.0283352	0.0478721	0.0254149	0.0831342	0.0346479	0.0217178	0.0245506	0.0426016	0.0277618	0.211694	0.293736	0.103253	0.391318	0.0417909	0.0305792	0.0299388	0.0329099	0.0324418	0.028873	0.0421543	0.0283281	0.0275105	0.0446039	0.0270815	0.026249	0.0331592	0.0275295	0.0318437	0.0383117	0.0376813	0.0362929	0.0327168	0.0279032	0.027842	0.0276334	0.0451078	0.0197343	0.0148566	0.00676955	0.0142006	0.0126325	0.00727635	0.0159863	0.00909166	0.0138759	0.014909	0.00527482	0.00901486	0.0152305	0.00808577	0.0264492	0.0110232	0.00690954	0.00781079	0.0135537	0.00883243	3.143168
18750	-15334.8	-15391.4	56.606	0.134337	0.0983828	0.0811916	0.111047	0.0944813	0.0764692	0.138475	0.0810397	0.0963336	0.150506	0.0764566	0.0820036	0.115446	0.0928921	0.10745	0.129274	0.145205	0.108631	0.125425	0.073817	0.0912518	0.0743765	0.15513	0.0411986	0.0427123	0.0228424	0.0479169	0.0426255	0.0149662	0.0628581	0.0306778	0.0322366	0.0241632	0.0260484	0.0260458	0.041095	0.0467186	0.10288	0.0360087	0.0211794	0.0325078	0.0434193	0.0144954	0.213337	0.296015	0.096293	0.394355	0.0420828	0.0308196	0.0254342	0.0347868	0.0295974	0.0239549	0.043379	0.0253866	0.0301776	0.0471478	0.0239509	0.0256886	0.0361647	0.0290995	0.0336599	0.0404968	0.0454872	0.03403	0.0392907	0.023124	0.0285857	0.0232993	0.0485962	0.0129059	0.0133801	0.00715564	0.0150105	0.0133529	0.00468835	0.0196911	0.00961018	0.0100985	0.00756942	0.00815998	0.00815916	0.0128735	0.0146352	0.0322284	0.0112802	0.00663468	0.0101835	0.0136016	0.00454085	3.192218
18760	-15332.8	-15389.4	56.6082	0.134188	0.0982732	0.112333	0.110923	0.0877476	0.0797202	0.104598	0.0859495	0.0886111	0.159156	0.0857577	0.0819122	0.105714	0.0927886	0.117652	0.128913	0.125944	0.108805	0.114907	0.0779512	0.0911501	0.093404	0.154957	0.0434751	0.0426647	0.0226906	0.0565202	0.0502766	0.0128615	0.047186	0.0253753	0.0406508	0.0252956	0.0267623	0.0300692	0.0400765	0.0395757	0.102765	0.0352212	0.0197331	0.0372695	0.0337367	0.0180586	0.213337	0.296015	0.096293	0.394355	0.0420437	0.030791	0.0351964	0.0347546	0.0274931	0.024978	0.0327727	0.0269297	0.0277637	0.0498669	0.0268697	0.0256648	0.0331223	0.0290726	0.0368628	0.040391	0.0394609	0.034091	0.0360026	0.0244237	0.0285592	0.0292654	0.0485511	0.0136216	0.0133677	0.00710943	0.0177089	0.0157527	0.00402978	0.0147843	0.00795061	0.0127367	0.00792562	0.00838519	0.00942131	0.0125568	0.0123999	0.0321985	0.0110355	0.00618278	0.0116773	0.0105704	0.00565813	3.19162
18770	-15330.4	-15386.8	56.3299	0.140366	0.102798	0.0990157	0.116031	0.0917877	0.079828	0.135045	0.0976506	0.092691	0.190891	0.0717129	0.0847297	0.110581	0.095747	0.126268	0.134848	0.134632	0.113815	0.129542	0.0815403	0.101324	0.0737874	0.162091	0.0460724	0.0430514	0.0166575	0.0321273	0.0525914	0.0207093	0.0440452	0.0353421	0.0306237	0.0341192	0.020652	0.0303921	0.0419217	0.0404822	0.0926125	0.034426	0.0189164	0.0224686	0.0248393	0.0182648	0.226302	0.28562	0.107572	0.380506	0.0429643	0.0314652	0.0303075	0.0355156	0.0280951	0.0244344	0.0413357	0.0298897	0.0283716	0.0584293	0.0219504	0.0259347	0.0338475	0.029307	0.0386491	0.0412754	0.0412091	0.0348374	0.0396511	0.0249585	0.0310141	0.0225854	0.0496142	0.0141022	0.0131775	0.00509866	0.00983377	0.0160976	0.00633885	0.0134817	0.0108178	0.00937355	0.0104435	0.00632132	0.00930265	0.0128317	0.0123911	0.0283475	0.0105374	0.00579009	0.00687737	0.00760299	0.00559063	3.267036
18780	-15324.4	-15381.3	56.9308	0.108216	0.104934	0.107819	0.103492	0.10621	0.0809677	0.117525	0.0818876	0.0940143	0.164972	0.0806753	0.0730388	0.11216	0.097114	0.105346	0.104737	0.107751	0.11544	0.125626	0.0650183	0.0900133	0.0821472	0.157219	0.0549205	0.0464097	0.0361484	0.0437224	0.0365356	0.0375688	0.0525494	0.0225029	0.031061	0.0346064	0.0266773	0.0218979	0.0364184	0.0327187	0.0772485	0.0308211	0.0191865	0.0330203	0.0285104	0.0151597	0.226957	0.286448	0.104986	0.381609	0.0348632	0.0338059	0.0347354	0.0333415	0.0342171	0.0260849	0.0378624	0.0263813	0.0302881	0.053148	0.0259907	0.0235305	0.0361339	0.0312867	0.0339386	0.0337427	0.0347135	0.0371906	0.0404721	0.0209466	0.0289991	0.0264649	0.0506502	0.0176934	0.0149515	0.0116457	0.0140858	0.0117705	0.0121033	0.0169295	0.00724964	0.0100067	0.0111489	0.00859447	0.00705473	0.0117327	0.0105408	0.0248867	0.00992947	0.00618121	0.010638	0.00918504	0.00488392	3.104006
18790	-15336.7	-15393.6	56.9308	0.11013	0.107547	0.109726	0.105323	0.108089	0.0823999	0.142692	0.0740839	0.0844866	0.16789	0.0686689	0.0924107	0.100375	0.0841716	0.095345	0.137386	0.122853	0.100991	0.132624	0.0695793	0.101985	0.0700895	0.180869	0.0630028	0.0430372	0.0197706	0.0477153	0.0288835	0.0121137	0.0327771	0.0177771	0.0357607	0.0470496	0.0227196	0.0146191	0.0413638	0.0270917	0.0805258	0.0430535	0.0146873	0.0217541	0.020342	0.0202489	0.226957	0.286448	0.104986	0.381609	0.0354799	0.0346477	0.0353498	0.0339312	0.0348223	0.0265463	0.0459702	0.0238672	0.0272186	0.0540881	0.0221227	0.0297714	0.0323371	0.0271171	0.0307168	0.0442608	0.0395788	0.0325358	0.0427266	0.022416	0.0328558	0.0225803	0.0582697	0.0202973	0.0138651	0.00636939	0.0153722	0.00930522	0.00390261	0.0105596	0.00572714	0.0115208	0.0151577	0.00731945	0.00470974	0.013326	0.00872798	0.0259425	0.0138703	0.00473171	0.00700841	0.00655345	0.00652347	3.104006
18800	-15326.5	-15383.4	56.8307	0.10556	0.101065	0.0971609	0.0971723	0.10319	0.0831004	0.131649	0.0910677	0.0779485	0.154897	0.0688752	0.0852594	0.107411	0.0776579	0.101493	0.126754	0.123245	0.107996	0.123113	0.0740442	0.0940925	0.0907338	0.166873	0.0572472	0.0424337	0.0246026	0.0379907	0.0455409	0.024728	0.0481577	0.0226496	0.0467902	0.031392	0.0196174	0.0134098	0.057919	0.0401168	0.0742942	0.0469763	0.0265333	0.027855	0.0287301	0.0238801	0.221926	0.302266	0.102659	0.373149	0.033712	0.0322764	0.0310297	0.0310333	0.0329551	0.0265393	0.0420441	0.0290838	0.0248939	0.0494687	0.0219962	0.0272288	0.0343033	0.0248011	0.0324131	0.0404807	0.0393601	0.0344899	0.0393179	0.023647	0.0300497	0.0289771	0.0532931	0.0182827	0.0135518	0.00785718	0.0121329	0.0145441	0.00789724	0.0153798	0.00723346	0.0149431	0.0100255	0.0062651	0.0042826	0.0184973	0.0128119	0.0237269	0.0150025	0.00847379	0.00889588	0.00917535	0.00762645	3.131223
18810	-15338.7	-15395.5	56.8307	0.112845	0.104841	0.105927	0.10832	0.0853323	0.077447	0.140735	0.0973525	0.107853	0.165266	0.0736284	0.0652691	0.114824	0.0830172	0.104802	0.140274	0.130082	0.102109	0.104032	0.0791541	0.0945611	0.0969956	0.178389	0.0399745	0.0260165	0.0263005	0.0487502	0.0280081	0.0298488	0.0530751	0.0220396	0.0303825	0.0461299	0.0248126	0.0316796	0.0303471	0.0278535	0.0832945	0.0247049	0.0154761	0.0195377	0.0235653	0.0263712	0.221926	0.302266	0.102659	0.373149	0.0360385	0.0334824	0.0338291	0.0345935	0.0272521	0.0247338	0.0449456	0.0310909	0.0344445	0.0527801	0.0235143	0.0208446	0.0366707	0.0265127	0.0334699	0.0447985	0.0415434	0.0326098	0.0332241	0.025279	0.0301994	0.0309769	0.056971	0.0127664	0.00830874	0.00839942	0.0155691	0.00894479	0.00953265	0.0169503	0.00703867	0.00970309	0.0147322	0.00792425	0.0101173	0.00969176	0.00889542	0.0266013	0.00788987	0.00494252	0.00623963	0.00752591	0.008422	3.131223
18820	-15339.8	-15396.8	57.0631	0.125518	0.106415	0.0883713	0.104916	0.0886878	0.100032	0.105644	0.0739914	0.089503	0.18829	0.0746301	0.0730239	0.103342	0.0792813	0.106376	0.148011	0.132036	0.103642	0.105194	0.0601848	0.0659827	0.0999344	0.151212	0.0492294	0.0282375	0.0211045	0.0387094	0.0273062	0.0270832	0.0514019	0.0214306	0.0495217	0.0316505	0.0297723	0.0192199	0.0415558	0.0274455	0.113052	0.0257642	0.00702832	0.0224449	0.0443421	0.0174953	0.21228	0.298433	0.101357	0.38793	0.0409116	0.0346855	0.0288041	0.0341966	0.0289072	0.0326048	0.0344341	0.024117	0.029173	0.061372	0.0243252	0.0238017	0.0336838	0.0258412	0.0346726	0.0482433	0.0430362	0.0337815	0.0342874	0.0196169	0.0215066	0.032573	0.0492866	0.016046	0.00920382	0.00687888	0.0126171	0.00890029	0.00882758	0.0167541	0.00698518	0.0161413	0.0103163	0.0097041	0.00626461	0.0135449	0.00894567	0.0368486	0.00839769	0.00229084	0.00731577	0.014453	0.00570249	3.068015
18830	-15332.6	-15389.6	57.0631	0.117974	0.0852218	0.119719	0.110799	0.0993315	0.0764754	0.110987	0.0834981	0.0841236	0.160084	0.078191	0.0737623	0.101422	0.107063	0.0996481	0.111916	0.1241	0.0880969	0.140385	0.0574835	0.0783915	0.094212	0.155102	0.0462705	0.039367	0.0271645	0.0580967	0.0298147	0.0272346	0.0488434	0.0163941	0.0441765	0.0375554	0.0279829	0.021183	0.0456231	0.0332431	0.0736716	0.0314572	0.0302868	0.0290492	0.0164325	0.0261827	0.21164	0.303479	0.100444	0.384437	0.0384527	0.0277775	0.0390215	0.0361143	0.0323765	0.0249267	0.0361755	0.0272157	0.0274196	0.0521784	0.0254859	0.0240424	0.0330578	0.0348965	0.0324797	0.0364782	0.0404495	0.0287146	0.0457576	0.0187364	0.0255512	0.0307078	0.0505546	0.0150816	0.0128314	0.00885411	0.0189363	0.00971792	0.00887694	0.0159202	0.00534354	0.0143991	0.0122409	0.00912085	0.00690448	0.0148706	0.0108354	0.0240128	0.0102533	0.00987178	0.00946842	0.00535607	0.00853408	3.068015
18840	-15340	-15397.1	57.0631	0.139662	0.109927	0.0959967	0.0790724	0.101475	0.0693986	0.113382	0.05961	0.0859391	0.163539	0.0662184	0.0753541	0.0816928	0.10719	0.104723	0.129861	0.126778	0.0899981	0.144786	0.0919289	0.101279	0.0962451	0.165643	0.0492807	0.0393371	0.0216829	0.0361302	0.0292455	0.0187817	0.0592826	0.00972275	0.0508688	0.0344998	0.015525	0.0261597	0.0363651	0.0249604	0.0913645	0.0221758	0.0158649	0.0361756	0.0222558	0.0286365	0.211546	0.303729	0.0999721	0.384753	0.045522	0.0358301	0.0312895	0.0257732	0.0330752	0.02262	0.0369562	0.0194295	0.0280113	0.0533045	0.0215835	0.0245612	0.0266272	0.0349379	0.0341338	0.0423274	0.0413225	0.0293343	0.0471921	0.0299637	0.0330113	0.0313705	0.0539902	0.0160627	0.0128217	0.0070674	0.0117764	0.0095324	0.00612177	0.0193228	0.00316907	0.0165804	0.011245	0.00506026	0.0085266	0.011853	0.00813567	0.0297797	0.00722805	0.00517106	0.0117912	0.00725414	0.00933388	3.068015
18850	-15330	-15386.8	56.8102	0.130916	0.10899	0.0951785	0.111903	0.10061	0.0781816	0.126665	0.0954338	0.103775	0.140065	0.0848868	0.0897637	0.0853113	0.0946431	0.10383	0.137937	0.125697	0.114443	0.105743	0.0700838	0.100416	0.0954248	0.153834	0.0488607	0.0474205	0.0125421	0.0414645	0.045266	0.0264974	0.0597007	0.0316735	0.0379727	0.0304987	0.0186072	0.0168959	0.0434848	0.0328805	0.0855209	0.0256701	0.008517	0.0259263	0.0231708	0.0204938	0.218411	0.313585	0.103216	0.364788	0.0417356	0.0347457	0.0303426	0.0356742	0.0320742	0.024924	0.0403804	0.030424	0.0330831	0.0446522	0.0270616	0.0286164	0.027197	0.0301719	0.0331007	0.0439738	0.0400719	0.036484	0.0337106	0.0223425	0.0320122	0.0304211	0.0490418	0.0155766	0.0151175	0.00399838	0.0132187	0.0144307	0.00844727	0.0190324	0.0100974	0.0121056	0.00972289	0.0059319	0.00538635	0.0138628	0.0104822	0.0272638	0.00818354	0.00271519	0.00826521	0.00738679	0.00653336	3.136796
18860	-15338.6	-15395.6	56.9671	0.105581	0.0967418	0.098242	0.108247	0.098557	0.0940387	0.12408	0.0965334	0.08707	0.180092	0.101011	0.0788034	0.100351	0.0927117	0.0864159	0.135122	0.131373	0.112107	0.114407	0.0686536	0.0983666	0.0681736	0.140528	0.0344064	0.0464528	0.0282116	0.0346239	0.0443423	0.0250559	0.0579101	0.0262555	0.0521389	0.0321548	0.0266653	0.0189526	0.0478302	0.0322095	0.0648397	0.0114563	0.0128731	0.0341116	0.026734	0.0197084	0.218724	0.314034	0.101932	0.36531	0.0341228	0.0312661	0.031751	0.0349846	0.0318528	0.0303925	0.0401016	0.0311988	0.0281403	0.0582041	0.0326461	0.0254686	0.0324326	0.0299637	0.0279289	0.0436703	0.0424586	0.0362322	0.0369754	0.0221883	0.0317913	0.0220331	0.0454175	0.0111199	0.0150132	0.00911776	0.0111902	0.0143311	0.00809787	0.018716	0.00848555	0.0168509	0.0103922	0.008618	0.00612531	0.0154583	0.0104098	0.0209557	0.00370258	0.00416047	0.0110246	0.0086402	0.00636959	3.094139
18870	-15326.8	-15383.8	56.9671	0.127887	0.0947294	0.0985927	0.109127	0.105723	0.0920826	0.121499	0.0894135	0.085304	0.176345	0.0701146	0.0747298	0.0933095	0.0907832	0.0806816	0.14114	0.141285	0.109775	0.112037	0.0890264	0.0963205	0.0935692	0.154391	0.0458304	0.032436	0.0292959	0.0446333	0.0343881	0.0250486	0.0408164	0.028626	0.0401003	0.036085	0.0204885	0.0265715	0.0365119	0.0258017	0.063491	0.0298415	0.0135607	0.0300954	0.0262972	0.0163524	0.222978	0.300691	0.103915	0.372416	0.041332	0.0306158	0.0318643	0.035269	0.0341689	0.0297603	0.0392675	0.0288977	0.0275695	0.0569934	0.0226604	0.0241521	0.0301569	0.0293404	0.0260756	0.0456153	0.045662	0.0354785	0.0362095	0.0287726	0.03113	0.0302408	0.049898	0.014812	0.010483	0.0094682	0.0144251	0.0111139	0.00809549	0.0131915	0.0092517	0.0129601	0.0116624	0.00662173	0.00858768	0.0118003	0.00833891	0.0205197	0.00964453	0.0043827	0.00972657	0.00849904	0.00528496	3.094139
18880	-15329.6	-15386.6	56.9671	0.128969	0.0947168	0.0968043	0.11005	0.0860445	0.0764701	0.108515	0.0655642	0.0835788	0.160163	0.0707075	0.0802676	0.10672	0.0915509	0.133763	0.127899	0.142479	0.0980214	0.127434	0.0593815	0.0967138	0.0724541	0.182556	0.0511999	0.0429983	0.0231596	0.0450108	0.0435061	0.0229751	0.0449642	0.0162689	0.0408662	0.0363902	0.0219406	0.0252095	0.0340384	0.0396882	0.0767186	0.031219	0.0053878	0.0350218	0.0317878	0.0249653	0.220401	0.297215	0.102714	0.379671	0.0416816	0.0306117	0.0312863	0.0355672	0.0278089	0.0247145	0.0350712	0.0211898	0.027012	0.0517632	0.0228521	0.0259418	0.0344911	0.0295885	0.0432311	0.041336	0.0460482	0.0316797	0.0411855	0.0191916	0.0312571	0.0234166	0.0590005	0.0165474	0.0138967	0.00748497	0.0145471	0.0140608	0.00742535	0.0145321	0.00525799	0.0132076	0.011761	0.00709102	0.00814751	0.0110009	0.0128269	0.0247948	0.0100897	0.00174129	0.0113188	0.0102735	0.00806856	3.094139
18890	-15330.8	-15387.8	56.9671	0.125151	0.0919128	0.0939385	0.101088	0.123351	0.0742063	0.105303	0.0632851	0.0811045	0.155421	0.0780449	0.0778914	0.103561	0.0972345	0.126821	0.122086	0.145517	0.115973	0.11531	0.0641152	0.104321	0.0703091	0.146511	0.053014	0.0401715	0.0111523	0.0477893	0.0422181	0.0254641	0.0557701	0.0185056	0.0367239	0.0241178	0.0311418	0.0329228	0.044589	0.0473768	0.0744475	0.0244188	0.0168305	0.0352324	0.032397	0.0174005	0.207586	0.304134	0.110121	0.378159	0.0404476	0.0297054	0.0303601	0.0326708	0.0398661	0.0239829	0.0340329	0.0204532	0.0262123	0.0502308	0.0252235	0.0251738	0.03347	0.0314254	0.0409875	0.0394571	0.0470299	0.0374814	0.0372673	0.0207215	0.0337156	0.0227233	0.0473513	0.0171337	0.0129831	0.00360432	0.0154451	0.0136446	0.00822979	0.0180244	0.00598086	0.0118689	0.00779466	0.0100648	0.0106404	0.0144108	0.0153118	0.0240608	0.00789196	0.00543948	0.0113868	0.0104705	0.0056237	3.094139
18900	-15330.6	-15387.1	56.4886	0.130031	0.0975011	0.103962	0.107234	0.124045	0.078718	0.119417	0.0860724	0.103469	0.159983	0.08746	0.0908767	0.0873119	0.127559	0.111967	0.140764	0.121702	0.105951	0.122321	0.0753474	0.0712948	0.0745839	0.155419	0.0457888	0.0437543	0.0194045	0.0350052	0.0380463	0.0270123	0.058117	0.0130399	0.0382702	0.0348925	0.0338513	0.0258483	0.0597742	0.0474262	0.0789739	0.032551	0.0102168	0.031775	0.0343668	0.0329542	0.211891	0.306028	0.101567	0.380515	0.0403313	0.0302417	0.0322458	0.0332607	0.0384749	0.0244158	0.0370395	0.0266969	0.0320926	0.0496216	0.0271273	0.028187	0.0270813	0.0395648	0.0347285	0.0436605	0.0377479	0.0328626	0.0379401	0.0233703	0.0221134	0.0231335	0.0482061	0.0142022	0.0135712	0.00601866	0.0108575	0.0118007	0.00837836	0.018026	0.00404456	0.0118702	0.0108225	0.0104996	0.0080173	0.01854	0.0147101	0.0244952	0.0100963	0.00316894	0.0098556	0.0106595	0.0102213	3.22406
18910	-15329.5	-15386.3	56.8809	0.104859	0.0984596	0.102787	0.106975	0.100766	0.0949427	0.126747	0.0701798	0.0763329	0.159596	0.0872484	0.0906568	0.0928037	0.0939319	0.117183	0.140423	0.112335	0.111065	0.12868	0.0701475	0.077548	0.0777781	0.155043	0.0415008	0.0443528	0.0256802	0.0349205	0.0521173	0.0223399	0.0579764	0.0232265	0.0489963	0.027964	0.0160777	0.0230347	0.0478052	0.0238237	0.0787828	0.0461619	0.0225739	0.0305943	0.038661	0.01451	0.213376	0.30487	0.0985721	0.383182	0.0336346	0.031582	0.0329701	0.0343133	0.0323218	0.0304539	0.0406555	0.0225109	0.0244846	0.0511922	0.0279859	0.0290792	0.0297678	0.0301297	0.0375876	0.0450423	0.0360328	0.0356252	0.0412754	0.0225006	0.0248744	0.0249481	0.0497318	0.0133118	0.0142266	0.00823719	0.0112011	0.0167172	0.00716576	0.0185966	0.00745015	0.0157161	0.00896974	0.00515709	0.00738863	0.015334	0.00764172	0.0252704	0.0148069	0.00724084	0.00981345	0.0124009	0.00465424	3.117588
18920	-15331.6	-15388.6	56.9674	0.108428	0.0955614	0.0984941	0.110616	0.117019	0.0627882	0.137568	0.0725687	0.109804	0.165029	0.0683273	0.0701585	0.0959628	0.093879	0.0961658	0.128574	0.12874	0.096694	0.13306	0.0730989	0.074548	0.080227	0.160321	0.0420806	0.0475353	0.0158358	0.0443412	0.0370733	0.0227726	0.0561056	0.0223302	0.057496	0.0334955	0.0283713	0.0211056	0.0403732	0.0298299	0.0934399	0.0254187	0.00485551	0.0361223	0.0376573	0.0201796	0.207383	0.302633	0.0978488	0.392136	0.0350441	0.0308855	0.0318334	0.0357513	0.0378207	0.0202932	0.0444621	0.0234543	0.0354888	0.0533374	0.0220834	0.0226753	0.0310152	0.0303417	0.0310808	0.0415553	0.0416088	0.0312516	0.0430051	0.0236256	0.024094	0.0259294	0.0518159	0.0136005	0.0153634	0.00511814	0.0143311	0.0119821	0.00736012	0.0181334	0.00721714	0.0185827	0.0108258	0.00916962	0.00682134	0.0130486	0.00964104	0.0301998	0.00821534	0.0015693	0.0116747	0.0121709	0.00652206	3.094053
18930	-15339	-15396	56.9674	0.140495	0.0950262	0.0979426	0.0963003	0.110221	0.0877464	0.120381	0.0777762	0.107845	0.164105	0.0770231	0.0881792	0.0954254	0.0812698	0.0956272	0.127854	0.12341	0.0931008	0.10425	0.06605	0.0871983	0.0769319	0.138745	0.0647593	0.0565981	0.0219048	0.0403655	0.0275594	0.0194566	0.0391652	0.0146509	0.0634176	0.0278479	0.0315032	0.0221747	0.0681533	0.038234	0.0764752	0.0229037	0.0103719	0.0271067	0.0390269	0.0294743	0.223685	0.296408	0.0958363	0.38407	0.0454081	0.0307125	0.0316551	0.0311243	0.0356234	0.0283597	0.0389074	0.0251373	0.0348555	0.0530387	0.0248939	0.0284996	0.0308415	0.0262665	0.0309068	0.0413226	0.0398863	0.0300903	0.0336936	0.0213474	0.0281826	0.0248645	0.0448426	0.0209302	0.0182925	0.00707965	0.0130461	0.00890722	0.00628837	0.0126582	0.00473518	0.0204966	0.00900047	0.0101818	0.00716689	0.0220272	0.0123573	0.0247168	0.00740249	0.00335222	0.00876091	0.0126135	0.00952611	3.094053
18940	-15330.5	-15387.5	56.9674	0.125589	0.1013	0.0959909	0.109765	0.111092	0.0728704	0.111324	0.0727014	0.0870335	0.168698	0.0754883	0.077237	0.109322	0.0828902	0.108447	0.111267	0.120772	0.109052	0.135253	0.0739339	0.0742106	0.0690014	0.143989	0.0480064	0.0554703	0.0190223	0.0369516	0.0502385	0.0265625	0.0367588	0.0291463	0.0369269	0.0410409	0.0233493	0.0278892	0.0632553	0.0357864	0.0808121	0.0322319	0.0212874	0.0482575	0.022429	0.0114005	0.223685	0.296408	0.0958363	0.38407	0.0405904	0.0327402	0.0310243	0.0354761	0.0359052	0.0235518	0.0359801	0.0234971	0.0281293	0.0545233	0.0243979	0.024963	0.0353329	0.0267902	0.0350503	0.0359616	0.0390337	0.0352458	0.043714	0.0238955	0.0239849	0.0223013	0.0465373	0.0155157	0.017928	0.00614801	0.0119428	0.0162371	0.00858502	0.0118805	0.00942011	0.0119348	0.0132644	0.00754651	0.00901382	0.0204441	0.0115662	0.0261185	0.0104174	0.00688011	0.0155969	0.00724907	0.00368464	3.094053
18950	-15341.6	-15398.6	56.9674	0.101628	0.102816	0.120058	0.104717	0.105983	0.072036	0.106204	0.0693578	0.101575	0.16094	0.0676621	0.0789117	0.0874017	0.0865576	0.10346	0.122559	0.115218	0.104037	0.137371	0.107331	0.0884834	0.0994134	0.146145	0.0551582	0.0570305	0.0126069	0.0300583	0.042607	0.0389232	0.0341222	0.0207144	0.0389174	0.035855	0.0261107	0.0261187	0.0603461	0.0410343	0.0646755	0.0351166	0.0168843	0.0329028	0.0302292	0.00477586	0.222307	0.294583	0.101406	0.381704	0.0328461	0.0332302	0.038803	0.0338446	0.0342539	0.0232821	0.0343253	0.0224165	0.032829	0.0520158	0.0218685	0.0255043	0.0282483	0.0279755	0.0334383	0.0396112	0.0372385	0.0336248	0.0443983	0.0346895	0.0285979	0.0321305	0.0472342	0.0178272	0.0184323	0.00407455	0.00971486	0.0137706	0.01258	0.0110283	0.00669492	0.0125781	0.0115884	0.00843899	0.0084416	0.0195039	0.0132623	0.0209032	0.0113497	0.00545703	0.0106342	0.0097701	0.00154356	3.094053
