Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	rel_branch_lengths[1]	rel_branch_lengths[2]	rel_branch_lengths[3]	rel_branch_lengths[4]	rel_branch_lengths[5]	rel_branch_lengths[6]	rel_branch_lengths[7]	rel_branch_lengths[8]	rel_branch_lengths[9]	rel_branch_lengths[10]	rel_branch_lengths[11]	rel_branch_lengths[12]	rel_branch_lengths[13]	rel_branch_lengths[14]	rel_branch_lengths[15]	rel_branch_lengths[16]	rel_branch_lengths[17]	rel_branch_lengths[18]	rel_branch_lengths[19]	rel_branch_lengths[20]	rel_branch_lengths[21]	rel_branch_lengths[22]	rel_branch_lengths[23]	rel_branch_lengths[24]	rel_branch_lengths[25]	rel_branch_lengths[26]	rel_branch_lengths[27]	rel_branch_lengths[28]	rel_branch_lengths[29]	rel_branch_lengths[30]	rel_branch_lengths[31]	rel_branch_lengths[32]	rel_branch_lengths[33]	rel_branch_lengths[34]	rel_branch_lengths[35]	rel_branch_lengths[36]	rel_branch_lengths[37]	rel_branch_lengths[38]	rel_branch_lengths[39]	rel_branch_lengths[40]	rel_branch_lengths[41]	rel_branch_lengths[42]	rel_branch_lengths[43]	TL
17250	-15764.7	-15819.5	54.7943	0.116906	0.116188	0.0795813	0.110378	0.111213	0.0782522	0.125066	0.0729165	0.103945	0.171971	0.0824036	0.0729931	0.0946708	0.112788	0.11948	0.11605	0.145373	0.0995206	0.106549	0.102572	0.0763128	0.079899	0.166066	0.0409166	0.0565287	0.0207161	0.027015	0.0449774	0.0412449	0.0259919	0.0398128	0.0191044	0.026334	0.0802601	0.0356058	0.021119	0.033119	0.0462635	0.0424687	0.0405737	0.0274649	0.0257537	0.0412571	0.0365603	0.0363358	0.0248877	0.0345188	0.0347799	0.024472	0.0391123	0.0228033	0.032507	0.0537808	0.0257703	0.0228273	0.0296066	0.0352726	0.0373653	0.0362926	0.0454629	0.0311233	0.0333215	0.0320775	0.0238655	0.024987	0.051934	0.0127959	0.0176783	0.0064786	0.00844846	0.0140659	0.0128986	0.0081285	0.0124508	0.00597457	0.00823549	0.0250999	0.0111351	0.00660458	0.0103574	0.0144681	0.0132813	0.0126887	0.00858915	0.008054	0.0129024	3.197624
17260	-15760.8	-15815.5	54.7943	0.117754	0.0894946	0.0880743	0.109947	0.113426	0.0779465	0.124578	0.0726316	0.0909612	0.163938	0.0820816	0.0727079	0.100317	0.112348	0.115486	0.115597	0.144636	0.12946	0.111338	0.102171	0.0811927	0.0848545	0.165417	0.0407567	0.0563078	0.0255064	0.034537	0.0560917	0.0281862	0.0520047	0.0396573	0.0147921	0.0230283	0.0610067	0.0288506	0.029848	0.0320119	0.025337	0.0421407	0.0427141	0.0392169	0.0261721	0.033099	0.0368254	0.0279878	0.0275437	0.0343839	0.035472	0.0243764	0.0389595	0.0227142	0.0284465	0.0512687	0.0256696	0.0227381	0.0313724	0.0351348	0.0361163	0.0361508	0.0452325	0.0404865	0.0348191	0.0319521	0.0253916	0.0265367	0.0517311	0.0127459	0.0176093	0.00797669	0.0108008	0.0175417	0.00881472	0.0162636	0.0124021	0.00462597	0.0072017	0.0190788	0.00902253	0.00933444	0.0100112	0.0079237	0.0131787	0.0133581	0.0122644	0.00818486	0.0103511	3.197624
17270	-15765.1	-15819.9	54.7943	0.110032	0.0911431	0.107859	0.0969688	0.119284	0.0762551	0.128209	0.0739695	0.10234	0.147209	0.105734	0.0550011	0.102165	0.0996087	0.109749	0.145622	0.135581	0.115135	0.111342	0.0899524	0.0981842	0.0768177	0.164872	0.029275	0.057345	0.0101524	0.0232816	0.0595025	0.0422028	0.0545162	0.037813	0.0210203	0.0342573	0.0840025	0.0266909	0.0173408	0.0331841	0.0171416	0.0362993	0.0435009	0.0249637	0.0353963	0.0467043	0.0344105	0.0285034	0.0337309	0.0303253	0.0373038	0.0238474	0.0400951	0.0231326	0.032005	0.046037	0.0330666	0.0172006	0.0319503	0.0311508	0.034322	0.0455408	0.0424006	0.0360063	0.0348203	0.028131	0.0307054	0.0240234	0.0515606	0.00915524	0.0179336	0.00317499	0.0072809	0.0186083	0.0131982	0.017049	0.0118253	0.00657373	0.0107134	0.0262703	0.00834711	0.00542303	0.0103777	0.00536073	0.011352	0.0136041	0.00780695	0.0110696	0.014606	3.197624
17280	-15759	-15813.8	54.7943	0.112672	0.0919305	0.100578	0.0978066	0.120314	0.0845582	0.163009	0.0720121	0.0910642	0.178558	0.0885278	0.0894568	0.102716	0.0943396	0.10212	0.122212	0.136753	0.110237	0.112304	0.0637743	0.0615638	0.0769888	0.165639	0.0333093	0.0526704	0.0195692	0.022103	0.0600166	0.0425674	0.0549873	0.0381397	0.0201358	0.0322784	0.0862364	0.0225965	0.0191537	0.0255184	0.0281371	0.0528385	0.0533172	0.0260876	0.0311951	0.0376311	0.0352361	0.0287496	0.0314539	0.0305873	0.0376261	0.0264441	0.0509783	0.0225205	0.0284787	0.0558409	0.0276855	0.027976	0.0321226	0.029503	0.0319363	0.0382196	0.042767	0.0344747	0.0351211	0.0199443	0.019253	0.0240769	0.0518005	0.0104169	0.0164717	0.00611991	0.00691233	0.0187691	0.0133122	0.0171963	0.0119275	0.00629711	0.0100945	0.0269689	0.00706665	0.00598998	0.00798042	0.00879939	0.0165243	0.016674	0.00815843	0.00975573	0.0117685	3.197624
17290	-15756	-15810.8	54.7943	0.114623	0.0954262	0.104402	0.105019	0.1081	0.0725879	0.129126	0.0747504	0.0905567	0.155238	0.0613599	0.0928584	0.0937439	0.10866	0.106004	0.126859	0.129931	0.133213	0.116575	0.0701015	0.069553	0.0799163	0.166424	0.0326268	0.0381534	0.0327685	0.0195269	0.0531987	0.0496458	0.0567022	0.0353683	0.0298719	0.0349155	0.0841371	0.0263177	0.0220806	0.0233535	0.0236277	0.0569079	0.0554346	0.0498814	0.0280438	0.0400338	0.0358464	0.0298428	0.0326499	0.0328427	0.0338063	0.0227006	0.0403818	0.0233768	0.02832	0.048548	0.0191892	0.0290398	0.0293167	0.0339815	0.0331507	0.0396729	0.0406337	0.04166	0.0364566	0.021923	0.0217515	0.0249924	0.0520462	0.0102034	0.0119318	0.0102478	0.0061067	0.0166369	0.0155258	0.0177326	0.0110608	0.00934192	0.0109192	0.0263124	0.00823039	0.00690531	0.0073034	0.00738913	0.0177969	0.0173362	0.0155995	0.00877021	0.0125199	3.197624
17300	-15766.5	-15821.3	54.7943	0.123097	0.0856832	0.112121	0.112783	0.102117	0.0754628	0.0982718	0.0702223	0.111122	0.162976	0.0855779	0.0803145	0.113798	0.109723	0.107293	0.129693	0.139537	0.089661	0.117131	0.101762	0.0960546	0.0872629	0.161922	0.0337226	0.0453253	0.0295172	0.0399876	0.0517247	0.0433537	0.0428332	0.0400549	0.0223414	0.0247906	0.0743526	0.0246519	0.0167847	0.0202429	0.0240061	0.0515998	0.0469504	0.0315241	0.0295605	0.0307141	0.0384965	0.0267959	0.0350637	0.0352707	0.0319353	0.0235997	0.0307328	0.0219608	0.0347514	0.0509678	0.026763	0.0251169	0.0355884	0.0343138	0.0335541	0.0405592	0.0436378	0.0280399	0.0366305	0.0318242	0.0300394	0.0272899	0.0506383	0.0105461	0.0141747	0.00923098	0.0125054	0.016176	0.0135581	0.0133953	0.0125265	0.00698686	0.00775283	0.0232525	0.00770945	0.00524912	0.00633061	0.00750749	0.0161369	0.0146829	0.00985861	0.00924452	0.00960529	3.197624
17310	-15759.4	-15814.2	54.7943	0.11107	0.0955134	0.102138	0.123694	0.0997868	0.0737407	0.129921	0.0619728	0.094431	0.195734	0.0837167	0.0784817	0.106413	0.0768516	0.104845	0.126733	0.136353	0.124929	0.114458	0.0708844	0.0741014	0.0900026	0.158227	0.0349239	0.0537467	0.0161234	0.0260038	0.0468481	0.0541706	0.0442914	0.0347551	0.0222648	0.0342505	0.0869913	0.0240893	0.0135776	0.0292006	0.0215327	0.0504222	0.0537939	0.0324545	0.0536261	0.0305602	0.0347352	0.0298701	0.0319417	0.0386832	0.0312065	0.0230611	0.0406304	0.0193809	0.0295316	0.0612123	0.0261809	0.0245437	0.0332788	0.024034	0.0327884	0.0396336	0.0426419	0.0390693	0.0357946	0.0221678	0.0231739	0.0281467	0.0494826	0.0109218	0.0168083	0.00504232	0.00813224	0.0146509	0.0169409	0.0138513	0.0108691	0.00696292	0.0107112	0.027205	0.00753351	0.00424615	0.00913197	0.00673395	0.0157687	0.0168231	0.0101496	0.0167706	0.00955716	3.197624
17320	-15760.4	-15815.2	54.7943	0.129104	0.101823	0.101817	0.116621	0.102049	0.0735094	0.129148	0.0767725	0.0970715	0.168104	0.104386	0.0791701	0.0936375	0.115962	0.104516	0.107206	0.114612	0.124537	0.114099	0.0885696	0.073869	0.0985576	0.169222	0.0368521	0.037517	0.0130167	0.0221339	0.0596015	0.0438547	0.045281	0.0330984	0.022195	0.0482859	0.0697636	0.0248191	0.0101487	0.0134588	0.0318185	0.0490496	0.051469	0.0308807	0.0355119	0.0345043	0.0403751	0.0318433	0.0318415	0.0364712	0.0319141	0.0229887	0.0403888	0.0240092	0.0303574	0.0525715	0.0326448	0.024759	0.0292835	0.0362652	0.0326855	0.0335266	0.0358427	0.0389468	0.0356823	0.0276986	0.0231012	0.0308221	0.0529213	0.0115248	0.0117328	0.00407073	0.00692197	0.0186393	0.0137148	0.0141608	0.010351	0.00694108	0.0151006	0.0218173	0.00776174	0.00317383	0.004209	0.00995068	0.0153394	0.016096	0.00965739	0.0111057	0.0107906	3.197624
17330	-15755.6	-15810.5	54.8803	0.123939	0.102342	0.116858	0.0990625	0.102569	0.0701085	0.112107	0.0808119	0.105665	0.168961	0.0773186	0.0926203	0.074626	0.0774597	0.121656	0.124234	0.115196	0.125153	0.11468	0.0872098	0.0981358	0.078683	0.156343	0.0308397	0.0410522	0.0276314	0.0252536	0.050726	0.0405239	0.0520107	0.0332672	0.0375537	0.0324959	0.0701192	0.024536	0.0196926	0.0208522	0.0333085	0.0438789	0.0562294	0.0317113	0.035693	0.0411872	0.0390446	0.0322408	0.0368139	0.0312077	0.0323124	0.0220863	0.0353171	0.0254582	0.0332876	0.0532277	0.0243577	0.0291782	0.0235094	0.0244021	0.0383251	0.0391374	0.0362901	0.0394271	0.0361277	0.0274737	0.0309157	0.0247875	0.0492526	0.00971541	0.0129327	0.00870473	0.00795565	0.0159802	0.0127662	0.0163849	0.0104802	0.0118305	0.0102372	0.0220896	0.00772957	0.00620376	0.00656908	0.0104932	0.0138232	0.0177139	0.00999001	0.0112444	0.0129752	3.174302
17340	-15762.1	-15816.9	54.8803	0.122225	0.100927	0.115242	0.0976924	0.0997564	0.0691389	0.140493	0.0796942	0.104203	0.166624	0.0975884	0.0810952	0.107183	0.113017	0.116974	0.122516	0.107404	0.116225	0.113094	0.0650995	0.0880366	0.0775947	0.15418	0.022258	0.0404844	0.0225771	0.0215543	0.0573456	0.029176	0.0464857	0.0446675	0.0211537	0.023518	0.0767926	0.0281428	0.0127771	0.0365976	0.0146853	0.0533456	0.057544	0.0387649	0.0310265	0.0394014	0.0385046	0.0317949	0.0363047	0.030776	0.0314262	0.0217808	0.0442595	0.025106	0.0328272	0.0524915	0.0307433	0.0255474	0.033766	0.0356036	0.0368504	0.0385961	0.0338355	0.0366144	0.035628	0.0205083	0.0277342	0.0244447	0.0485714	0.00701194	0.0127538	0.00711245	0.00679026	0.0180656	0.0091913	0.0146444	0.0140716	0.00666404	0.00740887	0.024192	0.00886581	0.00402517	0.0115293	0.00462632	0.0168055	0.0181281	0.0122121	0.00977428	0.0124126	3.174302
17350	-15757.8	-15812.6	54.8803	0.112798	0.0917388	0.103344	0.093794	0.104126	0.078346	0.135724	0.0797768	0.103023	0.159975	0.0936941	0.0857118	0.102906	0.100751	0.112306	0.102125	0.121829	0.114876	0.115473	0.0823007	0.0845235	0.0764626	0.148028	0.0382134	0.0388689	0.0216761	0.016521	0.0467866	0.0631171	0.0549691	0.0356305	0.0288658	0.0287403	0.0782082	0.0373107	0.0219993	0.0314111	0.0368004	0.0512169	0.0591922	0.0203756	0.036994	0.0237726	0.0355348	0.0289005	0.0325564	0.0295479	0.0328028	0.0246813	0.042757	0.0251321	0.0324555	0.0503968	0.0295165	0.0270018	0.0324186	0.0317396	0.0353799	0.0321724	0.0383797	0.0361895	0.0363775	0.0259272	0.0266274	0.024088	0.0466331	0.0120384	0.0122449	0.00682863	0.00520462	0.0147392	0.0198838	0.0173169	0.0112247	0.00909359	0.00905404	0.0246379	0.011754	0.00693042	0.00989543	0.0115932	0.0161349	0.0186473	0.00641891	0.0116542	0.00748909	3.174302
17360	-15756.2	-15811.1	54.8803	0.112707	0.0916649	0.10326	0.0937899	0.111049	0.0782828	0.135614	0.0797125	0.11795	0.169651	0.0936186	0.0748349	0.0890776	0.10067	0.0980155	0.143851	0.12173	0.114784	0.096589	0.0718917	0.0844554	0.0818091	0.18172	0.0328716	0.0388376	0.0352612	0.0239576	0.0467489	0.0370449	0.0517217	0.0422032	0.0214203	0.0315901	0.0702547	0.0311686	0.0218623	0.0280574	0.0236995	0.0483772	0.0374792	0.0199614	0.0400144	0.0450404	0.0355062	0.0288772	0.0325301	0.0295466	0.0349839	0.0246614	0.0427225	0.0251118	0.0371576	0.0534452	0.0294927	0.0235752	0.0280621	0.031714	0.0308778	0.0453175	0.0383487	0.0361603	0.0304284	0.022648	0.026606	0.0257723	0.0572474	0.0103555	0.012235	0.0111083	0.00754736	0.0147273	0.0116703	0.0162939	0.0132953	0.00674803	0.00995181	0.0221323	0.00981905	0.00688729	0.00883891	0.00746604	0.0152402	0.0118071	0.00628843	0.0126057	0.0141891	3.174302
17370	-15757.2	-15812.3	55.1112	0.126335	0.0986284	0.090843	0.0929075	0.112462	0.0737656	0.129732	0.0732701	0.0934063	0.182664	0.0767633	0.0844285	0.0866528	0.0944353	0.0979776	0.136834	0.115466	0.113561	0.125006	0.05529	0.0804476	0.0765558	0.170467	0.0326931	0.0366162	0.0297307	0.0320714	0.0593665	0.0324951	0.0519031	0.0468051	0.0168419	0.0191863	0.0700561	0.0263481	0.0195733	0.0324055	0.0402344	0.0453812	0.0351582	0.0187252	0.0455727	0.0325307	0.0406014	0.0316971	0.029195	0.0298585	0.0361429	0.0237067	0.041693	0.0235474	0.0300188	0.0587042	0.0246701	0.0271335	0.0278484	0.0303495	0.0314879	0.0439756	0.0371084	0.0364962	0.0401744	0.017769	0.0258542	0.0246034	0.0547843	0.0105069	0.0117677	0.0095548	0.0103071	0.0190791	0.0104432	0.0166805	0.0150422	0.00541261	0.00616608	0.0225146	0.00846772	0.00629043	0.0104144	0.0129305	0.0145845	0.0112991	0.00601787	0.0146461	0.0104547	3.111593
17380	-15754.6	-15809.7	55.1112	0.123683	0.10447	0.0896419	0.0881552	0.110975	0.0773976	0.11763	0.0764673	0.0970655	0.153986	0.0757483	0.0833121	0.085507	0.0987421	0.10489	0.135025	0.128442	0.11206	0.123353	0.0545589	0.0909881	0.0755435	0.170298	0.0347932	0.049256	0.0290276	0.0354176	0.0559562	0.040361	0.0512168	0.0461862	0.0261411	0.0242817	0.0688976	0.0299385	0.0156443	0.0207426	0.0341561	0.0447811	0.0427944	0.0256374	0.0274678	0.0309558	0.0397492	0.0335745	0.028809	0.0283312	0.035665	0.0248739	0.0378036	0.024575	0.0311948	0.0494878	0.0243439	0.0267747	0.0274801	0.0317336	0.0337095	0.0433941	0.0412784	0.0360137	0.0396432	0.0175341	0.0292417	0.0242781	0.0547303	0.0111818	0.0158298	0.00932884	0.0113825	0.0179831	0.0129712	0.01646	0.0148433	0.00840118	0.00780362	0.0221422	0.0096216	0.00502775	0.00666624	0.0109771	0.0143917	0.0137532	0.00823931	0.00882758	0.00994853	3.111593
17390	-15767.4	-15822.2	54.8153	0.106217	0.106349	0.12386	0.113192	0.11297	0.080496	0.112505	0.0686879	0.0937892	0.18617	0.0781291	0.0855687	0.0932873	0.134357	0.106776	0.123801	0.130751	0.118296	0.125571	0.05716	0.0975631	0.0769017	0.17336	0.0271211	0.0501416	0.0157676	0.039456	0.0563293	0.0417861	0.0460423	0.0470166	0.0175113	0.0171142	0.0576853	0.0277624	0.00866647	0.0275652	0.0197955	0.0451236	0.0435638	0.0391285	0.0290228	0.0295794	0.0332767	0.0333179	0.0388041	0.0354619	0.0353924	0.0252185	0.0352467	0.0215192	0.0293831	0.058325	0.024477	0.0268078	0.0292259	0.0420927	0.0334518	0.0387856	0.0409629	0.0370608	0.0393401	0.0179076	0.0305655	0.0240925	0.0543119	0.00849673	0.0157088	0.00493981	0.0123612	0.0176474	0.0130911	0.0144246	0.0147298	0.00548612	0.00536168	0.0180722	0.00869766	0.00271511	0.00863586	0.00620171	0.0141367	0.0136481	0.0122585	0.00909254	0.0092669	3.191939
17400	-15756.3	-15811.3	54.9588	0.11772	0.102626	0.101419	0.105222	0.103599	0.0776784	0.108567	0.0698446	0.0905993	0.182261	0.0753943	0.0736455	0.0862438	0.0919592	0.103039	0.1193	0.129349	0.10976	0.130038	0.0800413	0.0962844	0.0783035	0.173399	0.02407	0.0317771	0.0304666	0.0283482	0.0647717	0.0446179	0.0444307	0.0410128	0.0136972	0.0221659	0.0665718	0.0199803	0.0343361	0.0416038	0.0382585	0.0472039	0.042039	0.0398462	0.0315204	0.0399773	0.0373359	0.0325488	0.0321661	0.0333722	0.0328575	0.0246364	0.0344331	0.0221519	0.0287344	0.0578057	0.023912	0.0233574	0.027353	0.0291657	0.0326797	0.037837	0.0410243	0.0348114	0.0412428	0.0253858	0.0305375	0.0248347	0.054995	0.00763404	0.0100784	0.00966278	0.00899091	0.020543	0.014151	0.0140916	0.0130076	0.00434418	0.00703013	0.0211139	0.00633695	0.01089	0.013195	0.012134	0.0149712	0.0133331	0.0126376	0.00999699	0.0126792	3.152988
17410	-15757.2	-15812.2	54.9588	0.111441	0.104112	0.0784328	0.0972344	0.105099	0.0867553	0.118544	0.0743236	0.105455	0.165475	0.0861245	0.100737	0.0874922	0.0931837	0.11863	0.133398	0.131221	0.0961403	0.121018	0.0755774	0.0871263	0.0888673	0.174867	0.0320277	0.0388624	0.0301719	0.0287586	0.0528666	0.0427114	0.0319437	0.0451487	0.0223063	0.0483574	0.0647883	0.0259624	0.0324213	0.0240126	0.0304529	0.0354112	0.0437569	0.0191546	0.0338188	0.0287997	0.0353447	0.03302	0.0248757	0.0308388	0.0333332	0.0275153	0.0375972	0.0235724	0.0334462	0.0524819	0.0273152	0.0319495	0.027749	0.0295541	0.0376245	0.0423084	0.0416181	0.0304918	0.038382	0.0239701	0.0276329	0.0281851	0.0554609	0.0101579	0.0123256	0.0095693	0.00912105	0.0167672	0.0135463	0.0101312	0.0143193	0.00707466	0.015337	0.0205482	0.00823422	0.0102827	0.00761583	0.00965841	0.011231	0.0138779	0.00607505	0.0107259	0.00913408	3.152988
17420	-15762.5	-15817.4	54.9588	0.110855	0.103564	0.107928	0.119144	0.104546	0.0687302	0.124882	0.0756103	0.0896413	0.164605	0.0665567	0.102851	0.108908	0.0926937	0.0851225	0.135996	0.121349	0.0956348	0.120382	0.0637208	0.0868612	0.0872447	0.173948	0.0419237	0.0623181	0.0154256	0.034651	0.0478805	0.0396889	0.0613393	0.0278054	0.022643	0.0427392	0.0704686	0.0276345	0.018128	0.0238864	0.0302927	0.0497041	0.0435268	0.0290766	0.0264873	0.0265945	0.0351588	0.0328463	0.0342303	0.0377875	0.0331579	0.0217984	0.0396074	0.0239805	0.0284306	0.052206	0.0211091	0.0326202	0.0345412	0.0293987	0.0269974	0.0431324	0.038487	0.0303315	0.0381802	0.0202097	0.0275489	0.0276705	0.0551692	0.0132965	0.0197648	0.00489237	0.0109899	0.0151857	0.0125877	0.0194543	0.00881875	0.00718145	0.0135552	0.0223498	0.00876455	0.00574946	0.00757578	0.00960762	0.0157641	0.0138049	0.0092219	0.00840069	0.00843471	3.152988
17430	-15767.1	-15822.2	55.0689	0.132056	0.0971377	0.111503	0.111711	0.0891524	0.0718434	0.108475	0.0769521	0.124071	0.156345	0.0624049	0.0942377	0.102114	0.102572	0.0996598	0.127513	0.11704	0.0992218	0.112872	0.0934741	0.0814428	0.0853579	0.163097	0.0227881	0.0612975	0.0223916	0.0253188	0.0448937	0.0478629	0.0365172	0.0215185	0.0321629	0.0400732	0.0660727	0.0234615	0.015459	0.0208221	0.0284031	0.0466036	0.0427209	0.0281481	0.0458098	0.03051	0.0422837	0.0311031	0.0357029	0.0357695	0.0285462	0.023004	0.0347332	0.0246397	0.0397271	0.0500611	0.0199818	0.0301745	0.0326966	0.032843	0.0319106	0.040829	0.0374756	0.0317704	0.0361413	0.02993	0.0260776	0.0273312	0.052223	0.00729666	0.0196272	0.0071697	0.00810697	0.0143748	0.0153255	0.0116927	0.00689013	0.0102984	0.0128313	0.0211562	0.00751226	0.0049499	0.00666715	0.00909454	0.0149223	0.013679	0.00901291	0.0146681	0.00976919	3.12309
17440	-15763.3	-15817.8	54.4968	0.112476	0.103143	0.0822869	0.0907163	0.134036	0.0726643	0.133232	0.0817098	0.131742	0.166012	0.0962601	0.0992915	0.114198	0.0879092	0.115081	0.135396	0.125459	0.105356	0.109805	0.0865877	0.0875748	0.082699	0.191813	0.0258637	0.0446822	0.0223363	0.0259765	0.0608726	0.0456356	0.0542418	0.035887	0.0334293	0.0210409	0.084892	0.0211271	0.0105716	0.0256732	0.0263222	0.0443489	0.0412531	0.0309426	0.0452755	0.0323964	0.0343101	0.0314633	0.0251011	0.0276724	0.0408869	0.0221658	0.0406417	0.0249251	0.0401871	0.0506408	0.0293636	0.0302883	0.0348355	0.0268162	0.0351047	0.0413018	0.0382704	0.0321383	0.0334952	0.0264131	0.0267142	0.0252268	0.0585114	0.00788957	0.01363	0.00681354	0.00792398	0.0185688	0.0139209	0.0165461	0.0109471	0.0101974	0.00641839	0.0258958	0.00644468	0.0032248	0.00783144	0.00802942	0.0135284	0.012584	0.00943883	0.013811	0.00988231	3.278217
17450	-15755.5	-15810	54.4968	0.112896	0.103702	0.0948079	0.102946	0.132046	0.0729356	0.136616	0.0820148	0.0951057	0.157283	0.0728096	0.105209	0.0913282	0.0910744	0.135361	0.135902	0.12044	0.108283	0.124244	0.0809621	0.089025	0.091053	0.157313	0.0345675	0.0313678	0.0384755	0.0298027	0.0610998	0.045806	0.045118	0.0335343	0.0268785	0.0465453	0.0761367	0.0216633	0.0327069	0.0309817	0.0323912	0.0445145	0.0414071	0.0408356	0.0331495	0.0378786	0.0344382	0.0316336	0.0289206	0.0314031	0.0402798	0.0222485	0.0416738	0.0250181	0.0290114	0.0479782	0.0222101	0.0320935	0.0278591	0.0277817	0.0412909	0.041456	0.0367396	0.0330311	0.0378997	0.024697	0.0271565	0.0277751	0.0479874	0.0105446	0.00956855	0.0117367	0.00909113	0.0186381	0.0139728	0.013763	0.0102294	0.00819913	0.0141984	0.023225	0.00660825	0.00997704	0.00945077	0.00988074	0.0135789	0.012631	0.0124566	0.0101121	0.0115546	3.278217
17460	-15752.8	-15807.9	55.1019	0.11993	0.0948757	0.0903596	0.108096	0.120807	0.0667279	0.124988	0.0750344	0.0909281	0.153011	0.0735309	0.0792898	0.110649	0.0942798	0.12384	0.124335	0.13075	0.105964	0.113669	0.0740713	0.0814479	0.0842893	0.167437	0.0316254	0.0299933	0.0160624	0.0195416	0.0695004	0.0514644	0.0368488	0.0303096	0.0210252	0.0327433	0.0696566	0.0263637	0.0177863	0.0324609	0.024382	0.0489545	0.0378828	0.0420706	0.0416059	0.0255195	0.0385117	0.0304664	0.0290162	0.0347117	0.0387935	0.0214276	0.0401361	0.024095	0.0291988	0.0491347	0.0236122	0.0254615	0.0355316	0.0302751	0.0397673	0.0399263	0.0419865	0.0340272	0.0365013	0.0237857	0.0261545	0.0270669	0.0537673	0.0101555	0.00963141	0.00515793	0.00627519	0.0223179	0.0165262	0.0118329	0.009733	0.00675159	0.0105145	0.0223681	0.0084659	0.00571152	0.0104238	0.00782954	0.0157202	0.0121649	0.0135097	0.0133604	0.00819479	3.114108
17470	-15761.9	-15816.8	54.9675	0.122308	0.102563	0.0996325	0.11024	0.128117	0.0880436	0.120311	0.0765225	0.0854088	0.160232	0.0797484	0.0701612	0.0854464	0.0961496	0.119643	0.126801	0.131231	0.10611	0.130743	0.0739025	0.096452	0.0668645	0.18201	0.0322101	0.0308248	0.020655	0.025515	0.0775885	0.0440725	0.0308351	0.0375975	0.0264981	0.0231684	0.073894	0.0340621	0.015895	0.0209201	0.021858	0.057761	0.0475196	0.0342827	0.0175301	0.0193046	0.0388202	0.0325531	0.031623	0.0349898	0.0406639	0.0279447	0.0381862	0.024288	0.0271085	0.0508572	0.0253119	0.0222689	0.0271204	0.0305176	0.0379744	0.0402461	0.0416522	0.0336789	0.0414974	0.0234564	0.0306135	0.0212225	0.0577693	0.0102234	0.00978367	0.00655581	0.00809838	0.0246263	0.0139885	0.00978695	0.0119333	0.00841039	0.00735356	0.0234537	0.0108112	0.00504503	0.00663995	0.00693764	0.0183331	0.0150826	0.0108812	0.00556399	0.00612723	3.150633
17480	-15762.8	-15817.5	54.646	0.127962	0.107304	0.0951598	0.115336	0.103928	0.0921135	0.125872	0.0636607	0.0828714	0.167639	0.0684654	0.0909692	0.10212	0.106603	0.104583	0.132662	0.137297	0.111015	0.111655	0.0712671	0.0962715	0.0955012	0.171108	0.0317609	0.0322497	0.0233387	0.0310633	0.062699	0.0505386	0.0495664	0.0393191	0.0120114	0.0572384	0.080778	0.0372169	0.0161084	0.019105	0.0182401	0.0591903	0.0515529	0.041998	0.0232364	0.0192607	0.0395209	0.0331407	0.02939	0.0356213	0.0320978	0.0284491	0.0388754	0.0196615	0.0255947	0.0517751	0.0211454	0.0280957	0.0315396	0.0329241	0.0323002	0.0409725	0.042404	0.0342868	0.0344845	0.0220107	0.0297333	0.0294954	0.0528463	0.00980931	0.00996025	0.00720813	0.00959384	0.0193645	0.0156088	0.0153085	0.0121436	0.00370972	0.017678	0.0249481	0.0114944	0.00497506	0.00590054	0.00563342	0.0182808	0.015922	0.012971	0.00717651	0.00594864	3.237836
17490	-15759.4	-15814.2	54.8256	0.126049	0.0837614	0.0825525	0.120199	0.109172	0.0907361	0.12399	0.0907261	0.0854137	0.164322	0.0812747	0.0767237	0.100593	0.105009	0.0844247	0.135927	0.108348	0.109355	0.117232	0.0676296	0.0948319	0.0961229	0.161611	0.0268166	0.0454385	0.0322924	0.0295438	0.0610264	0.0497829	0.0551231	0.036113	0.0283784	0.0308883	0.103695	0.0338315	0.0151399	0.0261494	0.0268827	0.0430295	0.0499871	0.0224521	0.0303943	0.026181	0.0395242	0.0262645	0.0258855	0.03769	0.0342323	0.0284515	0.0388787	0.0284484	0.0267826	0.0515253	0.0254848	0.0240578	0.0315423	0.0329269	0.0264725	0.0426216	0.0339738	0.0342897	0.0367595	0.0212062	0.0297358	0.0301406	0.0506754	0.00840871	0.0142479	0.0101257	0.00926384	0.0191357	0.0156101	0.0172846	0.0113237	0.00889841	0.00968545	0.0325149	0.0106083	0.00474733	0.00819948	0.00842942	0.0134925	0.0156741	0.00704015	0.00953055	0.0082094	3.189148
