Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	pinvar	TL
350	-13986.2	-13990	3.78976	1.324878	0.1947	0.109941	0.111035	0.102974	0.139951	0.105101	0.15004	0.0859847	0.13912	0.211989	0.102943	0.101554	0.0906005	0.12549	0.150396	0.140425	0.200767	0.146184	0.165811	0.0646143	0.122455	0.0747317	0.263148	0.0238367	0.0384228	0.036853	0.0564336	0.0661868	0.146246	0.0336781	0.0707651	0.0684421	0.0360747	0.00695209	0.0162681	0.0379006	0.0385915	0.0607726	0.0249597	0.0242793	0.0208153	0.0255326	0.0337134	0.196959	0.556551	1.03824	2.20825	0.201794	0.365349	0.0845053	0.348352	0.349859	3.966682
360	-13993	-13996.7	3.69145	1.430264	0.175212	0.158006	0.118867	0.106548	0.140051	0.0768958	0.160387	0.0708956	0.136535	0.204907	0.0848014	0.104658	0.147431	0.127395	0.146474	0.146391	0.175001	0.158168	0.158861	0.0961569	0.102444	0.110526	0.185426	0.00900261	0.0552175	0.0254974	0.052086	0.0791943	0.0807802	0.0103905	0.088736	0.0976756	0.0345452	0.0271945	0.028191	0.0286321	0.0573591	0.0729394	0.0421787	0.027643	0.0295816	0.0370193	0.0215693	0.214346	0.576522	1.04605	2.16308	0.199143	0.373684	0.0833954	0.343777	0.3632821	3.997471
370	-13980.8	-13984.2	3.40983	1.665477	0.146205	0.142577	0.160222	0.12959	0.130961	0.113774	0.159735	0.0813747	0.12601	0.231372	0.108397	0.0867584	0.128211	0.116952	0.147261	0.154429	0.161614	0.175235	0.166141	0.0918022	0.104946	0.113786	0.250901	0.0523638	0.0393395	0.0505403	0.0463283	0.063991	0.109388	0.0280704	0.0765832	0.0725842	0.0286584	0.0106782	0.0101513	0.0273895	0.0353124	0.05851	0.0243487	0.027643	0.0236255	0.0241224	0.0243919	0.249791	0.613967	1.05882	2.07742	0.194966	0.391627	0.0913814	0.322025	0.3710786	4.062276
380	-13986.6	-13991	4.44443	1.633287	0.189822	0.126118	0.143768	0.115367	0.148273	0.0912973	0.156264	0.128945	0.119605	0.229459	0.0918806	0.10247	0.130092	0.109753	0.153037	0.171157	0.1605	0.143179	0.120896	0.0915813	0.137078	0.0874953	0.178361	0.0547427	0.0402972	0.0370064	0.0614668	0.050264	0.11709	0.0224011	0.0782213	0.0678927	0.0217304	0.0151739	0.0353534	0.0178063	0.0490344	0.050815	0.00822907	0.0186182	0.0337193	0.0224963	0.0257376	0.245198	0.609337	1.05738	2.08809	0.203251	0.372842	0.0937023	0.330205	0.3850077	3.954493
390	-13993.1	-13995.9	2.76952	1.716216	0.16102	0.0989901	0.129689	0.143876	0.148273	0.101442	0.182676	0.0988178	0.118489	0.230492	0.107208	0.10536	0.136891	0.135543	0.158635	0.155091	0.148065	0.158471	0.149213	0.135228	0.099843	0.0864038	0.198583	0.0269289	0.0396066	0.0326341	0.0538844	0.0522401	0.160644	0.0194712	0.0579644	0.120608	0.0222134	0.0294039	0.0232512	0.0422647	0.0608322	0.0645386	0.00883016	0.0379527	0.054924	0.0194481	0.0167944	0.256875	0.620991	1.06095	2.06119	0.218805	0.36989	0.0837151	0.32759	0.3850077	4.132736
400	-13979.9	-13983.3	3.38317	1.643666	0.186957	0.117481	0.142961	0.12794	0.13708	0.104524	0.127132	0.110798	0.118489	0.261666	0.0970104	0.0906193	0.149655	0.125945	0.147385	0.160638	0.150235	0.164438	0.168718	0.0916092	0.117993	0.0855683	0.236133	0.0333316	0.0455332	0.0225444	0.054133	0.0395521	0.121589	0.0214319	0.0801238	0.0674697	0.0460064	0.0189263	0.00970544	0.0422647	0.0362367	0.0604403	0.0149816	0.0292385	0.0225534	0.0398733	0.0351235	0.246687	0.610845	1.05785	2.08462	0.196944	0.380241	0.0860577	0.336757	0.3806055	4.062034
410	-13991.6	-13994.5	2.91264	1.669263	0.192873	0.137313	0.146014	0.138978	0.156619	0.106983	0.133534	0.111382	0.104284	0.226473	0.102103	0.105615	0.125406	0.0983705	0.164078	0.124521	0.126226	0.147846	0.167046	0.11665	0.115072	0.0756129	0.244825	0.0326252	0.0306859	0.0251563	0.0628421	0.0750176	0.0973568	0.0326044	0.0985661	0.0732579	0.0424278	0.0269427	0.0578574	0.0435509	0.0541166	0.0621378	0.00908592	0.035283	0.0138149	0.0269841	0.0443525	0.250326	0.614503	1.05899	2.07618	0.199908	0.385964	0.087353	0.326775	0.3691141	4.11249
420	-13983.1	-13987.2	4.05382	1.505872	0.173529	0.130924	0.116133	0.108737	0.138827	0.0984875	0.163552	0.0927004	0.110338	0.233668	0.0961513	0.100652	0.136785	0.123532	0.132748	0.181078	0.162203	0.147846	0.143342	0.0895075	0.0864306	0.112184	0.22672	0.0408164	0.0485331	0.0182198	0.0683018	0.0848227	0.119081	0.0324053	0.0742225	0.0800542	0.0232422	0.0131208	0.0231982	0.0341343	0.0438304	0.064124	0.00257146	0.0423804	0.0236521	0.00211105	0.0294853	0.226228	0.589531	1.05076	2.13348	0.19984	0.385831	0.0876671	0.326662	0.3987725	3.974384
430	-13987.3	-13989.9	2.68425	1.745413	0.222429	0.10747	0.123458	0.13469	0.169371	0.0837423	0.173462	0.0885787	0.154527	0.21698	0.0853164	0.109586	0.110632	0.118251	0.150291	0.162869	0.200751	0.165399	0.135036	0.0892085	0.115115	0.117208	0.268995	0.0247933	0.0434097	0.0313675	0.069733	0.0680637	0.110873	0.0201392	0.0632402	0.087267	0.04468	0.0256956	0.0396479	0.0325401	0.0477262	0.058221	0.0034035	0.0202048	0.01657	0.00263633	0.0311843	0.260868	0.624889	1.06209	2.05216	0.209186	0.384191	0.0872944	0.319328	0.3617084	4.144763
440	-13983.5	-13988.9	5.37033	1.761404	0.200901	0.13486	0.102157	0.110068	0.112717	0.0838018	0.144477	0.115638	0.125787	0.225217	0.112181	0.104077	0.107523	0.107909	0.147096	0.155744	0.175898	0.151417	0.13367	0.0939437	0.122824	0.0926502	0.235197	0.0270206	0.0414814	0.0201423	0.0440327	0.0694603	0.0988825	0.0209511	0.104211	0.075578	0.0373215	0.0210301	0.0153165	0.0236795	0.0241133	0.0775793	0.0150235	0.0262158	0.0260383	0.00229901	0.0118816	0.263029	0.62698	1.06269	2.0473	0.199355	0.38825	0.0901863	0.322209	0.369995	3.878012
450	-13977.9	-13982.1	4.16856	1.742339	0.160868	0.100473	0.120312	0.110068	0.140267	0.110366	0.160994	0.0861298	0.120997	0.215203	0.102064	0.10405	0.114413	0.106357	0.139388	0.163158	0.153372	0.146199	0.177049	0.0876321	0.125722	0.106432	0.250061	0.0256567	0.0607846	0.029455	0.0364897	0.0800099	0.149504	0.00729119	0.0805593	0.0723821	0.0313938	0.00830978	0.00790763	0.0330897	0.0530954	0.0920766	0.0190218	0.0334698	0.0309746	0.0147507	0.0281723	0.26045	0.624483	1.06197	2.0531	0.221906	0.368779	0.0918543	0.317461	0.369995	3.99597
460	-13991.1	-13993.9	2.80442	1.422782	0.178885	0.0819042	0.119048	0.130127	0.156501	0.106692	0.160519	0.120922	0.133059	0.259752	0.088206	0.0866268	0.139661	0.118545	0.154732	0.130142	0.164275	0.1599	0.177049	0.0843964	0.126715	0.118512	0.238493	0.0233594	0.031387	0.0348917	0.0333438	0.0682762	0.130468	0.00415103	0.0508258	0.0909345	0.0343863	0.0257585	0.0131046	0.0434121	0.0377512	0.0836967	0.00606645	0.0278804	0.029068	0.0455959	0.0357712	0.213144	0.575178	1.04555	2.16613	0.219104	0.370107	0.092185	0.318604	0.391465	4.084792
470	-13998.9	-14003.3	4.42791	1.918136	0.208221	0.135037	0.0880383	0.114032	0.148573	0.101487	0.170804	0.107003	0.10627	0.229418	0.0984198	0.0794082	0.145883	0.0979566	0.130017	0.180016	0.178354	0.130776	0.167962	0.0832294	0.108076	0.111034	0.218317	0.017371	0.0422026	0.0106074	0.0699261	0.0297106	0.117389	0.0350472	0.0512861	0.0964352	0.025816	0.0288367	0.00415888	0.0478395	0.0465713	0.0635082	0.0260963	0.0485597	0.0247331	0.0355564	0.0284701	0.283303	0.646016	1.0678	2.00288	0.221981	0.361836	0.0933954	0.322788	0.3835246	3.988452
480	-13993.5	-13997.5	4.06477	1.611422	0.196427	0.106262	0.122112	0.111962	0.119754	0.0785277	0.127606	0.113264	0.120761	0.251916	0.110269	0.106521	0.124691	0.127985	0.141469	0.166811	0.166603	0.16325	0.148903	0.105501	0.109308	0.0903803	0.21608	0.0144282	0.0520883	0.0467473	0.036033	0.0894464	0.0733525	0.0126222	0.0797444	0.0758172	0.0385695	0.00587036	0.0035645	0.0684875	0.038648	0.0719759	0.0179122	0.0315528	0.0548301	0.0222358	0.029122	0.242033	0.60611	1.05635	2.09551	0.200103	0.388116	0.0806342	0.331147	0.3815226	3.98941
490	-13982.6	-13986.4	3.78766	1.533939	0.159478	0.111351	0.1356	0.13913	0.165101	0.089996	0.146993	0.0851049	0.100499	0.229718	0.084138	0.10526	0.122461	0.121434	0.148507	0.151706	0.176358	0.16325	0.13272	0.084642	0.111346	0.08629	0.2735	0.0166229	0.0300637	0.0242631	0.038659	0.0742429	0.129053	0.00167729	0.0790684	0.0851554	0.0361268	0.00641897	0.00791217	0.0669905	0.0432135	0.099865	0.0163613	0.0344862	0.037543	0.012614	0.0406069	0.230518	0.59411	1.05235	2.12302	0.214554	0.366112	0.0864574	0.332877	0.3827134	4.005526
500	-13991.9	-13993.6	1.73544	1.730427	0.194576	0.134729	0.11362	0.118423	0.13933	0.0832988	0.150666	0.110416	0.13404	0.228256	0.102007	0.123864	0.134094	0.116169	0.152124	0.158909	0.190411	0.149882	0.170865	0.0991972	0.130096	0.0931298	0.259323	0.0708368	0.0435394	0.0157555	0.038659	0.0564592	0.0976779	0.00217174	0.0921358	0.0814542	0.0491374	0.0260805	0.0284354	0.0796931	0.0365601	0.0641773	0.0317205	0.0193995	0.0635601	0.0288956	0.0240873	0.258826	0.622901	1.06151	2.05676	0.211091	0.367726	0.0868386	0.334345	0.3561855	4.237865
510	-13989.1	-13992.7	3.56157	1.635595	0.161858	0.111407	0.128452	0.100115	0.157324	0.142333	0.160199	0.106115	0.127551	0.254306	0.0965372	0.107171	0.121859	0.116169	0.134301	0.167743	0.171585	0.147909	0.146734	0.10685	0.10188	0.121733	0.224632	0.0296224	0.0316552	0.0278599	0.0404841	0.0299724	0.102249	0.0216888	0.103767	0.0692877	0.0280973	0.00656222	0.00844539	0.0407008	0.0431753	0.0921217	0.0292437	0.0382107	0.01588	0.0233865	0.0459204	0.24553	0.609673	1.05748	2.08731	0.221607	0.355136	0.0886295	0.334628	0.3612799	4.043095
520	-13997.1	-13999.9	2.79559	1.690471	0.171095	0.0923608	0.155627	0.146392	0.143134	0.124008	0.170383	0.0761159	0.116395	0.205879	0.0920455	0.100874	0.137477	0.131771	0.12093	0.19124	0.184455	0.178781	0.179165	0.0995294	0.131335	0.0726923	0.228793	0.031863	0.0429174	0.0264352	0.0329999	0.0644343	0.100513	0.00632994	0.0799005	0.0763008	0.0207015	0.029518	0.0144897	0.045346	0.0544378	0.105395	0.0145903	0.0325242	0.0159144	0.0190572	0.0627761	0.253304	0.617468	1.05989	2.06934	0.221607	0.355136	0.0886295	0.334628	0.3612799	4.126923
530	-14003.3	-14005.6	2.26418	1.637258	0.173014	0.0833071	0.116323	0.132579	0.134258	0.0996295	0.153173	0.0945775	0.129264	0.263727	0.117097	0.107746	0.11772	0.111433	0.12458	0.175743	0.187581	0.172746	0.197395	0.106557	0.144687	0.0923912	0.247674	0.0246149	0.0429174	0.00568107	0.023947	0.0539704	0.134206	0.00426251	0.0891351	0.0816934	0.0508136	0.0249093	0.0149248	0.0455347	0.0665556	0.103782	0.0318243	0.0304667	0.0198795	0.0216795	0.0190622	0.245768	0.609915	1.05756	2.08676	0.221607	0.355136	0.0886295	0.334628	0.3700622	4.173062
540	-13993.2	-13998	4.77959	1.557961	0.162276	0.119985	0.159279	0.115748	0.11796	0.105885	0.143398	0.0942465	0.143084	0.21666	0.108811	0.0785043	0.160345	0.102398	0.118569	0.145019	0.168442	0.190607	0.149021	0.0692245	0.136156	0.0918206	0.234741	0.0244584	0.0279701	0.00256584	0.0342333	0.0733071	0.104223	0.0196376	0.0591439	0.076259	0.0445413	0.0359091	0.0264954	0.0390916	0.0568222	0.029509	0.0127678	0.0283743	0.0198984	0.0167164	0.045961	0.234139	0.597928	1.05365	2.11428	0.207793	0.361601	0.0942184	0.336388	0.3700622	3.910065
550	-13990.7	-13996.1	5.31738	1.83443	0.183053	0.132186	0.125044	0.0934418	0.126752	0.0877654	0.147509	0.0930855	0.106097	0.227384	0.105819	0.0838764	0.124533	0.10776	0.119969	0.150245	0.137159	0.158294	0.184859	0.0778771	0.0980691	0.102746	0.240437	0.0419217	0.0313017	0.00670485	0.0558709	0.0530729	0.0880217	0.0515484	0.0591439	0.0966171	0.0377835	0.00884951	0.0393139	0.036692	0.0444499	0.0680269	0.0287109	0.036147	0.0324411	0.0179272	0.0427815	0.272676	0.636167	1.06524	2.02592	0.211225	0.362545	0.088964	0.337266	0.3564371	3.891289
560	-13982.2	-13982.2	0.00255292	1.513932	0.177738	0.135255	0.150086	0.148099	0.15433	0.0928703	0.185942	0.101831	0.128521	0.262504	0.0968573	0.105393	0.120201	0.110582	0.166258	0.164141	0.183499	0.156325	0.165929	0.102246	0.147159	0.0943275	0.238835	0.0448563	0.0250541	0.0217138	0.0593675	0.0808446	0.110859	0.0206415	0.0974592	0.0963588	0.0464019	0.0132376	0.0256085	0.0535991	0.0484688	0.0869195	0.0139547	0.0330461	0.0390007	0.0408707	0.0336383	0.227467	0.590859	1.05123	2.13044	0.200004	0.367703	0.0902296	0.342064	0.3564371	4.380829
570	-13982.3	-13984.1	1.81692	1.640779	0.171623	0.130375	0.122738	0.12684	0.183053	0.088196	0.150609	0.102658	0.128221	0.272476	0.0968573	0.113271	0.130357	0.0922549	0.164604	0.164251	0.186616	0.155653	0.157045	0.0855787	0.119858	0.100192	0.267235	0.0285721	0.00903428	0.0192296	0.052736	0.0692541	0.116725	0.0168492	0.0941009	0.0662034	0.046737	0.0299849	0.0283596	0.0510209	0.0446619	0.0849023	0.018756	0.0333651	0.0230386	0.0370354	0.0371399	0.246274	0.610427	1.05772	2.08558	0.204732	0.383948	0.085852	0.325468	0.3552994	4.218267
580	-13993.5	-13995.7	2.13032	1.622511	0.153168	0.159146	0.117308	0.132068	0.174415	0.0868339	0.158637	0.118086	0.103284	0.253805	0.0785835	0.121892	0.103022	0.118296	0.12154	0.227238	0.163874	0.167141	0.181197	0.088702	0.160824	0.10976	0.22966	0.0316579	0.0324876	0.0106459	0.079626	0.0652282	0.126645	0.0328018	0.0717822	0.0542914	0.0431033	0.0146479	0.00642858	0.0283859	0.0433419	0.0849023	0.0138204	0.023677	0.0213593	0.0417878	0.0293151	0.243643	0.607755	1.05687	2.09173	0.207468	0.389078	0.0869991	0.316455	0.3614418	4.184414
590	-13984.3	-13987.4	3.09597	1.360951	0.164925	0.145828	0.122022	0.114983	0.103656	0.118907	0.1715	0.0985685	0.131874	0.251571	0.0945412	0.0990042	0.12173	0.0879595	0.160688	0.151664	0.140954	0.177169	0.171028	0.100555	0.131199	0.100087	0.258127	0.0230777	0.0444427	0.0113118	0.0543135	0.0624065	0.0895215	0.0245493	0.105117	0.0885021	0.0271005	0.0221485	0.022559	0.0368734	0.0389553	0.0602483	0.0176641	0.0297562	0.024016	0.0225892	0.0199166	0.203021	0.563647	1.04109	2.19224	0.206287	0.386862	0.0921982	0.314653	0.3655143	4.04361
600	-13988.3	-13992.5	4.24902	1.598992	0.137133	0.148435	0.122022	0.110372	0.151141	0.102751	0.14742	0.115859	0.150447	0.206954	0.117784	0.10121	0.118088	0.117196	0.158547	0.163283	0.171798	0.112406	0.142131	0.101115	0.117944	0.107817	0.221888	0.0392585	0.0368	0.0059875	0.0408482	0.0739032	0.0920218	0.00678995	0.0539727	0.0888465	0.0435586	0.0172973	0.0276332	0.0411697	0.0558365	0.0600414	0.0254243	0.0480611	0.0321017	0.030188	0.00573179	0.240217	0.604245	1.05574	2.0998	0.204763	0.384004	0.091517	0.319716	0.3586604	3.96921
610	-13987.7	-13988.6	0.8649	1.717673	0.231137	0.150604	0.117271	0.113141	0.149619	0.104828	0.168605	0.110786	0.133556	0.203321	0.105452	0.088324	0.116791	0.139867	0.173364	0.172415	0.192943	0.16157	0.174217	0.0946528	0.118252	0.113657	0.272128	0.0350911	0.0500581	0.0288316	0.0460309	0.0397168	0.124919	0.00660379	0.0819741	0.0874124	0.0534239	0.0104273	0.0195879	0.0360178	0.0674092	0.0688861	0.0292994	0.049565	0.0310577	0.0300765	0.0204869	0.257076	0.621188	1.061	2.06073	0.216003	0.364299	0.0868208	0.332878	0.350963	4.323376
620	-13988.1	-13991.2	3.17437	1.657336	0.172978	0.147057	0.122527	0.12825	0.16585	0.114778	0.164374	0.115013	0.117749	0.208103	0.100854	0.0830588	0.131624	0.122276	0.146497	0.112181	0.163484	0.175733	0.161982	0.0991991	0.127911	0.10003	0.288342	0.00486791	0.0413235	0.0262489	0.040092	0.0653473	0.0800781	0.0197998	0.0719414	0.0887388	0.0192857	0.0427059	0.0284925	0.0263569	0.0561917	0.0525849	0.0259189	0.0309728	0.0212612	0.0246587	0.0480287	0.248637	0.612809	1.05847	2.08009	0.21163	0.375035	0.0898058	0.323529	0.3708162	4.084746
630	-13987.1	-13990.5	3.3349	1.570415	0.195105	0.13268	0.129868	0.126895	0.126362	0.117523	0.152711	0.105091	0.117098	0.219057	0.0702917	0.104719	0.114602	0.110994	0.154662	0.157401	0.155254	0.180556	0.144594	0.0914131	0.0974273	0.128103	0.208842	0.0154296	0.044694	0.0280547	0.0489416	0.0546676	0.107675	0.0232952	0.0854057	0.109003	0.0408366	0.00457575	0.0358448	0.060921	0.0551109	0.0707975	0.0253396	0.0266633	0.0344037	0.0159836	0.0275282	0.235998	0.599872	1.0543	2.10983	0.210619	0.373244	0.0941542	0.321983	0.3804384	4.056419
640	-13985.7	-13989.7	4.04322	1.684049	0.176718	0.104014	0.13471	0.119599	0.145681	0.0916545	0.166335	0.100299	0.107525	0.233877	0.0838074	0.110746	0.125608	0.0936398	0.123653	0.169921	0.190623	0.166869	0.13998	0.0886909	0.0887241	0.116255	0.242999	0.0178586	0.0498172	0.00606985	0.0491167	0.0637094	0.108894	0.0194023	0.0726863	0.112343	0.0400514	0.0122299	0.0213795	0.0264378	0.0620658	0.0880209	0.0251909	0.0201916	0.0305322	0.0262333	0.0271825	0.252406	0.616576	1.05962	2.0714	0.211121	0.384844	0.0875026	0.316533	0.3815061	4.001343
650	-13979.9	-13982.3	2.31951	1.47731	0.203349	0.135897	0.129169	0.119807	0.122185	0.134074	0.190984	0.110949	0.09781	0.249324	0.0886395	0.11114	0.117876	0.116262	0.152121	0.163863	0.182325	0.150165	0.165235	0.0844346	0.11786	0.0779643	0.228422	0.0307323	0.0417878	0.00874864	0.0546797	0.0779033	0.123229	0.00780857	0.0876851	0.0784244	0.0334944	0.0212713	0.0166798	0.0371632	0.0713353	0.0582709	0.0214658	0.0388834	0.0355014	0.0209144	0.0271825	0.221796	0.584736	1.04906	2.14441	0.208603	0.386072	0.0877819	0.317543	0.3633972	4.143016
660	-13987.9	-13992.5	4.58544	1.540097	0.163068	0.137805	0.105434	0.111446	0.125073	0.105387	0.128163	0.081081	0.118604	0.222696	0.0874053	0.093116	0.115137	0.130223	0.121693	0.132018	0.182325	0.138741	0.132635	0.0885318	0.115907	0.0926627	0.228114	0.0245274	0.0334318	0.0515606	0.0725462	0.0736709	0.120818	0.0034273	0.107659	0.106842	0.0238927	0.0146865	0.0166798	0.0444444	0.0607551	0.0859373	0.0205762	0.0344117	0.0117377	0.0405303	0.0213182	0.231451	0.595097	1.05269	2.12076	0.209961	0.382905	0.0870618	0.320072	0.4058547	3.926717
670	-13983.4	-13987.8	4.38012	1.640245	0.160638	0.119305	0.148568	0.120283	0.147209	0.104343	0.163578	0.0945972	0.129664	0.220164	0.106107	0.111399	0.122313	0.123103	0.165731	0.128705	0.140642	0.147943	0.141241	0.0733932	0.111224	0.117369	0.243598	0.0232762	0.0319234	0.0461467	0.0406123	0.0515196	0.111695	0.0290282	0.080408	0.0856479	0.0255479	0.0128895	0.0159969	0.0268191	0.0595538	0.0702044	0.0211979	0.0236571	0.0289237	0.00530645	0.0304047	0.246197	0.610349	1.0577	2.08576	0.216678	0.365321	0.0876892	0.330312	0.3577115	3.961875
680	-13983.7	-13989	5.21811	1.729006	0.160638	0.12676	0.125098	0.110569	0.141941	0.105638	0.145295	0.107011	0.130294	0.231534	0.10272	0.0826723	0.0916376	0.105189	0.147672	0.151944	0.150339	0.15203	0.13676	0.0865944	0.0940358	0.119239	0.230075	0.0516273	0.0201149	0.021512	0.0509326	0.0472902	0.100052	0.018431	0.0846026	0.0747736	0.0282288	0.012588	0.024345	0.0462859	0.0467521	0.0466705	0.0211979	0.0477099	0.0287519	0.0335931	0.0482825	0.258632	0.622711	1.06145	2.0572	0.21467	0.384415	0.0824218	0.318493	0.3922656	3.889427
690	-13988.3	-13993.3	5.05376	1.717933	0.188903	0.14755	0.121609	0.091111	0.137945	0.109325	0.139159	0.102642	0.123755	0.22488	0.0938309	0.0857557	0.152707	0.115663	0.128788	0.15145	0.132872	0.143385	0.153706	0.0872362	0.104743	0.0902749	0.219398	0.0417759	0.0313632	0.0423709	0.0631346	0.0469945	0.0936478	0.0302934	0.0880998	0.0737999	0.0365941	0.00517695	0.00289891	0.0120301	0.0467521	0.089845	0.0156807	0.0474533	0.0295382	0.0271493	0.0332336	0.257112	0.621224	1.06101	2.06065	0.21478	0.384098	0.0824642	0.318657	0.3922656	3.904522
700	-13987.9	-13993.1	5.20532	1.744571	0.213666	0.132627	0.136022	0.120558	0.125804	0.0824368	0.16054	0.0791293	0.106579	0.210643	0.0849709	0.0875726	0.0997637	0.114318	0.143012	0.174649	0.191738	0.137352	0.182031	0.0806753	0.0958384	0.0846949	0.246744	0.0270089	0.0377424	0.0203471	0.0444517	0.0540302	0.127554	0.0277012	0.0671946	0.0834082	0.0398919	0.0164206	0.0253294	0.0406477	0.034475	0.0551486	0.00694486	0.00351787	0.0447547	0.0140318	0.0305911	0.260754	0.624778	1.06205	2.05241	0.21635	0.386906	0.0835626	0.313181	0.3822134	3.892557
710	-13993.3	-13998	4.74801	1.703018	0.201435	0.123974	0.137862	0.128265	0.106719	0.0718384	0.175468	0.070125	0.108421	0.215981	0.078331	0.110489	0.116965	0.137332	0.117237	0.153715	0.18333	0.127296	0.179549	0.105368	0.11206	0.0775359	0.202252	0.02775	0.0477058	0.0226623	0.0478234	0.0732346	0.160985	0.0140481	0.0780847	0.0968728	0.0411468	0.0130976	0.0147836	0.0495316	0.0388405	0.0602261	0.0151418	0.0239891	0.0206586	0.0212832	0.0238429	0.255051	0.619196	1.06041	2.06534	0.205703	0.377629	0.0893301	0.327338	0.412235	3.933258
720	-13989	-13993.8	4.80148	1.626783	0.174311	0.140013	0.111954	0.105746	0.124487	0.119484	0.15519	0.081965	0.12439	0.2008	0.0876165	0.120061	0.136123	0.113114	0.154053	0.156282	0.180948	0.144143	0.146389	0.0736958	0.124276	0.0949579	0.23824	0.0425166	0.0560857	0.035496	0.01945	0.0561803	0.097928	0.0236683	0.0933645	0.093297	0.0419013	0.0123624	0.0115054	0.0321642	0.0384875	0.0556986	0.0139464	0.0325801	0.0198807	0.0132379	0.019901	0.24426	0.608384	1.05707	2.09028	0.212394	0.368923	0.088713	0.329969	0.3962217	3.917891
730	-13982.7	-13987.4	4.69799	1.573265	0.216707	0.140013	0.130314	0.129507	0.145741	0.109318	0.126789	0.0805849	0.129225	0.194106	0.0865161	0.110609	0.1237	0.106793	0.144244	0.156799	0.16175	0.15748	0.127801	0.101527	0.111247	0.0911701	0.218324	0.0310629	0.0198269	0.0497874	0.0448079	0.0673644	0.113128	0.0241613	0.0799882	0.0952256	0.0426537	0.00607168	0.0187592	0.0302422	0.0350842	0.0747007	0.00989241	0.00555198	0.0208105	0.0235574	0.0275967	0.236422	0.600314	1.05445	2.10882	0.197549	0.385333	0.0883815	0.328737	0.3658316	3.920537
740	-13994.3	-13996.7	2.43894	1.419175	0.199905	0.12158	0.108582	0.125226	0.147218	0.0985249	0.141694	0.114311	0.121151	0.231137	0.0737601	0.107875	0.0962569	0.121707	0.153479	0.143854	0.205139	0.111375	0.136747	0.0945378	0.0861697	0.0960454	0.337259	0.0252542	0.0323629	0.0195877	0.0643105	0.0694705	0.169916	0.0210554	0.0524091	0.0952256	0.022556	0.0198564	0.0176561	0.0606271	0.0447114	0.0713326	0.0417784	0.00350651	0.0327616	0.0403362	0.0424215	0.212562	0.574526	1.0453	2.16761	0.197819	0.38586	0.0871356	0.329186	0.3415438	4.120668
750	-13989.3	-13991.5	2.19288	1.442456	0.210816	0.11515	0.149365	0.12841	0.15392	0.0921938	0.124077	0.100418	0.126601	0.226784	0.119449	0.0832887	0.10911	0.130095	0.174155	0.139252	0.155477	0.171049	0.164567	0.0761328	0.146601	0.105114	0.263287	0.0308296	0.0511647	0.0394373	0.047322	0.0599515	0.152348	0.01711	0.0838202	0.0940617	0.0254895	0.0051076	0.0201203	0.0240301	0.0408446	0.0665547	0.0307624	0.00330453	0.0441239	0.0309275	0.0169264	0.216295	0.578689	1.04686	2.15816	0.201801	0.377832	0.0870367	0.333331	0.3898914	4.149547
760	-13986.4	-13989.8	3.38249	1.612584	0.182156	0.0952444	0.132383	0.136692	0.138457	0.0920386	0.182651	0.120129	0.112884	0.218214	0.0939792	0.100104	0.128294	0.103675	0.158062	0.157563	0.166844	0.180276	0.164567	0.10751	0.098143	0.0896446	0.202196	0.0246076	0.061256	0.030063	0.0575142	0.0691865	0.106351	0.0250668	0.0894281	0.0698661	0.0217448	0.010001	0.0236109	0.0330978	0.0387917	0.0667767	0.0564972	0.00685408	0.0289183	0.0384361	0.0380308	0.242202	0.606283	1.0564	2.09511	0.197756	0.378085	0.090605	0.333554	0.3799717	4.057803
770	-14002.1	-14006.9	4.8116	2.071749	0.233919	0.129755	0.112448	0.0897667	0.131222	0.0841087	0.162582	0.129659	0.087292	0.234983	0.111964	0.0773636	0.124492	0.125173	0.150102	0.118578	0.170245	0.163597	0.110928	0.0984995	0.124774	0.127108	0.278481	0.0274611	0.0307222	0.0220438	0.0556701	0.0594917	0.121922	0.0176773	0.0746159	0.0642805	0.0224129	0.0364599	0.0186478	0.0287586	0.0372678	0.0571163	0.0478036	0.00619264	0.0128623	0.0224838	0.0219792	0.301692	0.662433	1.07169	1.96419	0.199227	0.380898	0.0912791	0.328596	0.3820971	3.962911
