Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	pinvar	TL
9350	-13988.5	-13989.2	0.698257	1.368911	0.181109	0.137478	0.131038	0.0973127	0.1428	0.136079	0.171162	0.0922414	0.128238	0.255327	0.0821589	0.113952	0.150715	0.11735	0.180052	0.182039	0.159187	0.153483	0.193377	0.0806587	0.140775	0.120646	0.23785	0.0357016	0.111307	0.00878675	0.0892955	0.0346991	0.0461588	0.0978905	0.0834873	0.080388	0.00631682	0.00594638	0.0109532	0.0403039	0.0221766	0.0442071	0.00250544	0.0641021	0.0418748	0.0440771	0.0297864	0.204343	0.565176	1.0417	2.18878	0.204483	0.382365	0.0852871	0.327864	0.3607775	4.284993
9360	-13988.9	-13991.1	2.15683	1.543852	0.204269	0.122952	0.135166	0.135717	0.143628	0.109552	0.155412	0.0846698	0.126846	0.214937	0.0959128	0.104674	0.120289	0.112057	0.131084	0.147905	0.190156	0.161341	0.158032	0.0872862	0.117164	0.107203	0.20733	0.0467164	0.0582172	0.0317291	0.0874314	0.0296146	0.0272342	0.200577	0.0517853	0.0664399	0.0373869	0.0198136	0.0241381	0.0316929	0.0576298	0.0257945	0.0456774	0.0422486	0.0212795	0.0425848	0.0485893	0.232018	0.595697	1.0529	2.11939	0.206621	0.371395	0.0887989	0.333185	0.3634102	4.170164
9370	-13984.5	-13989	4.44114	1.748191	0.198915	0.150528	0.122265	0.104922	0.142308	0.096712	0.165239	0.110344	0.109457	0.206671	0.0923124	0.113858	0.141545	0.125452	0.1314	0.136316	0.17214	0.173431	0.131226	0.0940791	0.106842	0.0910722	0.191185	0.0219885	0.070725	0.0201365	0.0873199	0.0317582	0.0283562	0.112278	0.0634788	0.0832382	0.00587579	0.0308923	0.0346072	0.0516875	0.0262663	0.0159368	0.0160925	0.0501395	0.035899	0.0527264	0.021776	0.261245	0.625254	1.06219	2.05131	0.211744	0.372313	0.0886897	0.327253	0.3454119	3.969399
9380	-13982.4	-13987.8	5.35712	1.713808	0.156504	0.11657	0.136994	0.133124	0.103552	0.10154	0.153613	0.10629	0.113638	0.218298	0.0884749	0.10295	0.0860444	0.0991596	0.138782	0.134499	0.152993	0.15358	0.164542	0.106456	0.125526	0.0812644	0.256506	0.0316874	0.0811167	0.0205462	0.0619044	0.0282592	0.0472787	0.0994594	0.0492028	0.0714776	0.0137703	0.0308923	0.0245577	0.0244891	0.0292221	0.0243215	0.0135156	0.07696	0.0317646	0.0416528	0.0407027	0.256543	0.620665	1.06085	2.06194	0.206851	0.375777	0.0886206	0.328752	0.3748126	3.873681
9390	-13991.3	-13997	5.66272	1.493504	0.202224	0.108246	0.098288	0.10147	0.153869	0.0754688	0.125666	0.0802466	0.165641	0.234371	0.0864035	0.10972	0.0967095	0.0957085	0.125218	0.169485	0.190432	0.137711	0.150294	0.0863804	0.100167	0.0737218	0.185935	0.0642906	0.0661636	0.0246993	0.080111	0.032267	0.0437445	0.126104	0.0528036	0.0861522	0.00868346	0.0457328	0.0126212	0.0332757	0.042244	0.0278545	0.0161133	0.0457223	0.00549548	0.0302087	0.0137757	0.224317	0.587472	1.05004	2.13817	0.19641	0.384675	0.091148	0.327767	0.3502019	3.81144
9400	-13997.4	-14001.3	3.87375	1.454635	0.155425	0.0922712	0.13625	0.105017	0.143196	0.0809527	0.134348	0.113557	0.110847	0.212741	0.102183	0.111663	0.134015	0.0948263	0.117049	0.130102	0.159326	0.149754	0.13877	0.0761162	0.115576	0.0917006	0.269717	0.0486963	0.0945147	0.0465829	0.104321	0.0283295	0.034843	0.13397	0.0560037	0.0923186	0.0145275	0.0484141	0.0105917	0.0261724	0.036136	0.0280488	0.0248432	0.0963473	0.0333546	0.0362169	0.0140012	0.218229	0.580827	1.04764	2.1533	0.205807	0.373905	0.0876046	0.332684	0.35481	3.983639
9410	-13986	-13987.2	1.20279	1.723315	0.182439	0.113287	0.123592	0.128232	0.176347	0.116257	0.155854	0.109443	0.128726	0.212741	0.114788	0.106276	0.114477	0.110479	0.176127	0.162487	0.204212	0.160042	0.164032	0.0782917	0.147614	0.0884576	0.257047	0.0642028	0.0901665	0.0118514	0.0895632	0.0287572	0.0221302	0.13397	0.0838987	0.0755123	0.030258	0.0163934	0.00292409	0.0482556	0.0225441	0.0341504	0.0127738	0.0540395	0.0547335	0.0340806	0.0488205	0.257852	0.621948	1.06123	2.05897	0.208061	0.379687	0.0868711	0.32538	0.3555311	4.290273
9420	-13979	-13982.6	3.57094	1.341596	0.160961	0.132035	0.127264	0.100784	0.158396	0.0847882	0.141462	0.117043	0.11885	0.263879	0.0909395	0.107171	0.151302	0.106313	0.158379	0.169453	0.176359	0.140622	0.124646	0.0867056	0.109555	0.0884576	0.256637	0.0425479	0.0766301	0.00880464	0.0772932	0.0348825	0.0253919	0.0962984	0.0604511	0.0617128	0.0198667	0.0215254	0.013359	0.0308802	0.0300742	0.0388587	0.0151239	0.058396	0.0162211	0.0549899	0.0368072	0.199783	0.559875	1.03959	2.20076	0.203802	0.38591	0.088619	0.321669	0.3666618	3.992114
9430	-13983.8	-13987.8	3.94821	1.282597	0.180868	0.118597	0.124793	0.110881	0.15844	0.107327	0.194444	0.103796	0.122767	0.20986	0.0869771	0.0859606	0.125079	0.11323	0.142275	0.112641	0.16752	0.14427	0.128039	0.0900025	0.113279	0.101561	0.227461	0.0504604	0.0634222	0.0284544	0.0807217	0.0274433	0.0699809	0.123432	0.0715898	0.0710138	0.0157003	0.0214002	0.0247344	0.020609	0.0248401	0.0335408	0.0129936	0.0479906	0.0335387	0.0386363	0.0108766	0.189703	0.547858	1.03462	2.22782	0.210311	0.379265	0.0842572	0.326167	0.3368754	3.941443
9440	-13987.2	-13989.7	2.48699	1.333939	0.180868	0.115866	0.168713	0.10808	0.144277	0.104147	0.169308	0.116668	0.127101	0.237607	0.0915658	0.0855423	0.116189	0.0808104	0.15878	0.189397	0.147201	0.145826	0.176011	0.099541	0.113019	0.0889224	0.210294	0.0355266	0.0700284	0.0303388	0.0882432	0.0467379	0.0575891	0.141871	0.0650724	0.0580009	0.00253482	0.023815	0.0352823	0.030036	0.0266293	0.0441225	0.0104361	0.0629712	0.0300194	0.0401728	0.0237319	0.198493	0.55836	1.03897	2.20417	0.20976	0.391157	0.0872862	0.311797	0.3550597	4.098895
9450	-13980.3	-13982.9	2.60591	1.472411	0.145243	0.109839	0.123527	0.1157	0.17375	0.0996621	0.142373	0.104164	0.116137	0.258532	0.0985122	0.121814	0.117983	0.134052	0.143352	0.144564	0.154186	0.161135	0.137533	0.0987362	0.126116	0.0998369	0.264992	0.0434525	0.0718117	0.0211485	0.0770186	0.0306716	0.0563578	0.124241	0.0653807	0.0848159	0.00612357	0.0261118	0.0133907	0.0436837	0.0158932	0.0420731	0.0272082	0.0657462	0.0413992	0.0472512	0.018017	0.221029	0.583899	1.04876	2.14631	0.208136	0.382102	0.091178	0.318583	0.3659572	4.113533
9460	-13993.4	-13996.3	2.94475	1.659021	0.191127	0.101572	0.108352	0.102532	0.124289	0.0998828	0.138039	0.0995691	0.143415	0.254736	0.094778	0.105882	0.1309	0.134052	0.129923	0.138795	0.154579	0.155797	0.164206	0.0676468	0.0944164	0.0926555	0.242946	0.0725964	0.0742074	0.0274845	0.114789	0.00706693	0.0649204	0.137508	0.0700114	0.11254	0.00469657	0.0247259	0.0133432	0.0272657	0.0286072	0.0348036	0.0211113	0.0380155	0.0311045	0.0717238	0.0613217	0.248876	0.61305	1.05854	2.07953	0.211014	0.376429	0.0894737	0.323083	0.354231	4.107932
9470	-13982.1	-13985.9	3.85587	1.485152	0.223105	0.0965582	0.128577	0.0947089	0.106019	0.115144	0.151575	0.10379	0.129603	0.233971	0.0870373	0.0948517	0.132757	0.108492	0.157095	0.168349	0.140609	0.156199	0.159469	0.0883746	0.125886	0.100263	0.195524	0.0496432	0.0742074	0.0157893	0.0703861	0.0268238	0.0370248	0.114943	0.0794639	0.0667465	0.00865994	0.0288389	0.0341663	0.033779	0.0235949	0.0533336	0.0192658	0.0502957	0.0311045	0.0406239	0.0340712	0.22302	0.586066	1.04954	2.14138	0.20651	0.382918	0.0915061	0.319066	0.3816493	3.990718
9480	-13989.8	-13990.2	0.468038	1.679859	0.236554	0.133565	0.107614	0.135487	0.167467	0.109715	0.1356	0.106263	0.16163	0.279741	0.0985555	0.135757	0.147348	0.135245	0.152628	0.166154	0.190021	0.160893	0.136714	0.0882679	0.135047	0.0809769	0.232967	0.0658022	0.0817565	0.0313461	0.100898	0.0419069	0.0458637	0.112531	0.0812269	0.0941219	0.0112014	0.0199173	0.0158652	0.0308749	0.0137678	0.0195285	0.0174258	0.0487788	0.0179155	0.0400547	0.0333304	0.251818	0.615992	1.05944	2.07275	0.209925	0.376326	0.0882492	0.3255	0.3473971	4.358323
9490	-13982.6	-13985.7	3.05971	1.339316	0.172875	0.108625	0.128385	0.117785	0.135233	0.0968518	0.162026	0.0843115	0.113406	0.21811	0.0888153	0.11441	0.123872	0.17874	0.132114	0.170935	0.150879	0.150533	0.141118	0.0815648	0.106785	0.117291	0.240769	0.046313	0.0610651	0.0215352	0.118695	0.0264047	0.0194471	0.119482	0.0657574	0.0832445	0.0164948	0.0198171	0.0324369	0.0287178	0.0322381	0.038881	0.0076177	0.0425766	0.0418316	0.0576551	0.0271102	0.199399	0.559425	1.0394	2.20177	0.210074	0.379236	0.0862098	0.32448	0.3587797	4.042758
9500	-13992.5	-13995.4	2.8234	1.513733	0.245497	0.125617	0.150725	0.109599	0.147729	0.0626014	0.138983	0.0972312	0.110402	0.242323	0.102834	0.0996869	0.13369	0.101213	0.146641	0.149235	0.203975	0.181397	0.169875	0.0862922	0.130508	0.0871976	0.189017	0.0439502	0.0665207	0.0281827	0.106088	0.0258285	0.0610582	0.140887	0.063845	0.0577949	0.00353106	0.0251032	0.033004	0.0279546	0.0245381	0.0282017	0.0191604	0.0495521	0.0211388	0.0397231	0.0203811	0.227436	0.590826	1.05122	2.13052	0.196582	0.381825	0.0811354	0.340457	0.3541295	4.098712
9510	-13991.6	-13995.7	4.09541	1.488436	0.20437	0.0957019	0.126763	0.146991	0.133484	0.0754962	0.137141	0.104179	0.115225	0.207803	0.115415	0.090657	0.12036	0.097612	0.163064	0.129374	0.182654	0.137472	0.151356	0.0999324	0.0979837	0.129967	0.239417	0.0418842	0.0736546	0.0212896	0.0694889	0.0256554	0.041133	0.0884371	0.0586796	0.093696	0.0159532	0.0213007	0.00559083	0.0589336	0.037397	0.0179735	0.0126016	0.0528492	0.0145251	0.0718092	0.0420487	0.223531	0.58662	1.04974	2.14011	0.214002	0.371019	0.0901038	0.324875	0.3481174	3.967319
9520	-13981.3	-13987.4	6.08623	1.481842	0.152379	0.136909	0.114383	0.0946539	0.152252	0.102487	0.129742	0.0759298	0.108023	0.248992	0.102768	0.0975243	0.1117	0.0994235	0.156198	0.139571	0.157219	0.158785	0.122621	0.0790097	0.112838	0.10882	0.201124	0.0307564	0.0811562	0.0212896	0.0857805	0.0439949	0.0400956	0.0986691	0.0695113	0.0666333	0.0088466	0.017891	0.00474809	0.024788	0.0387121	0.0308052	0.0111876	0.0398183	0.0286392	0.0338872	0.0265559	0.222504	0.585506	1.04934	2.14265	0.194305	0.381992	0.0916948	0.332009	0.3912632	3.767118
9530	-13979.3	-13983.4	4.10989	1.731064	0.187435	0.117393	0.107852	0.0954652	0.158353	0.096189	0.13099	0.102193	0.10074	0.225303	0.0996181	0.0894202	0.118653	0.124265	0.144301	0.170312	0.18348	0.154466	0.159806	0.104507	0.118759	0.0936687	0.222598	0.0555877	0.0549173	0.0136953	0.0704555	0.0348368	0.0429685	0.107193	0.0561329	0.0875344	0.0248102	0.0293272	0.029926	0.0451997	0.0530502	0.031233	0.00839835	0.0486624	0.0286392	0.037117	0.0350441	0.258913	0.622986	1.06153	2.05657	0.20994	0.388656	0.0837647	0.31764	0.3538302	4.000496
9540	-13987.3	-13987.7	0.415648	1.69928	0.22571	0.123065	0.127836	0.130668	0.142554	0.123265	0.19038	0.115287	0.113384	0.228306	0.118893	0.123382	0.114733	0.119477	0.149913	0.18481	0.18348	0.178319	0.168897	0.0928451	0.107689	0.110276	0.301721	0.0275604	0.0994823	0.0111537	0.0960961	0.0183401	0.0244359	0.106458	0.0943283	0.0763254	0.0320661	0.032164	0.0337665	0.0407298	0.0297575	0.0214878	0.022146	0.0349344	0.0380689	0.0493023	0.00253088	0.254531	0.618683	1.06026	2.06653	0.210955	0.376915	0.0870733	0.325058	0.3471897	4.366027
9550	-13990.2	-13993.2	3.05467	1.557851	0.178507	0.107684	0.124377	0.130163	0.117378	0.100498	0.164977	0.111474	0.130453	0.23444	0.0990988	0.0846128	0.111987	0.146147	0.151437	0.172923	0.158464	0.149235	0.155403	0.0815379	0.127771	0.0793464	0.241594	0.0495766	0.065905	0.0260283	0.0909207	0.0162397	0.0404345	0.0891617	0.0572564	0.121825	0.0308759	0.0211852	0.0337665	0.0569498	0.0330443	0.0266673	0.00684641	0.06057	0.0263361	0.0255743	0.0438694	0.234122	0.597911	1.05365	2.11432	0.203369	0.391179	0.0904172	0.315034	0.3788517	4.082541
9560	-13996.6	-13999.6	2.97881	1.518605	0.159186	0.109701	0.146933	0.144488	0.111123	0.119072	0.169785	0.0786248	0.135532	0.241936	0.107745	0.105959	0.119331	0.0981221	0.167939	0.171286	0.166816	0.163239	0.134031	0.0822951	0.120758	0.0661314	0.228489	0.0282477	0.0916889	0.0210565	0.0887723	0.00764508	0.0445979	0.13853	0.0474222	0.091667	0.0223994	0.0376771	0.0305064	0.0352259	0.0245621	0.0391531	0.0247517	0.0728909	0.0200896	0.04937	0.019185	0.228182	0.591624	1.0515	2.1287	0.214734	0.389848	0.0762823	0.319136	0.3792549	4.08396
9570	-13981.4	-13985.5	4.14359	1.557083	0.200263	0.131988	0.142959	0.134525	0.141778	0.124118	0.175709	0.0865352	0.134676	0.228056	0.0903811	0.0945181	0.105652	0.100965	0.147688	0.160546	0.154505	0.135803	0.1384	0.0884408	0.114728	0.119648	0.23661	0.0283322	0.0756333	0.0261054	0.0818087	0.0423301	0.0227825	0.106101	0.0601857	0.0677814	0.00835965	0.0215238	0.0128411	0.0244598	0.0155049	0.0397664	0.0164395	0.0375381	0.0219842	0.04937	0.0261925	0.234007	0.59779	1.05361	2.1146	0.207186	0.38653	0.0872809	0.319003	0.3623368	3.973531
9580	-13981.6	-13984.9	3.30736	1.635349	0.183279	0.156274	0.110398	0.110502	0.134455	0.105473	0.168701	0.0799166	0.146635	0.205631	0.0915228	0.115019	0.111094	0.117129	0.142734	0.145733	0.205725	0.157377	0.156845	0.0925786	0.110483	0.0737074	0.262127	0.0615509	0.0836803	0.0200967	0.108293	0.0319535	0.0417402	0.100508	0.0604416	0.063314	0.0252612	0.030567	0.0193063	0.0302995	0.0357277	0.0397664	0.0128063	0.070421	0.0125011	0.0249479	0.0119602	0.245494	0.609637	1.05747	2.0874	0.213953	0.362231	0.0906644	0.333151	0.3657522	4.068483
9590	-13986.6	-13988.6	2.01954	1.669549	0.135408	0.154604	0.153189	0.120424	0.169814	0.101593	0.166198	0.105865	0.116716	0.228841	0.0961066	0.107937	0.0936891	0.113012	0.170394	0.141975	0.177634	0.133249	0.148383	0.119072	0.139602	0.110844	0.280271	0.0553806	0.0768103	0.02027	0.0697434	0.0361691	0.0528935	0.104123	0.0514702	0.107309	0.0265929	0.030567	0.0283901	0.0381964	0.0239399	0.0416051	0.0267737	0.057337	0.0134842	0.0317996	0.0241594	0.250366	0.614543	1.059	2.07609	0.200647	0.377161	0.0886685	0.333523	0.391179	4.201837
9600	-13984.9	-13986	1.05578	1.54972	0.185626	0.120516	0.153189	0.129592	0.152347	0.100967	0.184634	0.104002	0.129596	0.255857	0.125978	0.111425	0.132274	0.109276	0.152305	0.167435	0.194128	0.15511	0.164886	0.0999688	0.137662	0.0866167	0.247905	0.0367969	0.0575958	0.0105984	0.110526	0.0318682	0.0379221	0.0910908	0.10499	0.0719592	0.0225912	0.0257648	0.028574	0.0555461	0.0180954	0.0516677	0.0108572	0.0382295	0.0111189	0.0373326	0.0267594	0.232902	0.596628	1.05321	2.11726	0.197973	0.386616	0.0904729	0.324939	0.3467285	4.28118
9610	-13989.7	-13993.5	3.81963	1.54183	0.1568	0.102316	0.120698	0.146646	0.14303	0.0834101	0.150233	0.0883482	0.127557	0.247956	0.0926379	0.118144	0.126065	0.113327	0.155986	0.167972	0.134162	0.154754	0.146677	0.114433	0.121877	0.0989383	0.240353	0.0269356	0.069146	0.0259649	0.118661	0.0141228	0.0303532	0.11509	0.0842515	0.0484417	0.0193745	0.0257648	0.0260793	0.0380052	0.0196982	0.0348171	0.02388	0.0384853	0.0179264	0.0661675	0.00808419	0.231713	0.595374	1.05279	2.12013	0.199608	0.395249	0.0863704	0.318773	0.4123112	4.003569
9620	-13982.9	-13986.2	3.27014	1.462174	0.173191	0.128718	0.110503	0.12723	0.156267	0.112238	0.155645	0.0837349	0.10333	0.184107	0.0792465	0.0939033	0.147622	0.113327	0.14441	0.192468	0.16031	0.186042	0.180953	0.0855597	0.124017	0.105121	0.235808	0.032122	0.0698303	0.0260388	0.0827796	0.017789	0.0581852	0.103952	0.0588301	0.076543	0.0143662	0.0321536	0.0289102	0.0403683	0.0347349	0.0344298	0.0104297	0.0546282	0.0227411	0.0578666	0.00488011	0.21942	0.582137	1.04812	2.15032	0.204373	0.373623	0.0871685	0.334836	0.3826607	4.045329
9630	-13983.6	-13986	2.39634	1.639499	0.182399	0.148306	0.135816	0.122389	0.129093	0.137657	0.152404	0.0967415	0.135506	0.226693	0.0885075	0.0940525	0.108142	0.112867	0.14441	0.195428	0.162121	0.208926	0.167559	0.101956	0.105164	0.0946169	0.252719	0.0305629	0.0728867	0.00775134	0.0896771	0.0193505	0.0369985	0.109041	0.0569564	0.0820545	0.0190269	0.0384558	0.0387566	0.0248494	0.0250794	0.0493536	0.00724346	0.0434968	0.0227411	0.0466643	0.0357315	0.24609	0.610241	1.05766	2.08601	0.211278	0.370958	0.0878409	0.329924	0.3657176	4.160151
9640	-13988.5	-13990.9	2.41319	1.710843	0.144331	0.15733	0.122479	0.123701	0.137532	0.1035	0.173231	0.0870556	0.120874	0.228344	0.0816697	0.127496	0.104666	0.123732	0.180461	0.187187	0.187963	0.159692	0.146079	0.115674	0.109652	0.0892458	0.294188	0.05054	0.0866689	0.022205	0.0623279	0.0329218	0.0345535	0.0912891	0.0895267	0.0953975	0.00413448	0.0231844	0.0197482	0.0461478	0.0189691	0.0362785	0.0231668	0.044228	0.00669535	0.0654463	0.00819676	0.256134	0.620263	1.06073	2.06287	0.196465	0.390582	0.0878071	0.325146	0.3726156	4.167709
9650	-13997.4	-13998.9	1.47605	1.398321	0.206854	0.172985	0.126918	0.130381	0.160568	0.0963103	0.147525	0.103045	0.106952	0.17857	0.102256	0.0876722	0.133948	0.12345	0.161136	0.187187	0.143865	0.152154	0.148028	0.112652	0.107127	0.103992	0.282594	0.0380257	0.0723563	0.0438688	0.105902	0.0290437	0.023412	0.11805	0.0840394	0.0666367	0.0194091	0.0231844	0.0542076	0.0533806	0.0231932	0.0213552	0.0310443	0.0639373	0.00550697	0.047935	0.0123463	0.209179	0.570708	1.04385	2.17627	0.210733	0.389254	0.0890259	0.310987	0.3665595	4.213003
9660	-13993.3	-13992.4	-0.853677	1.449404	0.205056	0.149162	0.134428	0.125504	0.151604	0.103131	0.170501	0.110363	0.146749	0.225929	0.0918448	0.122181	0.124139	0.127407	0.161866	0.156719	0.191035	0.154032	0.173429	0.110072	0.108718	0.103487	0.351725	0.0504796	0.0503068	0.021459	0.0684185	0.0456931	0.0422637	0.134643	0.0914754	0.0939422	0.0326194	0.0183018	0.0384866	0.0344357	0.0366496	0.0276337	0.00947205	0.064775	0.0364501	0.0456188	0.0132444	0.2174	0.579912	1.04731	2.15538	0.209893	0.369747	0.0944989	0.325861	0.3489627	4.455451
9670	-13995.2	-13996	0.816066	1.523346	0.185407	0.143826	0.114175	0.143691	0.115942	0.092526	0.191097	0.101295	0.106287	0.234287	0.0895216	0.124456	0.139262	0.120779	0.146161	0.177585	0.173488	0.185809	0.136577	0.092647	0.144942	0.092426	0.308484	0.0694928	0.0695924	0.00963479	0.100271	0.0301148	0.0263832	0.127291	0.111455	0.0784047	0.0158662	0.0309155	0.0346429	0.0303065	0.00868939	0.0478582	0.0266076	0.0454325	0.0364501	0.0407975	0.000122907	0.228907	0.592397	1.05176	2.12693	0.205856	0.381838	0.0874804	0.324825	0.3770079	4.300998
9680	-14005.8	-14008.6	2.83742	1.280382	0.167895	0.119644	0.13656	0.117215	0.126933	0.131956	0.21791	0.0737544	0.0957462	0.224051	0.09752	0.0995051	0.128136	0.102347	0.132692	0.208265	0.194692	0.138931	0.152238	0.10687	0.122049	0.0775958	0.205605	0.0350547	0.0863814	0.0183076	0.112727	0.0465297	0.0633513	0.150853	0.075102	0.0529552	0.0227932	0.0273736	0.00509845	0.0460719	0.011469	0.0245225	0.00328116	0.0409507	0.0151584	0.0359099	1.34696e-05	0.189318	0.547391	1.03442	2.22887	0.219304	0.374681	0.0863285	0.319686	0.3664768	4.052014
9690	-13993.1	-13993.7	0.61214	1.551775	0.151552	0.145801	0.140446	0.128352	0.158864	0.102196	0.177202	0.129458	0.141515	0.287889	0.107632	0.0870497	0.139045	0.101745	0.150969	0.181512	0.197807	0.153312	0.164803	0.0949892	0.11922	0.093995	0.300803	0.0727113	0.0863814	0.0187088	0.0838955	0.0401341	0.0380141	0.0848993	0.0656293	0.0770009	0.0194925	0.0219391	0.0135542	0.0372789	0.0198967	0.0406989	0.0125396	0.0650337	0.010431	0.0597312	0.00173298	0.233211	0.596954	1.05332	2.11651	0.195885	0.382173	0.0959929	0.325949	0.3596273	4.325862
9700	-13998.3	-14000.3	2.06615	1.64216	0.17272	0.102799	0.133829	0.118542	0.157146	0.100282	0.183562	0.0923185	0.115664	0.233573	0.0847211	0.137233	0.157538	0.12358	0.160403	0.165429	0.232646	0.155978	0.155297	0.11488	0.119513	0.108277	0.214279	0.0302845	0.0419204	0.033301	0.0852024	0.0344924	0.0207419	0.100383	0.101555	0.0912446	0.0077549	0.0352424	0.0230519	0.0441884	0.038965	0.0195248	0.02604	0.0477617	0.0178622	0.0348065	0.0190001	0.246472	0.610627	1.05778	2.08512	0.194474	0.383293	0.0966704	0.325563	0.3749109	4.193532
9710	-13980.7	-13980.3	-0.405079	1.584032	0.183087	0.14783	0.148229	0.116009	0.157146	0.114322	0.167681	0.11763	0.128702	0.234296	0.0916222	0.119207	0.11705	0.135198	0.161038	0.199034	0.232137	0.164558	0.155297	0.0908904	0.116589	0.0962441	0.312699	0.0476634	0.0471043	0.0290679	0.0922398	0.0339354	0.0450561	0.113155	0.077677	0.108715	0.0184344	0.0253949	0.0491217	0.0341133	0.0299439	0.025563	0.0120375	0.0477617	0.0179095	0.0464485	0.0246019	0.238017	0.601971	1.055	2.10501	0.202755	0.389599	0.0883313	0.319315	0.3501224	4.432441
9720	-13984	-13988.6	4.57923	1.558447	0.155914	0.119714	0.0996743	0.117363	0.120659	0.0773353	0.164126	0.0971106	0.133694	0.222294	0.103167	0.118184	0.1151	0.113	0.151827	0.133573	0.194218	0.181494	0.136615	0.0956219	0.0956659	0.0840871	0.245776	0.0307341	0.0589395	0.0249526	0.0803689	0.0264549	0.0414709	0.10017	0.0632863	0.0693224	0.0167702	0.0185424	0.0285196	0.0355822	0.0206468	0.0374754	0.0101171	0.0754055	0.0312735	0.0392735	0.044656	0.234212	0.598004	1.05368	2.11411	0.210865	0.376742	0.0832981	0.329095	0.3460998	3.930176
9730	-13985.1	-13991.5	6.40065	1.449061	0.17229	0.118978	0.10503	0.0796374	0.126316	0.113878	0.147376	0.097147	0.119347	0.189105	0.0919757	0.0979531	0.114112	0.0982683	0.14527	0.168699	0.179038	0.151786	0.140848	0.0875621	0.106654	0.108814	0.190125	0.0284618	0.0694141	0.026546	0.0690529	0.00966705	0.0438284	0.102083	0.0493935	0.073286	0.0098175	0.0281477	0.0247828	0.0163707	0.0207187	0.0375732	0.0304124	0.0649614	0.00671344	0.0381256	0.0303911	0.217345	0.579852	1.04728	2.15552	0.211227	0.367105	0.092463	0.329205	0.3681042	3.729957
9740	-13979.5	-13983.9	4.40458	1.681798	0.181187	0.127187	0.115383	0.0974707	0.14734	0.119621	0.137293	0.0940963	0.101299	0.236763	0.0914943	0.0967485	0.103829	0.115136	0.144458	0.150732	0.179038	0.165316	0.137733	0.104649	0.129067	0.0830009	0.214274	0.0458265	0.0806945	0.0291321	0.0729105	0.0279013	0.0311227	0.104524	0.0788252	0.0595402	0.0146585	0.0396357	0.0323757	0.0258182	0.0292948	0.0500222	0.025615	0.0690932	0.0169167	0.03655	0.0213445	0.25209	0.616263	1.05953	2.07212	0.198425	0.382363	0.0837647	0.335448	0.3951232	3.964918
9750	-13985.9	-13989	3.11526	1.565321	0.154582	0.129667	0.124492	0.132742	0.154433	0.109802	0.140016	0.119519	0.0951373	0.257465	0.102192	0.0944547	0.0997329	0.0929766	0.14631	0.152309	0.181444	0.174915	0.185814	0.10832	0.119242	0.0920016	0.273888	0.0335822	0.0752848	0.023246	0.0755373	0.0356892	0.0347839	0.0888121	0.0642239	0.0949972	0.0311012	0.0228539	0.0142409	0.0510382	0.019695	0.0476803	0.0213067	0.0405861	0.00415228	0.0426198	0.0147329	0.235239	0.59908	1.05404	2.11164	0.201751	0.381133	0.0837421	0.333374	0.3669226	4.077617
9760	-13989.8	-13994.3	4.42065	1.5656	0.151255	0.0999873	0.131727	0.113503	0.150226	0.0934423	0.165348	0.0924158	0.127248	0.217431	0.111736	0.0995987	0.118387	0.12783	0.16846	0.189902	0.185496	0.122077	0.136532	0.0976008	0.0950525	0.118584	0.206525	0.0359617	0.0841536	0.00756421	0.0737802	0.0244634	0.0197368	0.110807	0.052432	0.0969287	0.0131257	0.0311146	0.043852	0.0499104	0.0378219	0.0218644	0.0182667	0.0540305	0.00518425	0.0352072	0.0105515	0.235281	0.599123	1.05405	2.11154	0.208993	0.384925	0.083707	0.322375	0.3828432	3.94712
