Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	TL
4970	-14365.1	-14259	-106.098	0.2380277	0.831549	0.634942	0.839768	0.558227	0.810806	0.745458	0.755253	1.02104	0.739921	0.512821	0.404904	0.510801	0.499509	0.383253	0.554643	0.538755	0.448182	0.314817	0.383351	0.247465	0.342911	0.174833	0.860571	0.0476085	0.025337	0.0472944	0.166304	0.0963553	0.0471181	0.0355113	0.000455321	0.023342	0.00939444	0.0100202	0.165525	0.00146426	0.0204478	0.00808335	0.0294053	0.00375605	0.0444436	0.00344418	0.0154531	0.0320695	0.114079	0.0673271	0.0183089	0.751526	0.0166886	0.00159996	0.0581905	0.475549	3.46466	0.361346	0.345054	0.0984243	0.195176	13.91454
4980	-14366.6	-14267.4	-99.1857	0.2427865	0.655231	0.579202	0.760714	0.652853	0.658749	0.641963	0.79759	0.985158	0.819672	0.454427	0.34183	0.477983	0.508057	0.424214	0.437702	0.504197	0.312016	0.307914	0.36373	0.222862	0.293846	0.126947	0.927856	0.0775493	0.025337	0.00244154	0.195046	0.0963553	0.0114516	0.102891	0.0558706	0.0301792	0.00131816	0.0315405	0.224953	0.016342	0.0153003	0.0246575	0.00547055	0.00267444	0.019577	0.000657853	0.0290087	0.0317028	0.128353	0.0848841	0.0154194	0.728915	0.0107264	0.00179245	0.0615322	0.486024	3.45065	0.357187	0.353864	0.0957736	0.193175	13.22333
4990	-14372.8	-14281.4	-91.3356	0.2417473	0.77118	0.469695	0.734923	0.636364	0.736626	0.604141	0.66807	0.95349	0.748904	0.425181	0.342663	0.433617	0.340445	0.466083	0.573637	0.467991	0.380355	0.336405	0.291625	0.213952	0.284274	0.119731	0.750848	0.10252	0.0303349	0.00815699	0.128522	0.0903862	0.00534258	0.0287192	0.0189315	0.086588	0.0213389	0.0100363	0.0560986	0.00874659	0.0103664	0.000370826	0.00547055	0.00222662	0.00510177	0.0512343	0.0176298	0.03185	0.13968	0.0700365	0.0141697	0.732298	0.0119661	0.00174919	0.0607982	0.483756	3.4537	0.370313	0.338602	0.0975307	0.193554	12.43832
5000	-14363.7	-14262.5	-101.205	0.2223464	0.769096	0.584039	0.836755	0.552246	0.736626	0.656391	0.898462	1.11826	0.904003	0.513425	0.341142	0.411433	0.493351	0.39163	0.566853	0.404993	0.380355	0.302468	0.330899	0.210686	0.25338	0.149128	0.78512	0.0752627	0.0103072	0.00522645	0.214476	0.0707469	0.019831	0.0474488	0.00810178	0.0138973	0.0146475	0.0152209	0.162915	0.0416966	0.0187817	0.0188804	0.0529854	0.00535886	0.00950803	0.00391164	0.0253475	0.0295438	0.116282	0.0724696	0.0149822	0.750646	0.0160766	0.00106303	0.0475795	0.439436	3.51192	0.37283	0.341385	0.0906383	0.195147	13.42529
5010	-14366.1	-14257.6	-108.504	0.2369329	0.773277	0.611137	0.862354	0.564753	0.867777	0.655241	0.954086	1.04167	0.834171	0.483747	0.409615	0.558741	0.422484	0.536696	0.486545	0.404804	0.395458	0.30531	0.3535	0.235295	0.370364	0.150269	0.987098	0.112736	0.0201167	0.0273668	0.205472	0.0921309	0.0225335	0.0169942	0.0140766	0.0121902	0.00813803	0.00512385	0.147617	0.00461819	0.0385976	0.00348396	0.0560176	0.00554761	0.0159293	0.00451949	0.0775618	0.0301407	0.114043	0.0710742	0.0059981	0.761307	0.0174369	0.00155767	0.0574291	0.473107	3.46791	0.366258	0.344421	0.0953977	0.193923	14.15516
5020	-14366.9	-14255.7	-111.241	0.2416707	0.87088	0.651946	0.848296	0.616774	0.723696	0.813515	1.08032	1.00554	0.886273	0.470921	0.391095	0.387829	0.634372	0.468886	0.436465	0.628528	0.464374	0.305163	0.403418	0.235295	0.352177	0.131695	0.896598	0.147124	0.0237603	0.0151979	0.0899636	0.15883	0.00862209	0.0318917	0.00381949	0.00990866	0.00208035	0.0317202	0.0721728	0.00333934	0.00201847	0.00372325	0.0474811	0.00267687	0.0149447	0.00445346	0.0510946	0.0293136	0.109062	0.0775511	0.00621919	0.753464	0.0243903	0.00174603	0.0607442	0.483588	3.45392	0.372332	0.339793	0.0988904	0.188984	14.42889
5030	-14370.3	-14267.1	-103.22	0.2376629	0.777148	0.500884	0.773007	0.612271	0.883642	0.741907	0.724435	0.959055	0.835688	0.382125	0.393607	0.543767	0.499749	0.423438	0.437937	0.530878	0.420926	0.339992	0.291221	0.189443	0.349995	0.158699	1.00709	0.0605119	0.0462524	0.00276203	0.161978	0.177746	0.018238	0.0114125	0.0302718	0.0222092	0.0289642	0.0132457	0.151178	0.0040672	0.0267648	0.00928762	0.0300319	0.0253742	0.00940183	0.00712354	0.0130378	0.0303514	0.110724	0.0700452	0.00830526	0.759472	0.0211024	0.00158579	0.0579365	0.474736	3.46574	0.382653	0.336098	0.0919852	0.189264	13.62677
5040	-14362.7	-14251.5	-111.19	0.2486664	0.876179	0.671842	0.753688	0.72501	0.791108	0.73086	0.791933	0.979615	0.922498	0.544408	0.451168	0.509571	0.493367	0.473539	0.583242	0.493115	0.505192	0.336607	0.389669	0.244892	0.438373	0.131503	0.855325	0.121743	0.00965863	0.0193606	0.161406	0.0755887	0.0324692	0.0354303	0.0273577	0.0410464	0.00446678	0.00944668	0.0453209	0.0137799	0.0150011	0.0103607	0.0282347	0.0049601	0.00150578	0.0070181	0.0668822	0.0299507	0.114403	0.0701652	0.0102447	0.749447	0.0257893	0.00205018	0.0657285	0.498665	3.43356	0.372891	0.328805	0.101107	0.197198	14.42374
5050	-14362.6	-14250.9	-111.662	0.2401794	0.876179	0.571814	0.803135	0.664523	0.932485	1.00282	0.891849	1.08126	0.866845	0.475475	0.38538	0.542955	0.49556	0.489373	0.496766	0.551839	0.462473	0.336607	0.354045	0.236793	0.259986	0.131503	0.789003	0.136149	0.0322966	0.00156721	0.186827	0.0510139	0.00239634	0.00799791	0.0181862	0.0117661	0.00279628	0.0312619	0.17207	0.0120817	0.018433	0.00960769	0.00966282	0.00657502	0.00713191	0.00541931	0.0490495	0.0365084	0.118946	0.062459	0.00627273	0.762667	0.0131465	0.00168523	0.0596951	0.480313	3.45831	0.377788	0.335665	0.0919529	0.194594	14.47096
5060	-14361.9	-14252	-109.826	0.2365031	0.855187	0.511207	0.85353	0.6187	0.849962	0.781042	0.846553	1.0595	0.913444	0.684277	0.418088	0.3876	0.482262	0.485957	0.566733	0.47618	0.442373	0.360385	0.321631	0.257319	0.30289	0.175163	0.848979	0.0801229	0.0169783	0.00694769	0.177206	0.0817743	0.0226915	0.0400588	0.00204274	0.0429856	0.0280516	0.0164191	0.142273	0.0442808	0.0124663	0.0130298	0.0153948	0.0060875	0.0221618	0.00638747	0.0110811	0.0389826	0.1143	0.0636959	0.0108586	0.761754	0.0104088	0.00154128	0.057131	0.472145	3.46918	0.365928	0.343854	0.0959312	0.194287	14.28741
5070	-14361.3	-14264.6	-96.7065	0.2644509	0.729443	0.618266	0.768152	0.503219	0.821837	0.821237	0.812786	0.971639	0.807153	0.541516	0.325215	0.41361	0.389955	0.491972	0.420187	0.43951	0.335944	0.338887	0.331272	0.21424	0.234054	0.13972	0.727407	0.11452	0.00858979	0.000170336	0.152743	0.112164	0.0265706	0.020538	0.00478363	0.00135497	0.00595066	0.0160327	0.156806	0.0259362	0.0225229	0.0033188	0.0396943	0.0137652	0.0122319	0.00638747	0.0341171	0.0486904	0.119655	0.0528023	0.015119	0.751578	0.0121554	0.00285475	0.0773068	0.530986	3.38885	0.363434	0.34285	0.098622	0.195095	12.97542
5080	-14364.3	-14257.6	-106.757	0.2459991	0.751871	0.513197	0.687941	0.631671	0.956346	0.700722	1.089	1.16354	0.860719	0.528008	0.386228	0.423171	0.51362	0.447994	0.461797	0.501283	0.327466	0.320603	0.383922	0.30174	0.273182	0.171506	0.774785	0.0977332	0.0155	0.0224111	0.159356	0.0878346	0.00127035	0.0904144	0.00522223	0.0567779	0.00802837	0.0180237	0.156829	0.00347771	0.0421523	0.0133014	0.00284492	8.48473e-05	0.0174213	0.00634626	0.00514221	0.0445369	0.130056	0.0647163	0.0135712	0.735647	0.0114725	0.00193051	0.0638162	0.492972	3.44128	0.366396	0.343388	0.0945478	0.195668	13.98049
5090	-14373.2	-14278.4	-94.7737	0.2314128	0.681069	0.49983	0.645129	0.632451	0.599383	0.727379	0.800187	0.767612	0.802827	0.424749	0.466173	0.53234	0.451708	0.403943	0.510399	0.603013	0.370999	0.382802	0.379526	0.224483	0.280845	0.144127	0.689658	0.11899	0.0144384	0.025501	0.137866	0.103589	0.0130315	0.0739347	0.0264976	0.0167973	0.028148	0.0124824	0.102672	0.00284706	0.00717955	0.00294222	0.00880998	0.0226278	0.0225752	0.00756944	0.0130001	0.0377585	0.126115	0.0674172	0.0186829	0.736093	0.0139336	0.00135565	0.0536349	0.460616	3.48439	0.36675	0.334391	0.101346	0.197513	12.78213
5100	-14376.3	-14274.7	-101.582	0.2541769	0.71353	0.518131	0.626651	0.530853	0.730412	0.831663	0.845019	0.734968	0.928358	0.547078	0.299733	0.410464	0.463195	0.460224	0.54605	0.516296	0.531472	0.220413	0.388482	0.211188	0.497365	0.170616	0.969899	0.121618	0.0162396	0.00513234	0.220193	0.0391141	0.00229912	0.0730957	0.0380816	0.0314373	0.00727987	0.00313901	0.0430219	0.0519244	0.0142693	0.0161326	0.0280255	0.0172585	0.0103825	0.0176233	0.0146564	0.0401674	0.112521	0.064442	0.0124579	0.764501	0.00590977	0.00231217	0.0697226	0.510212	3.41775	0.35108	0.349114	0.101982	0.197825	13.46298
5110	-14372.9	-14275.6	-97.351	0.2536651	0.644442	0.518131	0.663717	0.644189	0.876645	0.601592	0.801814	0.809603	0.74822	0.577061	0.415142	0.591836	0.476805	0.392165	0.529944	0.444093	0.46407	0.378461	0.37555	0.17001	0.282626	0.172268	0.726714	0.121332	0.00902024	0.0309532	0.109081	0.0786944	0.000484397	0.0754644	0.043377	0.0256476	0.000323649	0.0121615	0.0579543	0.0286139	0.0193059	0.0225199	0.012146	0.0132975	0.0198436	0.00793148	0.0466118	0.0405456	0.118761	0.0674563	0.0215135	0.740453	0.0112701	0.00228699	0.0693493	0.509151	3.41921	0.358553	0.342775	0.0987018	0.199971	13.03986
5120	-14367.8	-14274.6	-93.2249	0.2569558	0.797377	0.457183	0.600688	0.552661	0.823394	0.706032	0.937237	0.79983	0.691557	0.497899	0.340349	0.424309	0.503816	0.358643	0.483786	0.447578	0.416774	0.232221	0.363074	0.171394	0.343917	0.153103	0.708499	0.121332	0.0182901	0.00270955	0.184305	0.010165	0.0410238	0.104864	0.00484001	0.0463569	0.0103216	0.0101692	0.0883551	0.0233097	0.00913017	0.000958244	0.0322453	0.0206907	0.0173431	0.00464056	0.064884	0.0356909	0.151502	0.0870981	0.0156867	0.697783	0.0122393	0.00245191	0.0717573	0.515927	3.40986	0.369658	0.346452	0.0897823	0.194107	12.62725
5130	-14366.4	-14273.3	-93.1183	0.2689242	0.791212	0.473962	0.688841	0.597637	0.786297	0.656195	0.660608	1.02446	0.795926	0.576809	0.3219	0.414723	0.466444	0.440128	0.483786	0.452739	0.344505	0.298907	0.278369	0.180463	0.224863	0.144451	0.693925	0.0947345	0.0751063	0.000964001	0.232615	0.046786	0.00741448	0.050595	0.0142862	0.0644544	0.00245299	0.0114491	0.152861	3.48414e-05	0.00263087	0.0229287	0.00943954	0.00820523	0.00787006	0.0135687	0.0010485	0.0395842	0.156343	0.0712275	0.0174897	0.70037	0.0149856	0.00311343	0.0806574	0.539732	3.3765	0.355153	0.345681	0.0964788	0.202688	12.6166
5140	-14363.9	-14261	-102.974	0.2427633	0.860342	0.64212	0.688884	0.639264	0.790757	0.705878	1.04582	0.946766	1.01782	0.538661	0.33264	0.427989	0.427736	0.454894	0.504671	0.531391	0.43431	0.289161	0.278369	0.166522	0.31106	0.12162	0.710522	0.127546	0.0109872	0.0198116	0.204372	0.0720759	0.000920852	0.0670914	0.0209018	0.00674184	0.0106079	0.0148007	0.113105	0.013001	0.00179809	0.000174043	0.000296381	0.0138738	0.00904417	0.0135687	0.014297	0.0345364	0.11715	0.06787	0.0132054	0.750875	0.0163632	0.00179147	0.0615158	0.485974	3.45072	0.353444	0.344396	0.109282	0.192877	13.60221
5150	-14359.5	-14256.3	-103.287	0.2481411	0.707326	0.558992	0.690255	0.639264	0.749418	0.783282	0.821794	1.08036	0.967994	0.440238	0.381828	0.472644	0.549958	0.42152	0.429842	0.557926	0.484068	0.302571	0.357189	0.246294	0.336182	0.13807	0.793789	0.130101	0.0326276	0.0238431	0.162419	0.0668579	0.0116553	0.0270666	0.012655	0.00628926	0.0136104	0.0181977	0.105136	0.00035532	0.0141375	0.0208342	0.000762397	0.0189059	0.011792	0.00219622	0.0431901	0.0383172	0.114742	0.0643993	0.0121439	0.756873	0.0135244	0.00202625	0.0653508	0.497549	3.43507	0.363488	0.342431	0.105511	0.188569	13.63344
5160	-14359.1	-14257.7	-101.414	0.2472744	0.781191	0.47196	0.759144	0.59932	0.767199	0.682742	0.821794	1.03031	0.857506	0.500467	0.379493	0.458115	0.417241	0.387016	0.516723	0.438129	0.512775	0.312864	0.386432	0.189742	0.320443	0.159991	0.887183	0.17174	0.000118326	0.00399612	0.211503	0.0324281	0.000325389	0.0563292	0.00687356	0.00358938	0.0157497	0.0258984	0.100652	0.0550152	0.0141375	0.00168695	0.0174621	0.00153396	0.0118517	0.00339525	0.0740665	0.0427387	0.111471	0.0655638	0.0179028	0.74877	0.0135539	0.00198715	0.0647288	0.495702	3.43758	0.364937	0.333828	0.10392	0.197315	13.44613
5170	-14362.8	-14257.6	-105.246	0.237954	0.772777	0.53308	0.810514	0.57645	0.973649	0.754221	1.00886	0.925206	0.894202	0.56646	0.353105	0.415802	0.374412	0.42524	0.47505	0.56132	0.490388	0.280602	0.406745	0.256145	0.267765	0.161062	0.748758	0.0945512	0.0245165	0.00526564	0.187724	0.0540374	0.00364292	0.0563292	0.00801986	0.0204492	0.000308992	0.0229025	0.0797725	0.0458151	0.00216443	0.0107071	0.0651823	0.00644487	0.0423305	0.0178607	0.049523	0.0409787	0.124101	0.0644198	0.0111628	0.744606	0.0147318	0.00159709	0.0581392	0.475385	3.46488	0.364167	0.34223	0.10163	0.191973	13.82936
5180	-14362.2	-14254.9	-107.345	0.2397445	0.745975	0.686525	0.876568	0.726672	0.748746	0.707142	0.87015	0.827371	0.895846	0.486384	0.404455	0.514324	0.45742	0.481205	0.605178	0.580631	0.496309	0.280602	0.34959	0.252248	0.371914	0.145078	0.756361	0.10575	0.0250382	0.00770611	0.219598	0.0700625	0.0076787	0.059362	0.00958541	0.0694581	5.26382e-05	0.00642151	0.0561993	0.0274604	0.0353222	0.00783344	0.0469478	0.00911496	0.000247762	0.0014347	0.00731684	0.0434987	0.121555	0.0560606	0.00970137	0.762851	0.00633369	0.00166776	0.0593902	0.479354	3.45959	0.378813	0.33012	0.0984233	0.192643	14.03928
5190	-14370	-14264.3	-105.675	0.255488	1.04401	0.62094	0.718233	0.58449	0.781611	0.77318	0.68251	0.942564	0.763651	0.488423	0.480751	0.48955	0.439829	0.474778	0.428088	0.571205	0.528966	0.342605	0.378625	0.247205	0.439599	0.130607	0.846393	0.156756	0.00284761	0.00524519	0.118281	0.164817	0.0190376	0.059362	0.00214377	0.00580366	0.0121446	0.0171228	0.00779902	0.048348	0.0249404	0.0058336	0.00872414	0.00992475	0.000966787	0.00272674	0.00163785	0.0484944	0.121329	0.0495007	0.0169532	0.761436	0.00228647	0.00237746	0.0706809	0.512917	3.41402	0.359387	0.341985	0.101881	0.196747	13.87227
5200	-14360.9	-14261.8	-99.0878	0.2433837	0.788222	0.568891	0.716213	0.546746	0.738774	0.758399	0.760578	0.945933	0.882211	0.551404	0.297315	0.422315	0.468449	0.423007	0.578083	0.505507	0.503053	0.31812	0.318655	0.253667	0.347804	0.151567	0.734216	0.0948563	0.00455053	0.0176054	0.146	0.0920494	0.00246792	0.0448474	0.004618	0.0608544	0.00292563	0.0101918	0.0155607	0.0298905	0.0127472	0.0156867	0.033074	0.0204599	0.00884147	0.00102276	0.0161659	0.0552168	0.124464	0.0474192	0.0139747	0.752051	0.00687493	0.00181761	0.0619551	0.487324	3.4489	0.369061	0.33628	0.102469	0.19219	13.21354
5210	-14371.9	-14273.3	-98.5524	0.2394828	0.788543	0.61486	0.716661	0.544221	0.616937	0.669649	0.840536	0.972876	0.882211	0.464058	0.327297	0.425219	0.439655	0.457918	0.611302	0.445843	0.426376	0.33047	0.320577	0.204385	0.360641	0.221431	0.780652	0.0869339	0.0483982	0.0190879	0.180897	0.0277169	0.00111051	0.0159198	0.00620555	0.023113	0.019712	0.0132761	0.0229023	0.0298905	0.079018	0.00815429	0.0284558	0.0340006	0.0107565	0.000936033	0.0412049	0.050436	0.133579	0.0535233	0.013863	0.737074	0.0115248	0.00165731	0.0592069	0.478775	3.46036	0.356493	0.345796	0.100269	0.197443	13.16001
5220	-14369.9	-14274.8	-95.118	0.253698	0.670392	0.552581	0.660683	0.425992	0.821029	0.721703	0.878636	0.867561	0.946566	0.458798	0.394222	0.447969	0.439911	0.361086	0.479783	0.432895	0.429298	0.30235	0.436312	0.225014	0.331384	0.12567	0.704682	0.149456	0.0132327	0.0177491	0.129879	0.027163	0.00935082	0.0539894	0.00511041	0.0544769	0.00556273	0.00214682	0.0405344	0.0216632	0.039072	0.00303556	0.0386983	0.0200401	0.0193954	0.00138218	0.0501127	0.0489213	0.134025	0.070082	0.0157055	0.720527	0.010739	0.0022886	0.0693733	0.50922	3.41912	0.372067	0.338695	0.0894194	0.199818	12.81657
5230	-14360.8	-14263.6	-97.2833	0.2504391	0.703267	0.531509	0.668337	0.584278	0.832908	0.626947	0.934592	0.868275	0.735649	0.581118	0.353773	0.461875	0.445743	0.442484	0.455929	0.49111	0.469811	0.288695	0.370304	0.197435	0.353799	0.13048	0.837103	0.140796	0.00577112	0.00529822	0.117989	0.0627403	0.013491	0.0886747	0.00265891	0.0182586	0.00759619	0.00131802	0.0203272	0.0137951	0.00378684	0.0278569	0.0618774	0.00331585	0.00222862	0.0149387	0.0549511	0.0489639	0.152249	0.0579753	0.0144394	0.710762	0.0156109	0.00213229	0.0670073	0.502411	3.42845	0.365703	0.346081	0.0862344	0.201982	13.03309
5240	-14372.7	-14272.7	-100.046	0.2520496	0.745176	0.688195	0.67243	0.568508	0.758286	0.777814	0.727909	0.892714	0.861471	0.512988	0.398549	0.528996	0.46514	0.282601	0.43744	0.47596	0.439306	0.240109	0.414648	0.266731	0.430189	0.146959	0.734883	0.154151	0.00258539	0.00769669	0.151902	0.0954586	0.0338336	0.0946014	0.0193569	0.0228744	0.00617065	0.00778385	0.0757625	0.0303205	0.0485307	0.0169095	0.014531	0.00359168	0.0168567	0.00458802	0.0348112	0.0447065	0.139189	0.0644377	0.017645	0.72101	0.0130128	0.00220866	0.0681741	0.505788	3.42383	0.358574	0.360243	0.0844156	0.196767	13.30932
5250	-14367.7	-14276.5	-91.1596	0.2653031	0.75179	0.611922	0.749912	0.540483	0.711733	0.71423	0.706762	0.805769	0.763578	0.527124	0.369932	0.453183	0.467232	0.294832	0.48764	0.40008	0.436755	0.310341	0.348959	0.228284	0.308771	0.113951	0.690472	0.0992313	0.0169802	0.019557	0.0832467	0.0880839	0.00779949	0.00317957	0.0107779	0.032727	0.0522961	0.0202546	0.0468614	0.0109799	0.00371201	0.0169095	0.0483301	0.00544597	0.0157203	0.0147792	0.0301206	0.0455893	0.137066	0.0808345	0.0149539	0.709554	0.012002	0.00290297	0.077943	0.532666	3.38649	0.337495	0.362247	0.0989777	0.20128	12.42073
5260	-14361.3	-14270.1	-91.2274	0.2533541	0.741797	0.439507	0.600663	0.621738	0.776114	0.58733	0.756821	0.817021	0.758591	0.478366	0.380552	0.44012	0.41568	0.355882	0.512752	0.515826	0.400807	0.308779	0.343987	0.211728	0.336466	0.179124	0.656764	0.124407	0.00807664	0.0231879	0.164706	0.144311	0.00523285	0.0598452	0.014142	0.0199497	0.0280119	0.000449903	0.104865	0.00699017	0.00360908	0.0345249	0.007638	0.000688613	0.0207722	0.0107339	0.00894256	0.0354514	0.133864	0.0860449	0.0160332	0.718162	0.0104451	0.00227178	0.0691227	0.508506	3.4201	0.369636	0.346785	0.0916776	0.1919	12.4275
5270	-14360.1	-14269.5	-90.6123	0.2483511	0.741327	0.484733	0.687133	0.462616	0.65703	0.674073	0.778548	0.96425	0.695577	0.525313	0.35833	0.377813	0.479716	0.333917	0.422932	0.506234	0.481944	0.336742	0.398427	0.204409	0.276933	0.159347	0.683135	0.0815047	0.0245624	0.0172456	0.202293	0.0691111	0.00415773	0.0222156	0.00328839	0.0173206	0.00818409	0.00789799	0.0876671	0.0165862	0.0170469	0.00852555	0.0428097	0.00124242	0.00239129	0.0293468	0.0121229	0.0339427	0.111958	0.0802424	0.0173409	0.739407	0.0171094	0.0020358	0.0655018	0.497996	3.43447	0.371652	0.33602	0.100269	0.192059	12.366
5280	-14363.1	-14251.8	-111.236	0.232611	0.89299	0.592447	0.939711	0.764108	0.85923	0.81636	0.8311	1.05801	0.89724	0.515387	0.347461	0.44335	0.482083	0.483647	0.533868	0.553106	0.492701	0.271995	0.344126	0.21677	0.268763	0.203702	0.794041	0.0709123	0.0268712	0.000764786	0.22869	0.0858388	0.0203658	0.0486904	0.0110713	0.0234995	0.0282348	0.00240598	0.121516	0.0400462	0.0287134	0.0047789	0.0293484	0.0160193	0.00416243	0.0124922	0.021734	0.0290454	0.120842	0.080371	0.0103569	0.740592	0.0187932	0.00139793	0.0544519	0.463353	3.4808	0.360286	0.355126	0.091662	0.192926	14.42835
5290	-14369.3	-14269.2	-100.113	0.2525866	0.767528	0.571123	0.696788	0.492537	0.885954	0.62497	0.781384	1.01218	0.756604	0.5186	0.332387	0.480918	0.453088	0.326161	0.572506	0.481666	0.505655	0.284845	0.325076	0.231339	0.268537	0.116657	0.965509	0.1221	0.00421856	0.0114736	0.244697	0.083764	0.0203658	0.0375462	0.00831339	0.0397067	0.0245901	0.034899	0.150306	0.00734701	0.0304107	0.00578689	0.0055908	0.00207381	0.0149803	0.00842636	0.00744225	0.0335406	0.119401	0.0933986	0.0068235	0.73176	0.0150765	0.00223451	0.0685642	0.506909	3.42229	0.360333	0.340166	0.102787	0.196713	13.31606
5300	-14361.2	-14270.7	-90.5284	0.2547324	0.745229	0.604148	0.679009	0.509161	0.772887	0.62273	0.732494	0.876722	0.830534	0.534695	0.356928	0.427973	0.421349	0.281781	0.479073	0.472873	0.305568	0.311252	0.292621	0.215619	0.231619	0.155207	0.849133	0.0816349	0.0199177	0.00161126	0.167958	0.0933646	0.0196412	0.00452981	0.00640729	0.0121034	0.00738403	0.0185516	0.0886991	0.00991348	0.0442263	0.00398134	0.0207614	0.00861644	0.00163998	0.000430972	0.0376242	0.0330231	0.118372	0.0863953	0.0114367	0.73747	0.0133037	0.00233969	0.0701282	0.51136	3.41617	0.369837	0.339931	0.101997	0.188236	12.3576
5310	-14375.1	-14284.7	-90.4221	0.2439757	0.734892	0.552069	0.600961	0.502042	0.687082	0.577266	0.853981	0.822662	0.764397	0.512255	0.341498	0.382444	0.415113	0.471975	0.431389	0.41328	0.324601	0.330183	0.375283	0.244178	0.323928	0.135013	0.728357	0.133096	0.00693823	0.0086902	0.0984084	0.114044	0.0149903	0.0731925	0.0138098	0.010577	0.00040648	0.0295017	0.0609178	0.0374649	0.0571956	0.0311053	0.0447025	0.0108117	0.0305195	0.00426127	0.0414959	0.0397076	0.117337	0.0748205	0.00919672	0.731024	0.0279141	0.00184278	0.0623751	0.488608	3.44717	0.387742	0.315585	0.101282	0.195391	12.34698
5320	-14356.1	-14261.1	-95.0109	0.2656437	0.712971	0.552069	0.655942	0.644866	0.734581	0.687374	0.851614	1.09292	0.765065	0.59085	0.354018	0.484344	0.44931	0.378844	0.395638	0.411672	0.400692	0.327482	0.354356	0.212786	0.278936	0.108679	0.694272	0.127315	0.00298994	0.00178178	0.135531	0.0756345	0.00382284	0.0289227	0.00712086	0.0291464	0.00182759	0.00432357	0.134264	0.0159707	0.0182353	0.0119449	0.0188016	0.0214001	0.00785066	0.00997157	0.00972348	0.0409092	0.123741	0.0744762	0.0144165	0.734467	0.0119904	0.00292238	0.0781976	0.533336	3.38554	0.366903	0.342751	0.0935559	0.19679	12.80585
5330	-14363.6	-14269.6	-94.0296	0.2503252	0.845145	0.581785	0.725111	0.686019	0.676883	0.707073	0.696573	0.969421	0.848721	0.497548	0.291894	0.386599	0.347644	0.371825	0.425982	0.45616	0.441686	0.271597	0.296897	0.23186	0.318914	0.124222	0.868042	0.0709328	0.00266345	0.000154503	0.181177	0.0910889	0.00249222	0.0338052	0.00485887	0.0589997	0.0124719	0.0131594	0.0692106	0.00625958	0.032252	0.00648475	0.0252889	0.00402708	0.00748493	0.0100592	0.00724878	0.045299	0.125296	0.0505742	0.00955956	0.739424	0.0298473	0.00212695	0.0669249	0.502171	3.42878	0.379453	0.337328	0.0974398	0.18578	12.70772
5340	-14367.3	-14273.1	-94.2309	0.2412456	0.814364	0.541959	0.66376	0.49164	0.732184	0.82217	0.919258	0.802716	0.759435	0.453131	0.35408	0.374975	0.472101	0.354308	0.465918	0.477624	0.367397	0.290205	0.387822	0.263585	0.310634	0.115231	0.689273	0.0777393	0.0219337	0.0218357	0.180068	0.0694209	0.0254144	0.061421	0.0071801	0.0406748	0.0222577	0.0104771	0.103001	0.0227526	0.00285083	0.0163806	0.026069	0.0273738	0.00489922	0.0106275	0.0517109	0.0394061	0.110782	0.0663091	0.00952673	0.743613	0.0303637	0.00172856	0.0604446	0.482657	3.45517	0.363696	0.346009	0.101071	0.189225	12.72786
