Iteration	Replicate_ID	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	pi[1]	pi[2]	pi[3]	pi[4]	TL
667	1	-17377.7	-17381.8	4.07771	0.227468	0.186324	0.202788	0.208899	0.171197	0.16633	0.190656	0.220024	0.204392	0.183083	0.147245	0.127582	0.118463	0.134101	0.176061	0.141636	0.166696	0.139428	0.199766	0.137436	0.17495	0.180705	0.188352	0.00648772	0.00346517	0.0234258	0.00181651	0.0285663	0.00894598	0.0216577	0.00666254	0.0307057	0.00286632	0.00868591	0.0147753	0.00146492	0.0264338	0.00121056	0.0211944	0.00673034	0.0103612	0.0269551	0.014319	0.231939	0.308892	0.0949273	0.364242	4.260313
668	0	-17201.6	-17207.5	5.86015	0.187726	0.170665	0.193118	0.184351	0.162883	0.191418	0.228284	0.216068	0.209355	0.185997	0.143124	0.132974	0.121168	0.107166	0.1652	0.146746	0.0989835	0.140712	0.185861	0.105584	0.109792	0.12529	0.191598	0.0338306	0.00931413	0.0662028	0.018737	0.00470974	0.0201157	0.0100644	0.00954779	0.017749	0.0423629	0.0164961	0.0403049	0.0105928	0.00910817	0.0181146	0.00920726	0.00388345	0.0160558	0.0173114	0.00429483	0.215204	0.33618	0.0897003	0.358915	4.082069
669	1	-17370.4	-17375.1	4.7543	0.225977	0.187568	0.227832	0.189124	0.20246	0.200297	0.176383	0.188208	0.188478	0.171638	0.136893	0.151627	0.107639	0.141273	0.173128	0.127197	0.15945	0.151351	0.161991	0.139733	0.151971	0.153039	0.205257	0.00638015	0.00926391	0.0200235	0.00169507	0.0315546	0.0135323	0.0277927	0.0112317	0.016276	0.0112245	0.00277836	0.0205235	0.00840498	0.0170888	0.00205867	0.0284826	0.000451057	0.0100979	0.0250125	0.0102669	0.222642	0.322909	0.0907222	0.363726	4.192654
670	0	-17201.1	-17208.2	7.03046	0.204799	0.186915	0.164506	0.2045	0.124952	0.148351	0.215289	0.182899	0.198197	0.131017	0.141811	0.131276	0.127892	0.108381	0.174739	0.126225	0.13463	0.154507	0.19579	0.0954239	0.14067	0.12724	0.185572	0.0323368	0.00363939	0.0474105	0.0240144	0.00398707	0.0211426	0.00546235	0.00530973	0.0170563	0.0405651	0.021087	0.0379515	0.00409155	0.0093489	0.0195436	0.00862299	0.00962316	0.0114501	0.00432283	0.0324912	0.237302	0.30994	0.0923201	0.360438	3.965038
671	1	-17376.3	-17381.4	5.09618	0.232408	0.188242	0.204629	0.17305	0.161341	0.189558	0.196902	0.181722	0.19513	0.183252	0.13332	0.112008	0.128787	0.132575	0.174502	0.153869	0.153703	0.170396	0.176717	0.132629	0.14452	0.169142	0.175051	0.00689404	0.00319756	0.0224638	0.00588632	0.0253428	0.0135323	0.0152092	0.0148537	0.0394847	0.00991502	0.00600012	0.0215997	0.00781835	0.0286875	8.39409e-05	0.020881	0.00423598	0.00740012	0.0312557	0.0102736	0.231735	0.329269	0.0905838	0.348412	4.158466
672	0	-17195.8	-17203.7	7.8937	0.184332	0.147318	0.174925	0.191111	0.145116	0.160713	0.209872	0.186565	0.194364	0.140367	0.122443	0.116681	0.12235	0.111395	0.168414	0.140407	0.134709	0.140938	0.156352	0.0952485	0.133027	0.111573	0.185872	0.0296279	0.00164522	0.0645155	0.0240144	0.00194727	0.0308095	0.000699802	0.0173681	0.0137901	0.0465675	0.0126586	0.0388136	0.0308917	0.00104253	0.0154757	0.017866	0.0133514	0.0133211	0.00484368	0.0253717	0.220457	0.314981	0.0913736	0.373188	3.878714
673	1	-17371.9	-17375.6	3.73474	0.24062	0.193016	0.220636	0.204363	0.194533	0.186294	0.193039	0.228052	0.183527	0.169479	0.126936	0.11656	0.132771	0.138195	0.157219	0.139681	0.152177	0.13246	0.199098	0.160541	0.149172	0.171664	0.209603	0.00156733	0.00683856	0.0207024	0.00682066	0.0257885	0.0146637	0.0209461	0.00623128	0.0221721	0.0202969	0.00395429	0.0210519	0.00924316	0.0265955	0.00406294	0.0357225	0.00423598	0.0175992	0.0205055	0.00597401	0.23272	0.309368	0.0959478	0.361964	4.29461
674	0	-17200.8	-17207.3	6.46397	0.201502	0.154656	0.181331	0.191111	0.15112	0.172003	0.207412	0.18176	0.208155	0.163565	0.139439	0.140134	0.0995773	0.131871	0.159451	0.114602	0.143962	0.123437	0.171821	0.096862	0.144847	0.119869	0.192013	0.0346935	0.00786544	0.0632657	0.0323087	0.0036432	0.0320003	0.0176806	0.0113288	0.0137901	0.0442092	0.0221998	0.0446435	0.00803187	0.00398873	0.0169678	0.0117685	0.0107273	0.0188042	0.0236873	0.00958307	0.221568	0.301415	0.0916813	0.385335	4.021687
675	1	-17371.9	-17376.4	4.47201	0.214114	0.173158	0.240197	0.224277	0.19588	0.166822	0.17746	0.176558	0.183584	0.175577	0.154185	0.144995	0.127307	0.15255	0.155191	0.121266	0.142758	0.169165	0.173831	0.156249	0.140974	0.186495	0.182734	0.00334616	0.0170777	0.0260272	0.000293722	0.0139355	0.0128602	0.0269859	0.0129175	0.0265483	0.0104459	0.00576475	0.0299807	0.00924316	0.024983	0.00170272	0.0188651	0.00649379	0.0141598	0.0213536	0.00257054	0.226527	0.319774	0.0951881	0.358511	4.220883
676	0	-17190.1	-17196	5.85677	0.208008	0.170347	0.173595	0.191111	0.156026	0.185931	0.229149	0.210089	0.204275	0.169403	0.142606	0.127553	0.124697	0.120546	0.158067	0.146563	0.114057	0.162393	0.185742	0.0989092	0.113519	0.119393	0.200451	0.0366229	0.00741055	0.0484654	0.0117448	0.000531764	0.0233695	0.0066866	0.00770141	0.0131556	0.0534353	0.0199938	0.0377111	0.0215296	0.00114352	0.00788998	0.0147343	0.00989096	0.0126717	0.00885553	0.0264326	0.233193	0.315027	0.094573	0.357207	4.082407
677	1	-17369.3	-17374.9	5.54446	0.194729	0.176859	0.202574	0.188273	0.194762	0.18534	0.19102	0.196314	0.167623	0.179436	0.135246	0.157155	0.113133	0.155742	0.148262	0.126043	0.139981	0.157287	0.177457	0.161802	0.133711	0.16784	0.18594	0.00106779	0.00700285	0.0237192	0.00139192	0.0239041	0.00512881	0.0264633	0.0161404	0.0166437	0.0084975	0.0106356	0.0299807	0.0066918	0.0129769	0.00311125	0.0241096	0.000156256	0.0168709	0.0322897	0.0103249	0.217765	0.327768	0.0980641	0.356403	4.113638
678	0	-17201.5	-17207.8	6.34306	0.242998	0.178147	0.188678	0.157486	0.14444	0.185931	0.194837	0.165028	0.20569	0.137496	0.140548	0.135501	0.123945	0.123748	0.170894	0.153203	0.134002	0.153588	0.158063	0.0718349	0.151241	0.114921	0.186289	0.0327388	0.00456968	0.0705421	0.0221066	0.00112468	0.0239196	0.00244155	0.0319918	0.0141355	0.0421184	0.0116743	0.0389554	0.011283	0.00812419	0.0137906	0.0261362	0.00373384	0.0185008	0.0109506	0.0264326	0.235361	0.314779	0.0861879	0.363672	4.033777
679	1	-17375.2	-17380.6	5.45887	0.214925	0.183944	0.202768	0.215539	0.192976	0.181568	0.171556	0.165245	0.183712	0.16106	0.142908	0.131186	0.106222	0.131538	0.159481	0.142726	0.147529	0.135409	0.173008	0.173321	0.135871	0.154556	0.169743	0.013004	0.00409345	0.0372844	0.000549057	0.0258176	0.0140451	0.0238014	0.0148487	0.019557	0.0195403	0.000850643	0.039357	0.00714011	0.0168103	0.00262875	0.0325153	0.00252677	0.0195686	0.0252933	0.0261728	0.218887	0.329456	0.0922158	0.359441	4.122197
680	0	-17196.2	-17202	5.71672	0.188921	0.162868	0.202352	0.181354	0.171709	0.153023	0.201983	0.209129	0.198797	0.155886	0.143062	0.131802	0.116475	0.123748	0.14823	0.126441	0.138912	0.157797	0.167043	0.110758	0.139416	0.124731	0.196133	0.031752	0.0175752	0.0798379	0.0181846	0.00522915	0.0202646	0.00706051	0.0145127	0.0178405	0.0417261	0.0364266	0.0274437	0.0180048	0.00525799	0.022599	0.0138227	0.00613896	0.0263243	0.00966156	0.0261812	0.224829	0.317108	0.0977443	0.360318	4.096412
681	1	-17376.8	-17381.5	4.71813	0.19774	0.195385	0.235326	0.191897	0.197143	0.168203	0.237041	0.17164	0.188235	0.187317	0.114875	0.117777	0.125604	0.141156	0.16171	0.143425	0.176502	0.13325	0.159955	0.1588	0.129404	0.181269	0.175167	0.00110795	0.0117353	0.0300383	0.00792993	0.010239	0.0140451	0.022081	0.0169676	0.0237704	0.00578254	0.00760885	0.0242119	0.0159206	0.0188062	0.000589997	0.0330968	0.00175708	0.0182065	0.0389179	0.00463927	0.218853	0.337546	0.0920042	0.351597	4.196271
682	0	-17195.2	-17200.6	5.41518	0.195504	0.160305	0.196414	0.189352	0.143321	0.178422	0.238858	0.222945	0.229404	0.169755	0.169499	0.115386	0.132857	0.116541	0.169373	0.1189	0.123848	0.143307	0.17048	0.0899593	0.13822	0.129221	0.186789	0.0264729	0.00931862	0.0579989	0.0125638	0.00531753	0.0349109	0.00779691	0.0254468	0.0102762	0.0324079	0.0250435	0.049435	0.00124935	0.00124379	0.0282474	0.0138227	0.00661183	0.0130428	0.012263	0.0244336	0.226256	0.317962	0.092513	0.363269	4.126566
683	1	-17375.8	-17381.6	5.76562	0.214632	0.170036	0.204855	0.168821	0.185218	0.179963	0.235666	0.187328	0.17456	0.162946	0.114875	0.122273	0.122531	0.141236	0.14471	0.166042	0.161024	0.150312	0.171324	0.160729	0.126979	0.150236	0.210699	0.0168963	0.00579525	0.0187062	0.00233411	0.018886	0.00915415	0.012522	0.0137749	0.0206862	0.00293238	0.00981818	0.0170038	0.0040031	0.02663	0.00243634	0.0207702	0.00359449	0.0261578	0.0281061	0.00432008	0.229471	0.315918	0.0965295	0.358082	4.091522
684	0	-17199.7	-17206.1	6.38607	0.194109	0.187548	0.161973	0.182609	0.142522	0.171189	0.24541	0.194223	0.235782	0.163289	0.130464	0.1221	0.116856	0.103122	0.142505	0.132758	0.11052	0.154988	0.170269	0.102322	0.122301	0.163839	0.157359	0.0315355	0.0133981	0.0655635	0.00891635	0.000902443	0.0267354	0.00409492	0.0263235	0.0164616	0.038725	0.0175296	0.038035	0.0126292	0.00929126	0.0253931	0.0165892	0.00445965	0.0309551	0.0149185	0.0189641	0.233451	0.309353	0.0895761	0.36762	4.029477
685	1	-17374.8	-17379.5	4.7151	0.216834	0.183592	0.19911	0.211299	0.190781	0.16124	0.214728	0.207671	0.202592	0.170449	0.121981	0.14663	0.100034	0.148481	0.153225	0.145208	0.138977	0.1609	0.188003	0.160729	0.142717	0.163318	0.200265	0.00613445	0.00283068	0.0185275	0.0109815	0.0123251	0.0103864	0.0312361	0.0104941	0.0127139	0.00394238	0.00919372	0.0392655	0.00752437	0.00665013	0.00594017	0.0243718	0.000804359	0.0238757	0.0251285	0.0054831	0.236876	0.315151	0.0903427	0.357631	4.196574
686	0	-17199.7	-17205.2	5.55765	0.210226	0.153547	0.189448	0.198891	0.164157	0.18342	0.208283	0.1927	0.191944	0.158219	0.13373	0.1221	0.113366	0.123503	0.163421	0.166949	0.140784	0.152414	0.205123	0.0755591	0.140524	0.12097	0.173036	0.0399324	0.00450772	0.073208	0.00639709	0.00202306	0.0228248	0.0167	0.0051631	0.015671	0.0520318	0.0282129	0.0426673	0.0282673	0.000455127	0.0277606	0.0103633	0.0108348	0.0147963	0.00562023	0.0225696	0.223733	0.307074	0.0941333	0.375059	4.112319
687	1	-17372.8	-17377	4.1777	0.217742	0.195628	0.254968	0.210078	0.198476	0.167172	0.200283	0.186764	0.169505	0.179418	0.132219	0.13232	0.105069	0.139996	0.158739	0.159112	0.144658	0.138118	0.176044	0.179493	0.152814	0.144199	0.218721	0.0180849	0.00668681	0.0185741	0.00108498	0.0223768	0.0201892	0.0292228	0.00623446	0.0243082	0.0138601	0.00700888	0.0150457	0.00826959	0.0213976	0.000831109	0.0243718	0.00249046	0.0152501	0.0278303	0.00566027	0.24179	0.313842	0.0883175	0.35605	4.250314
688	0	-17201.5	-17207.1	5.63465	0.173109	0.181691	0.16994	0.220584	0.153208	0.189133	0.209083	0.197343	0.22654	0.168364	0.163015	0.130067	0.109736	0.109129	0.157474	0.131672	0.121414	0.160602	0.198033	0.106336	0.130148	0.116686	0.16108	0.0339399	0.00642459	0.0523683	0.0106472	0.00144721	0.036304	0.00294541	0.00592537	0.0174236	0.0503904	0.0306387	0.0367621	0.015712	0.00340512	0.0265868	0.0261845	0.0106274	0.0163045	0.0133913	0.0228022	0.241798	0.305872	0.101967	0.350362	4.104619
689	1	-17378.1	-17383.5	5.38623	0.241813	0.168352	0.235353	0.224703	0.183109	0.146195	0.175553	0.223213	0.175675	0.144385	0.125708	0.115365	0.133606	0.149655	0.154304	0.141514	0.140879	0.142334	0.162908	0.139425	0.142105	0.15026	0.200498	0.00142349	0.0121121	0.015127	0.00454491	0.0122981	0.0175105	0.0273126	0.00193003	0.0348003	0.00774283	0.00673383	0.0376585	0.00680958	0.0343526	0.00213585	0.0199384	0.00390733	0.0196383	0.0377733	0.00880146	0.225687	0.322162	0.0923079	0.359844	4.129461
690	0	-17196.1	-17202.6	6.49515	0.192199	0.137973	0.177698	0.188827	0.154456	0.168837	0.24006	0.200258	0.222598	0.163021	0.155896	0.139002	0.116126	0.103542	0.155612	0.135148	0.125302	0.153418	0.182767	0.129309	0.128005	0.124011	0.170935	0.0281042	0.0143201	0.0451508	0.00978875	0.00048809	0.0303153	0.00489992	0.0127283	0.00800587	0.0417316	0.0188759	0.0489688	0.00230633	0.00270302	0.0277067	0.0201707	0.00620457	0.014609	0.005297	0.0111948	0.229791	0.313715	0.0889287	0.367565	4.018569
691	1	-17378.3	-17383.3	4.99983	0.220235	0.182417	0.216097	0.198418	0.197347	0.184188	0.168286	0.213145	0.215806	0.164764	0.127884	0.127563	0.145966	0.158261	0.150607	0.149712	0.131581	0.153027	0.163509	0.16443	0.123604	0.144017	0.167823	0.00138212	0.0182698	0.0307692	0.00543084	0.0203238	0.0284664	0.0158351	0.0220993	0.0146411	0.00421155	0.00967057	0.0148444	0.0140082	0.0231154	0.00166986	0.0229644	0.00469206	0.0147839	0.0216156	0.0106201	0.232229	0.323523	0.0967613	0.347488	4.168101
692	0	-17195.9	-17202.9	7.01755	0.203238	0.163935	0.167506	0.206058	0.154456	0.166285	0.198556	0.203765	0.219832	0.166753	0.129954	0.136202	0.101642	0.104919	0.152392	0.157449	0.126656	0.147047	0.172399	0.0979429	0.131579	0.127512	0.145646	0.0269461	0.0143201	0.0448381	0.019441	0.00468362	0.0356387	1.19111e-05	0.0105635	0.0150346	0.0363782	0.0275198	0.0308398	0.00980945	0.00109692	0.0345126	0.012766	0.0111277	0.0160536	0.0160907	0.0169314	0.234134	0.327119	0.0872729	0.351474	3.966329
693	1	-17379.2	-17384.1	4.84224	0.218079	0.193143	0.213685	0.170678	0.167335	0.159294	0.181286	0.191415	0.226871	0.178673	0.133588	0.139483	0.120412	0.156905	0.190391	0.149712	0.127941	0.146372	0.182927	0.143763	0.129254	0.163405	0.181955	0.00541245	0.00288789	0.0238428	0.00204192	0.0155038	0.0124772	0.0361483	0.0178679	0.0252116	0.0158255	0.00899747	0.0262918	0.00970428	0.0178235	0.00127097	0.0185389	0.0050626	0.0128272	0.0302406	0.0293161	0.233442	0.331319	0.0895341	0.345705	4.18386
694	0	-17199.7	-17206.7	6.97979	0.206758	0.160172	0.171951	0.187578	0.157131	0.177965	0.22827	0.170141	0.186398	0.156318	0.140712	0.12105	0.107681	0.134044	0.166003	0.109796	0.127206	0.14819	0.17339	0.0768255	0.129638	0.102161	0.170796	0.033351	0.0161035	0.0632293	0.0103844	0.00685355	0.0297844	0.00749921	0.0227336	0.0108476	0.0407256	0.0334683	0.0434464	0.00350539	0.00380741	0.0280734	0.0238767	0.00588245	0.0256286	0.0263459	0.0243823	0.227971	0.314741	0.0914599	0.365828	3.970105
695	1	-17381.1	-17386	4.90246	0.207305	0.191755	0.231274	0.191493	0.199389	0.169661	0.17021	0.201128	0.209521	0.145966	0.133876	0.124459	0.134535	0.129262	0.137688	0.13936	0.153764	0.14957	0.172446	0.152493	0.143603	0.163046	0.226358	0.00323398	0.000346595	0.0345546	0.00334149	0.0197366	0.0122559	0.0232496	0.0117051	0.0216648	0.0186786	0.0161274	0.00783805	0.0130843	0.0290495	0.00405557	0.0200222	0.00509868	0.0401619	0.0124281	0.00304403	0.239251	0.313237	0.0882247	0.359288	4.177838
696	0	-17191.5	-17197.5	6.00947	0.199922	0.179556	0.185123	0.200446	0.178838	0.181679	0.197238	0.186877	0.222325	0.153117	0.140712	0.154932	0.11972	0.121701	0.175301	0.114716	0.114079	0.142134	0.173658	0.103635	0.116722	0.105549	0.192123	0.0479222	0.00738601	0.0680263	0.0260562	0.00152198	0.0278991	0.00749921	0.0132885	0.00644822	0.0385495	0.0239702	0.0322401	0.0154956	0.000989223	0.0229142	0.0224462	0.00357376	0.0187693	0.0117662	0.0102707	0.226627	0.313474	0.0918344	0.368065	4.067137
697	1	-17373.8	-17378.6	4.74791	0.231429	0.180036	0.220051	0.179554	0.197733	0.206964	0.191763	0.191256	0.218848	0.164729	0.148382	0.138398	0.117586	0.13794	0.135669	0.132853	0.138914	0.140046	0.160881	0.163642	0.149683	0.15514	0.208572	0.0135453	0.00357487	0.0284204	0.000367	0.0203101	0.0155553	0.0252785	0.00582446	0.0239663	0.0105136	0.00774713	0.00414316	0.0108348	0.0192692	0.00216651	0.0295719	0.000484592	0.0286463	0.0161227	0.0168808	0.238412	0.315336	0.0914971	0.354755	4.193293
698	0	-17200.4	-17206.4	5.97428	0.213991	0.166091	0.175808	0.203248	0.174268	0.172759	0.233316	0.20452	0.199114	0.167307	0.147006	0.119102	0.127117	0.119552	0.16105	0.116485	0.121562	0.129915	0.167082	0.0830481	0.100231	0.142131	0.166655	0.0305188	0.0138008	0.0713906	0.026604	0.00374544	0.032617	0.0104105	0.0137524	0.0189129	0.0497542	0.031031	0.0336548	0.0135028	0.00455567	0.0223146	0.0125697	0.00898673	0.025096	0.0201393	0.0159423	0.22532	0.311137	0.097751	0.365792	4.070656
699	1	-17378.8	-17383.2	4.35982	0.228634	0.203682	0.21449	0.223678	0.226855	0.172235	0.175893	0.182986	0.169041	0.170951	0.130176	0.142136	0.121971	0.13794	0.17656	0.133865	0.178226	0.151818	0.170488	0.172014	0.139813	0.164248	0.190499	0.00121519	0.00995498	0.0384847	0.00482251	0.0147533	0.0133553	0.0181145	0.0101975	0.0165026	0.00382362	0.00461509	0.00146036	0.0175986	0.0254873	0.00215594	0.0120499	0.00523571	0.0177658	0.0308297	0.00548163	0.233545	0.327215	0.0890064	0.350233	4.232102
700	0	-17210.1	-17216.1	6.04237	0.19366	0.166003	0.185376	0.168045	0.132027	0.17606	0.215559	0.177868	0.203506	0.15461	0.157319	0.119985	0.109482	0.137647	0.157066	0.133426	0.145169	0.182049	0.167345	0.0727093	0.130918	0.114164	0.192387	0.0263091	0.0128692	0.0564395	0.0129551	0.0123413	0.0322288	0.0111626	0.0203398	0.00660713	0.0534177	0.0276144	0.0651455	0.0139751	0.00455567	0.0171517	0.00525423	0.0330597	0.016428	0.0144824	0.0291295	0.228226	0.32863	0.0907632	0.352381	4.063846
701	1	-17376.7	-17381.3	4.58195	0.228292	0.188657	0.23764	0.195225	0.181858	0.18594	0.209014	0.196637	0.199053	0.163256	0.127928	0.109465	0.131612	0.135659	0.142767	0.138176	0.191327	0.156529	0.183161	0.152039	0.160305	0.146063	0.191231	0.00786317	0.00299864	0.0303915	0.00637007	0.00789013	0.012572	0.024461	0.00385725	0.0157087	0.010003	0.00916351	0.000943068	0.0131413	0.0236535	0.00117376	0.0302014	0.00346598	0.016016	0.0222031	0.0159776	0.227525	0.325503	0.0878856	0.359086	4.209889
702	0	-17205.1	-17210.4	5.28043	0.224113	0.142544	0.184867	0.191104	0.162511	0.175443	0.203489	0.208129	0.211458	0.177784	0.139428	0.117528	0.129759	0.163167	0.151481	0.139476	0.152545	0.13735	0.187277	0.102678	0.135672	0.117396	0.186773	0.0291562	0.0134382	0.0639638	0.0253816	0.00348343	0.0245933	0.000272951	0.00831029	0.013388	0.0469908	0.0136541	0.0352196	0.0223627	0.00142951	0.0221716	0.0142244	0.022124	0.00399859	0.00450961	0.0293965	0.229829	0.312554	0.0993933	0.358224	4.140041
703	1	-17379.6	-17383.3	3.61781	0.253718	0.205799	0.235388	0.221026	0.19745	0.176348	0.171185	0.191015	0.178971	0.165883	0.132039	0.138491	0.116611	0.133155	0.169567	0.167731	0.157709	0.157709	0.165691	0.130447	0.131495	0.16384	0.207731	0.0108659	0.00652217	0.0219502	0.0077656	0.0300485	0.00952522	0.0267557	0.0140634	0.0302828	0.00598883	0.0096378	0.0205424	0.0131413	0.0283257	0.000871	0.0359144	0.00599085	0.0241666	0.0344642	0.000482467	0.232929	0.325154	0.0986586	0.343258	4.306303
704	0	-17200.4	-17206.9	6.51605	0.200757	0.138345	0.163872	0.184752	0.154216	0.168203	0.220627	0.174755	0.231788	0.156194	0.150395	0.141248	0.139647	0.123009	0.138359	0.14045	0.109368	0.16257	0.190994	0.081081	0.113836	0.143609	0.182376	0.0413691	0.0129296	0.0626973	0.0161468	0.00486492	0.038826	0.0108772	0.000478166	0.0101954	0.0299694	0.0272858	0.0386689	0.0107786	0.000439741	0.0302605	0.0142244	0.00773149	0.00992032	0.00895877	0.0294065	0.232459	0.310109	0.0910129	0.366419	4.016479
705	1	-17375.9	-17380.8	4.86358	0.250104	0.189661	0.227748	0.202715	0.18242	0.189307	0.196952	0.175269	0.183575	0.164349	0.154932	0.130662	0.0948484	0.151143	0.152572	0.144418	0.146698	0.153259	0.175552	0.150974	0.133084	0.174061	0.172384	0.00284318	0.0086509	0.030859	0.00152667	0.0155497	0.0199639	0.0217596	0.0148142	0.0220806	0.00651726	0.00581314	0.0180585	0.00637699	0.0184785	0.00305135	0.0310535	0.00844994	0.0236139	0.0248804	0.000697135	0.220991	0.318983	0.105368	0.354658	4.181726
706	0	-17197.3	-17202.9	5.60765	0.215603	0.154983	0.19715	0.183603	0.164945	0.200178	0.208458	0.186665	0.248186	0.156521	0.135915	0.132698	0.131288	0.124544	0.183935	0.136453	0.114457	0.163801	0.170524	0.0830057	0.132368	0.125786	0.188463	0.0275128	0.011145	0.0624002	0.0112786	0.00439506	0.0160673	0.00908808	0.000361413	0.0240762	0.0402033	0.0157132	0.0427322	0.00206817	0.00237735	0.0241569	0.0261046	0.00468134	0.0132538	0.0142819	0.0158929	0.225826	0.315051	0.0940411	0.365082	4.107319
707	1	-17378.8	-17383.1	4.33371	0.232143	0.217979	0.20659	0.179911	0.196639	0.16639	0.192434	0.199551	0.195907	0.180634	0.117662	0.125171	0.132635	0.143469	0.155982	0.161203	0.157276	0.145307	0.175655	0.146155	0.151701	0.169567	0.172278	0.000538755	0.00788899	0.0391257	0.015696	0.00926337	0.0121689	0.0199468	0.00837827	0.0135081	0.00770908	0.013051	0.0300778	0.00823078	0.030949	8.7852e-05	0.0418471	0.00572614	0.0143363	0.023346	0.0105973	0.221883	0.332792	0.0878976	0.357427	4.234713
708	0	-17199.5	-17204.9	5.42887	0.194065	0.15377	0.19715	0.208631	0.164575	0.201903	0.233877	0.160528	0.211035	0.161027	0.125738	0.131752	0.112077	0.130602	0.190137	0.138368	0.111646	0.142374	0.190283	0.0992787	0.143824	0.104071	0.185416	0.0275941	0.0115572	0.07172	0.0231318	0.00236452	0.0266835	0.0120603	0.00149579	0.0156305	0.050036	0.0343517	0.0447049	0.0134281	0.00364865	0.0312124	0.0102044	0.00597034	0.0140175	0.013646	0.0196101	0.223144	0.3101	0.0910589	0.375697	4.125197
709	1	-17381	-17385.1	4.02485	0.192447	0.181683	0.202203	0.202444	0.186242	0.160601	0.191797	0.1984	0.205875	0.175181	0.135928	0.122798	0.128899	0.149159	0.16833	0.161492	0.169793	0.147404	0.18799	0.170536	0.125515	0.163281	0.197888	0.000705582	0.00560997	0.0382164	0.00492603	0.00694998	0.0203817	0.0286429	0.0132985	0.0321195	0.0271006	0.00978418	0.0299001	0.020494	0.0107762	0.0055048	0.0224464	0.00729619	0.021266	0.0174437	0.0168511	0.23508	0.316637	0.0978074	0.350476	4.265599
710	0	-17207.5	-17214.5	7.01276	0.226022	0.176456	0.184935	0.156086	0.14787	0.179533	0.212725	0.186639	0.178072	0.149784	0.130794	0.128504	0.127678	0.0995115	0.165297	0.121022	0.115575	0.129566	0.209119	0.0657922	0.148692	0.124454	0.177998	0.0371227	0.00698216	0.07172	0.0247701	0.000890041	0.0264404	0.0197353	0.0182431	0.00501824	0.040219	0.0220814	0.0191995	0.0127689	0.000696089	0.0201044	0.0292497	0.00641782	0.0222076	0.00933929	0.0314787	0.228182	0.317128	0.0834895	0.3712	3.966808
711	1	-17371	-17375.6	4.64408	0.215336	0.17327	0.238189	0.199401	0.187558	0.184167	0.198146	0.173906	0.204686	0.174385	0.129717	0.128787	0.108902	0.148331	0.176625	0.127803	0.16719	0.17039	0.193055	0.146164	0.134238	0.138641	0.186088	0.00871205	0.00364863	0.0192333	0.00721473	0.0165527	0.0202375	0.0175716	0.0154948	0.0305608	0.00859481	0.00439648	0.0372338	0.0111088	0.0250142	0.000175451	0.0279443	0.000177979	0.0166439	0.0228491	0.00533868	0.229258	0.32512	0.0963284	0.349294	4.203675
