Iteration	Posterior	Likelihood	Prior	alpha	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	pinvar	TL
8520	-13166.8	-13109.5	-57.3904	0.5359285	0.519223	0.163316	0.186072	0.214492	0.288666	0.206048	0.332377	0.23118	0.189123	0.477941	0.151137	0.177869	0.302118	0.321151	0.312385	0.424723	0.257405	0.274948	0.337804	0.104229	0.225435	0.160437	0.684711	0.0461711	0.0336719	0.0833968	0.277714	0.0819967	0.0339043	0.154757	0.0440351	0.100865	0.0794419	0.289253	0.0747354	0.0272375	0.225251	0.102135	0.293801	0.128352	0.0907264	0.14884	0.184735	0.0230998	0.447228	0.0454977	0.0295459	0.404573	0.0500558	0.0402248	0.274725	0.844748	2.8403	0.340516	0.37529	0.0588144	0.225379	0.2630919	9.043808
8530	-13159.7	-13106.3	-53.4054	0.6540123	0.321546	0.125182	0.189519	0.160553	0.234039	0.20345	0.353996	0.237585	0.143721	0.372388	0.141585	0.152641	0.338011	0.317796	0.280386	0.414159	0.356384	0.317987	0.345647	0.0953586	0.198883	0.182461	0.65784	0.0549043	0.0428513	0.0607282	0.35624	0.0898634	0.0907393	0.142115	0.0384547	0.128596	0.0954816	0.217727	0.0975908	0.0563254	0.274371	0.0141434	0.197717	0.0722653	0.0853006	0.0982783	0.29049	0.0185965	0.418566	0.0424703	0.0332271	0.439684	0.0474565	0.0644058	0.340999	0.906557	2.68804	0.354136	0.379873	0.0544951	0.211496	0.3283395	8.6453
8540	-13164.2	-13109.7	-54.5278	0.5669057	0.400391	0.162065	0.275571	0.186204	0.216334	0.174926	0.326923	0.179914	0.213718	0.521382	0.147254	0.191144	0.288633	0.271326	0.267612	0.507307	0.387891	0.289534	0.31897	0.144176	0.16672	0.120472	0.657268	0.0228494	0.0398363	0.104709	0.31454	0.0672732	0.0553484	0.192783	0.0413836	0.097467	0.0759166	0.179894	0.0849622	0.073043	0.30888	0.0141434	0.138919	0.0574044	0.104439	0.161744	0.206278	0.0231241	0.390253	0.0315946	0.0341124	0.435018	0.0858975	0.0463623	0.293368	0.863448	2.79682	0.356636	0.378926	0.0587479	0.205689	0.3591498	8.757548
8550	-13160.5	-13107.2	-53.2412	0.7448454	0.39529	0.189917	0.275643	0.186204	0.222759	0.234044	0.307141	0.160172	0.227348	0.466568	0.14601	0.187974	0.269492	0.283706	0.296331	0.488552	0.336775	0.311768	0.281921	0.159956	0.20179	0.120472	0.542588	0.0373733	0.031475	0.0644265	0.33579	0.0839111	0.117396	0.107143	0.0643211	0.0757746	0.0500971	0.304229	0.091676	0.0158435	0.243126	0.0425687	0.161063	0.1459	0.0667997	0.0758019	0.22175	0.0274799	0.433309	0.0350804	0.0274393	0.387157	0.089535	0.0837816	0.383943	0.940417	2.59186	0.354391	0.378582	0.0582068	0.208819	0.3614008	8.628887
8560	-13157.4	-13110.4	-46.996	0.7792918	0.309253	0.192392	0.216031	0.169917	0.183784	0.191843	0.424158	0.150273	0.195827	0.354962	0.144649	0.129501	0.306705	0.329059	0.298172	0.387202	0.344426	0.191889	0.273725	0.133315	0.165838	0.0870408	0.512309	0.0379786	0.031475	0.0533826	0.229029	0.101233	0.0460507	0.134251	0.0319501	0.0963841	0.0240055	0.266678	0.0938981	0.00214645	0.290578	0.104447	0.162426	0.0713458	0.100699	0.139239	0.294897	0.027167	0.462524	0.036119	0.0306751	0.392592	0.0509224	0.0911452	0.398661	0.951048	2.55915	0.365645	0.364731	0.0573507	0.212273	0.3898758	8.004364
8570	-13151.9	-13107.3	-44.5201	0.7994565	0.408185	0.136684	0.222499	0.139258	0.289265	0.104886	0.272271	0.122956	0.189785	0.345876	0.135153	0.158242	0.240035	0.290358	0.249896	0.370696	0.230596	0.236227	0.365602	0.059522	0.210995	0.147759	0.662692	0.0669799	0.0110164	0.0645521	0.169432	0.0788901	0.0508945	0.135133	0.0768217	0.0474745	0.0933467	0.213503	0.0693389	0.0384698	0.254936	0.055255	0.179309	0.0676521	0.0713124	0.133166	0.289856	0.0288331	0.371509	0.0482386	0.0155566	0.472416	0.0634467	0.0954431	0.406915	0.956804	2.54084	0.356997	0.377958	0.0590816	0.205964	0.3651826	7.756776
8580	-13142.4	-13101.4	-41.024	0.7545217	0.370055	0.138676	0.181923	0.107844	0.226755	0.180402	0.267261	0.150563	0.151038	0.394251	0.0968646	0.162398	0.254044	0.246548	0.164195	0.376343	0.304771	0.252101	0.227004	0.133126	0.146423	0.106391	0.509201	0.00697034	0.0162335	0.0695389	0.322169	0.0765523	0.0532546	0.168223	0.0385961	0.101238	0.0894914	0.209615	0.0894113	0.0362345	0.262799	0.122458	0.154957	0.0706502	0.0739185	0.106869	0.18981	0.0298133	0.380192	0.0558538	0.0355409	0.457432	0.0411678	0.0858519	0.388159	0.943511	2.58248	0.336388	0.387921	0.0632627	0.212428	0.3432756	7.407166
8590	-13141.8	-13106.3	-35.5677	0.7889555	0.307292	0.107779	0.184859	0.142543	0.250252	0.122312	0.317355	0.0955204	0.159474	0.316841	0.158838	0.134055	0.219022	0.183787	0.210552	0.268337	0.265517	0.245452	0.259167	0.107163	0.20316	0.0828018	0.584406	0.0392795	0.0232178	0.0501042	0.221973	0.0598337	0.014303	0.0908932	0.031108	0.083307	0.0673511	0.207621	0.0735363	0.0489924	0.244219	0.0542726	0.154957	0.0829993	0.0677189	0.117215	0.20215	0.0297287	0.327336	0.0672271	0.0174161	0.505553	0.0527396	0.0932065	0.402649	0.953847	2.5503	0.343462	0.383367	0.0704288	0.202742	0.3651941	6.861536
8600	-13142.6	-13109.6	-32.979	0.9767633	0.298326	0.119508	0.210128	0.119714	0.193793	0.152995	0.219415	0.153172	0.176969	0.327896	0.123391	0.142768	0.205038	0.251775	0.188183	0.26698	0.27239	0.227596	0.223133	0.0876038	0.134613	0.122269	0.583492	0.0131659	0.0411765	0.0595464	0.158351	0.0500415	0.0366079	0.120509	0.0480056	0.0669693	0.0207597	0.211736	0.0445909	0.0237038	0.257093	0.0775097	0.155542	0.04454	0.051602	0.0927253	0.227341	0.0438954	0.347457	0.0613161	0.0120693	0.491086	0.0441761	0.132294	0.469654	0.996041	2.40201	0.328273	0.3813	0.0735012	0.216926	0.3628023	6.602664
8610	-13146.6	-13110.3	-36.2555	0.9197016	0.324395	0.173887	0.195965	0.159378	0.226198	0.159773	0.250902	0.134703	0.178132	0.341637	0.0875969	0.142768	0.198465	0.226173	0.24695	0.451965	0.296749	0.207923	0.284723	0.0890274	0.129337	0.085786	0.500658	0.0250345	0.0277097	0.00899601	0.195731	0.0519627	0.0506998	0.167829	0.0274993	0.082367	0.0479592	0.18353	0.0872839	0.0334137	0.232222	0.0607565	0.187565	0.0250603	0.0428193	0.0781546	0.220634	0.0423499	0.378955	0.0504771	0.0251916	0.463587	0.0394396	0.120667	0.45121	0.985307	2.44282	0.341717	0.379092	0.0708656	0.208326	0.3790747	6.930316
8620	-13150.5	-13113	-37.49	0.9324373	0.333778	0.182264	0.194166	0.158409	0.216697	0.137141	0.310202	0.131077	0.162423	0.339573	0.155985	0.0952089	0.274916	0.242448	0.24695	0.321887	0.327296	0.235481	0.254745	0.117094	0.203874	0.0693685	0.552811	0.043604	0.0446406	0.0225003	0.21333	0.0130511	0.0295742	0.0921644	0.0752964	0.0552274	0.0412715	0.209469	0.0900391	0.0135694	0.226463	0.0692045	0.114075	0.0414984	0.0618576	0.0736363	0.259496	0.0449641	0.325337	0.061883	0.018846	0.506717	0.0422523	0.123284	0.455458	0.987836	2.43342	0.339265	0.37194	0.0775683	0.211227	0.3603841	7.053762
8630	-13140.7	-13104.3	-36.3646	0.8521336	0.382391	0.117116	0.182164	0.124216	0.227663	0.179036	0.220746	0.150498	0.145337	0.3222	0.103331	0.165872	0.330086	0.231212	0.201386	0.325604	0.274013	0.186852	0.273716	0.0778104	0.131052	0.122014	0.494719	0.0811366	0.0171992	0.037451	0.240989	0.0650519	0.0450831	0.106554	0.026535	0.0866204	0.0740185	0.185465	0.110382	0.0149272	0.174606	0.047629	0.177945	0.107472	0.0489013	0.128501	0.195721	0.0317269	0.33187	0.0549281	0.0209977	0.514293	0.0461842	0.106594	0.427306	0.970416	2.49568	0.35847	0.36451	0.068319	0.208701	0.3475915	6.941222
8640	-13147.1	-13114	-33.0879	0.9056244	0.280717	0.123362	0.197865	0.149071	0.241623	0.137656	0.256738	0.133222	0.179749	0.341113	0.0853154	0.114838	0.215257	0.220424	0.240293	0.243873	0.274013	0.175979	0.217062	0.121763	0.134176	0.14233	0.500802	0.0594865	0.0137292	0.0355366	0.278359	0.0650519	0.0466211	0.087847	0.0743315	0.0665512	0.0430398	0.172464	0.0527059	0.0214833	0.128864	0.0777721	0.199492	0.097133	0.0986509	0.0854402	0.181751	0.0434973	0.344585	0.0504433	0.01678	0.501347	0.0433472	0.11776	0.446424	0.982415	2.4534	0.358665	0.345714	0.0728465	0.222775	0.380026	6.613552
8650	-13141.1	-13110.1	-30.9999	1.011368	0.332515	0.157576	0.221769	0.120025	0.201148	0.11467	0.253007	0.166275	0.12467	0.270532	0.128727	0.134726	0.226992	0.209083	0.191746	0.302783	0.258885	0.195131	0.216876	0.0826452	0.165076	0.105123	0.468225	0.0594865	0.0309639	0.036215	0.185764	0.0861887	0.0440019	0.123118	0.0151029	0.0412712	0.0649516	0.165759	0.086135	0.021522	0.244635	0.0749935	0.0901379	0.0866143	0.0805647	0.0880905	0.131036	0.0400432	0.3511	0.0511501	0.0287591	0.486165	0.042782	0.139216	0.480142	1.00186	2.37878	0.36065	0.359232	0.0723182	0.2078	0.394203	6.404757
8660	-13141.5	-13108.5	-33.0102	0.7107055	0.290053	0.122796	0.216187	0.20129	0.224647	0.134781	0.255065	0.165006	0.16191	0.3442	0.126931	0.109984	0.220256	0.211673	0.186376	0.280323	0.3097	0.168769	0.241856	0.067731	0.173939	0.100185	0.558347	0.0797675	0.0309639	0.0471873	0.21984	0.0696404	0.00301661	0.076137	0.0344548	0.0759107	0.0856878	0.165759	0.0656635	0.0302097	0.211721	0.0411119	0.12035	0.0716056	0.04995	0.0809474	0.17385	0.0340389	0.386022	0.0544099	0.0213478	0.45093	0.0532508	0.0764763	0.368538	0.928772	2.62621	0.351677	0.370896	0.0669843	0.210442	0.3180708	6.605782
8670	-13148.3	-13111.9	-36.4912	0.9362749	0.300384	0.2171	0.214921	0.14513	0.176733	0.140216	0.297995	0.126395	0.120908	0.330444	0.139014	0.125864	0.230783	0.250237	0.1694	0.270477	0.269927	0.242855	0.307964	0.0727375	0.140734	0.10742	0.576987	0.0352673	0.0401179	0.059627	0.223335	0.0704773	0.0308045	0.0578365	0.00935542	0.0978934	0.041554	0.170928	0.126891	0.0035583	0.17729	0.0671922	0.201018	0.108284	0.0398249	0.162775	0.255231	0.0255412	0.372532	0.0555059	0.0316396	0.459855	0.0549258	0.12407	0.456722	0.988583	2.43062	0.356692	0.371989	0.0625408	0.208779	0.3803365	6.953886
8680	-13145.5	-13110.3	-35.2352	0.7454939	0.325922	0.142112	0.174251	0.166066	0.200413	0.181474	0.273983	0.16296	0.129295	0.304689	0.126589	0.154412	0.247461	0.273303	0.195135	0.327984	0.301287	0.212503	0.226712	0.100227	0.114656	0.0805261	0.512604	0.0422574	0.0211847	0.0322436	0.202978	0.0839301	0.02798	0.042594	0.0132794	0.134738	0.0486549	0.150605	0.10533	0.0212055	0.239197	0.0929554	0.192617	0.0650328	0.0748475	0.066142	0.235941	0.0310668	0.366972	0.0567064	0.0235298	0.467384	0.0543415	0.0839204	0.384228	0.940627	2.59122	0.358258	0.369265	0.0718151	0.200662	0.3638979	6.828281
8690	-13155	-13119.7	-35.2566	0.7670186	0.381655	0.132659	0.223118	0.124239	0.167492	0.195673	0.282053	0.155871	0.105078	0.370034	0.140399	0.168481	0.251561	0.178223	0.20062	0.29341	0.303404	0.213043	0.26944	0.10098	0.15473	0.0749264	0.539632	0.0227483	0.0496556	0.00682793	0.231709	0.0703706	0.04754	0.0766525	0.0110301	0.0789048	0.0139772	0.164844	0.081199	0.0453854	0.284731	0.0572736	0.171546	0.099646	0.0813773	0.0564627	0.151817	0.035072	0.313607	0.0593411	0.0330345	0.528362	0.0305839	0.0885239	0.393509	0.94738	2.57059	0.341073	0.368202	0.0741909	0.216534	0.3638979	6.830422
8700	-13148.4	-13110	-38.3653	0.7156876	0.286353	0.150227	0.273195	0.128114	0.242555	0.167984	0.28359	0.116274	0.186358	0.384671	0.159291	0.0879547	0.264839	0.228353	0.180372	0.308548	0.271429	0.26163	0.301635	0.0812637	0.145519	0.103887	0.560374	0.0256149	0.0500853	0.0180649	0.212733	0.0707492	0.0876475	0.13115	0.0291418	0.0697512	0.0575976	0.136694	0.0742177	0.0180484	0.253177	0.0647592	0.223337	0.116327	0.0406272	0.093756	0.193403	0.0261482	0.300217	0.0586267	0.0373464	0.536424	0.041238	0.0775418	0.370839	0.930546	2.62107	0.372229	0.35622	0.0675697	0.203981	0.3454398	7.141299
8710	-13147.7	-13108.3	-39.4544	0.7408096	0.328822	0.187341	0.199808	0.171431	0.171318	0.184207	0.267043	0.162601	0.164634	0.497635	0.145592	0.123205	0.282283	0.293983	0.192949	0.441688	0.23473	0.214833	0.278014	0.110325	0.156856	0.135534	0.455425	0.0543508	0.0553473	0.0218304	0.242961	0.0511274	0.0496424	0.120794	0.0101208	0.0835268	0.0763111	0.176928	0.0537929	0.0250919	0.241038	0.0592713	0.210356	0.0590197	0.0383161	0.0433138	0.17681	0.0291292	0.324869	0.0485832	0.0346245	0.523034	0.0397606	0.0829179	0.382165	0.939101	2.59582	0.36005	0.364314	0.0683772	0.207258	0.3811991	7.250205
8720	-13145.6	-13111.7	-33.9135	0.9814593	0.267947	0.144669	0.166691	0.112259	0.215851	0.162539	0.223573	0.148518	0.124948	0.360384	0.107036	0.173452	0.306825	0.220567	0.176439	0.268813	0.277592	0.22187	0.240834	0.0851352	0.142047	0.102359	0.516888	0.071154	0.0438682	0.106489	0.228628	0.0651351	0.0164134	0.120794	0.0177034	0.0491383	0.0368769	0.214646	0.0515233	0.0262944	0.265728	0.0570438	0.153163	0.0836868	0.0787387	0.100701	0.14115	0.0341867	0.369263	0.0568271	0.0176178	0.471152	0.050953	0.13324	0.471107	0.996859	2.39879	0.36091	0.368069	0.069503	0.201518	0.3855417	6.696113
8730	-13149.6	-13104.2	-45.3659	0.633555	0.28219	0.134031	0.221007	0.185497	0.260473	0.234047	0.247367	0.12365	0.221273	0.394026	0.13589	0.162183	0.266927	0.269192	0.284958	0.436457	0.366071	0.23924	0.314042	0.130259	0.166655	0.113356	0.600279	0.0646424	0.047925	0.040294	0.213535	0.0796907	0.0477732	0.112433	0.0525087	0.0732337	0.12243	0.166675	0.0573309	0.0267974	0.24761	0.0601943	0.137846	0.140872	0.0603286	0.0443485	0.25582	0.0241438	0.414772	0.0463525	0.0285992	0.430409	0.0557243	0.0600943	0.330418	0.897518	2.71197	0.361051	0.372641	0.0602516	0.206056	0.3260932	7.841359
8740	-13164.1	-13114.7	-49.47	0.8757649	0.360933	0.122763	0.295646	0.150379	0.270952	0.159341	0.261808	0.20523	0.111455	0.477218	0.151485	0.16372	0.259671	0.254899	0.265922	0.449672	0.357138	0.228781	0.264086	0.168139	0.22603	0.201655	0.700565	0.0230791	0.0783523	0.0741052	0.228843	0.0562272	0.0166955	0.125198	0.0232772	0.0833642	0.12243	0.154364	0.0547465	0.0250006	0.33939	0.0208459	0.170894	0.103038	0.0817238	0.141487	0.221216	0.0198686	0.454943	0.0473152	0.0365422	0.397309	0.044022	0.111549	0.435939	0.975924	2.47659	0.333108	0.393497	0.0570206	0.216375	0.3675207	8.251761
8750	-13157	-13109.4	-47.6211	0.6410354	0.338785	0.181299	0.253132	0.144071	0.23277	0.208601	0.32719	0.152191	0.139512	0.49004	0.122367	0.177699	0.319773	0.238309	0.249376	0.450082	0.357138	0.276188	0.281774	0.115267	0.190309	0.103242	0.700721	0.0302656	0.0464109	0.0421534	0.194986	0.0819151	0.0443869	0.114499	0.0283594	0.0824674	0.0539143	0.170885	0.0844942	0.0053114	0.244301	0.0428729	0.19315	0.112907	0.0685718	0.0895968	0.28559	0.0185423	0.466064	0.0481425	0.0466985	0.40523	0.0153226	0.061667	0.334328	0.900892	2.70311	0.350668	0.386519	0.0554765	0.207336	0.366936	8.066874
8760	-13151.2	-13106.2	-44.9168	0.8184926	0.274569	0.15251	0.259349	0.182445	0.235712	0.237286	0.266658	0.145557	0.184376	0.334006	0.0997635	0.168304	0.252792	0.27041	0.240952	0.397934	0.307629	0.301972	0.300908	0.109478	0.195603	0.0982481	0.488188	0.0778387	0.0337768	0.0124928	0.245364	0.0780439	0.049047	0.118896	0.0165729	0.147105	0.0956482	0.192689	0.130305	0.0417958	0.258736	0.071161	0.20823	0.092612	0.0613704	0.123758	0.236357	0.0229802	0.367678	0.0497279	0.0386905	0.477653	0.0432709	0.0994873	0.414474	0.96195	2.52409	0.350447	0.374416	0.057584	0.217553	0.3813502	7.796447
8770	-13148.2	-13106.7	-41.4659	0.734841	0.292667	0.218163	0.223412	0.20099	0.185228	0.222274	0.345506	0.144152	0.131041	0.353624	0.123576	0.158692	0.219416	0.318451	0.196397	0.319618	0.305713	0.279621	0.256142	0.141242	0.174929	0.113672	0.544067	0.0445013	0.0368136	0.105462	0.235037	0.0915072	0.0258875	0.163148	0.0184495	0.0779573	0.0514002	0.133111	0.0823494	0.0257399	0.219373	0.101478	0.170282	0.0629895	0.0689884	0.0777168	0.190567	0.0264248	0.37505	0.0385116	0.0263541	0.474716	0.058943	0.0816404	0.379516	0.937125	2.60172	0.364553	0.371062	0.0626417	0.201743	0.3718754	7.451352
8780	-13152.4	-13110.1	-42.3239	0.7627303	0.296527	0.155391	0.20962	0.178376	0.252663	0.168386	0.263704	0.119503	0.166676	0.368928	0.153394	0.120527	0.26281	0.276758	0.222423	0.374972	0.314244	0.24556	0.300302	0.116292	0.194349	0.131506	0.688389	0.038247	0.0562533	0.0634859	0.134134	0.0633529	0.0298047	0.120292	0.020582	0.070263	0.0982215	0.109237	0.0968656	0.0160986	0.185561	0.0492601	0.176698	0.0622882	0.039978	0.133007	0.392223	0.029721	0.334491	0.056341	0.026518	0.509128	0.0438014	0.0876073	0.391685	0.946068	2.57464	0.378298	0.353643	0.0630961	0.204963	0.3208569	7.537155
8790	-13149.1	-13105	-44.105	0.6814226	0.366471	0.154241	0.206183	0.0978127	0.261734	0.139403	0.213455	0.149415	0.153112	0.464229	0.176174	0.163231	0.290647	0.261951	0.227574	0.374972	0.3326	0.270853	0.246702	0.118565	0.158069	0.135707	0.622865	0.0752704	0.0618316	0.0619152	0.209411	0.0477698	0.00650946	0.183673	0.0485288	0.0828859	0.080973	0.145069	0.106428	0.027351	0.280937	0.104134	0.127089	0.0619103	0.0823284	0.1311	0.204183	0.0266596	0.381565	0.051343	0.0222516	0.459638	0.0585436	0.0702253	0.354631	0.917785	2.65736	0.352979	0.366148	0.065181	0.215692	0.3397275	7.715262
8800	-13149.9	-13103.7	-46.1847	0.7545928	0.307053	0.0906087	0.232747	0.175221	0.286996	0.179563	0.320988	0.149467	0.139991	0.453635	0.146758	0.145254	0.223842	0.286932	0.212723	0.479462	0.314013	0.24163	0.305267	0.108814	0.168025	0.108254	0.635639	0.0526573	0.0528286	0.025796	0.277969	0.0849804	0.0440041	0.0828261	0.0231377	0.101967	0.0376375	0.210388	0.113485	0.0352672	0.219486	0.0582816	0.191946	0.0833184	0.14438	0.1311	0.238896	0.0241215	0.3341	0.0441288	0.0196579	0.504905	0.0730863	0.0858671	0.388189	0.943533	2.58241	0.359179	0.36576	0.0628457	0.212215	0.3809793	7.923232
8810	-13159.8	-13112.3	-47.5552	0.8138846	0.358137	0.193797	0.245131	0.207746	0.302136	0.124938	0.309821	0.167855	0.178155	0.408196	0.126544	0.170263	0.207857	0.272243	0.254303	0.320538	0.288648	0.304924	0.335982	0.078319	0.114215	0.11746	0.574135	0.0254277	0.130923	0.0827686	0.301246	0.0622053	0.0953917	0.137139	0.0252069	0.0712683	0.0363082	0.283914	0.0543425	0.0211216	0.356643	0.0582816	0.16808	0.0677688	0.041098	0.130626	0.249183	0.0274911	0.339074	0.0407892	0.0225406	0.507147	0.0629581	0.0985097	0.412665	0.960729	2.5281	0.373809	0.35848	0.0610904	0.20662	0.3660146	8.060285
8820	-13155	-13109.9	-45.1497	0.6472808	0.354163	0.162566	0.223315	0.152701	0.237163	0.161666	0.252654	0.125301	0.145059	0.450465	0.13269	0.178026	0.345022	0.206329	0.231715	0.473898	0.308798	0.260798	0.279074	0.134952	0.130197	0.158727	0.61112	0.0200291	0.014492	0.0247448	0.277578	0.0787217	0.0174607	0.114545	0.0408497	0.0883834	0.0329326	0.194857	0.0678244	0.0430847	0.287637	0.129115	0.107047	0.100597	0.0799196	0.134332	0.249183	0.0294081	0.365517	0.0378233	0.0284503	0.495785	0.0430169	0.0629836	0.337556	0.903648	2.69581	0.375398	0.357448	0.0643076	0.202846	0.3313349	7.819732
8830	-13150.9	-13111.7	-39.1808	0.6403322	0.36719	0.214461	0.246639	0.120266	0.270835	0.136061	0.206338	0.187794	0.124255	0.414233	0.131685	0.140527	0.267472	0.250035	0.194099	0.314123	0.281747	0.216681	0.205736	0.0891718	0.176059	0.120303	0.433346	0.016727	0.0954562	0.0639787	0.216848	0.0328356	0.0273965	0.108532	0.0441609	0.112005	0.0912568	0.18556	0.0779329	0.0301695	0.230142	0.0817806	0.140576	0.0755695	0.0417333	0.130638	0.310491	0.0305384	0.410743	0.0369245	0.0271874	0.43413	0.0604765	0.061519	0.333963	0.900578	2.70394	0.370096	0.370058	0.0584652	0.201381	0.3362826	7.222847
8840	-13155.7	-13114.4	-41.3631	0.6212856	0.249634	0.181067	0.269358	0.171323	0.227615	0.160409	0.251373	0.178607	0.118224	0.347644	0.150017	0.146501	0.24924	0.249975	0.25382	0.311522	0.368998	0.227485	0.22976	0.110263	0.157498	0.111005	0.533404	0.0945784	0.0716568	0.0969709	0.181024	0.0578503	0.0546807	0.0988961	0.0098341	0.114481	0.0629275	0.174531	0.121277	0.0238149	0.257796	0.0481694	0.163752	0.0864141	0.0848625	0.153984	0.228832	0.0256302	0.406471	0.0462706	0.0267249	0.461622	0.033281	0.0575258	0.323899	0.891801	2.72677	0.347517	0.379137	0.0581468	0.215199	0.4037766	7.441075
8850	-13150.1	-13108.1	-41.986	0.8704366	0.327764	0.150801	0.22958	0.214267	0.343501	0.133483	0.276374	0.177009	0.148173	0.331324	0.129381	0.165157	0.244204	0.252585	0.253232	0.321944	0.317832	0.253846	0.227495	0.124157	0.178289	0.126373	0.504192	0.0392201	0.0626951	0.0147263	0.268852	0.0526944	0.102448	0.123225	0.0198609	0.0808977	0.0885926	0.217133	0.0881741	0.0155829	0.195113	0.0494295	0.164737	0.0842542	0.0933647	0.123545	0.187855	0.0290884	0.43685	0.0509427	0.043911	0.403001	0.0362069	0.110435	0.434019	0.974712	2.48083	0.341324	0.38539	0.0640823	0.209204	0.3529102	7.503363
8860	-13146.1	-13106.2	-39.8288	0.7550662	0.304542	0.133725	0.205707	0.143374	0.240022	0.188762	0.24778	0.202825	0.194865	0.296068	0.164502	0.116281	0.261977	0.246198	0.168019	0.406279	0.369554	0.261118	0.281171	0.139877	0.173818	0.108387	0.465582	0.0374522	0.029625	0.0433097	0.2826	0.0739992	0.0251232	0.174918	0.0133441	0.0874715	0.0561216	0.176715	0.0492459	0.0453518	0.191727	0.103018	0.159836	0.0609226	0.044189	0.12338	0.188867	0.0303934	0.425174	0.0497492	0.0285406	0.418453	0.0476897	0.0859684	0.388394	0.943682	2.58196	0.35757	0.367135	0.0591728	0.216122	0.3668618	7.287649
8870	-13149.8	-13107.9	-41.9221	0.6683133	0.328209	0.164997	0.154387	0.111481	0.255734	0.131539	0.340313	0.16397	0.217147	0.337778	0.116755	0.154975	0.22801	0.244108	0.2294	0.37476	0.280888	0.217886	0.336347	0.168186	0.154221	0.137157	0.599519	0.0259256	0.0704628	0.0364201	0.218519	0.0700082	0.0769282	0.0896986	0.0206966	0.0441457	0.0724726	0.192666	0.0844819	0.0499808	0.191138	0.0867621	0.164716	0.096569	0.0552633	0.139674	0.26268	0.0265537	0.377329	0.0634312	0.0288669	0.469818	0.0340005	0.0674371	0.348188	0.912536	2.67184	0.339837	0.384127	0.0605138	0.215522	0.3309578	7.496975
8880	-13141.7	-13107.5	-34.1936	0.8986726	0.330577	0.0993851	0.205638	0.109689	0.270743	0.153542	0.254648	0.136794	0.120441	0.322683	0.133492	0.133431	0.209294	0.26951	0.189262	0.334593	0.207437	0.262281	0.280054	0.0920041	0.144837	0.135322	0.404827	0.0380597	0.0592402	0.0569303	0.238429	0.0603346	0.033674	0.149525	0.0425343	0.0627663	0.062384	0.114886	0.0623785	0.0574478	0.200494	0.0533428	0.129869	0.0969808	0.0822226	0.10741	0.214729	0.0316748	0.383168	0.0505738	0.0183644	0.474007	0.0422124	0.116319	0.444024	0.980948	2.45871	0.350443	0.373129	0.0634956	0.212932	0.3811793	6.724122
