Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	kappa	pi[1]	pi[2]	pi[3]	pi[4]	pinvar	TL
8620	-13157.4	-13115	-42.4418	0.7435304	0.295076	0.225831	0.171172	0.191984	0.199825	0.187743	0.335431	0.246967	0.122098	0.465282	0.113951	0.142177	0.232085	0.270466	0.192793	0.361221	0.332597	0.269495	0.232696	0.121501	0.177752	0.0645264	0.612879	0.0627908	0.144186	0.0699738	0.017518	0.0305807	0.202815	0.118538	0.143352	0.0360104	0.247829	0.0669733	0.0164737	0.248152	0.0523159	0.00396854	0.0720688	0.234919	0.0552495	0.118337	0.238972	0.0835002	0.383365	0.93999	2.59314	11.36491	0.34443	0.371172	0.058958	0.22544	0.3752248	7.746574
8630	-13161.8	-13120.8	-41.0315	0.8357619	0.337582	0.15547	0.122422	0.192561	0.262437	0.19707	0.300912	0.20034	0.176242	0.376335	0.143555	0.174623	0.283435	0.230251	0.256201	0.338112	0.30462	0.194429	0.233767	0.125747	0.166382	0.153904	0.518457	0.0874704	0.126373	0.117941	0.00870075	0.0293528	0.251597	0.0646135	0.0643778	0.0801394	0.201334	0.0498989	0.0193184	0.299639	0.0873991	0.0107329	0.0241668	0.258861	0.02765	0.159413	0.231699	0.103143	0.421143	0.966392	2.50932	11.73103	0.355979	0.364353	0.0618215	0.217847	0.3493587	7.645532
8640	-13151.5	-13119.7	-31.8346	0.8715866	0.32172	0.15547	0.155409	0.168621	0.174949	0.171474	0.261773	0.15946	0.14225	0.372941	0.143098	0.137678	0.238308	0.25513	0.212871	0.31369	0.28164	0.229721	0.253038	0.119577	0.147785	0.159424	0.4944	0.0372114	0.0750151	0.0521501	0.00249793	0.0508443	0.15869	0.0937291	0.113342	0.0278495	0.176041	0.0477533	0.0243516	0.181576	0.0382872	0.0119113	0.0788692	0.162247	0.0708358	0.0871707	0.24288	0.110676	0.434435	0.974975	2.47991	9.803741	0.342971	0.372198	0.0673755	0.217456	0.4019047	6.803679
8650	-13142.8	-13111.8	-31.0564	0.8962015	0.305613	0.16154	0.172906	0.141576	0.221789	0.115376	0.275732	0.130396	0.122365	0.377402	0.121064	0.124391	0.216718	0.241322	0.266916	0.340703	0.301512	0.253874	0.223555	0.0834443	0.143247	0.0898466	0.459536	0.0987325	0.0758727	0.0541894	0.0101553	0.0415499	0.185187	0.0937291	0.0459134	0.0163243	0.20763	0.0705041	0.021227	0.191603	0.0249193	0.0181788	0.0827933	0.2005	0.0411329	0.0986622	0.246101	0.115807	0.443165	0.98042	2.46061	10.45513	0.351401	0.36832	0.0627863	0.217492	0.4078976	6.715729
8660	-13142.5	-13118.6	-23.8811	0.9293372	0.241234	0.123081	0.201806	0.0885082	0.196243	0.0993649	0.186785	0.138919	0.173427	0.289936	0.122693	0.0964812	0.175727	0.213244	0.149733	0.279657	0.265376	0.184366	0.216546	0.0619416	0.190586	0.104853	0.414318	0.0755091	0.127257	0.0467318	0.0259458	0.0515809	0.104796	0.0552394	0.0586289	0.0248198	0.138085	0.0573841	0.0281405	0.192167	0.0416134	0.0363704	0.10708	0.204403	0.0910395	0.111175	0.228411	0.122648	0.454431	0.987228	2.43569	10.18489	0.349863	0.365097	0.0666091	0.218432	0.3756689	6.021205
8670	-13143.6	-13119	-24.6334	1.060151	0.278956	0.117456	0.199433	0.100489	0.196243	0.115515	0.184157	0.119828	0.184869	0.279883	0.130309	0.119206	0.18251	0.221661	0.17844	0.316659	0.239097	0.172902	0.242308	0.136107	0.128024	0.115606	0.418954	0.056456	0.0991866	0.0688094	0.0185453	0.0276135	0.180352	0.0970371	0.0977414	0.0394962	0.138085	0.0413963	0.0859558	0.191055	0.0882855	0.0161392	0.0449124	0.181552	0.0578914	0.0678638	0.179412	0.148797	0.494114	1.00929	2.3478	9.83879	0.349961	0.361304	0.0685344	0.2202	0.3984336	6.1564
8680	-13153.7	-13125.1	-28.587	0.9079358	0.293769	0.144771	0.260484	0.0939465	0.185229	0.177733	0.240069	0.153916	0.109095	0.29986	0.161356	0.0931473	0.233224	0.25551	0.222465	0.287649	0.29084	0.243498	0.218451	0.108422	0.165464	0.091917	0.414671	0.108314	0.0430715	0.098706	0.0130208	0.0342849	0.104481	0.0592315	0.0731098	0.0100064	0.15979	0.0469643	0.0317212	0.265342	0.0451505	0.114047	0.107334	0.156904	0.0449297	0.0986351	0.113646	0.118238	0.447216	0.982897	2.45165	10.44813	0.355859	0.362309	0.0610543	0.220778	0.3560757	6.474177
8690	-13142.5	-13109.4	-33.1609	0.8777134	0.258356	0.12278	0.221795	0.173383	0.246185	0.140077	0.251033	0.166705	0.138497	0.337242	0.131833	0.136862	0.270699	0.253035	0.250694	0.360805	0.312355	0.252177	0.185743	0.106384	0.153185	0.127837	0.520802	0.0888499	0.193138	0.0481102	0.0186899	0.0492064	0.132456	0.0615995	0.0633048	0.00944635	0.165143	0.0627913	0.0239446	0.196551	0.0542132	0.00842323	0.0998075	0.208483	0.0707302	0.0540845	0.188045	0.111956	0.436637	0.976363	2.47504	10.52829	0.351901	0.361264	0.0633776	0.223458	0.3760099	6.915485
8700	-13153.2	-13114.8	-38.3849	0.98575	0.321569	0.143895	0.211109	0.157869	0.216267	0.178192	0.268088	0.155052	0.151399	0.402641	0.120734	0.162125	0.233193	0.293519	0.195806	0.32084	0.327164	0.325401	0.301383	0.0906854	0.197707	0.103948	0.536525	0.104485	0.162354	0.0522625	0.0258798	0.125348	0.211518	0.0369835	0.0583616	0.024791	0.169279	0.0281157	0.00383139	0.220904	0.0779676	0.0299804	0.0846795	0.193207	0.0563311	0.133609	0.240609	0.134102	0.472426	0.997598	2.39587	11.40833	0.340245	0.369462	0.0673287	0.222964	0.362927	7.455609
8710	-13153.1	-13122.1	-31.0499	1.022864	0.246754	0.162712	0.187676	0.142774	0.216267	0.129953	0.30119	0.12882	0.154792	0.369783	0.107402	0.126059	0.273277	0.220744	0.166659	0.300452	0.31512	0.248661	0.180676	0.0993162	0.184144	0.0881828	0.520957	0.0673265	0.107953	0.0494369	0.0093775	0.0228063	0.127239	0.128731	0.059382	0.0306702	0.162995	0.076828	0.0187144	0.174368	0.0835284	0.0210957	0.120635	0.193207	0.0889721	0.107302	0.245479	0.141493	0.483518	1.00369	2.3713	10.35463	0.354154	0.36855	0.0611074	0.216189	0.3420159	6.768417
8720	-13149	-13114.6	-34.3931	0.7277156	0.34461	0.187759	0.171695	0.143918	0.190983	0.152641	0.337811	0.144092	0.154792	0.374369	0.144165	0.131944	0.207861	0.249609	0.208033	0.36564	0.271655	0.213424	0.204068	0.115536	0.128031	0.0844381	0.591133	0.0552561	0.0714439	0.0822174	0.0145438	0.0395894	0.152966	0.0731972	0.0352713	0.0349085	0.153238	0.0219257	0.0573614	0.240247	0.0673687	0.0685395	0.0499973	0.195927	0.0685551	0.106511	0.241833	0.0801154	0.376319	0.934721	2.60884	10.80554	0.356806	0.359686	0.07081	0.212697	0.3580286	6.949105
8730	-13145.1	-13113	-32.1072	0.9414476	0.344004	0.179342	0.181213	0.118873	0.161838	0.195846	0.243234	0.144092	0.145004	0.433002	0.144165	0.14229	0.230535	0.230324	0.234425	0.333031	0.297728	0.232165	0.232208	0.0865923	0.163383	0.11174	0.484965	0.0319154	0.0805551	0.055694	0.0258741	0.0719034	0.143929	0.0741829	0.0502763	0.00292996	0.168221	0.0633202	0.0284399	0.272161	0.0399687	0.0263551	0.0455392	0.18905	0.0597464	0.103068	0.252027	0.125128	0.458416	0.989577	2.42688	9.991601	0.335538	0.382989	0.0638115	0.217662	0.3641925	6.855155
8740	-13142.4	-13110	-32.4424	0.9137142	0.311542	0.139008	0.207584	0.154457	0.220883	0.188703	0.284291	0.168486	0.161251	0.414532	0.0967644	0.169415	0.213437	0.233207	0.216357	0.346209	0.276365	0.233483	0.220495	0.108639	0.134033	0.108066	0.417978	0.066914	0.12264	0.141375	0.000888854	0.0194616	0.148516	0.0724733	0.0360042	0.0174546	0.169515	0.0770735	0.0307003	0.217212	0.0224138	0.00647534	0.061455	0.245169	0.0670982	0.0988723	0.210875	0.119432	0.449186	0.98409	2.44729	10.58736	0.341716	0.377838	0.0609442	0.219501	0.366361	6.857772
8750	-13153.4	-13123.5	-29.8529	0.9122681	0.305328	0.158345	0.229232	0.112481	0.205624	0.126909	0.270929	0.135037	0.182813	0.287503	0.0943378	0.147941	0.213437	0.194156	0.204324	0.365812	0.265512	0.25454	0.207854	0.106345	0.144409	0.0888051	0.492508	0.0745016	0.113609	0.0871485	0.000290705	0.01148	0.114661	0.074088	0.022504	0.0239515	0.14146	0.0968489	0.0429094	0.212697	0.0467899	0.0127674	0.0660252	0.160108	0.0735535	0.143403	0.302461	0.119134	0.448695	0.983793	2.44838	10.0537	0.354178	0.357675	0.0642126	0.223935	0.3959736	6.61544
8760	-13147.9	-13115	-32.8938	0.8529845	0.31452	0.117906	0.194523	0.127827	0.186071	0.156105	0.286916	0.176215	0.13052	0.4483	0.122704	0.151236	0.25676	0.232654	0.267442	0.325534	0.297659	0.174297	0.261206	0.101766	0.167223	0.123387	0.487595	0.0996902	0.120335	0.0288992	0.0193667	0.0996469	0.152027	0.0764791	0.0537961	0.00145498	0.116667	0.0781334	0.0354344	0.209934	0.0179651	0.0190399	0.0359608	0.269676	0.0582845	0.0746956	0.205577	0.106773	0.427622	0.97062	2.49498	10.39314	0.329582	0.383122	0.0606319	0.226665	0.3703011	6.881429
8770	-13168.1	-13128.9	-39.1974	0.9482166	0.303312	0.178349	0.227314	0.140064	0.159516	0.193763	0.286072	0.171993	0.147088	0.430641	0.11054	0.185632	0.248685	0.230779	0.290009	0.333979	0.283216	0.198553	0.242705	0.124292	0.120313	0.11062	0.543651	0.0301174	0.144174	0.0962243	0.0600411	0.0597855	0.26522	0.122147	0.0446632	0.0603111	0.244684	0.115767	0.0197306	0.237132	0.0363618	0.0431347	0.0468718	0.199955	0.0173388	0.109024	0.342263	0.126509	0.460614	0.99086	2.42202	10.32465	0.338156	0.38221	0.059996	0.219638	0.3999366	7.556032
8780	-13159.2	-13125.4	-33.8127	0.8857226	0.316936	0.138084	0.165883	0.19059	0.20713	0.167324	0.286149	0.169655	0.185112	0.409099	0.143231	0.143591	0.271717	0.231951	0.207411	0.250968	0.27664	0.188637	0.243658	0.0593953	0.0917641	0.0846722	0.527512	0.0728058	0.12772	0.0700222	0.0195642	0.0962643	0.227655	0.0782872	0.068468	0.0129928	0.145152	0.110778	0.0365867	0.277873	0.0259348	0.00950884	0.0421073	0.157573	0.0191397	0.0908939	0.310104	0.113627	0.439487	0.978144	2.46874	11.42605	0.346389	0.37014	0.0577042	0.225767	0.3892155	6.956539
8790	-13150.5	-13112.2	-38.3209	0.8792988	0.337755	0.181243	0.220498	0.183234	0.212709	0.190322	0.271064	0.204401	0.0998364	0.476472	0.129374	0.121963	0.262653	0.256788	0.23518	0.363147	0.322499	0.215925	0.265016	0.0947894	0.195743	0.12288	0.550919	0.0430254	0.0907047	0.0510992	0.0332277	0.0928476	0.158543	0.061131	0.0719129	0.010112	0.121691	0.0724854	0.0352845	0.277873	0.0309501	0.051194	0.0610589	0.219117	0.114201	0.0613175	0.240856	0.112287	0.437204	0.976719	2.47379	11.14231	0.347863	0.364665	0.0628285	0.224643	0.3838799	7.413044
8800	-13153.7	-13117.3	-36.3174	0.7875301	0.334309	0.141685	0.279363	0.176107	0.21114	0.178106	0.249903	0.186075	0.135617	0.359693	0.125798	0.135536	0.249954	0.195076	0.212406	0.36257	0.331719	0.198798	0.265599	0.131951	0.120901	0.0896729	0.465241	0.125998	0.127267	0.0598493	0.0168331	0.0411035	0.105685	0.126051	0.0397821	0.000655009	0.127197	0.0550239	0.0809993	0.185493	0.117135	0.0516954	0.0488247	0.254811	0.0968351	0.0929237	0.275585	0.0929026	0.402065	0.953439	2.55159	11.12464	0.341759	0.372601	0.0599631	0.225677	0.3359284	7.16697
8810	-13143.3	-13110	-33.2933	0.770709	0.346158	0.14541	0.184179	0.140477	0.203013	0.160811	0.26037	0.147031	0.155346	0.330254	0.100517	0.145554	0.285535	0.278119	0.231938	0.371555	0.221809	0.202898	0.234375	0.0955845	0.15103	0.08446	0.479402	0.0734033	0.138971	0.0931788	0.00268648	0.0415109	0.161541	0.0835274	0.085652	0.0102307	0.137554	0.0468806	0.0330663	0.176801	0.019298	0.019127	0.0891038	0.283916	0.0763006	0.121628	0.199091	0.0893125	0.395068	0.948496	2.56712	11.31483	0.352436	0.375834	0.055482	0.216248	0.3438025	6.849292
8820	-13139.3	-13103.9	-35.473	0.8865752	0.319927	0.155282	0.212003	0.142783	0.175491	0.18473	0.269567	0.149572	0.165184	0.364946	0.12745	0.141979	0.253919	0.225005	0.223197	0.345097	0.280446	0.195329	0.303639	0.111907	0.187937	0.117647	0.627455	0.102863	0.125915	0.0876349	0.00440885	0.0284082	0.121041	0.0763294	0.0620198	0.00929126	0.199478	0.0695021	0.0210727	0.239006	0.034797	0.0278442	0.0906267	0.182317	0.0709344	0.113897	0.184301	0.113805	0.439788	0.978332	2.46808	11.12212	0.344468	0.373921	0.0581728	0.223437	0.3889279	7.132183
8830	-13141	-13106.9	-34.0602	0.9716312	0.310623	0.114475	0.182716	0.186328	0.20185	0.170519	0.216412	0.145586	0.16265	0.395377	0.125662	0.141979	0.231526	0.215189	0.235064	0.363673	0.267026	0.255007	0.274684	0.105912	0.138476	0.0923134	0.462969	0.0866743	0.101048	0.0838097	0.00864269	0.100449	0.139662	0.0951586	0.0632805	0.0503372	0.159919	0.0496054	0.0531434	0.158002	0.0617188	0.0297274	0.0884264	0.248396	0.0968564	0.0991545	0.250753	0.131259	0.468056	0.995136	2.40555	11.30827	0.34991	0.367796	0.0632953	0.218999	0.3685144	7.02078
8840	-13141.9	-13113.8	-28.1485	0.9338737	0.315505	0.132287	0.181951	0.132428	0.212364	0.117626	0.227	0.171983	0.100676	0.269017	0.096446	0.140075	0.219466	0.276874	0.168111	0.280228	0.251342	0.220835	0.224733	0.128668	0.129914	0.0622467	0.447776	0.0683112	0.115664	0.0420775	0.067826	0.0629755	0.158132	0.0521345	0.0264294	0.0461455	0.159919	0.0793249	0.0531434	0.196407	0.0603256	0.0592313	0.0807943	0.203489	0.100126	0.0909712	0.185861	0.123578	0.455932	0.988116	2.43237	11.23225	0.349108	0.366432	0.0627985	0.221661	0.3980089	6.416837
8850	-13146.7	-13114	-32.6828	0.9575338	0.356559	0.156815	0.233684	0.142732	0.214032	0.178763	0.226994	0.147771	0.179605	0.342655	0.164094	0.108347	0.251267	0.241482	0.258617	0.316665	0.243613	0.204898	0.226862	0.103871	0.166695	0.104943	0.569393	0.0778276	0.128172	0.0828694	0.018713	0.0291778	0.157669	0.0596963	0.0531499	0.0101065	0.139115	0.0428426	0.0505427	0.182815	0.0421323	0.0654688	0.0749827	0.174771	0.124775	0.0855372	0.167299	0.128405	0.463605	0.992591	2.4154	10.33312	0.334198	0.375496	0.0673153	0.222991	0.3952321	6.90802
8860	-13149.7	-13119.8	-29.9369	0.9002674	0.317985	0.191226	0.164435	0.132819	0.220555	0.121495	0.259918	0.145832	0.138218	0.398691	0.138645	0.144126	0.171464	0.246372	0.241243	0.352742	0.293764	0.181619	0.253867	0.130032	0.156477	0.128462	0.338619	0.0326269	0.088578	0.112319	0.0183058	0.0521121	0.141995	0.0809004	0.0531499	0.0184958	0.0893442	0.0649823	0.0505927	0.215821	0.069121	0.0762644	0.0688018	0.185968	0.0484902	0.090256	0.193811	0.11665	0.444576	0.981287	2.45749	9.995292	0.340733	0.361949	0.066424	0.230894	0.3477941	6.620541
8870	-13146.8	-13116.3	-30.5115	0.8464742	0.287521	0.168679	0.148801	0.146901	0.200589	0.177015	0.265364	0.148786	0.140376	0.367821	0.108866	0.150219	0.226952	0.21462	0.264627	0.274617	0.263185	0.216539	0.268928	0.086882	0.135032	0.107499	0.428032	0.0741183	0.0671015	0.0587016	0.0229324	0.0377283	0.171029	0.0605317	0.0566988	0.0204014	0.14853	0.0562439	0.0640038	0.215821	0.0132735	0.0775076	0.0777133	0.215536	0.0876774	0.121876	0.181313	0.105403	0.425193	0.969045	2.50036	10.81717	0.351001	0.375694	0.0647186	0.208587	0.3441604	6.626591
8880	-13148.3	-13117.2	-31.1637	0.9201672	0.293905	0.160684	0.222929	0.086531	0.236049	0.149032	0.228449	0.167637	0.118986	0.278304	0.108866	0.182735	0.178488	0.251482	0.192672	0.291963	0.305174	0.202785	0.25586	0.152835	0.1704	0.0923724	0.564636	0.0425552	0.0624512	0.0570691	0.0170336	0.0238114	0.149758	0.074952	0.0764745	0.0404006	0.14853	0.0737292	0.0640038	0.280073	0.0443693	0.0171178	0.032244	0.218231	0.0796919	0.160605	0.171346	0.120763	0.451367	0.985401	2.44247	10.75971	0.357803	0.363889	0.0605916	0.217717	0.3717397	6.72722
8890	-13152.7	-13126.2	-26.5561	0.8908935	0.203944	0.108914	0.166536	0.10768	0.220173	0.106884	0.224905	0.12552	0.191172	0.35548	0.139972	0.144264	0.249475	0.189361	0.153911	0.321717	0.264553	0.223552	0.217449	0.121454	0.130013	0.0694677	0.538442	0.0795165	0.0877873	0.0707435	0.0346634	0.0239937	0.169702	0.113353	0.0549887	0.0264577	0.182411	0.0389432	0.0136398	0.230472	0.000633636	0.00335365	0.0172901	0.189832	0.0641498	0.0799463	0.22826	0.114704	0.441309	0.979275	2.46471	9.794376	0.347551	0.363152	0.0577392	0.231558	0.379274	6.284976
8900	-13143.3	-13116.3	-27.0675	0.9863782	0.325034	0.130197	0.170055	0.195233	0.205603	0.154654	0.204783	0.135266	0.12856	0.320861	0.0916146	0.13131	0.260133	0.290893	0.185256	0.326989	0.225022	0.230272	0.226331	0.112535	0.165376	0.106347	0.41911	0.0735903	0.0979699	0.0420394	0.0199662	0.0548592	0.130661	0.0515702	0.0981914	0.0118476	0.190916	0.0567398	0.0334977	0.173767	0.0331044	0.0564976	0.0556578	0.169518	0.076881	0.0865948	0.119205	0.134228	0.472619	0.997706	2.39545	9.818963	0.331107	0.377067	0.0610837	0.230742	0.365643	6.374505
8910	-13153.8	-13120.6	-33.214	0.8243086	0.290214	0.188856	0.150874	0.129794	0.219287	0.187125	0.162437	0.222089	0.12227	0.355462	0.140447	0.131558	0.20327	0.242525	0.209381	0.405243	0.266993	0.242093	0.266216	0.0781773	0.192799	0.137357	0.495969	0.0757525	0.0971247	0.0550857	0.0213629	0.0298729	0.153433	0.119912	0.069785	0.00293304	0.175848	0.10689	0.0612401	0.248047	0.0325227	0.0101756	0.0888358	0.178364	0.0965123	0.0997929	0.136225	0.10072	0.41674	0.963469	2.51907	10.36282	0.349988	0.360425	0.0642891	0.225298	0.3591859	6.900152
8920	-13136.4	-13103.8	-32.5736	0.8995254	0.340981	0.164	0.173866	0.179863	0.206495	0.149509	0.260832	0.165494	0.152842	0.321871	0.0945397	0.159472	0.266686	0.204711	0.198099	0.340836	0.277671	0.252904	0.263279	0.114928	0.153454	0.0998914	0.527774	0.086278	0.0835888	0.0847847	0.0141561	0.0300209	0.157243	0.0607877	0.0658101	0.00202538	0.166148	0.0527188	0.0788716	0.213391	0.0325227	0.0323752	0.0433215	0.22584	0.0659948	0.110732	0.168315	0.116496	0.444319	0.981129	2.45805	11.22397	0.344977	0.373541	0.0622148	0.219267	0.3510932	6.844923
8930	-13148.6	-13118.3	-30.3284	0.9169041	0.341257	0.14959	0.169642	0.167528	0.185857	0.133492	0.213237	0.139824	0.149982	0.306162	0.149222	0.0901845	0.232839	0.224051	0.188168	0.311981	0.262763	0.164999	0.216302	0.0899772	0.158251	0.162123	0.567837	0.0530888	0.136048	0.0768323	0.00651399	0.0571558	0.131077	0.097325	0.107409	0.0275046	0.13786	0.0602783	0.0176251	0.201533	0.0480252	0.0861615	0.0885408	0.2541	0.0810778	0.073345	0.145444	0.12009	0.450267	0.98474	2.4449	10.13809	0.330078	0.377358	0.0590596	0.233504	0.3784858	6.662215
8940	-13152.7	-13122.6	-30.1142	0.806308	0.275381	0.119531	0.18738	0.118393	0.256255	0.142214	0.216177	0.142256	0.173046	0.358003	0.126744	0.110546	0.180957	0.234314	0.237172	0.312716	0.292401	0.306567	0.213613	0.120515	0.156239	0.110702	0.420066	0.11117	0.0489391	0.0811786	0.00506487	0.0130281	0.150183	0.086892	0.0375558	0.015774	0.166643	0.0693519	0.0136782	0.246339	0.0532789	0.0351421	0.0675048	0.234564	0.0788767	0.115195	0.157208	0.0969003	0.409661	0.958688	2.53475	9.814887	0.354639	0.37111	0.0634691	0.210781	0.3918222	6.598753
8950	-13154.9	-13123	-31.835	0.9779184	0.367969	0.137859	0.270035	0.108519	0.24614	0.130248	0.237449	0.178193	0.143468	0.459505	0.154896	0.138628	0.176773	0.225859	0.197216	0.295908	0.280505	0.23454	0.176441	0.128283	0.126423	0.100123	0.410921	0.0929683	0.115577	0.0513904	0.0392751	0.0411531	0.16785	0.0639581	0.0372587	0.02	0.150915	0.0969633	0.00853025	0.232148	0.107904	0.019111	0.0475055	0.202704	0.120037	0.101587	0.198139	0.132527	0.470013	0.996243	2.40122	10.03515	0.337054	0.368678	0.0653906	0.228878	0.3672462	6.840876
8960	-13150.8	-13123.4	-27.4684	0.9127862	0.268545	0.133795	0.197028	0.165621	0.128619	0.183719	0.251674	0.131339	0.153686	0.326437	0.114707	0.15113	0.218828	0.228064	0.212681	0.264643	0.2059	0.160823	0.196873	0.07889	0.136529	0.1136	0.408452	0.0822453	0.191494	0.0594704	0.0335444	0.0420524	0.148375	0.0965089	0.0575604	0.0022553	0.204464	0.0299142	0.0240827	0.197083	0.0601592	0.0184859	0.11014	0.1794	0.0754534	0.114723	0.218827	0.119241	0.448871	0.983899	2.44799	10.03515	0.344301	0.369832	0.0598231	0.226043	0.3563727	6.377822
8970	-13156	-13120.4	-35.5634	0.8279545	0.302721	0.143246	0.254459	0.175672	0.219621	0.152897	0.218617	0.146604	0.178566	0.286049	0.143325	0.131928	0.261384	0.286783	0.250151	0.355728	0.262953	0.242972	0.253138	0.0987111	0.110375	0.181117	0.516735	0.113786	0.191494	0.039687	0.0455755	0.0423653	0.127137	0.0640022	0.045584	0.00341997	0.170215	0.0133364	0.0127397	0.189658	0.0102735	0.0283044	0.0987752	0.260917	0.0812134	0.117634	0.2927	0.101492	0.41815	0.96441	2.51595	10.81589	0.345833	0.372374	0.0612056	0.220587	0.3649711	7.122571
8980	-13144.1	-13115.2	-28.9806	1.040774	0.323724	0.134311	0.229091	0.172589	0.167187	0.118226	0.19895	0.145502	0.144595	0.381546	0.10639	0.0976851	0.238291	0.257127	0.197792	0.320811	0.24487	0.243905	0.215358	0.143187	0.139974	0.104647	0.590356	0.0511085	0.111453	0.0526457	0.0455755	0.0312294	0.168038	0.052988	0.0471001	0.00841174	0.0878748	0.0557178	0.0935693	0.19815	0.0254441	0.0165676	0.0587178	0.216055	0.0721306	0.0977548	0.17574	0.145017	0.488673	1.00644	2.35987	9.905797	0.335326	0.381323	0.0620893	0.221262	0.3801224	6.582385
8990	-13142.4	-13114.1	-28.3211	0.8607771	0.281777	0.138718	0.113677	0.144481	0.180158	0.213647	0.212905	0.128625	0.151174	0.321588	0.111811	0.15244	0.250135	0.257127	0.211839	0.371268	0.212298	0.224317	0.175261	0.0951162	0.13662	0.0915985	0.51599	0.0716709	0.100995	0.0567445	0.023809	0.0295817	0.152185	0.0676618	0.0727088	0.0467881	0.1461	0.0656241	0.035265	0.274031	0.0444089	0.035118	0.045468	0.185143	0.0435817	0.0640614	0.168736	0.10841	0.430499	0.97247	2.48862	10.56968	0.350447	0.370465	0.0595993	0.219488	0.3641736	6.422252
9000	-13151.9	-13114.7	-37.1661	0.8099443	0.293075	0.215393	0.265509	0.197249	0.240319	0.146169	0.250092	0.176824	0.111827	0.410978	0.131482	0.160748	0.269528	0.279856	0.226372	0.371547	0.335284	0.242779	0.223144	0.0697749	0.114807	0.127248	0.537398	0.0618884	0.137848	0.0618086	0.0254396	0.0328466	0.124668	0.0882132	0.0976078	0.0427032	0.117935	0.0715128	0.0576482	0.186751	0.0521571	0.0150004	0.0781965	0.252695	0.0785367	0.145627	0.142964	0.097673	0.411107	0.959673	2.53155	10.94644	0.345455	0.370839	0.0588991	0.224807	0.3690934	7.26945
9010	-13149.8	-13117.9	-31.9787	0.8932725	0.293075	0.146244	0.188782	0.17511	0.239133	0.125615	0.248626	0.16782	0.140576	0.34317	0.165912	0.147338	0.185129	0.279856	0.170872	0.302605	0.316959	0.312756	0.228498	0.087074	0.129893	0.155238	0.57462	0.0620689	0.06714	0.0617343	0.0232333	0.032045	0.20367	0.0279004	0.0708656	0.0296404	0.179116	0.0729892	0.0413093	0.213329	0.0268701	0.00830986	0.0402447	0.235995	0.0481783	0.123946	0.129779	0.115198	0.442142	0.97979	2.46287	9.945299	0.32987	0.388982	0.0632253	0.217922	0.380853	6.823266
9020	-13150.8	-13115.5	-35.351	0.84918	0.23805	0.130391	0.265394	0.150842	0.19576	0.166046	0.285123	0.109736	0.181992	0.408347	0.0920642	0.189287	0.208577	0.256533	0.205012	0.407993	0.277175	0.243056	0.250738	0.0600094	0.136983	0.160687	0.487351	0.0673342	0.223425	0.0733964	0.0332501	0.0654815	0.179029	0.0421266	0.0445651	0.0423501	0.154892	0.0319151	0.0289682	0.244603	0.0284601	0.0343089	0.0903299	0.233478	0.0565569	0.0943006	0.215902	0.105972	0.426206	0.969703	2.49812	11.47179	0.366809	0.350676	0.0615246	0.220991	0.3581259	7.09182
