Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pinvar	TL
9240	-14518.4	-14522.6	4.21171	2.345337	0.162424	0.105439	0.123013	0.131313	0.121132	0.111285	0.168434	0.100926	0.0978769	0.241198	0.108065	0.0747595	0.1312	0.0958969	0.138563	0.131148	0.157785	0.156143	0.143622	0.0824726	0.146492	0.0984869	0.253439	0.0688759	0.0289946	0.0151161	0.0261145	0.034932	0.0286071	0.0487331	0.0377408	0.025382	0.026739	0.110535	0.0391487	0.0575021	0.0356241	0.0251233	0.0390137	0.0200023	0.0535668	0.00898068	0.0489175	0.331285	0.68734	1.07664	1.90474	0.3784114	3.860762
9250	-14529.5	-14533.2	3.63404	2.620229	0.178493	0.0920969	0.149941	0.0906491	0.12586	0.083833	0.162045	0.0837539	0.0998605	0.238912	0.113477	0.084566	0.12085	0.101393	0.163628	0.158816	0.170417	0.116953	0.144015	0.0792132	0.105656	0.0689116	0.249094	0.0628351	0.0240984	0.0218735	0.0269567	0.0193371	0.0188571	0.0417047	0.0510086	0.023913	0.0236711	0.112257	0.0952781	0.0820337	0.0694917	0.0617162	0.042539	0.0238702	0.0650439	0.0196799	0.0613844	0.357567	0.708067	1.07987	1.8545	0.4018006	3.929982
9260	-14511.4	-14517.5	6.13469	2.077775	0.142174	0.124101	0.111729	0.099727	0.148338	0.0586694	0.148989	0.0790504	0.124552	0.238101	0.0822749	0.0938459	0.121989	0.111778	0.152054	0.168614	0.156283	0.118518	0.127579	0.0872359	0.118045	0.080584	0.214515	0.0756305	0.0259431	0.0139738	0.0240257	0.00499568	0.0173494	0.00911206	0.0446344	0.0160158	0.0267711	0.102126	0.0553057	0.0629673	0.0449888	0.0411377	0.0409949	0.0315912	0.0517445	0.00810711	0.0457125	0.302385	0.663037	1.07182	1.96276	0.3694718	3.651876
9270	-14510	-14515.7	5.69481	2.105469	0.139553	0.108692	0.128755	0.132105	0.137196	0.0737141	0.171422	0.114651	0.124552	0.219679	0.0830707	0.0854888	0.133902	0.133084	0.136382	0.145534	0.153285	0.12024	0.140716	0.0828844	0.0866272	0.0949933	0.187766	0.0455444	0.0258336	0.0237639	0.0141656	0.00768125	0.0266549	0.0238625	0.024148	0.0236471	0.0224943	0.10423	0.053214	0.0924105	0.0369177	0.0526738	0.0376334	0.0266567	0.0571238	0.0188214	0.0461133	0.305548	0.66578	1.07242	1.95625	0.3718509	3.697884
9280	-14518.8	-14525.5	6.71104	1.932768	0.139553	0.102642	0.12951	0.100504	0.137196	0.0908672	0.120495	0.0874529	0.12524	0.221306	0.0884458	0.117882	0.104462	0.101244	0.104756	0.141807	0.117554	0.149726	0.141241	0.0731932	0.12814	0.0754535	0.185672	0.0563877	0.022781	0.014537	0.0211084	0.0256352	0.042213	0.0238625	0.0355459	0.0332491	0.043949	0.086632	0.0684555	0.0594325	0.0299677	0.0402169	0.0317556	0.0364817	0.0648292	0.0242571	0.0366661	0.285115	0.647669	1.06821	1.999	0.3524463	3.582306
9290	-14529	-14534.7	5.72792	2.411984	0.151947	0.108957	0.128991	0.132566	0.139309	0.0810766	0.148738	0.0654459	0.110514	0.221306	0.102893	0.0995175	0.0957928	0.112806	0.122461	0.159162	0.130999	0.147063	0.144314	0.0915313	0.111655	0.0698043	0.22659	0.0617634	0.0421573	0.0121005	0.0103192	0.00591121	0.0182733	0.0541542	0.0189674	0.0360765	0.0294603	0.0798179	0.0633964	0.0536937	0.0960103	0.0283743	0.0384819	0.0258685	0.0656046	0.025821	0.0426828	0.33795	0.692714	1.07756	1.89178	0.376439	3.712373
9300	-14522.2	-14529.4	7.17223	2.234432	0.147589	0.128017	0.136845	0.126767	0.103186	0.0777795	0.156107	0.0855025	0.103004	0.203779	0.101459	0.0843201	0.104158	0.0921295	0.108066	0.153357	0.122879	0.134012	0.172045	0.0715249	0.086675	0.0881282	0.196786	0.0408704	0.0224807	0.0178839	0.0115618	0.000731255	0.0506708	0.0172886	0.0457172	0.0134746	0.0458293	0.0782742	0.0627583	0.0557934	0.0407895	0.0345264	0.0392899	0.0501916	0.0788466	0.0208628	0.0466307	0.31974	0.677832	1.07488	1.92754	0.4220858	3.558587
9310	-14514.6	-14521.2	6.64087	2.134239	0.145178	0.145519	0.123489	0.108454	0.11649	0.0828071	0.139415	0.081155	0.124885	0.243455	0.0903198	0.0843201	0.0993844	0.120596	0.139051	0.152041	0.136515	0.134291	0.133867	0.0715249	0.0819015	0.119713	0.206739	0.0337484	0.0131695	0.0131779	0.0062628	0.000256142	0.0273569	0.0332114	0.0384453	0.03305	0.0446343	0.0831806	0.0498324	0.066413	0.0466173	0.0320611	0.0459905	0.0345964	0.0568527	0.0248749	0.0404539	0.308789	0.668569	1.07301	1.94963	0.3861938	3.605296
9320	-14520.9	-14523.8	2.91349	1.988231	0.192202	0.159488	0.100908	0.0982835	0.149059	0.080198	0.184297	0.117161	0.124663	0.235412	0.0861765	0.0934341	0.12176	0.106393	0.169448	0.186993	0.15263	0.176199	0.128966	0.088226	0.107139	0.100022	0.250241	0.0407244	0.017294	0.0185605	0.017843	0.00445953	0.0376628	0.0172405	0.0384453	0.0397352	0.035216	0.08193	0.0545134	0.0640197	0.0619641	0.0267585	0.0302019	0.0256979	0.0596529	0.0290492	0.0566393	0.291866	0.653756	1.06969	1.98469	0.3772194	3.966908
9330	-14520.9	-14525.3	4.42319	2.374091	0.14186	0.121806	0.132048	0.113987	0.157067	0.116543	0.137933	0.0727361	0.133874	0.211611	0.0743075	0.104305	0.111145	0.100881	0.147944	0.172018	0.173678	0.132638	0.143177	0.097171	0.0804559	0.11717	0.250241	0.047926	0.0262666	0.0402184	0.013232	0.0073104	0.0400482	0.0190597	0.0502453	0.0407929	0.0338956	0.099579	0.0735379	0.0661983	0.0271049	0.0419504	0.025453	0.0129183	0.0534054	0.0206697	0.0566393	0.334185	0.689688	1.07705	1.89908	0.3633241	3.841048
9340	-14520.6	-14527.4	6.8084	2.058365	0.147491	0.0943258	0.103951	0.114965	0.138699	0.091364	0.1377	0.0616567	0.105834	0.241767	0.0640691	0.0982747	0.126627	0.0986188	0.115426	0.153403	0.135752	0.156274	0.184222	0.080047	0.097576	0.079221	0.212242	0.0567449	0.0382486	0.0155866	0.0228062	0.0175803	0.0211584	0.0108464	0.0343783	0.0407929	0.017257	0.115344	0.0508984	0.0516915	0.0512781	0.0496258	0.0408594	0.0106458	0.0525804	0.0110772	0.034137	0.300144	0.66108	1.07138	1.96739	0.4171523	3.583042
9350	-14518	-14524.4	6.42215	2.067775	0.124069	0.109331	0.116876	0.11651	0.124603	0.0837398	0.136221	0.0835137	0.106109	0.252633	0.0838859	0.0997426	0.111207	0.10323	0.132827	0.153227	0.144795	0.135655	0.132139	0.0762396	0.122107	0.0857229	0.224288	0.0467093	0.0413875	0.00503813	0.0328959	0.0322287	0.0312174	0.0263709	0.0389123	0.0139242	0.020833	0.09587	0.0458293	0.0691261	0.0747618	0.032401	0.0172192	0.0281982	0.0525804	0.0189295	0.0392779	0.301233	0.662033	1.0716	1.96514	0.3799983	3.622381
9360	-14513.8	-14518.5	4.70392	2.280468	0.18545	0.123402	0.111839	0.115939	0.14779	0.0849324	0.144889	0.0863631	0.138645	0.213484	0.109202	0.102928	0.120023	0.115591	0.102304	0.157684	0.172871	0.141471	0.167498	0.0909067	0.10111	0.0803943	0.218379	0.0524783	0.0373558	0.020077	0.0220235	0.0192247	0.0289918	0.0250903	0.0469896	0.0222627	0.0383741	0.100548	0.0494812	0.0560317	0.0305219	0.0296661	0.0408573	0.0340289	0.0569513	0.0169302	0.0471005	0.324603	0.681869	1.07565	1.91788	0.3636763	3.808079
9370	-14511.4	-14516.8	5.37224	1.988686	0.181494	0.0802183	0.108155	0.118761	0.14308	0.0970151	0.143929	0.0817741	0.0964811	0.211305	0.101734	0.0869542	0.107586	0.119663	0.140479	0.162638	0.137457	0.132699	0.124861	0.096145	0.117504	0.115979	0.225167	0.0524783	0.0186828	0.0116615	0.0195903	0.0111017	0.0281409	0.0233583	0.0332689	0.0307904	0.0458662	0.111805	0.0797445	0.0496806	0.0293792	0.053424	0.0175231	0.0413461	0.0829768	0.0115045	0.0376703	0.29192	0.653805	1.0697	1.98457	0.3659294	3.721072
9380	-14509.4	-14515.4	5.99908	2.083379	0.179964	0.100914	0.105981	0.0919502	0.122643	0.0758899	0.190049	0.0881461	0.117707	0.214682	0.0825718	0.0880199	0.134549	0.106901	0.119181	0.156277	0.149299	0.143177	0.118273	0.094905	0.0919144	0.0763294	0.255742	0.0544529	0.0187671	0.0156943	0.0125012	0.0109419	0.0166946	0.0234721	0.0262815	0.027181	0.02397	0.111689	0.0623594	0.0666416	0.0437543	0.0516131	0.0358093	0.0485359	0.0512991	0.01082	0.0483067	0.303029	0.663597	1.07194	1.96143	0.392166	3.665852
9390	-14519.1	-14525.1	6.02753	2.223057	0.161153	0.0776927	0.13192	0.12033	0.131256	0.0992895	0.175859	0.0886238	0.103431	0.1806	0.0631608	0.0942507	0.118648	0.110291	0.152161	0.178759	0.16081	0.126085	0.125828	0.0723879	0.11757	0.0904405	0.232111	0.0483706	0.0220896	0.0227904	0.00610769	0.00615187	0.0264505	0.00694654	0.0303443	0.0154078	0.0397998	0.109581	0.0677282	0.0710409	0.0404543	0.0257116	0.0358425	0.0476974	0.060169	0.0190282	0.0580006	0.318522	0.676814	1.07469	1.92998	0.3825384	3.672372
9400	-14508.2	-14513.4	5.17413	1.913109	0.15478	0.104922	0.101346	0.116233	0.155731	0.0867901	0.148291	0.0848531	0.118308	0.227416	0.0894332	0.106401	0.115555	0.112643	0.121988	0.148452	0.149023	0.146271	0.16317	0.0755849	0.0924951	0.109732	0.225701	0.0728897	0.0341548	0.026072	0.030827	0.0351563	0.0323184	0.020257	0.0602192	0.0180973	0.0210806	0.0885891	0.0544784	0.0531813	0.0355421	0.0257202	0.0303362	0.0262506	0.0625221	0.0169157	0.0344584	0.282677	0.645444	1.06766	2.00422	0.3709177	3.734187
9410	-14520.4	-14523.5	3.10235	2.101229	0.190631	0.127296	0.118839	0.11836	0.118944	0.116674	0.148094	0.084704	0.140203	0.227416	0.0859382	0.146197	0.11369	0.0959223	0.123906	0.193482	0.153528	0.150558	0.111068	0.0816117	0.124733	0.0967282	0.250814	0.0572614	0.0222139	0.0276584	0.0173171	0.00721482	0.0184782	0.0122761	0.0529141	0.0252455	0.0193902	0.121702	0.090242	0.0718954	0.0458768	0.0391339	0.0317309	0.0417781	0.071611	0.0201853	0.0433621	0.305066	0.665364	1.07233	1.95724	0.3598495	3.956826
9420	-14518	-14522.2	4.14814	2.089868	0.15249	0.110951	0.121287	0.121332	0.14151	0.0822684	0.142225	0.0868663	0.128857	0.240247	0.104678	0.1184	0.142585	0.0965394	0.146675	0.184731	0.166295	0.12538	0.142739	0.102879	0.100561	0.0808712	0.238501	0.0326788	0.0222139	0.00455717	0.0479337	0.00863915	0.0241018	0.0242065	0.019372	0.0416459	0.025806	0.116855	0.0852938	0.0647754	0.0266196	0.0575593	0.0408563	0.0370886	0.0508848	0.00277279	0.038693	0.303771	0.664242	1.07208	1.9599	0.3698993	3.851423
9430	-14511.4	-14519	7.60534	2.369719	0.162701	0.121193	0.0878458	0.0857487	0.146596	0.0718403	0.157544	0.0783677	0.117461	0.212054	0.0818916	0.090102	0.0975138	0.0929133	0.114654	0.142214	0.148525	0.114831	0.130863	0.0825697	0.0975402	0.085521	0.202696	0.0559989	0.0311738	0.0149257	0.0255967	0.00816101	0.0301466	0.0373556	0.0214313	0.0303845	0.0219217	0.101413	0.0587941	0.0567678	0.0493415	0.0336601	0.0706549	0.026117	0.0674338	0.00652483	0.0516286	0.333746	0.689334	1.07699	1.89993	0.3955768	3.522618
9440	-14523.3	-14531.1	7.79549	2.155202	0.153517	0.0931962	0.112787	0.103039	0.113803	0.0914925	0.131497	0.0784703	0.100497	0.170675	0.0799971	0.0888013	0.104205	0.101029	0.103833	0.121688	0.175434	0.125677	0.148803	0.0671502	0.100931	0.0821634	0.200823	0.0588739	0.0288467	0.016372	0.0272015	0.0039855	0.019786	0.0324947	0.0445009	0.0217471	0.049479	0.138591	0.0710038	0.0569181	0.0418644	0.0224626	0.0551566	0.0309283	0.0639703	0.00609717	0.0514671	0.311123	0.670564	1.07343	1.94488	0.3845845	3.491255
9450	-14513.3	-14518.9	5.67371	2.094141	0.163808	0.0984494	0.112999	0.0854408	0.118899	0.0835087	0.169066	0.106384	0.108745	0.239823	0.0889735	0.0939507	0.107705	0.0942225	0.153326	0.109463	0.174035	0.154305	0.153545	0.0793553	0.10076	0.0760855	0.232889	0.0501953	0.0166081	0.0106401	0.0272015	0.0197349	0.0315301	0.0436677	0.0445009	0.0330078	0.0234777	0.096819	0.0551866	0.0752758	0.0649473	0.0351019	0.0274982	0.0309283	0.0476197	0.0202538	0.0392436	0.304259	0.664665	1.07218	1.9589	0.3561716	3.699177
9460	-14519.9	-14522.9	2.93339	1.923378	0.177462	0.146677	0.113688	0.105271	0.155103	0.102864	0.146214	0.0864787	0.11234	0.211701	0.100152	0.115787	0.136602	0.104486	0.106252	0.129073	0.149554	0.163201	0.166324	0.0776152	0.10952	0.130677	0.217428	0.0614439	0.0206933	0.0240972	0.0349976	0.0063156	0.0157293	0.0280963	0.0366228	0.0376973	0.0361849	0.118262	0.0696151	0.0731154	0.05037	0.0424239	0.0466913	0.0213629	0.0858977	0.029034	0.0560907	0.283953	0.64661	1.06795	2.00149	0.3365819	3.959212
9470	-14517.3	-14523.1	5.8432	2.272745	0.148102	0.10953	0.124424	0.124785	0.122195	0.0937383	0.166568	0.0908757	0.1195	0.208084	0.0797531	0.100509	0.104501	0.123056	0.120746	0.12756	0.140509	0.138988	0.13593	0.0703703	0.102068	0.0910114	0.28002	0.0592342	0.0109445	0.00924837	0.0255348	0.0198429	0.0113696	0.00410056	0.0320427	0.0175863	0.0365324	0.109583	0.0710249	0.0591503	0.0520128	0.0544161	0.0622922	0.0237258	0.0563616	0.0254377	0.0304509	0.323795	0.681201	1.07552	1.91948	0.3683503	3.693717
9480	-14513	-14518.5	5.44394	2.271485	0.170156	0.113201	0.117177	0.118734	0.129493	0.0999771	0.140686	0.10444	0.125413	0.197311	0.0847383	0.0916782	0.106098	0.117561	0.124366	0.12756	0.132891	0.113753	0.151081	0.0844942	0.114982	0.107175	0.243731	0.0798076	0.014213	0.016199	0.0127967	0.01102	0.0329606	0.0163051	0.0361861	0.0200958	0.0243692	0.109583	0.0710388	0.066776	0.0609741	0.0253775	0.0377366	0.0373015	0.0636275	0.0238093	0.0566972	0.323662	0.681091	1.0755	1.91974	0.3847281	3.733571
9490	-14514	-14519	5.00309	1.959667	0.150235	0.117034	0.0882001	0.106095	0.139858	0.109618	0.142046	0.0945629	0.111289	0.225821	0.0982271	0.0955422	0.109237	0.0904297	0.114375	0.146018	0.152351	0.138627	0.147134	0.107461	0.0992752	0.095677	0.2584	0.0798076	0.0223951	0.0228976	0.0435315	0.0134202	0.0197155	0.0162629	0.0381454	0.0205502	0.0306999	0.100047	0.0453601	0.0651376	0.0437136	0.0366759	0.0323832	0.023532	0.0669524	0.0414676	0.0552904	0.288412	0.650655	1.06895	1.99199	0.3518586	3.755498
9500	-14514.2	-14518.4	4.17507	2.000031	0.131087	0.107753	0.108323	0.107687	0.141879	0.0814585	0.142046	0.0945629	0.116792	0.265	0.0930935	0.0875364	0.0993926	0.122135	0.145439	0.153752	0.169973	0.127569	0.149261	0.0850334	0.118641	0.107226	0.252812	0.04206	0.0190536	0.0226579	0.0381575	0.0210651	0.0255557	0.0167951	0.0501268	0.0459896	0.0212171	0.116429	0.0542886	0.0617762	0.0403856	0.0360013	0.0518968	0.025837	0.069591	0.00752447	0.0668748	0.293278	0.655017	1.06999	1.98171	0.3583482	3.841735
9510	-14511.8	-14516.2	4.34903	2.463005	0.156868	0.104315	0.106515	0.12611	0.144718	0.103376	0.150379	0.094219	0.103984	0.247985	0.0872755	0.10918	0.121306	0.0996982	0.146858	0.138475	0.174133	0.146621	0.161302	0.0811434	0.102499	0.0790951	0.228132	0.0740276	0.021363	0.0153925	0.021484	0.0157435	0.0155495	0.0379118	0.0306753	0.0237065	0.0338173	0.129087	0.0680743	0.0697362	0.0423709	0.0353749	0.0410482	0.0231809	0.0442442	0.0278513	0.0677031	0.342921	0.696669	1.0782	1.88222	0.3780072	3.852528
9520	-14506.4	-14511.5	5.12665	1.991606	0.140828	0.0838472	0.127702	0.113221	0.118067	0.0850901	0.13483	0.0866774	0.117371	0.247985	0.107446	0.0983515	0.125874	0.108171	0.125682	0.16804	0.152435	0.112965	0.152346	0.0837414	0.102499	0.0975208	0.22763	0.0497201	0.0274333	0.0242358	0.0362225	0.0147635	0.0305819	0.017045	0.0578954	0.0181414	0.0289403	0.112126	0.0726094	0.0851096	0.0331695	0.0397013	0.0240663	0.0296441	0.0680113	0.0139351	0.044203	0.292271	0.654118	1.06978	1.98383	0.3760626	3.745876
9530	-14525	-14530.8	5.87294	2.381309	0.159422	0.0974774	0.129539	0.105404	0.130545	0.0832835	0.135457	0.0952177	0.144974	0.237996	0.0861828	0.118218	0.0949952	0.0912067	0.150497	0.123154	0.152435	0.151394	0.130459	0.0965515	0.0841108	0.0902422	0.162642	0.0463886	0.0451339	0.0281954	0.0357134	0.0111491	0.0116786	0.0232455	0.0466025	0.0186558	0.0230403	0.0706364	0.0726094	0.0770312	0.0563435	0.055634	0.0585352	0.0309311	0.064344	0.0101144	0.0590372	0.334907	0.69027	1.07715	1.89768	0.3928452	3.696423
9540	-14511.1	-14515.8	4.7221	1.860399	0.182902	0.103885	0.142047	0.0941971	0.154596	0.102194	0.142667	0.100832	0.125154	0.200429	0.0800781	0.100558	0.125319	0.0967765	0.138328	0.158301	0.155406	0.120224	0.163061	0.0811049	0.0925346	0.10842	0.228782	0.0356562	0.0207421	0.0289279	0.0179372	0.00795291	0.0290487	0.0269552	0.037398	0.031802	0.0382003	0.110531	0.0683103	0.0956251	0.0277285	0.0304612	0.0297377	0.0368602	0.055588	0.0113627	0.0356687	0.276021	0.639297	1.06607	2.01861	0.3721116	3.774292
9550	-14514.7	-14521.2	6.49453	2.280662	0.139245	0.096237	0.122204	0.0997532	0.120876	0.0984677	0.155493	0.0636951	0.0919383	0.216016	0.0933397	0.0932069	0.121473	0.0800948	0.165868	0.149327	0.140085	0.115995	0.14766	0.0862662	0.117683	0.116207	0.199448	0.0566553	0.011198	0.0237815	0.0251791	0.0310514	0.0290487	0.029398	0.0366453	0.0516912	0.0314961	0.113814	0.0638004	0.0518906	0.0251302	0.0342598	0.0266451	0.0255568	0.0881247	0.0156332	0.0274509	0.324624	0.681886	1.07565	1.91784	0.3919591	3.629029
9560	-14514.1	-14520.4	6.30298	1.906815	0.146139	0.0917536	0.0975239	0.0893132	0.124767	0.0994059	0.159669	0.103294	0.0980598	0.169979	0.0847477	0.094703	0.126793	0.146439	0.132338	0.126259	0.144729	0.139575	0.150224	0.0649787	0.087718	0.0991692	0.263414	0.0516684	0.0242232	0.0161116	0.02502	0.0118996	0.0211792	0.0207048	0.016555	0.0188789	0.0303243	0.13091	0.0649879	0.0432605	0.0525548	0.0384897	0.0406051	0.0255868	0.0852658	0.0119214	0.0495737	0.281892	0.644724	1.06747	2.00591	0.3653359	3.620712
9570	-14529.6	-14535.9	6.25435	2.157146	0.136503	0.10478	0.130594	0.0891003	0.11803	0.0884602	0.131893	0.110176	0.130562	0.176911	0.0886815	0.084451	0.0987201	0.103236	0.182752	0.143682	0.139575	0.139158	0.112527	0.114621	0.103888	0.091631	0.243624	0.0425924	0.0285599	0.0217294	0.0317807	0.00208963	0.0322485	0.0470114	0.0183878	0.0133087	0.0345767	0.0976728	0.0656667	0.0497976	0.0363782	0.03534	0.0385493	0.0306404	0.0629213	0.0398775	0.0528121	0.311338	0.670747	1.07347	1.94445	0.3908998	3.645498
9580	-14507.5	-14512.9	5.43108	1.990069	0.186195	0.107573	0.130594	0.11806	0.120121	0.0876733	0.159499	0.0881843	0.117345	0.217795	0.0958556	0.103883	0.111748	0.0932199	0.113033	0.130309	0.150295	0.122883	0.160611	0.0949672	0.0962082	0.0935353	0.229314	0.0442943	0.0205823	0.010357	0.0245414	0.0136084	0.0327236	0.0226447	0.0376247	0.026073	0.0194045	0.120496	0.0661553	0.0762452	0.0635041	0.031507	0.0263835	0.0240699	0.0806046	0.019711	0.0258735	0.292086	0.653953	1.06974	1.98422	0.4020847	3.715303
9590	-14505.5	-14512	6.56097	1.995032	0.163849	0.104731	0.118656	0.115177	0.132998	0.089397	0.147281	0.0702615	0.125391	0.190336	0.089833	0.107068	0.104108	0.0972175	0.145359	0.150784	0.178927	0.135079	0.128	0.0962109	0.0971685	0.102014	0.18098	0.0423653	0.0260005	0.0229362	0.0195079	0.0176445	0.0165977	0.0225885	0.0356571	0.0354649	0.0195538	0.0832248	0.051994	0.0589858	0.0464	0.0239529	0.0355847	0.0297766	0.0768607	0.0238654	0.042943	0.292681	0.654484	1.06986	1.98297	0.3776058	3.60273
9600	-14510	-14515.2	5.19259	1.883328	0.190905	0.109778	0.124693	0.0967177	0.138677	0.0983638	0.12465	0.0901713	0.101027	0.211268	0.0831284	0.0937645	0.100297	0.118835	0.116434	0.176627	0.152461	0.131036	0.142042	0.0816363	0.102808	0.0993584	0.19646	0.0388207	0.0451477	0.0237432	0.0133251	0.022266	0.0250271	0.031996	0.0543379	0.0155726	0.0251801	0.111624	0.0775604	0.06634	0.0566592	0.0384532	0.0363299	0.0236093	0.0712179	0.0179227	0.0532351	0.278938	0.642004	1.06678	2.01228	0.3841288	3.729506
9610	-14518.8	-14522.7	3.88975	2.094543	0.147575	0.110992	0.123097	0.121408	0.146232	0.0793424	0.179972	0.0966297	0.113827	0.26694	0.0949405	0.0729303	0.114552	0.106674	0.118053	0.123344	0.18543	0.113097	0.16867	0.0779824	0.0904318	0.117212	0.240475	0.0745433	0.0167776	0.0100624	0.0470262	0.0293973	0.0420362	0.0251335	0.0431002	0.0320877	0.0124953	0.126833	0.0534796	0.0868521	0.0416136	0.0409078	0.0222674	0.0249555	0.0863125	0.0102115	0.0417013	0.304305	0.664705	1.07218	1.95881	0.3802653	3.877603
9620	-14506.7	-14513.3	6.54303	2.308992	0.171175	0.112335	0.130223	0.13362	0.145302	0.0799717	0.156196	0.0824733	0.113796	0.231358	0.0830212	0.0897441	0.121401	0.100297	0.137537	0.125403	0.139685	0.114417	0.1543	0.0870724	0.0956722	0.104056	0.215697	0.0386685	0.0270101	0.0187323	0.0147228	0.0274562	0.0284415	0.0360449	0.0342583	0.0251726	0.0244817	0.0875858	0.0470001	0.0503388	0.0497491	0.0338304	0.014246	0.0298029	0.0598576	0.0135941	0.0399851	0.327566	0.684305	1.0761	1.91203	0.3674671	3.62573
9630	-14516.9	-14522.1	5.16612	2.255308	0.147301	0.121889	0.148209	0.092582	0.141878	0.0852005	0.136068	0.0947188	0.087654	0.240852	0.0686772	0.0957817	0.11313	0.100904	0.148255	0.179671	0.144498	0.167717	0.125905	0.0766427	0.101391	0.0959133	0.204374	0.0592935	0.0317735	0.0223116	0.0242374	0.0127081	0.021398	0.0423671	0.0353298	0.0278767	0.0334199	0.104718	0.0643386	0.0738452	0.042596	0.0409874	0.059567	0.0151975	0.0819616	0.00462659	0.0426599	0.321958	0.679679	1.07524	1.92312	0.3676126	3.760426
9640	-14520.1	-14522.3	2.2403	2.167047	0.167778	0.127166	0.111674	0.117668	0.119622	0.0912753	0.178567	0.0984508	0.130044	0.266526	0.0996122	0.0724648	0.121169	0.11941	0.143769	0.154295	0.18724	0.166072	0.167522	0.100757	0.105027	0.10553	0.218891	0.0536018	0.0136745	0.0253949	0.018219	0.0411878	0.0153847	0.0109034	0.0353298	0.0316094	0.018703	0.106869	0.106312	0.0910096	0.0427706	0.0404257	0.0215014	0.0289408	0.0984426	0.0248908	0.0518555	0.312432	0.671678	1.07366	1.94223	0.3758562	4.047558
9650	-14525.7	-14528.8	3.08314	2.331211	0.151668	0.112943	0.119012	0.107257	0.173238	0.0913021	0.146649	0.116084	0.0979874	0.228454	0.0753529	0.111177	0.121169	0.131061	0.183273	0.189959	0.169606	0.120804	0.17681	0.0921576	0.143179	0.102302	0.262609	0.0695288	0.0117589	0.0181439	0.0196148	0.0117274	0.0280153	0.00511105	0.0241308	0.0217369	0.0115891	0.095699	0.0858702	0.0761611	0.0333071	0.0502705	0.0475138	0.0129829	0.0756976	0.00529455	0.0446851	0.329847	0.686169	1.07643	1.90755	0.3727638	3.972893
9660	-14524	-14526.1	2.11253	1.727206	0.202126	0.114161	0.134697	0.112676	0.157624	0.0993062	0.160868	0.08223	0.108161	0.254789	0.0857441	0.0979448	0.128505	0.0973295	0.169975	0.153988	0.13703	0.154063	0.146106	0.0925937	0.119304	0.0978887	0.23872	0.0523198	0.0186473	0.0161697	0.0363912	0.0344853	0.0226488	0.0312336	0.0394177	0.0313951	0.0153989	0.0970765	0.0590384	0.0777863	0.0520368	0.0672812	0.0217687	0.0275172	0.0891239	0.0150741	0.0699506	0.258385	0.62247	1.06138	2.05776	0.3588818	4.020592
9670	-14516.5	-14519.8	3.27341	2.175736	0.16049	0.126042	0.108666	0.101161	0.152749	0.10132	0.162997	0.119369	0.110861	0.217156	0.0701369	0.0980544	0.112404	0.133066	0.14059	0.137743	0.123717	0.17	0.166378	0.0950597	0.116223	0.109473	0.23872	0.0487185	0.0345787	0.0268661	0.0314564	0.0325632	0.0323863	0.0244857	0.034161	0.021684	0.0302964	0.119284	0.0884806	0.0518442	0.0374667	0.0299803	0.0441089	0.0471898	0.0578353	0.0179252	0.0611261	0.313387	0.672488	1.07382	1.9403	0.3437514	3.944814
9680	-14513	-14516.2	3.18397	2.104036	0.162572	0.121419	0.113423	0.112627	0.158291	0.0887479	0.1709	0.104246	0.100786	0.227471	0.111962	0.097845	0.136791	0.114911	0.170532	0.158616	0.135054	0.156374	0.174105	0.087403	0.0859956	0.0922432	0.209242	0.0640556	0.0185361	0.014029	0.040606	0.0209293	0.0464757	0.0292978	0.0482064	0.0282143	0.0255819	0.127103	0.0691509	0.0891207	0.020482	0.0401279	0.0402311	0.0213442	0.0604261	0.0139224	0.0394683	0.305385	0.66564	1.07239	1.95659	0.3525557	3.948865
