Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pinvar	TL
450	-14519.3	-14524.5	5.16293	2.034369	0.19327	0.109094	0.10532	0.101654	0.121759	0.10841	0.121529	0.081381	0.113239	0.233786	0.0983323	0.106365	0.130942	0.0789837	0.137358	0.154742	0.154279	0.1457	0.138464	0.0896613	0.109022	0.0890769	0.254843	0.0577992	0.0603495	0.0180355	0.0323368	0.0298674	0.0387812	0.0610354	0.0242362	0.0269601	0.0289315	0.0411408	0.0400521	0.0353058	0.0295471	0.0380271	0.0464183	0.103939	0.0222362	0.0231494	0.0103645	0.297343	0.658619	1.07083	1.97321	0.3659597	3.745725
460	-14511.2	-14517	5.7385	2.108052	0.159283	0.109791	0.104247	0.0792766	0.115583	0.0783899	0.14805	0.093494	0.104103	0.218989	0.0709363	0.088659	0.14312	0.111653	0.151747	0.168224	0.145047	0.121188	0.138464	0.076779	0.112966	0.0956338	0.239963	0.0761368	0.0538821	0.0355035	0.0289786	0.042537	0.0350282	0.048098	0.0490081	0.0232059	0.0256612	0.052304	0.0106102	0.0377151	0.0269114	0.0495511	0.0424799	0.135185	0.0136267	0.0134848	0.0182049	0.30584	0.666033	1.07247	1.95565	0.3659597	3.693699
470	-14520.3	-14527.6	7.26621	2.518273	0.186691	0.134294	0.107137	0.124616	0.124722	0.0966882	0.135593	0.0682678	0.116277	0.197139	0.0840369	0.0810831	0.128978	0.0906176	0.116274	0.175945	0.134754	0.130408	0.122874	0.0836544	0.0870042	0.0707196	0.221018	0.060374	0.0619509	0.0237408	0.0279297	0.033461	0.0436942	0.0655186	0.026003	0.0216722	0.0255946	0.0828086	0.00663805	0.0337926	0.0277617	0.0283556	0.0350916	0.0775385	0.0145206	0.0441492	0.00368739	0.348182	0.700806	1.07883	1.87218	0.4071975	3.563074
480	-14514.3	-14520	5.66339	2.199114	0.147501	0.117548	0.10451	0.104326	0.126585	0.104576	0.14334	0.0986429	0.0858968	0.178932	0.0890583	0.0831638	0.105538	0.102121	0.118982	0.186592	0.155288	0.130408	0.145979	0.0694609	0.122385	0.088764	0.293466	0.0752564	0.044965	0.0515152	0.0182312	0.0251818	0.0450051	0.0624814	0.0301358	0.0159427	0.0227295	0.0621037	0.0333622	0.0479479	0.0312269	0.0389688	0.0297327	0.110899	0.0221068	0.0255944	0.0108581	0.315938	0.674644	1.07426	1.93516	0.4054948	3.707308
490	-14508.8	-14516	7.20318	2.156843	0.144579	0.118964	0.0900419	0.103206	0.111599	0.0777287	0.152836	0.0817118	0.0858968	0.223503	0.0819209	0.0865309	0.115759	0.121212	0.139629	0.163647	0.126674	0.134799	0.163248	0.0664402	0.0927801	0.110976	0.209782	0.0451674	0.04594	0.0227152	0.0334662	0.0226929	0.0626791	0.0440809	0.0347669	0.0199658	0.0213226	0.0506487	0.013784	0.0341405	0.0266915	0.0499055	0.0402056	0.0946587	0.0449645	0.02456	0.0147719	0.311305	0.670719	1.07346	1.94452	0.4054349	3.550595
500	-14519	-14523.4	4.37828	2.231416	0.144579	0.114322	0.105049	0.129603	0.124392	0.104345	0.142757	0.108343	0.0870439	0.227661	0.0885837	0.114038	0.128628	0.0963762	0.14166	0.163257	0.195048	0.127899	0.11539	0.0936871	0.101571	0.0952599	0.245708	0.0583165	0.0677521	0.0261277	0.0169351	0.0340539	0.0661351	0.0450173	0.025776	0.0274679	0.0450697	0.0561439	0.01939	0.0419057	0.0168385	0.0512963	0.0251049	0.137009	0.0224039	0.0336252	0.0262304	0.319418	0.677563	1.07483	1.92819	0.4054349	3.837802
510	-14514.3	-14520.5	6.25729	2.264456	0.158479	0.118874	0.133797	0.0929384	0.152046	0.0765668	0.130842	0.101228	0.115988	0.224741	0.10223	0.0954147	0.126985	0.122146	0.115534	0.134716	0.126812	0.135825	0.133183	0.0866991	0.0901908	0.0792981	0.204615	0.0679572	0.0446069	0.0197451	0.0194311	0.0207635	0.0735995	0.088301	0.0312263	0.0260579	0.0374195	0.0566612	0.0200091	0.0294843	0.0157007	0.0599037	0.0327372	0.0836504	0.0298899	0.0264012	0.00914447	0.322923	0.68048	1.07539	1.92121	0.3897252	3.651836
520	-14519.5	-14525.7	6.26485	2.365268	0.163272	0.113439	0.104748	0.120832	0.142563	0.0855064	0.113795	0.0754624	0.105252	0.219118	0.0871303	0.0758679	0.112271	0.118474	0.162924	0.162641	0.150657	0.148633	0.138425	0.0866991	0.112446	0.0913428	0.182345	0.0659516	0.0564239	0.022434	0.0177051	0.0186332	0.0413921	0.0518476	0.0291104	0.0243956	0.0454113	0.0644516	0.0167708	0.026048	0.0518802	0.0344818	0.0337756	0.107045	0.0240555	0.0431484	0.0076424	0.333299	0.688973	1.07692	1.90081	0.3819693	3.656448
530	-14507.3	-14514.1	6.7869	2.105809	0.159619	0.12465	0.104672	0.0904396	0.141896	0.0672694	0.125325	0.100223	0.105291	0.220701	0.100989	0.0981704	0.111319	0.0989482	0.146163	0.146779	0.156703	0.147775	0.137387	0.0834621	0.0956955	0.103906	0.189617	0.0696855	0.0518579	0.0257046	0.0180153	0.0592244	0.0254258	0.0480151	0.0186107	0.0206783	0.0348036	0.0748035	0.00935078	0.036737	0.0280754	0.0327254	0.0322064	0.0853365	0.0106118	0.0194185	0.0304136	0.305586	0.665813	1.07242	1.95618	0.3819693	3.5887
540	-14506.8	-14513.2	6.42016	2.306596	0.140229	0.12153	0.120943	0.113798	0.128433	0.0807218	0.148288	0.0725861	0.117503	0.210453	0.0944701	0.0976074	0.1412	0.112364	0.119133	0.172407	0.152777	0.131838	0.149578	0.0745029	0.0950741	0.0937722	0.209767	0.0566868	0.0488857	0.0270908	0.0239659	0.0396947	0.0318232	0.0614875	0.039884	0.00951609	0.0361907	0.0732041	0.00776611	0.0330719	0.016652	0.0327254	0.0386928	0.084904	0.0163004	0.0385047	0.0218643	0.327318	0.684102	1.07606	1.91252	0.3819693	3.637888
550	-14508.9	-14515.5	6.58328	2.193327	0.15972	0.0851897	0.105972	0.0934935	0.13474	0.0899198	0.161952	0.085715	0.110089	0.206037	0.0940844	0.081209	0.0937708	0.095868	0.140667	0.133977	0.16795	0.143668	0.141488	0.0998446	0.107471	0.0821501	0.235499	0.0659655	0.0378183	0.0234752	0.0287958	0.0284583	0.0299063	0.0715529	0.0458444	0.0121676	0.0434183	0.0505167	0.00680948	0.0294076	0.0241328	0.0519346	0.0435212	0.112022	0.0110078	0.024664	0.0230612	0.315309	0.674114	1.07415	1.93643	0.3707128	3.614954
560	-14518.3	-14523	4.7094	2.227528	0.16335	0.125188	0.129229	0.127706	0.168944	0.0701381	0.114119	0.103095	0.110089	0.211006	0.106669	0.08188	0.130145	0.105706	0.112493	0.13957	0.195069	0.140171	0.163011	0.101463	0.106787	0.0806275	0.223341	0.0878402	0.0467413	0.0436285	0.0150766	0.0268175	0.0324267	0.0658883	0.0297311	0.0142129	0.0230215	0.0420667	0.0192919	0.0500708	0.0358857	0.0377085	0.0314166	0.103757	0.0227183	0.0463685	0.0199897	0.319002	0.677215	1.07476	1.92902	0.3707128	3.804456
570	-14515.2	-14518.7	3.5028	1.907865	0.160318	0.128765	0.129367	0.113673	0.111184	0.0997233	0.167	0.103432	0.13022	0.23806	0.104691	0.123145	0.130145	0.11689	0.126411	0.190625	0.164375	0.147971	0.133971	0.0852241	0.109317	0.100729	0.225719	0.0714331	0.0598434	0.0278206	0.0402779	0.0386157	0.0525487	0.0436872	0.0133355	0.0154454	0.0299979	0.0522629	0.0211911	0.0465917	0.0215878	0.0303884	0.0247977	0.107957	0.0123448	0.026298	0.023445	0.282023	0.644844	1.0675	2.00563	0.3459714	3.900829
580	-14512.7	-14518.1	5.38715	2.12222	0.155809	0.103849	0.126513	0.118322	0.123074	0.109269	0.156924	0.0924525	0.113547	0.219559	0.120574	0.0920133	0.107287	0.105905	0.134851	0.14656	0.165279	0.150801	0.123005	0.100395	0.0968044	0.0748266	0.217086	0.0638464	0.0609154	0.0270548	0.019949	0.0524357	0.0407896	0.044952	0.0431333	0.0204669	0.0149642	0.0682124	0.0197251	0.046628	0.0415691	0.038279	0.0237258	0.107957	0.0127607	0.0101269	0.0176376	0.30744	0.667411	1.07277	1.95238	0.3800242	3.729835
590	-14511.7	-14516.5	4.80045	1.842439	0.143092	0.0969641	0.107716	0.0974372	0.137005	0.0880184	0.155675	0.0737924	0.106548	0.236843	0.0759755	0.0872886	0.120067	0.121315	0.153766	0.191315	0.153606	0.130917	0.159313	0.0858245	0.0995704	0.122242	0.219088	0.0589339	0.0507432	0.0393411	0.0228889	0.0221317	0.033463	0.0733047	0.0314147	0.017246	0.0164761	0.0572526	0.0115328	0.0457374	0.039289	0.056668	0.0358157	0.131601	0.0186612	0.0202052	0.0185492	0.273712	0.63714	1.0655	2.02365	0.3820655	3.764634
600	-14505.6	-14512.9	7.25603	1.898081	0.172664	0.106912	0.101585	0.0974372	0.140619	0.0739138	0.151425	0.086542	0.11253	0.202293	0.081562	0.0759761	0.105689	0.117736	0.124478	0.155633	0.143122	0.103456	0.139465	0.0860665	0.0944968	0.10378	0.218959	0.084218	0.0434969	0.0238926	0.0151794	0.0322049	0.0279893	0.0679245	0.0283103	0.0175763	0.0351069	0.0606703	0.0154886	0.0196321	0.0182481	0.0412004	0.042198	0.0911447	0.0251238	0.0281274	0.0105067	0.280797	0.643719	1.06722	2.00827	0.3820655	3.524581
610	-14527.8	-14533	5.21011	2.642818	0.148207	0.119545	0.122978	0.1245	0.154644	0.0669155	0.168097	0.0693808	0.136782	0.217015	0.0923444	0.0675254	0.0905517	0.125985	0.150838	0.133733	0.169004	0.122356	0.11709	0.0902584	0.112036	0.11198	0.190685	0.0378067	0.0608471	0.0104266	0.0222574	0.0386227	0.0379083	0.0689176	0.0215521	0.0341145	0.0351069	0.0843629	0.0283189	0.0305367	0.0279857	0.0619923	0.0598696	0.124081	0.0393075	0.0400701	0.00657792	0.359592	0.709615	1.08008	1.85071	0.3753512	3.773114
620	-14517.7	-14520.4	2.68201	2.086202	0.139384	0.0983793	0.149005	0.118726	0.145129	0.109611	0.16319	0.0671768	0.158872	0.253768	0.0923444	0.088917	0.125608	0.0949804	0.143254	0.146011	0.172568	0.120186	0.160234	0.0822442	0.126494	0.119553	0.241829	0.0523708	0.0489118	0.0379397	0.0337478	0.03072	0.055863	0.0530087	0.0193139	0.0207017	0.0345886	0.0979239	0.0247051	0.0519509	0.0264728	0.0530071	0.0479541	0.117187	0.0336572	0.0277895	0.0124892	0.303352	0.663878	1.072	1.96077	0.3560436	3.997767
630	-14511.5	-14517.2	5.74844	2.477953	0.148613	0.0956693	0.128766	0.0974022	0.115989	0.0780502	0.154745	0.0952959	0.103775	0.24728	0.0936864	0.0856415	0.113971	0.10481	0.158743	0.131652	0.14708	0.151965	0.149754	0.0949371	0.124073	0.103162	0.198471	0.068775	0.0664187	0.0171767	0.0282467	0.0428423	0.0317442	0.0612681	0.0336656	0.031263	0.0247059	0.068023	0.0335397	0.0286737	0.0316844	0.0465446	0.0239789	0.0900787	0.0347334	0.0157884	0.010534	0.344356	0.697802	1.07837	1.87947	0.3728953	3.713218
640	-14511.9	-14515.9	3.99297	1.955664	0.1706	0.10237	0.122981	0.115124	0.138392	0.100369	0.147887	0.106045	0.130437	0.256928	0.106898	0.10084	0.119685	0.104334	0.150153	0.147719	0.144206	0.134728	0.156413	0.081371	0.113972	0.0913309	0.209242	0.0598645	0.0611043	0.0345895	0.0192027	0.0368747	0.0432182	0.0422185	0.0326058	0.0181291	0.035322	0.0718597	0.0215557	0.0416638	0.00940511	0.045674	0.0282841	0.0971719	0.0687756	0.0248736	0.011741	0.287924	0.650215	1.06884	1.99302	0.3536494	3.856158
650	-14510.8	-14517.3	6.51141	2.059953	0.146409	0.0858233	0.111087	0.107731	0.151138	0.0820992	0.142869	0.0748326	0.110455	0.192943	0.0833031	0.0914574	0.102243	0.107503	0.109744	0.155762	0.174138	0.136528	0.163785	0.061567	0.106922	0.0684639	0.256316	0.0489523	0.0553105	0.0315735	0.0321272	0.0390564	0.0432182	0.0737791	0.0353265	0.0134946	0.0194839	0.0674351	0.0254123	0.0368956	0.0192565	0.0681699	0.0469343	0.0919167	0.0126871	0.0218798	0.00683418	0.300328	0.661241	1.07142	1.96701	0.3675646	3.612862
660	-14521.1	-14525.1	3.99809	1.887568	0.202967	0.123166	0.105014	0.105603	0.129734	0.106345	0.155016	0.0861886	0.111541	0.192943	0.0917481	0.071713	0.0958185	0.101477	0.142687	0.192237	0.146862	0.156271	0.151017	0.085381	0.111388	0.102967	0.252162	0.0620894	0.0662077	0.0148638	0.023912	0.0278802	0.0230595	0.060163	0.0515572	0.0149932	0.0498653	0.0815821	0.0311312	0.0574465	0.0127469	0.056767	0.0348468	0.106042	0.00264687	0.037569	0.0137503	0.279474	0.642499	1.0669	2.01112	0.3675646	3.849367
670	-14518.4	-14522.7	4.28677	2.070015	0.1765	0.104576	0.127942	0.105603	0.136379	0.0974732	0.154235	0.0725491	0.104012	0.170646	0.0929977	0.115694	0.0956735	0.127735	0.156093	0.184382	0.169405	0.133926	0.156835	0.101191	0.108892	0.0963724	0.252977	0.0693043	0.0521521	0.0239578	0.0291805	0.0316449	0.0342506	0.0676361	0.0201403	0.0195552	0.019307	0.0831305	0.0227104	0.0183013	0.0368365	0.0464843	0.0437029	0.0837388	0.0585783	0.0287818	0.00460441	0.301492	0.662258	1.07165	1.9646	0.3720074	3.836088
680	-14521.2	-14526.6	5.34247	2.14172	0.167501	0.0950531	0.120246	0.111564	0.155552	0.0799084	0.149157	0.0786095	0.107451	0.238258	0.0805835	0.0736326	0.126274	0.123246	0.146174	0.13822	0.167411	0.148669	0.125716	0.116897	0.114714	0.0694421	0.190365	0.0605175	0.0478237	0.0176836	0.041746	0.0230092	0.0459306	0.0581242	0.00899928	0.0253113	0.0292812	0.0852964	0.0082739	0.0479241	0.0200677	0.0636683	0.0253138	0.11302	0.0328201	0.0420899	0.0141031	0.309625	0.669285	1.07316	1.94793	0.3772409	3.735648
690	-14514.5	-14521.7	7.22247	1.726203	0.164752	0.113632	0.115225	0.113309	0.135621	0.0612919	0.11932	0.0922127	0.0972893	0.214566	0.074027	0.0878958	0.0986909	0.0975271	0.103699	0.12862	0.167411	0.135243	0.138119	0.0676261	0.103942	0.110013	0.17898	0.0588108	0.0605729	0.0255491	0.0359075	0.0231822	0.0459306	0.0621803	0.0194921	0.0148597	0.0559042	0.0593503	0.00882571	0.0351419	0.026408	0.048976	0.035544	0.093655	0.026797	0.0318442	0.0215319	0.258248	0.622336	1.06134	2.05807	0.3607767	3.509478
700	-14512.5	-14514.5	2.00765	2.146971	0.206851	0.134952	0.116202	0.113375	0.158156	0.0758733	0.169342	0.0932775	0.136531	0.23084	0.0934743	0.0960675	0.125472	0.125199	0.113489	0.155849	0.164406	0.138905	0.210049	0.0820954	0.123525	0.10122	0.230916	0.0703691	0.056762	0.0304217	0.0253511	0.0398456	0.0578317	0.0586588	0.0196097	0.0259156	0.0379717	0.0791985	0.02595	0.0295507	0.031188	0.0642713	0.0363926	0.0959893	0.0401474	0.0245848	0.0234104	0.310209	0.669784	1.07327	1.94674	0.362353	4.069486
710	-14517.4	-14522.5	5.14114	2.059702	0.164539	0.0972207	0.0951578	0.102925	0.149188	0.0949535	0.146516	0.0928964	0.0985565	0.215958	0.0864583	0.100439	0.117383	0.130006	0.122954	0.168861	0.170787	0.135594	0.103332	0.0811345	0.115936	0.0867266	0.193099	0.0533129	0.0452458	0.0343778	0.0251715	0.0221992	0.0599372	0.0768123	0.0175813	0.0270878	0.0392351	0.0859746	0.0175801	0.0602369	0.0284869	0.034682	0.0484885	0.11446	0.0181308	0.0539211	0.0163269	0.300299	0.661216	1.07141	1.96707	0.3900467	3.74987
720	-14507.3	-14512.4	5.1105	1.959083	0.151215	0.107731	0.113933	0.115505	0.133275	0.113148	0.145718	0.0937692	0.105542	0.210898	0.0982162	0.0857721	0.120558	0.105914	0.131457	0.157951	0.149105	0.1377	0.153218	0.0784203	0.0990562	0.0911227	0.210253	0.0663981	0.0341041	0.0288218	0.0530285	0.0387367	0.0470098	0.0389543	0.0286559	0.0218457	0.0185285	0.0855708	0.0106943	0.0430361	0.0221308	0.0483912	0.0483613	0.111851	0.0337207	0.028622	0.0267678	0.288341	0.650591	1.06893	1.99214	0.385594	3.744706
730	-14524.9	-14529.2	4.33294	2.300161	0.205204	0.121148	0.131686	0.0802392	0.128343	0.130702	0.14107	0.123065	0.0921756	0.220333	0.104391	0.0935248	0.109734	0.119716	0.130204	0.138001	0.169303	0.145966	0.136827	0.0747432	0.0957467	0.0776167	0.20452	0.0681217	0.0782971	0.0328231	0.0186696	0.0337826	0.0445149	0.0533708	0.0226393	0.0136131	0.0203567	0.074243	0.010088	0.0274766	0.0251109	0.0969374	0.0572625	0.11109	0.0337207	0.028622	0.0212629	0.326653	0.683556	1.07596	1.91383	0.368624	3.846262
740	-14508.5	-14513.8	5.33975	2.201896	0.150282	0.138321	0.109552	0.106966	0.120418	0.0893775	0.16353	0.0805828	0.120066	0.246243	0.0960895	0.0831984	0.100888	0.133908	0.133561	0.148611	0.136756	0.119975	0.136459	0.09929	0.111545	0.08402	0.189117	0.0671129	0.0556593	0.0233515	0.0210675	0.0379355	0.054447	0.062594	0.0268452	0.0294418	0.0240318	0.0593531	0.0133372	0.0448923	0.0208137	0.0491159	0.0435747	0.116166	0.048419	0.0184318	0.0245013	0.31624	0.674898	1.07431	1.93455	0.3958185	3.739847
750	-14516.4	-14522.5	6.03479	2.115789	0.162752	0.0942858	0.092134	0.0951068	0.119029	0.10024	0.131868	0.106287	0.101146	0.235338	0.0742684	0.0887047	0.12429	0.104943	0.128852	0.148611	0.147096	0.128908	0.144264	0.0938068	0.0944258	0.0962097	0.251164	0.0451428	0.0538173	0.0365034	0.0331683	0.0366357	0.0475245	0.0572848	0.0184556	0.00671771	0.0201351	0.0890874	0.0322064	0.0306499	0.0317887	0.0310871	0.0307724	0.12953	0.0225962	0.0217918	0.0259946	0.306715	0.666787	1.07263	1.95386	0.3600093	3.664619
760	-14514.2	-14519.1	4.90202	2.088304	0.184771	0.122604	0.092817	0.0992201	0.122287	0.11087	0.147476	0.0904861	0.124183	0.24354	0.0781972	0.0913964	0.0893634	0.0954405	0.10689	0.179752	0.15579	0.157832	0.155214	0.0841487	0.105884	0.115883	0.220707	0.079359	0.0441382	0.0249039	0.0196941	0.0315739	0.0520084	0.0595422	0.0479524	0.0125465	0.0292653	0.0674256	0.0096276	0.0378264	0.026792	0.0636408	0.0397937	0.115496	0.0163978	0.0124582	0.0107261	0.303593	0.664087	1.07205	1.96027	0.3615854	3.77592
770	-14519.3	-14524.8	5.47344	2.346492	0.152049	0.138913	0.100872	0.105776	0.117206	0.094733	0.157282	0.0804647	0.12199	0.231985	0.0629554	0.111409	0.126783	0.0971742	0.142953	0.132844	0.166467	0.108581	0.133502	0.0958204	0.1069	0.0885039	0.199289	0.0700221	0.0716641	0.0473184	0.0298989	0.0260959	0.0355465	0.0790407	0.0139079	0.0167757	0.0366447	0.0738943	0.027507	0.0418116	0.0397063	0.0242631	0.0584803	0.112601	0.0214976	0.0170584	0.0164594	0.331402	0.687435	1.07666	1.90451	0.3877311	3.734648
780	-14518.8	-14523.8	4.96506	2.094261	0.173426	0.114847	0.127187	0.108208	0.133218	0.123184	0.146079	0.101208	0.111291	0.261623	0.070218	0.118418	0.0965741	0.111042	0.114019	0.133384	0.157675	0.125791	0.175033	0.0843578	0.100705	0.108882	0.234807	0.0536605	0.0434722	0.0293893	0.0181953	0.0308444	0.0464773	0.0508753	0.0609048	0.0181407	0.0408984	0.066867	0.00333624	0.0238292	0.020862	0.0343591	0.0311343	0.0925164	0.0214976	0.0234077	0.028208	0.304273	0.664677	1.07218	1.95887	0.4002761	3.770051
790	-14513.8	-14519.4	5.66472	1.912681	0.168758	0.135094	0.118255	0.0827211	0.118253	0.0835255	0.138006	0.0886375	0.116068	0.235747	0.0930958	0.103687	0.104195	0.124802	0.128735	0.144266	0.188624	0.127851	0.133595	0.0817296	0.11387	0.106551	0.222021	0.0529554	0.0667832	0.0184572	0.0215369	0.0304227	0.0549722	0.050853	0.00929667	0.0373944	0.0347627	0.0595187	0.0224467	0.0232155	0.0259973	0.0373652	0.0391034	0.0987993	0.0214976	0.0108208	0.0108021	0.282624	0.645395	1.06764	2.00434	0.3710638	3.685088
800	-14510.8	-14515.8	5.03717	2.067911	0.164684	0.125042	0.117082	0.114871	0.156651	0.0778067	0.167806	0.0813318	0.11116	0.217417	0.091345	0.0927219	0.102174	0.114682	0.134374	0.142368	0.1739	0.126146	0.144173	0.0839814	0.110985	0.0980428	0.221222	0.0569207	0.044724	0.0403277	0.0225374	0.0345566	0.0556765	0.07694	0.0137469	0.00666827	0.0279347	0.103275	0.014603	0.0326197	0.0288368	0.0432074	0.0442567	0.0885739	0.0114293	0.0317877	0.0123009	0.301249	0.662046	1.0716	1.96511	0.3787355	3.76089
810	-14524.5	-14528.6	4.12198	2.241548	0.154725	0.126326	0.103119	0.119165	0.14258	0.0882565	0.172013	0.0766074	0.10373	0.216493	0.091345	0.089941	0.142354	0.132114	0.152257	0.155408	0.153605	0.113357	0.121032	0.109848	0.136751	0.107449	0.240235	0.0725622	0.0564597	0.0431931	0.00698679	0.0476481	0.0511379	0.0594806	0.0114344	0.0220674	0.0597364	0.0650224	0.0285585	0.0224564	0.0316233	0.0430907	0.0573292	0.083248	0.0263016	0.0187587	0.00822952	0.320498	0.678465	1.07501	1.92603	0.3787355	3.864035
820	-14512.4	-14518.7	6.26465	2.076579	0.137812	0.113349	0.106309	0.109727	0.108494	0.0900309	0.167047	0.0861106	0.123102	0.204713	0.0972337	0.119141	0.109956	0.0984724	0.124289	0.122747	0.159592	0.118503	0.127394	0.0903984	0.0785793	0.107593	0.207817	0.0600747	0.0436912	0.0240864	0.0340996	0.0300578	0.0555818	0.0571719	0.0159703	0.0388781	0.0348453	0.0629771	0.0197949	0.0358796	0.0263808	0.0478255	0.0315867	0.103078	0.0641688	0.0292412	0.0149917	0.302248	0.662917	1.07179	1.96304	0.3914506	3.638791
830	-14514.3	-14521.6	7.30503	2.105164	0.165586	0.102959	0.10476	0.0914958	0.134707	0.0696549	0.160705	0.100353	0.0905155	0.203146	0.0823295	0.0902365	0.124575	0.0812449	0.108992	0.132511	0.136134	0.129844	0.145289	0.078943	0.0766414	0.078545	0.251368	0.0522244	0.049121	0.0305692	0.0303261	0.0389712	0.0687224	0.0741275	0.0150515	0.0162212	0.0269446	0.059757	0.0121147	0.0377645	0.0310778	0.05096	0.0625251	0.0857587	0.0208115	0.0266929	0.00656146	0.305513	0.66575	1.07241	1.95633	0.3951781	3.53684
840	-14518	-14524.1	6.16341	1.945433	0.129879	0.0929779	0.101951	0.0930938	0.128448	0.0907478	0.15319	0.0677298	0.123856	0.187351	0.0966355	0.112361	0.112021	0.108062	0.14257	0.16564	0.154147	0.14452	0.109987	0.0834191	0.109607	0.100418	0.257112	0.0601727	0.0633899	0.0190934	0.035621	0.0208291	0.0501508	0.0599913	0.0132264	0.0261781	0.0269446	0.0886556	0.0266656	0.0406365	0.0261956	0.0460988	0.0468963	0.088558	0.00941408	0.0140231	0.0097462	0.286673	0.649083	1.06856	1.99568	0.4159201	3.638208
850	-14513.5	-14518.2	4.72628	2.257877	0.175243	0.14203	0.131285	0.113278	0.158789	0.0779577	0.136517	0.0886392	0.0967352	0.225373	0.101794	0.101939	0.110576	0.108062	0.168122	0.147365	0.176079	0.116222	0.156174	0.0908213	0.112965	0.116612	0.200811	0.0621651	0.0533232	0.0207291	0.0205561	0.0269455	0.0372446	0.0623534	0.0229306	0.025687	0.0304889	0.0839283	0.00748209	0.0227042	0.025504	0.0336403	0.0242707	0.099877	0.0424548	0.01735	0.0315352	0.32223	0.679904	1.07528	1.92259	0.3655285	3.804558
860	-14516.2	-14520	3.74712	2.340042	0.161887	0.127091	0.122265	0.128174	0.138528	0.0948002	0.141959	0.0886392	0.115409	0.215326	0.10982	0.0943466	0.101102	0.11663	0.166744	0.195425	0.141142	0.126702	0.155692	0.0912374	0.1036	0.111114	0.20214	0.0671744	0.0469833	0.0382587	0.0296124	0.0214533	0.0481422	0.0753317	0.0195381	0.0320107	0.031227	0.0540469	0.0132029	0.0364758	0.0380943	0.0386963	0.0525852	0.10155	0.0424548	0.0242626	0.0460766	0.330747	0.686902	1.07656	1.90579	0.36323	3.906951
870	-14521.3	-14525.5	4.20881	2.353448	0.154755	0.119596	0.095712	0.0854997	0.12789	0.109463	0.141959	0.0859961	0.115817	0.251294	0.10487	0.085753	0.121286	0.11663	0.150626	0.143185	0.131248	0.129934	0.162874	0.106073	0.107422	0.101283	0.243943	0.0965496	0.0560973	0.0282436	0.0197853	0.015899	0.0427664	0.0599913	0.0305423	0.0509553	0.0324104	0.0754159	0.0146084	0.0290109	0.0467445	0.0507271	0.0486491	0.0822668	0.0223472	0.0415727	0.0237709	0.332107	0.688007	1.07676	1.90313	0.3863987	3.861463
880	-14512.1	-14519.6	7.53199	2.201347	0.155472	0.0940532	0.132243	0.103975	0.130087	0.107296	0.187435	0.0911969	0.103146	0.195892	0.0939177	0.0882978	0.116654	0.102484	0.115882	0.118371	0.144754	0.142284	0.119064	0.0857219	0.0881919	0.0918501	0.171851	0.0486879	0.068991	0.0219206	0.0357014	0.0349961	0.0368975	0.0496065	0.014869	0.0404157	0.0325149	0.0610874	0.0124193	0.0382648	0.0231229	0.0355011	0.0242773	0.115031	0.0241267	0.00886044	0.0131771	0.31618	0.674848	1.0743	1.93467	0.3946262	3.520588
