Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	TL
8200	-14507.5	-14527.9	20.4436	0.131571	0.0903344	0.0965453	0.107673	0.114686	0.0801825	0.121274	0.0757913	0.0676579	0.182764	0.0810044	0.084364	0.0932384	0.103201	0.0913209	0.134366	0.140224	0.122535	0.131822	0.0905409	0.0718421	0.0822628	0.145948	0.044927	0.0501832	0.0279471	0.0224065	0.0511878	0.0286449	0.0212526	0.0495766	0.0142873	0.0391852	0.0134708	0.0287824	0.0856751	0.0568781	0.0162946	0.0122421	0.0183543	0.0316814	0.00714835	0.0411983	0.212729	0.260943	0.0626484	0.0314254	0.420653	0.0116011	0.243992	0.240446	0.158194	0.357367	3.102474
8210	-14500.9	-14522.7	21.7821	0.115998	0.112921	0.0880786	0.101416	0.0826763	0.071407	0.134252	0.0714201	0.0787271	0.159811	0.0636062	0.0744832	0.0901845	0.102747	0.0936899	0.163516	0.115063	0.100611	0.112966	0.077312	0.0748281	0.0827829	0.153254	0.0331478	0.041982	0.030468	0.0100676	0.0521366	0.028031	0.0123927	0.0335574	0.0169751	0.0271996	0.01617	0.019751	0.0868954	0.0434189	0.0187791	0.0194858	0.0491768	0.0295028	0.0241915	0.0535434	0.218795	0.251583	0.0568893	0.0290282	0.432648	0.0110559	0.259839	0.217275	0.162561	0.360325	2.968623
8220	-14504.1	-14525.5	21.3635	0.126298	0.0938281	0.102461	0.0947085	0.094323	0.0782746	0.0989621	0.0659996	0.101008	0.169871	0.0908569	0.0706036	0.100273	0.0916819	0.10617	0.126049	0.137441	0.114799	0.116074	0.0882486	0.0854389	0.0728794	0.157575	0.0297046	0.0286332	0.0371866	0.0125382	0.0258771	0.0214621	0.0112251	0.0348096	0.0241801	0.0363866	0.025794	0.0352487	0.0741679	0.0450984	0.0254695	0.0202117	0.0384413	0.0220105	0.0290407	0.049177	0.215637	0.269923	0.048029	0.0186857	0.434049	0.0136758	0.266668	0.222117	0.165601	0.345615	3.010486
8230	-14500.5	-14522.3	21.8357	0.135872	0.10624	0.0843551	0.0997642	0.107253	0.0624672	0.125702	0.0655127	0.0833874	0.178841	0.0660309	0.065361	0.102311	0.091728	0.117738	0.127742	0.133058	0.104715	0.090457	0.0785807	0.0861092	0.0813671	0.167235	0.0433493	0.0375827	0.0230454	0.0198126	0.0426809	0.0195786	0.0155993	0.0439171	0.0088943	0.0403884	0.012867	0.0315315	0.0755399	0.0328082	0.0249378	0.0191765	0.0296031	0.0164418	0.0261117	0.0375689	0.224066	0.258725	0.0588421	0.022744	0.424534	0.0110882	0.254796	0.216176	0.163348	0.36568	2.963263
8240	-14511.2	-14531.5	20.2533	0.130851	0.108407	0.0943328	0.0852512	0.114195	0.0632797	0.125873	0.0671167	0.094574	0.184699	0.0666403	0.0785359	0.0922229	0.0985199	0.122879	0.1384	0.127319	0.117129	0.10098	0.0719586	0.109095	0.0854884	0.162824	0.0487675	0.0393176	0.0185867	0.0309575	0.0584197	0.0424327	0.00525165	0.0383252	0.0193491	0.0240932	0.017389	0.0181819	0.0741262	0.0654895	0.0235015	0.0139768	0.0324736	0.0265915	0.0271238	0.0565725	0.213061	0.25924	0.0571521	0.0321111	0.429798	0.0086372	0.255864	0.223607	0.165507	0.355021	3.1215
8250	-14513.6	-14533.1	19.4124	0.130646	0.100509	0.100005	0.116821	0.0967747	0.0700615	0.120716	0.0664349	0.0793971	0.193627	0.0892982	0.0785359	0.123477	0.0935423	0.107668	0.135541	0.126396	0.122304	0.135345	0.0966893	0.109095	0.0854884	0.143602	0.0411751	0.03463	0.0246342	0.0135206	0.050351	0.031073	0.0189857	0.0477597	0.0246922	0.0423333	0.0213541	0.00992542	0.0899739	0.0433889	0.0352519	0.0161867	0.0427863	0.023914	0.0270327	0.0446481	0.215771	0.285419	0.0545898	0.0214038	0.408285	0.0145324	0.24176	0.247043	0.151694	0.359503	3.205591
8260	-14502.7	-14524.3	21.6083	0.113881	0.080291	0.114794	0.085496	0.104859	0.0831455	0.1258	0.0614772	0.087994	0.198208	0.0615512	0.0688826	0.0873584	0.0933974	0.118225	0.124859	0.125457	0.119252	0.104299	0.0790658	0.0767683	0.0854884	0.155823	0.0378775	0.0426889	0.027971	0.00866065	0.047903	0.0232489	0.0180196	0.0462479	0.0145471	0.0395273	0.0259008	0.0170392	0.0603741	0.0472591	0.0298743	0.00917221	0.0413092	0.0233079	0.0304402	0.0382611	0.216051	0.283606	0.0566525	0.019576	0.409773	0.0143417	0.246845	0.229694	0.157656	0.365805	2.986
8270	-14514.1	-14535.7	21.5684	0.0950854	0.0868187	0.112016	0.103599	0.0970768	0.0851323	0.107132	0.0994159	0.0688559	0.186392	0.0795943	0.0811786	0.103401	0.0721849	0.0998313	0.124395	0.118353	0.0902744	0.0971474	0.0903423	0.0805696	0.0963457	0.165901	0.0494161	0.0447082	0.0346467	0.0125259	0.0322614	0.0419694	0.0254051	0.0454768	0.0186259	0.0307382	0.0259008	0.0327521	0.0700528	0.0404784	0.0220625	0.00712432	0.0319385	0.0273884	0.0209556	0.0345247	0.225452	0.276402	0.0613422	0.0238005	0.399364	0.0136393	0.244723	0.214526	0.162967	0.377785	2.989994
8280	-14505.1	-14526.8	21.7134	0.102881	0.113613	0.0954322	0.0929431	0.10565	0.0631393	0.114673	0.0580356	0.0886199	0.1847	0.0743581	0.0739268	0.0944298	0.108431	0.102497	0.124439	0.11863	0.107976	0.12266	0.0812893	0.0975164	0.085766	0.161718	0.0477818	0.0323093	0.0347349	0.0116168	0.0512225	0.0151279	0.0211658	0.0347678	0.0238995	0.0203144	0.016795	0.00954024	0.0677715	0.0432465	0.0381343	0.0214759	0.0323624	0.0333294	0.013874	0.032703	0.218305	0.2642	0.0555918	0.0260709	0.42256	0.0132719	0.225777	0.228161	0.169746	0.376315	2.975497
8290	-14502	-14523	21.0653	0.114482	0.0931138	0.12063	0.0746467	0.111682	0.0731442	0.131452	0.0748749	0.0807067	0.148849	0.0653491	0.0630306	0.116242	0.0861146	0.12304	0.136932	0.12431	0.101393	0.138956	0.0755698	0.0839512	0.0897658	0.176575	0.0385206	0.0394878	0.0425482	0.0138887	0.0301961	0.0236526	0.0219133	0.0434976	0.011935	0.0311652	0.0239439	0.0177149	0.0769345	0.040608	0.0245151	0.0253261	0.0356535	0.0302263	0.0177738	0.045994	0.207184	0.277258	0.0620601	0.0249629	0.418443	0.0100929	0.238734	0.231167	0.158904	0.371195	3.040305
8300	-14501.2	-14521.5	20.2279	0.153765	0.0880903	0.105645	0.0800331	0.13014	0.064966	0.136235	0.0658815	0.0737719	0.172709	0.075636	0.0714957	0.0948864	0.108441	0.10462	0.109106	0.134679	0.114291	0.130263	0.0750198	0.10834	0.0694721	0.150869	0.051637	0.0495963	0.0323515	0.0100397	0.0404763	0.0222331	0.0236786	0.042257	0.0172792	0.0436857	0.0324345	0.0236482	0.0867558	0.0494457	0.0387569	0.0158233	0.0342557	0.0239198	0.019252	0.0481662	0.212667	0.283483	0.0602037	0.0264818	0.405623	0.0115418	0.247448	0.234404	0.152687	0.365461	3.124046
8310	-14510.4	-14530.6	20.2343	0.113703	0.0998336	0.103842	0.0983257	0.125344	0.0693256	0.126359	0.100153	0.106576	0.172173	0.0548102	0.0666787	0.0815312	0.085387	0.0978259	0.151688	0.123788	0.119028	0.121415	0.0883379	0.0897013	0.0847857	0.170226	0.0477585	0.0495963	0.0201848	0.0117739	0.0586294	0.0272677	0.010179	0.0440193	0.0153037	0.0509376	0.0262308	0.0199469	0.0731431	0.0476145	0.0211069	0.0122257	0.0308865	0.0369433	0.0240521	0.0447667	0.229424	0.285374	0.0560091	0.0234441	0.393415	0.012333	0.237563	0.233067	0.150318	0.379051	3.123405
8320	-14520.7	-14540.9	20.229	0.127377	0.096321	0.118353	0.0903682	0.101741	0.0771097	0.109476	0.0714468	0.0793973	0.170504	0.0701447	0.0758717	0.110627	0.101805	0.104491	0.105809	0.169919	0.102104	0.143498	0.109959	0.0864375	0.111547	0.158894	0.0508434	0.0385531	0.0259123	0.0194675	0.0379715	0.0254504	0.0169397	0.0479763	0.0148484	0.0348227	0.032859	0.0155032	0.0675556	0.0385327	0.00842584	0.0253846	0.0457453	0.0275748	0.00795619	0.0484063	0.202185	0.295685	0.0502861	0.0270459	0.412218	0.0125813	0.244231	0.238629	0.136178	0.380962	3.12393
8330	-14517	-14536.7	19.6502	0.118448	0.132221	0.0810554	0.108422	0.113591	0.0702546	0.123555	0.0717246	0.0794734	0.182242	0.0653597	0.108062	0.119162	0.0872659	0.110689	0.124406	0.14958	0.124146	0.106628	0.0885159	0.0982465	0.0717732	0.175006	0.0358644	0.0444177	0.0268733	0.0174654	0.0579768	0.0236892	0.013892	0.0469097	0.0247767	0.0263436	0.0166475	0.0220929	0.0754752	0.0539361	0.0355852	0.0190108	0.0481439	0.0275748	0.00690805	0.0484063	0.208439	0.29292	0.0545208	0.0284639	0.400798	0.014859	0.246859	0.245497	0.137182	0.370462	3.181817
8340	-14512.8	-14532.7	19.9796	0.114338	0.0936544	0.110183	0.107366	0.115152	0.0677006	0.114381	0.0766095	0.0803309	0.137563	0.0749252	0.0731233	0.102793	0.107615	0.127485	0.171039	0.134392	0.128782	0.110139	0.0742503	0.0772472	0.0800316	0.181291	0.0404239	0.0324128	0.0369998	0.0130083	0.0441506	0.0348324	0.0105772	0.0501686	0.022012	0.038623	0.0283417	0.0225553	0.100196	0.0498818	0.0208839	0.0177883	0.0266457	0.0359613	0.0185231	0.0444974	0.222389	0.280686	0.0636022	0.0259874	0.394508	0.0128278	0.239539	0.224568	0.152233	0.383661	3.148874
8350	-14503.9	-14524.4	20.4702	0.130134	0.106161	0.0975717	0.11322	0.090095	0.0673516	0.112192	0.0724837	0.0921566	0.170048	0.0883215	0.0829533	0.0911493	0.0962392	0.122758	0.135155	0.127645	0.111545	0.117999	0.0796571	0.0921045	0.089675	0.180495	0.0472998	0.0456004	0.0380503	0.0176048	0.0404219	0.038409	0.0102939	0.0317603	0.00966382	0.0270322	0.017938	0.0250234	0.0765013	0.0458483	0.0255098	0.0159254	0.0266457	0.0261344	0.0165343	0.0505065	0.213431	0.283143	0.0666514	0.0243186	0.396089	0.0163679	0.226803	0.238096	0.164833	0.370268	3.099812
8360	-14510	-14530.5	20.4407	0.122955	0.0903632	0.103938	0.0755982	0.107571	0.0821284	0.131061	0.0676975	0.108363	0.168713	0.0796429	0.080357	0.100167	0.118982	0.130139	0.120988	0.123969	0.0980033	0.118586	0.0658354	0.0791153	0.0922078	0.169681	0.0477876	0.0446457	0.0385871	0.0110015	0.0386934	0.0210192	0.0250369	0.0477359	0.0216687	0.0287591	0.0241259	0.0288897	0.0836789	0.0472204	0.0233596	0.0238045	0.0234649	0.0261344	0.0211507	0.0399322	0.228569	0.2846	0.0553157	0.0260012	0.397483	0.00803085	0.219786	0.249872	0.170077	0.360265	3.102759
8370	-14502.2	-14523.5	21.251	0.146125	0.109883	0.0958593	0.091355	0.107865	0.0639401	0.128159	0.0754924	0.0950424	0.178777	0.0669152	0.0882077	0.104811	0.108985	0.11185	0.121351	0.127692	0.0842054	0.117009	0.0657126	0.0799298	0.0955956	0.162258	0.0543365	0.0487439	0.028337	0.0104396	0.0364085	0.00956138	0.013471	0.0540311	0.0216687	0.0311689	0.025252	0.012925	0.0749971	0.0487831	0.0109266	0.0142604	0.0234649	0.0246145	0.0130218	0.0383035	0.227478	0.283241	0.0587376	0.0266675	0.395586	0.00828909	0.229291	0.22843	0.163137	0.379142	3.021736
8380	-14500.9	-14522.2	21.2788	0.110854	0.0998103	0.113843	0.0883517	0.11614	0.057267	0.126788	0.0729724	0.086701	0.178777	0.0750201	0.049735	0.0811381	0.0958417	0.108816	0.125804	0.135723	0.092081	0.118575	0.0766032	0.091137	0.083118	0.179803	0.0521961	0.0454722	0.0349173	0.00990394	0.0438442	0.0326952	0.0114701	0.0431046	0.0270045	0.0332684	0.0232043	0.0117249	0.0920851	0.0399682	0.0224987	0.0142604	0.02971	0.0279471	0.0200334	0.0387489	0.231063	0.277074	0.0587101	0.0273692	0.397257	0.00852587	0.225848	0.237305	0.154461	0.382386	3.018956
8390	-14504.8	-14524.3	19.4938	0.127886	0.112891	0.0995032	0.0928969	0.11791	0.0801708	0.113288	0.0714393	0.101876	0.16157	0.0872921	0.0775877	0.0903051	0.107784	0.127392	0.131225	0.148192	0.115867	0.117357	0.0923252	0.0798382	0.103119	0.178248	0.036461	0.0603036	0.0289438	0.0104479	0.0520421	0.0261423	0.0270276	0.0433081	0.022511	0.0300524	0.0250392	0.0185233	0.0719403	0.0515873	0.0218482	0.0213107	0.0375363	0.019493	0.0149905	0.0419781	0.238041	0.27748	0.0549971	0.0266913	0.392021	0.0107695	0.228882	0.234402	0.149435	0.387281	3.19745
8400	-14494	-14515.7	21.6378	0.119329	0.0834882	0.0927569	0.104283	0.09507	0.0733211	0.116268	0.0714393	0.0913526	0.181386	0.0602124	0.0845951	0.0949697	0.0923296	0.0949684	0.119378	0.128637	0.0945421	0.124439	0.0649004	0.0887155	0.0961179	0.171673	0.0475609	0.0387416	0.0311433	0.0115602	0.0431638	0.0240955	0.0218339	0.0472203	0.0148828	0.0242554	0.0267024	0.0216117	0.07979	0.0433345	0.0310688	0.0138773	0.0324623	0.0265592	0.0227851	0.0362317	0.221328	0.279596	0.0647171	0.0319884	0.395415	0.0069551	0.233355	0.237616	0.151788	0.377241	2.983052
8410	-14520.6	-14540.4	19.8184	0.139554	0.087986	0.101104	0.0972704	0.111659	0.092658	0.133047	0.102022	0.0710964	0.18964	0.0601005	0.0936319	0.0960714	0.0688375	0.119994	0.115307	0.155318	0.11824	0.121166	0.06747	0.103706	0.0814267	0.155616	0.0513797	0.0486863	0.0279722	0.0206841	0.0460797	0.0241763	0.038724	0.0371389	0.016607	0.0261388	0.016618	0.0119559	0.108815	0.0533966	0.0258141	0.0300315	0.0313955	0.0154751	0.00787749	0.0431004	0.210442	0.296243	0.0562878	0.0330106	0.39654	0.00747633	0.227872	0.251701	0.148613	0.371815	3.164989
8420	-14509.7	-14529.4	19.7904	0.132477	0.0839995	0.107646	0.10496	0.0987771	0.0725642	0.108708	0.0757991	0.0849163	0.17561	0.0883195	0.0812228	0.105075	0.0844959	0.109154	0.12132	0.107591	0.117012	0.141953	0.0798478	0.103706	0.0946479	0.178959	0.0375446	0.0357486	0.0267932	0.011213	0.0460683	0.0312429	0.0227672	0.0468668	0.021467	0.0371514	0.0303774	0.00171164	0.0875052	0.0532049	0.0285524	0.0504158	0.0327637	0.0291515	0.0264293	0.0520562	0.207358	0.308342	0.05244	0.0269687	0.389341	0.0155495	0.239571	0.255298	0.146027	0.359103	3.167793
8430	-14520.5	-14540.1	19.5212	0.120757	0.112454	0.100262	0.0867599	0.0996776	0.104958	0.106444	0.0882133	0.0877385	0.179968	0.0679265	0.0819141	0.106896	0.09559	0.108001	0.158558	0.151177	0.101993	0.134565	0.0802256	0.0996892	0.102862	0.158445	0.0303912	0.0518517	0.0264235	0.011213	0.0258731	0.0252904	0.0227672	0.0380395	0.0134953	0.0333413	0.0290096	0.000222898	0.0944556	0.0537034	0.0273555	0.0404628	0.0411243	0.0431553	0.0164636	0.0349956	0.219436	0.283999	0.0592571	0.0220961	0.401825	0.0133869	0.251646	0.245955	0.140173	0.362225	3.194709
8440	-14512.3	-14532.5	20.2478	0.106374	0.103388	0.112211	0.0766724	0.10696	0.0768338	0.134186	0.0625205	0.0877385	0.162419	0.0854256	0.0831903	0.099951	0.0930203	0.112872	0.130956	0.139138	0.102409	0.15087	0.0549616	0.10208	0.101794	0.161255	0.0308038	0.0312536	0.0377211	0.0119251	0.0435289	0.0263374	0.0203805	0.0412161	0.0231884	0.0289663	0.0279962	0.000657838	0.0763825	0.0417042	0.0410027	0.0258083	0.0556039	0.0266964	0.0270709	0.0565803	0.217288	0.287559	0.0511474	0.0270839	0.404943	0.0119794	0.248266	0.236426	0.144305	0.371003	3.12205
8450	-14507.3	-14528.7	21.4078	0.121015	0.106363	0.116797	0.0956687	0.0999512	0.0676852	0.113697	0.0695075	0.0789139	0.204542	0.0590662	0.0686056	0.0976435	0.113202	0.112872	0.121208	0.130507	0.0874601	0.114571	0.0957884	0.111652	0.0893908	0.143471	0.0366316	0.0435279	0.0252217	0.0109398	0.0384634	0.0259862	0.0132249	0.0320931	0.0178459	0.0364653	0.0216077	0.000733102	0.095439	0.0456463	0.0150484	0.0222498	0.0294052	0.0325875	0.0129936	0.0303661	0.237997	0.268349	0.0569712	0.0251276	0.404336	0.0072179	0.23169	0.227841	0.156096	0.384372	3.006055
8460	-14502.2	-14523	20.7143	0.131988	0.10608	0.110179	0.101492	0.110732	0.0580129	0.112735	0.0823629	0.0851945	0.159195	0.0750779	0.0787808	0.0987273	0.105058	0.103506	0.141228	0.124142	0.100411	0.130396	0.0748237	0.114758	0.0893215	0.15126	0.0274425	0.0414765	0.034094	0.00944899	0.0482204	0.0191187	0.0200803	0.0500649	0.0171239	0.0476937	0.0219972	0.00109621	0.0787939	0.0456463	0.0125384	0.0231559	0.0365722	0.0327143	0.0135761	0.0490865	0.222669	0.277783	0.0598327	0.028507	0.402935	0.00827315	0.231011	0.23081	0.158368	0.379811	3.075403
8470	-14502.1	-14523.7	21.5586	0.104613	0.104584	0.109325	0.0960348	0.091724	0.0815891	0.114192	0.0656709	0.0837248	0.182741	0.0748328	0.0616951	0.0876534	0.0988836	0.122302	0.131549	0.131048	0.0990031	0.112864	0.087503	0.0795181	0.0803189	0.141468	0.0249607	0.0416539	0.0431917	0.00935031	0.0443859	0.0162468	0.0138124	0.043106	0.0247923	0.0257893	0.0302147	0.00378275	0.0799603	0.0495042	0.0391129	0.032901	0.0347287	0.0256206	0.0176137	0.0474046	0.22627	0.276354	0.0560537	0.0237378	0.402175	0.0154102	0.2436	0.218873	0.156761	0.380766	2.99097
8480	-14504.4	-14524.5	20.1532	0.134033	0.0807035	0.107047	0.0923797	0.115738	0.0938465	0.1283	0.0745684	0.0991609	0.187931	0.0670654	0.0864704	0.0863275	0.0894035	0.0958202	0.147129	0.144807	0.10978	0.103991	0.0692884	0.0837912	0.0958745	0.163154	0.0362823	0.0399464	0.035595	0.0181335	0.0452039	0.0213946	0.0154802	0.0499477	0.0247923	0.0447042	0.0182071	0.0129351	0.0845214	0.0417324	0.0210888	0.0170045	0.0476389	0.0265832	0.0260612	0.0476524	0.209464	0.253139	0.0590901	0.0311115	0.436385	0.0108105	0.251047	0.240827	0.151088	0.357038	3.131515
8490	-14504.7	-14525.4	20.7122	0.126185	0.117491	0.109854	0.103206	0.0919685	0.0757319	0.138117	0.0756595	0.0663209	0.189695	0.077018	0.093589	0.11502	0.109848	0.0959223	0.11325	0.129417	0.10978	0.119021	0.0616173	0.104119	0.0891916	0.155916	0.028512	0.0464891	0.0278124	0.0170068	0.0462215	0.0229272	0.0247396	0.0441091	0.0214056	0.0288385	0.0203612	0.0108723	0.0747368	0.0455422	0.020621	0.021944	0.0259104	0.0242746	0.00734591	0.0480094	0.20859	0.28637	0.057016	0.0407406	0.396686	0.0105974	0.235391	0.24259	0.150137	0.371882	3.075618
8500	-14498.2	-14518.6	20.4461	0.132252	0.104007	0.119455	0.102403	0.109717	0.0825257	0.128058	0.0682526	0.0814099	0.172253	0.0659464	0.0962212	0.105258	0.0850677	0.102568	0.13311	0.136831	0.109499	0.141648	0.0836579	0.0781183	0.0838091	0.160937	0.0304896	0.0401561	0.0316491	0.0191959	0.0457593	0.0258014	0.0115316	0.0491246	0.0144405	0.0272677	0.0370026	0.0148651	0.0821484	0.0376318	0.011898	0.0247939	0.0373943	0.0306632	0.0161881	0.0312174	0.205585	0.290951	0.0607356	0.032457	0.403033	0.00723847	0.245707	0.229022	0.147976	0.377295	3.102222
8510	-14509.2	-14529.8	20.5935	0.119158	0.108311	0.115514	0.100414	0.103927	0.0725271	0.104446	0.0811641	0.0797125	0.174119	0.0872499	0.0779741	0.103492	0.115937	0.0821494	0.143001	0.134854	0.12303	0.122971	0.0845935	0.0754532	0.0843206	0.154913	0.0257317	0.0373972	0.0230057	0.013125	0.0393556	0.0160926	0.0177935	0.0414227	0.0159753	0.0482242	0.0384267	0.0142676	0.0941937	0.0516687	0.0150715	0.0387052	0.022482	0.0333131	0.0127493	0.0392532	0.217848	0.258992	0.0537736	0.0286459	0.421055	0.0196847	0.241773	0.2453	0.15283	0.360096	3.087486
8520	-14499.6	-14520.4	20.8233	0.113146	0.0745767	0.115394	0.11002	0.123418	0.0678987	0.117098	0.0791365	0.0878372	0.155039	0.0853528	0.093503	0.0829834	0.0987392	0.112468	0.126131	0.128084	0.104812	0.12927	0.0686017	0.0938973	0.0853162	0.179328	0.0416626	0.0373972	0.0338005	0.0198756	0.0395487	0.0134104	0.0194454	0.0394826	0.0295944	0.0283256	0.0271569	0.0175377	0.0839014	0.0325128	0.022085	0.0251871	0.0308962	0.0317644	0.012252	0.0466119	0.212597	0.272562	0.0557875	0.0294111	0.41778	0.0118628	0.257188	0.227104	0.153582	0.362126	3.0645
8530	-14506.2	-14526.3	20.0887	0.126803	0.1087	0.103729	0.101647	0.11884	0.0678199	0.10129	0.0762199	0.0857776	0.179721	0.0748119	0.0799158	0.105391	0.10007	0.107793	0.128328	0.125065	0.111817	0.114804	0.075804	0.106527	0.0996481	0.142953	0.0438791	0.0533464	0.0214621	0.0196979	0.0525483	0.0247901	0.0200024	0.0493445	0.0171056	0.0361419	0.0129241	0.0230323	0.0729028	0.060182	0.0207453	0.0401167	0.0376009	0.0309904	0.0168223	0.0408518	0.215821	0.293231	0.0549124	0.0183652	0.408766	0.00890479	0.261641	0.22542	0.147649	0.365289	3.137963
8540	-14504.1	-14525.1	20.9986	0.127364	0.0892013	0.109286	0.0841684	0.0804501	0.083433	0.109623	0.0942203	0.0945569	0.200223	0.0782853	0.0740618	0.0743882	0.101456	0.132321	0.141357	0.126253	0.0974034	0.129042	0.070626	0.0849764	0.0997445	0.170943	0.0398369	0.0389607	0.0270413	0.00813674	0.0373075	0.018602	0.0114585	0.0281593	0.0114844	0.0246476	0.0186119	0.0190868	0.084907	0.0432341	0.0199505	0.0244871	0.0322149	0.0398224	0.0173857	0.0482564	0.209804	0.300091	0.0515254	0.0311644	0.397369	0.0100454	0.243562	0.221539	0.147163	0.387736	3.046976
8550	-14502.3	-14524.1	21.8894	0.121153	0.10719	0.0992351	0.101382	0.0894978	0.0862747	0.129841	0.0641533	0.0703373	0.201051	0.0782853	0.0712749	0.0831432	0.0828166	0.125282	0.132939	0.122761	0.103768	0.118286	0.0785044	0.0850242	0.0721609	0.130506	0.0393861	0.0349668	0.0294138	0.0126519	0.0512233	0.0243276	0.007439	0.0299305	0.0140053	0.0338208	0.0196762	0.0126977	0.073325	0.0455881	0.020032	0.0331981	0.0235588	0.02621	0.0244542	0.0471189	0.211487	0.266995	0.0576206	0.0360027	0.419375	0.0085193	0.239892	0.22848	0.168434	0.363193	2.95789
8560	-14505.2	-14526.3	21.0575	0.148941	0.107857	0.0892789	0.103483	0.107197	0.0679195	0.135433	0.0673181	0.0832742	0.159705	0.0782853	0.093983	0.101186	0.102135	0.0851224	0.124184	0.112664	0.115284	0.114806	0.0652602	0.0877719	0.0836405	0.154613	0.0269895	0.0447634	0.0320506	0.0138937	0.0438191	0.0309898	0.0181144	0.0468716	0.0280866	0.0288305	0.0198341	0.0137943	0.0909202	0.0370306	0.0212729	0.0237116	0.0472424	0.0215713	0.0172428	0.0447156	0.191518	0.274506	0.0573945	0.0427724	0.42279	0.0110179	0.248443	0.231114	0.15528	0.365163	3.041085
8570	-14492.5	-14513.9	21.3761	0.134111	0.107576	0.106795	0.100942	0.114151	0.0734865	0.124257	0.0776123	0.0717425	0.171527	0.0739485	0.0786678	0.0819475	0.0999784	0.116535	0.121198	0.120628	0.103629	0.116487	0.0699098	0.0718107	0.0909466	0.16685	0.0419145	0.04112	0.0239747	0.0109924	0.0396618	0.0212608	0.0228564	0.0378877	0.0212388	0.0330617	0.0276025	0.0204262	0.076114	0.0462094	0.0185714	0.0174156	0.0334918	0.021254	0.0111339	0.0482942	0.200627	0.292058	0.0528149	0.039624	0.402138	0.0127373	0.246271	0.224801	0.144996	0.383932	3.009219
8580	-14504.8	-14525.6	20.7504	0.114975	0.104399	0.112699	0.0898242	0.0995111	0.0773786	0.140648	0.0798733	0.0687549	0.196575	0.0831274	0.0641139	0.095101	0.10351	0.12045	0.123514	0.119367	0.107743	0.11535	0.0693564	0.0947917	0.0692797	0.158901	0.040677	0.0344489	0.0553688	0.0110048	0.0517098	0.0240443	0.0181326	0.0477921	0.0321733	0.0314511	0.0230635	0.0171998	0.0895691	0.0353279	0.0182405	0.0194651	0.0328144	0.0216394	0.0219369	0.0364914	0.197498	0.294264	0.0575176	0.0242638	0.413967	0.0124891	0.251925	0.236756	0.157263	0.354056	3.071794
8590	-14505.7	-14526.8	21.1291	0.131434	0.0892877	0.104893	0.100648	0.102593	0.0744004	0.105471	0.0907869	0.102343	0.157158	0.072896	0.0912262	0.0855562	0.0986153	0.0986645	0.136232	0.132877	0.11241	0.11535	0.0657364	0.0877909	0.0723947	0.168148	0.0508658	0.0254523	0.0158123	0.0221098	0.0351177	0.0281989	0.014803	0.037043	0.0273151	0.0480372	0.0230635	0.0134118	0.0763619	0.0412992	0.0210181	0.0340518	0.0474199	0.0251448	0.0133221	0.0371587	0.21305	0.258918	0.0625673	0.0253181	0.42525	0.0148968	0.247172	0.231279	0.152009	0.36954	3.03392
8600	-14501.4	-14522.3	20.8234	0.115852	0.0873576	0.103643	0.105643	0.0864236	0.0741306	0.121527	0.0768765	0.102343	0.173869	0.0714887	0.0660389	0.101559	0.100612	0.0906128	0.14112	0.14644	0.118765	0.111591	0.0806538	0.0824352	0.0942133	0.168098	0.0360733	0.0358533	0.0230116	0.0178244	0.0533339	0.0119498	0.0240659	0.0370765	0.0254476	0.0287809	0.0138814	0.0126863	0.0979398	0.0529536	0.0159041	0.0299919	0.0410537	0.0272408	0.0222848	0.0358444	0.211782	0.291529	0.0592917	0.0358382	0.392623	0.00893605	0.238078	0.226643	0.145981	0.389298	3.064491
