Iteration	Posterior	Likelihood	Prior	alpha	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	pinvar	TL
6000	-13144.5	-13112	-32.5011	0.7913569	0.248459	0.113091	0.237268	0.144777	0.194815	0.121095	0.276856	0.118404	0.161837	0.386487	0.0896346	0.181769	0.236742	0.23554	0.138833	0.335657	0.263046	0.216502	0.24612	0.101649	0.108893	0.122691	0.464753	0.0216258	0.203153	0.0893089	0.0571111	0.141204	0.0717014	0.195783	0.0241539	0.0440643	0.0339685	0.0457408	0.0671143	0.267851	0.0260602	0.218091	0.0564164	0.100511	0.0704921	0.0144871	0.0611206	0.041003	0.36645	0.0514695	0.0187516	0.481605	0.0407205	0.0937183	0.403631	0.954531	2.54812	0.350353	0.367275	0.0721793	0.210193	0.3958491	6.554878
6010	-13149.1	-13117.3	-31.8181	0.9439452	0.274013	0.10152	0.174225	0.142215	0.311443	0.0886725	0.150109	0.157619	0.158746	0.396728	0.124553	0.15878	0.160456	0.220965	0.137742	0.329048	0.262102	0.201803	0.200379	0.0690638	0.167234	0.101707	0.552186	0.0318044	0.203153	0.0434315	0.0508859	0.141204	0.106376	0.130677	0.0527917	0.0774013	0.0266555	0.0146611	0.0919569	0.235243	0.0298218	0.180759	0.0748802	0.115142	0.110917	0.0433895	0.0841128	0.0466034	0.324305	0.0547349	0.0179092	0.509266	0.0471807	0.125638	0.45923	0.990053	2.42508	0.348576	0.368358	0.0742601	0.208806	0.3718885	6.486573
6020	-13142.4	-13108.8	-33.6392	0.7979466	0.284533	0.14104	0.213082	0.120115	0.287311	0.0981394	0.263525	0.126729	0.134223	0.290855	0.139351	0.164728	0.211052	0.2339	0.179727	0.322069	0.27994	0.219017	0.235073	0.124838	0.146718	0.0862622	0.447615	0.0574139	0.127023	0.0821078	0.0335053	0.168729	0.0711518	0.205904	0.0366308	0.0499308	0.0651811	0.0162482	0.10128	0.230173	0.0171124	0.21538	0.0979942	0.175187	0.0836482	0.0247693	0.0594753	0.0308093	0.357715	0.0579219	0.0229946	0.505025	0.0255336	0.0951217	0.406306	0.956384	2.54219	0.369262	0.3549	0.0695013	0.206336	0.367507	6.668686
6030	-13142.4	-13106.4	-36.0145	0.7750212	0.30374	0.106009	0.217839	0.150525	0.207138	0.149444	0.315808	0.133122	0.165576	0.316151	0.118898	0.138363	0.199192	0.292087	0.180121	0.308249	0.313561	0.194348	0.251383	0.0825834	0.111459	0.145902	0.531214	0.0510454	0.207228	0.0664152	0.0358973	0.15974	0.0623168	0.140805	0.0322803	0.0484896	0.0423401	0.0164642	0.0730286	0.232123	0.0237109	0.226667	0.119731	0.190568	0.115261	0.0334198	0.095969	0.0294867	0.323765	0.0533459	0.0275951	0.502699	0.0631085	0.0902335	0.39688	0.949786	2.5631	0.371917	0.356577	0.0685741	0.202932	0.3506446	6.906213
6040	-13146.3	-13104.2	-42.1439	0.8379554	0.316038	0.148695	0.210633	0.160496	0.228473	0.162039	0.309931	0.172659	0.14984	0.415212	0.157893	0.142468	0.296548	0.249004	0.228343	0.460912	0.284454	0.269298	0.26095	0.104648	0.152761	0.101308	0.487975	0.0280451	0.259369	0.0662988	0.0572288	0.137574	0.0599781	0.255976	0.0546234	0.0297067	0.0501329	0.0506806	0.0542987	0.204308	0.047269	0.226667	0.116186	0.136605	0.135638	0.0228303	0.0551644	0.0270894	0.299981	0.0574782	0.0289608	0.527316	0.0591741	0.103606	0.421978	0.966941	2.50748	0.370767	0.357257	0.0674204	0.204555	0.3626771	7.519159
6050	-13162.9	-13112.8	-50.0474	0.8189512	0.360242	0.168518	0.214518	0.166639	0.317727	0.272118	0.329125	0.207952	0.193783	0.535647	0.167115	0.13474	0.258039	0.2495	0.260486	0.408354	0.348525	0.247865	0.301319	0.131324	0.130383	0.134468	0.517138	0.053357	0.239537	0.135705	0.06638	0.223989	0.0978799	0.157587	0.053064	0.0852124	0.0219455	0.0287917	0.105346	0.257737	0.023794	0.231023	0.158449	0.132634	0.0841192	0.033958	0.0634749	0.0281221	0.35541	0.0605464	0.026347	0.492204	0.0373708	0.0995845	0.414653	0.962071	2.52369	0.344892	0.379908	0.0653811	0.209819	0.3643732	8.309509
6060	-13148.6	-13102.2	-46.4454	0.7984147	0.293245	0.110199	0.253879	0.203043	0.25082	0.215161	0.292013	0.200341	0.154594	0.425756	0.116224	0.154264	0.299365	0.243327	0.232093	0.44445	0.353073	0.247865	0.276593	0.115081	0.195362	0.119294	0.58483	0.0237062	0.229051	0.103105	0.0708515	0.143303	0.0800889	0.234655	0.130985	0.0480494	0.109283	0.0134122	0.0962659	0.168587	0.00338687	0.229798	0.0959489	0.173844	0.0869188	0.0560431	0.0711478	0.0271709	0.324411	0.0584984	0.0203988	0.533614	0.0359072	0.0952214	0.406495	0.956515	2.54177	0.367252	0.365551	0.0642978	0.2029	0.3602052	7.949303
6070	-13149.5	-13101.6	-47.8779	0.7318071	0.386234	0.155491	0.204449	0.178954	0.277106	0.201726	0.30834	0.15243	0.203505	0.452987	0.140198	0.211527	0.3103	0.29677	0.233698	0.430365	0.260138	0.301954	0.280004	0.099946	0.2219	0.0854671	0.615886	0.0273432	0.243384	0.118044	0.0547538	0.20428	0.0797983	0.194023	0.0837395	0.100726	0.0837761	0.000672558	0.0521019	0.220531	0.00953337	0.238337	0.093035	0.104954	0.0818355	0.0219127	0.070402	0.0289182	0.337898	0.0507817	0.0254302	0.501407	0.0555644	0.0809911	0.378159	0.936108	2.60474	0.356529	0.373739	0.0687865	0.200946	0.354662	8.092556
6080	-13149.4	-13103.1	-46.3157	0.6786306	0.356741	0.196303	0.180382	0.171822	0.25926	0.182678	0.362284	0.188023	0.160301	0.342702	0.154753	0.17166	0.28998	0.282524	0.229136	0.363287	0.312233	0.287903	0.27375	0.0707836	0.197425	0.140484	0.668873	0.0152541	0.141034	0.0638854	0.0264743	0.186342	0.0646099	0.241405	0.0264288	0.0327245	0.083756	0.0114252	0.0459151	0.301014	0.0872713	0.307371	0.0518577	0.156795	0.149083	0.0281396	0.0722586	0.0281049	0.358052	0.0519799	0.0163603	0.476933	0.0685698	0.0696309	0.353271	0.916685	2.66041	0.366781	0.372054	0.0627945	0.198371	0.3344262	7.936331
6090	-13143.1	-13107.7	-35.4322	0.8348001	0.364553	0.122866	0.195127	0.16609	0.267143	0.152298	0.247252	0.156446	0.142913	0.338906	0.132569	0.146233	0.218974	0.177913	0.268726	0.334479	0.235848	0.229512	0.255429	0.103075	0.127575	0.0938641	0.571902	0.0133404	0.271986	0.0700945	0.0550989	0.113064	0.0808484	0.167663	0.0990569	0.065202	0.0707122	0.0283581	0.0431453	0.218647	0.0153126	0.139512	0.132447	0.0832557	0.0811197	0.0154851	0.0339425	0.0266163	0.361494	0.0605751	0.0281835	0.470544	0.052587	0.102939	0.420776	0.96615	2.51013	0.35706	0.365492	0.0654259	0.212023	0.3644006	6.847985
6100	-13158.2	-13112	-46.1784	0.7817192	0.287111	0.20513	0.242013	0.145882	0.250064	0.202848	0.222678	0.187942	0.197711	0.417214	0.126415	0.205281	0.297472	0.314849	0.256334	0.449351	0.356394	0.201067	0.254478	0.199432	0.165218	0.143155	0.611802	0.0529002	0.225157	0.0799173	0.0715129	0.19506	0.0407535	0.162416	0.0364433	0.0766018	0.0727781	0.0262603	0.018084	0.20546	0.00173382	0.283496	0.0621919	0.191036	0.0877856	0.0361572	0.0570136	0.0346325	0.343721	0.0544552	0.0109407	0.504189	0.0520616	0.0916632	0.399669	0.951758	2.55691	0.335053	0.387918	0.0622509	0.214778	0.3863862	7.922602
6110	-13154.1	-13108.6	-45.5193	0.7853678	0.246557	0.195755	0.245036	0.190443	0.271237	0.131111	0.278018	0.204811	0.187183	0.477504	0.139298	0.181776	0.193376	0.257794	0.263552	0.405497	0.324033	0.271917	0.274786	0.13167	0.11807	0.10377	0.712181	0.0231833	0.173994	0.117906	0.0802226	0.175678	0.0984072	0.181739	0.0357036	0.0994722	0.061124	0.0262603	0.0650697	0.306236	0.0183754	0.155154	0.0999203	0.130606	0.133292	0.0253675	0.0436081	0.0300192	0.329518	0.0541533	0.0287422	0.503398	0.0541693	0.0924415	0.401176	0.952817	2.55357	0.351773	0.375053	0.0640828	0.209091	0.3395945	7.856696
6120	-13151.6	-13112.9	-38.6581	0.8716874	0.255696	0.15164	0.1698	0.129389	0.293043	0.164963	0.293987	0.109916	0.111898	0.416189	0.132655	0.166552	0.253137	0.214309	0.190565	0.332975	0.274906	0.237385	0.358455	0.0994888	0.167487	0.0968105	0.586789	0.0365877	0.179848	0.0943308	0.0660867	0.155785	0.107552	0.178001	0.00628393	0.0867624	0.0851547	0.0044543	0.0567137	0.309359	0.0675053	0.195617	0.055882	0.132931	0.0671969	0.03005	0.046434	0.0294409	0.341193	0.0497163	0.0252858	0.489031	0.065333	0.110697	0.434471	0.974998	2.47983	0.35366	0.373173	0.0643497	0.208817	0.4092155	7.17057
6130	-13146.5	-13108.9	-37.6046	0.868488	0.288159	0.173514	0.1749	0.155698	0.293043	0.144009	0.353926	0.176664	0.114656	0.306765	0.148414	0.159354	0.227642	0.246367	0.157723	0.302082	0.22715	0.223933	0.300273	0.064772	0.148781	0.114402	0.617114	0.0185815	0.257862	0.0753499	0.0623002	0.174536	0.0493295	0.17416	0.0285146	0.0461749	0.0962219	0.000950222	0.0696357	0.281293	0.0487235	0.22509	0.0679704	0.0894873	0.0979049	0.0121126	0.0696827	0.0303523	0.430159	0.0518869	0.0252857	0.415518	0.0467979	0.110027	0.433313	0.974264	2.4824	0.343427	0.377089	0.0611392	0.218345	0.3886138	7.06522
6140	-13154.2	-13108.9	-45.3312	0.7854823	0.434371	0.184304	0.180205	0.178953	0.288666	0.129741	0.353926	0.121712	0.189487	0.410026	0.124024	0.172829	0.207467	0.272547	0.231522	0.377556	0.26122	0.247154	0.322278	0.130882	0.199573	0.124571	0.566439	0.0210813	0.222225	0.1265	0.0675232	0.207462	0.0724571	0.18248	0.0285146	0.0992128	0.127935	0.00493578	0.018121	0.208596	0.0100168	0.302576	0.0939844	0.0822964	0.12225	0.0451596	0.0851021	0.0281188	0.406257	0.0565733	0.0275468	0.431819	0.0496848	0.0924659	0.401223	0.95285	2.55346	0.343687	0.387107	0.0617515	0.207455	0.3607328	7.837884
6150	-13149.7	-13108.9	-40.8239	0.85881	0.355218	0.19441	0.218001	0.13954	0.236402	0.237172	0.259071	0.176752	0.126471	0.399096	0.134236	0.166422	0.235162	0.302698	0.231522	0.320453	0.304065	0.224953	0.35692	0.130819	0.171474	0.120835	0.512448	0.0226408	0.218246	0.0637877	0.0313625	0.147312	0.0473027	0.259392	0.0610155	0.0435887	0.0589568	0.0633975	0.070788	0.13827	0.0665805	0.175107	0.0545272	0.151079	0.0925283	0.0167916	0.0503436	0.0263351	0.347446	0.0586652	0.0283092	0.487208	0.0520363	0.107997	0.429776	0.972007	2.49022	0.360219	0.369083	0.0617529	0.208945	0.3551971	7.38716
6160	-13149.3	-13101.3	-48.0676	0.7487951	0.386209	0.205285	0.193833	0.179568	0.278476	0.182457	0.295101	0.12987	0.180721	0.350704	0.15516	0.137514	0.242566	0.311475	0.268473	0.381797	0.344167	0.232477	0.236058	0.0857934	0.219507	0.110015	0.725049	0.0137402	0.250925	0.116588	0.055656	0.142695	0.122264	0.166792	0.0526738	0.0844386	0.105904	0.0190269	0.0491492	0.227359	0.0474963	0.250286	0.106048	0.176913	0.148632	0.0669122	0.0757437	0.0215588	0.331406	0.0655075	0.0344396	0.516764	0.030324	0.0846267	0.385672	0.94169	2.58801	0.346828	0.379334	0.0671722	0.206666	0.3793517	8.111521
6170	-13148.9	-13100	-48.9437	0.5652501	0.337775	0.181095	0.248984	0.189276	0.198906	0.211279	0.322549	0.186921	0.148195	0.521074	0.123811	0.208895	0.261116	0.26138	0.212111	0.39484	0.399152	0.242188	0.277424	0.16085	0.170184	0.112387	0.660622	0.00484779	0.19929	0.101793	0.0734023	0.185384	0.0517444	0.203158	0.0265327	0.0814914	0.0664776	0.0152303	0.0589336	0.231943	0.0432794	0.284994	0.105386	0.151521	0.157251	0.0415584	0.0839039	0.0220062	0.391473	0.05116	0.0296841	0.464052	0.0416256	0.0460295	0.292395	0.862499	2.79908	0.350341	0.378901	0.0570051	0.213754	0.3208135	8.199133
6180	-13149.1	-13102.9	-46.2158	0.5949271	0.362393	0.223826	0.207674	0.178471	0.276248	0.167132	0.230095	0.158785	0.191036	0.452997	0.164981	0.19158	0.329024	0.349371	0.23155	0.459269	0.301057	0.247851	0.259473	0.0895796	0.172711	0.11622	0.64136	0.00885441	0.205247	0.0552853	0.0371745	0.133496	0.0639562	0.225402	0.0152763	0.0814914	0.0817557	0.0126889	0.0475552	0.327374	0.0229372	0.198152	0.0544895	0.128676	0.100293	0.0230695	0.100484	0.0284094	0.369585	0.0435919	0.0234846	0.481068	0.0538615	0.0520635	0.309441	0.878709	2.75979	0.375889	0.36068	0.062635	0.200796	0.3118943	7.926343
6190	-13143.4	-13101.9	-41.5323	0.7268052	0.330822	0.195521	0.215641	0.153065	0.203254	0.185987	0.260369	0.156747	0.1426	0.462839	0.115839	0.184938	0.240465	0.246593	0.23155	0.328214	0.274296	0.296401	0.267859	0.0874984	0.202966	0.0971561	0.48816	0.0455522	0.23069	0.0575981	0.0507836	0.184391	0.119339	0.173225	0.0111609	0.0442689	0.0678264	0.0293179	0.0825379	0.228985	0.0235801	0.254368	0.0987488	0.161309	0.111755	0.00992763	0.103849	0.0230856	0.389205	0.0545696	0.0268474	0.463416	0.0428771	0.0799206	0.375908	0.934411	2.60976	0.355706	0.372617	0.0639076	0.20777	0.3499628	7.457994
6200	-13150.6	-13105.4	-45.2546	0.741321	0.313934	0.211083	0.182086	0.162928	0.266544	0.14479	0.313954	0.194627	0.176144	0.486359	0.0961771	0.216972	0.264565	0.248497	0.245045	0.35993	0.308239	0.245488	0.342172	0.0897619	0.208638	0.188129	0.626258	0.0254509	0.238241	0.0347701	0.0421044	0.209814	0.0523872	0.1654	0.0458725	0.0577344	0.0477204	0.0241383	0.0560608	0.165844	0.0393818	0.254368	0.105948	0.18483	0.110662	0.00271502	0.0744554	0.0235196	0.396028	0.0512345	0.0277805	0.464099	0.0373384	0.0830273	0.382391	0.939269	2.59531	0.363099	0.367772	0.0619772	0.207152	0.3378921	7.830222
6210	-13154.9	-13106.3	-48.6283	0.8245757	0.29214	0.154837	0.258047	0.235102	0.266544	0.170558	0.347306	0.115363	0.271161	0.498306	0.13192	0.200291	0.291173	0.246623	0.246921	0.445997	0.360118	0.249795	0.258548	0.10961	0.182801	0.114461	0.554071	0.0192183	0.207636	0.108635	0.0483457	0.164211	0.131594	0.190302	0.0314795	0.0396024	0.063353	0.0145769	0.0336848	0.260777	0.0404832	0.367607	0.0798698	0.164194	0.117886	0.0306778	0.0517721	0.0268818	0.379619	0.0558824	0.0247501	0.483366	0.029501	0.100776	0.416843	0.963539	2.51884	0.350948	0.376823	0.0671066	0.205123	0.3329705	8.167598
6220	-13152.5	-13107.6	-44.9538	0.8065246	0.296832	0.212547	0.242053	0.189203	0.310167	0.0905354	0.303478	0.194743	0.184523	0.394501	0.123994	0.1439	0.267604	0.246623	0.230137	0.421244	0.340663	0.304865	0.274211	0.134389	0.164676	0.120228	0.61954	0.0207046	0.176086	0.097258	0.0319688	0.116901	0.094123	0.252139	0.0282575	0.0252803	0.0639203	0.0339592	0.0988993	0.216366	0.0334265	0.299485	0.117943	0.0723482	0.100571	0.0775401	0.0323101	0.0224661	0.379328	0.0529728	0.0294887	0.481624	0.0341205	0.0969464	0.409748	0.958746	2.53456	0.357372	0.370777	0.0658603	0.205991	0.371913	7.800141
6230	-13157.9	-13112.7	-45.1871	0.671497	0.283067	0.14553	0.243655	0.14309	0.242653	0.214626	0.27117	0.164699	0.1354	0.451587	0.131618	0.135713	0.221549	0.32266	0.193547	0.424947	0.383161	0.282382	0.326256	0.126065	0.23539	0.144847	0.657626	0.0325998	0.221021	0.0909027	0.042704	0.177755	0.0710578	0.17503	0.059907	0.0310109	0.04614	0.00716569	0.0995441	0.205193	0.0533449	0.297684	0.0838456	0.101712	0.081117	0.0227266	0.0417725	0.0337574	0.357121	0.0558948	0.0285155	0.503906	0.0208052	0.0681135	0.349765	0.91383	2.66829	0.343809	0.370858	0.0648325	0.2205	0.3708782	7.823471
6240	-13151.1	-13112	-39.1004	0.749185	0.320481	0.166351	0.197027	0.072331	0.284011	0.121307	0.216263	0.197314	0.141844	0.407399	0.171378	0.121242	0.239801	0.21368	0.232518	0.396464	0.283024	0.246625	0.250675	0.124183	0.198162	0.0922697	0.562732	0.0360206	0.15341	0.0822999	0.0267177	0.258748	0.0974864	0.191115	0.0664874	0.0658259	0.0847009	0.0272354	0.0700083	0.162667	0.0519912	0.173181	0.0926155	0.104333	0.116294	0.0248204	0.071763	0.027415	0.401045	0.0527463	0.0286515	0.460162	0.0299795	0.0847102	0.385842	0.941815	2.58763	0.355073	0.365341	0.0649976	0.214589	0.357985	7.2148
6250	-13142.4	-13104	-38.3793	0.8647879	0.288107	0.163041	0.216109	0.107257	0.232165	0.161966	0.240173	0.177048	0.146451	0.342798	0.109973	0.108527	0.251381	0.337114	0.180766	0.324456	0.299294	0.233619	0.230127	0.122738	0.165406	0.130418	0.537394	0.0152901	0.224542	0.0722992	0.0759199	0.199485	0.0480672	0.198003	0.042314	0.0888525	0.0565706	0.0594015	0.097684	0.203846	0.0452709	0.197841	0.088019	0.108574	0.102775	0.0518147	0.0597901	0.0286628	0.326024	0.0604082	0.0233646	0.520008	0.0415315	0.109252	0.431967	0.973408	2.48537	0.361736	0.365761	0.0689482	0.203554	0.3566349	7.142691
6260	-13155.4	-13109.6	-45.8076	0.7092921	0.307997	0.171112	0.245372	0.162837	0.197048	0.192168	0.346379	0.107816	0.14746	0.479042	0.162389	0.167994	0.213937	0.282288	0.290164	0.367225	0.378987	0.232498	0.221822	0.117862	0.152949	0.0943515	0.537394	0.0223266	0.243254	0.130838	0.0274096	0.228002	0.0708666	0.215658	0.0167869	0.0880613	0.100943	0.0269779	0.0681845	0.164209	0.0995111	0.301608	0.0892543	0.148154	0.103281	0.0230945	0.140007	0.0236951	0.399172	0.0401493	0.0306811	0.450337	0.0559659	0.0761741	0.367882	0.928264	2.62768	0.37684	0.356631	0.0620272	0.204503	0.3759633	7.885521
6270	-13153.9	-13117.2	-36.6506	0.933665	0.332549	0.144397	0.209048	0.12671	0.240998	0.102899	0.207738	0.153457	0.182119	0.361964	0.160063	0.196193	0.188109	0.186409	0.198171	0.367225	0.253889	0.18873	0.233755	0.126636	0.166157	0.141107	0.426231	0.0231881	0.243254	0.0841593	0.0384829	0.134705	0.0907143	0.158379	0.0250067	0.0718868	0.0992541	0.00890106	0.0585528	0.250776	0.0620568	0.240792	0.114161	0.143581	0.114834	0.0391179	0.0734675	0.0423006	0.399224	0.0384988	0.0260786	0.450876	0.0430218	0.123536	0.455863	0.988076	2.43253	0.349894	0.36446	0.0612437	0.224402	0.3434999	6.969826
6280	-13140.8	-13099.5	-41.3481	0.8068884	0.3005	0.140845	0.196408	0.145876	0.269699	0.145412	0.314811	0.145144	0.127303	0.361964	0.138737	0.187091	0.259914	0.287958	0.210084	0.324288	0.297779	0.198665	0.277657	0.0899698	0.15586	0.132951	0.647992	0.0281921	0.261575	0.119512	0.0425183	0.164244	0.0772601	0.131823	0.0610456	0.0981908	0.0765558	0.0592039	0.050833	0.211262	0.0491886	0.203352	0.0614699	0.133322	0.11444	0.0630206	0.0756602	0.0292232	0.407243	0.0495008	0.019135	0.438222	0.0566758	0.0970237	0.409893	0.958845	2.53424	0.333862	0.380269	0.0617735	0.224096	0.3727339	7.439577
6290	-13165.8	-13119.5	-46.3272	0.7743353	0.349669	0.172891	0.165289	0.195851	0.218407	0.240638	0.280837	0.125868	0.208196	0.450723	0.119507	0.185232	0.237182	0.286592	0.193873	0.317878	0.341554	0.231863	0.253167	0.101095	0.131689	0.109789	0.59455	0.0148693	0.156845	0.133935	0.0660708	0.194574	0.10496	0.256386	0.062685	0.0655212	0.0785815	0.0166308	0.0483492	0.299776	0.047108	0.258374	0.101213	0.192608	0.129889	0.134728	0.0620418	0.0311179	0.333722	0.0469816	0.0114528	0.515336	0.0613898	0.090087	0.396592	0.949582	2.56374	0.342178	0.393405	0.0591953	0.205222	0.364971	7.937485
6300	-13147.2	-13100	-47.1811	0.7655952	0.3284	0.168852	0.270653	0.114902	0.328666	0.0967754	0.258624	0.192357	0.17286	0.4016	0.130123	0.184053	0.269719	0.283728	0.268839	0.348712	0.325279	0.245146	0.327945	0.108728	0.168632	0.138418	0.600812	0.041943	0.219456	0.0845677	0.0682389	0.190907	0.0821536	0.180583	0.0491426	0.101873	0.0640709	0.0359936	0.0692098	0.27274	0.0527385	0.312501	0.0836658	0.165204	0.10545	0.00824828	0.100362	0.0268836	0.373166	0.0479392	0.0179363	0.489179	0.0448963	0.0882197	0.392905	0.946946	2.57193	0.35687	0.360025	0.0661241	0.216981	0.3515833	8.022872
6310	-13152.9	-13107.8	-45.1622	0.721271	0.317949	0.199074	0.223007	0.125067	0.287841	0.188568	0.276245	0.214386	0.184321	0.402475	0.161998	0.154351	0.274611	0.200508	0.280356	0.413309	0.335193	0.265683	0.327945	0.093307	0.177851	0.12542	0.523671	0.0245819	0.208722	0.0849395	0.0600466	0.166165	0.105057	0.228497	0.0414029	0.0232953	0.119172	0.00937899	0.0397022	0.255777	0.0578222	0.259904	0.0697082	0.105912	0.105452	0.0530682	0.0492381	0.0270421	0.34988	0.059301	0.0314651	0.48864	0.0436714	0.0787363	0.373396	0.932503	2.61537	0.353497	0.372434	0.0718549	0.202215	0.3401814	7.820981
6320	-13151	-13109.8	-41.1742	0.8346605	0.303522	0.168874	0.216117	0.153194	0.283973	0.154149	0.277452	0.158242	0.174264	0.389852	0.120253	0.131183	0.246739	0.22272	0.14181	0.397494	0.33443	0.248049	0.278362	0.0994002	0.195689	0.135401	0.513406	0.0289011	0.209208	0.0911104	0.0320355	0.18751	0.114544	0.151912	0.0363237	0.0331065	0.119172	0.0103071	0.104046	0.198739	0.0314698	0.165025	0.131973	0.162066	0.138002	0.0642769	0.0678826	0.0279477	0.42031	0.0549033	0.0347893	0.422254	0.0397957	0.10291	0.420723	0.966115	2.51025	0.34387	0.379349	0.0648577	0.211923	0.3338767	7.422188
6330	-13147.7	-13104.8	-42.9244	0.6893729	0.307651	0.17547	0.226991	0.165131	0.318253	0.120533	0.370931	0.215674	0.156799	0.394622	0.120253	0.200484	0.266297	0.2584	0.241252	0.350907	0.305676	0.266982	0.215251	0.139641	0.172409	0.119764	0.523162	0.0177967	0.187901	0.0693577	0.0381475	0.194609	0.0720375	0.206818	0.0502535	0.0844929	0.0727357	0.0450359	0.0475363	0.190872	0.0369889	0.278071	0.0495495	0.107115	0.137964	0.011528	0.0658673	0.0248278	0.361676	0.0497825	0.026615	0.486494	0.0506048	0.0719199	0.358473	0.920866	2.64874	0.336565	0.381345	0.0662137	0.215876	0.3716013	7.59721
6340	-13146.5	-13105.4	-41.1435	0.9149969	0.29701	0.16062	0.230445	0.145707	0.233395	0.136351	0.270208	0.151458	0.205349	0.309525	0.11577	0.14624	0.296051	0.22638	0.264636	0.361897	0.273008	0.293904	0.227177	0.1613	0.191946	0.097154	0.509149	0.0425664	0.239478	0.0936994	0.0230892	0.144181	0.102001	0.159272	0.0277821	0.0716968	0.0886623	0.0339735	0.0530732	0.261789	0.0885704	0.278071	0.0845083	0.173355	0.0709502	0.0245435	0.0531716	0.0318371	0.362761	0.0482911	0.0198327	0.460977	0.0763012	0.119697	0.449622	0.984352	2.44633	0.335664	0.382184	0.0653303	0.216821	0.3875108	7.419115
6350	-13148.6	-13110.4	-38.1989	0.8653461	0.271365	0.120208	0.240355	0.16165	0.267686	0.177395	0.222102	0.12274	0.151538	0.379666	0.0918799	0.137634	0.181267	0.262388	0.188713	0.36706	0.317185	0.214925	0.308931	0.112751	0.178422	0.107144	0.545928	0.0235825	0.229018	0.0870807	0.0354123	0.192471	0.0648999	0.197884	0.0321688	0.0967151	0.0964875	0.00140584	0.0497401	0.197619	0.0362247	0.171946	0.102266	0.094178	0.135472	0.0727771	0.0783753	0.0333914	0.384815	0.0464317	0.0145931	0.43711	0.0836594	0.109369	0.43217	0.973538	2.48492	0.340399	0.378212	0.0605297	0.220859	0.3693175	7.124657
6360	-13157.6	-13118	-39.5932	0.699228	0.363328	0.147717	0.215284	0.163786	0.339231	0.0973252	0.215517	0.20829	0.0928532	0.368823	0.12185	0.174279	0.294859	0.272651	0.256775	0.347403	0.284723	0.24436	0.249024	0.11881	0.1428	0.13134	0.51383	0.0053988	0.196423	0.0602196	0.0428599	0.151248	0.0602538	0.16023	0.0684959	0.136758	0.0851385	0.0751594	0.0519946	0.176105	0.0291023	0.22993	0.0602536	0.122708	0.0521709	0.0186362	0.11614	0.0223858	0.463161	0.044019	0.0213569	0.390025	0.059052	0.0740234	0.363166	0.924582	2.63823	0.356912	0.376502	0.0606098	0.205975	0.3618629	7.264084
