Iteration	Posterior	Likelihood	Prior	alpha	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	TL
8790	-13198.3	-13158.4	-39.9209	0.2893787	0.30348	0.185516	0.240313	0.129316	0.197636	0.185713	0.235547	0.179074	0.215935	0.400671	0.140372	0.133491	0.269578	0.254386	0.208683	0.402562	0.305661	0.248702	0.252778	0.0918037	0.16388	0.128831	0.457229	0.235311	0.0377437	0.0568666	0.0532703	0.0505173	0.0570415	0.0366366	0.148115	0.0520425	0.211209	0.10827	0.013587	0.195371	0.113858	0.0345968	0.0452839	0.260517	0.152959	0.0746946	0.0278069	0.0394736	0.227743	0.0636082	0.0140052	0.624132	0.0310378	0.00447336	0.0962621	0.577527	3.32174	0.3401	0.36152	0.0920254	0.206354	7.296855
8800	-13213.1	-13179.4	-33.7661	0.2878477	0.26237	0.122165	0.231216	0.115737	0.208661	0.181637	0.222072	0.164113	0.128169	0.393126	0.115052	0.175629	0.203367	0.214034	0.233622	0.362349	0.233327	0.163496	0.237239	0.127322	0.108057	0.145149	0.557101	0.137428	0.0337939	0.0350758	0.0275226	0.0687916	0.0452823	0.0559825	0.157863	0.0547117	0.223291	0.0513087	0.0083089	0.18052	0.0772382	0.0243703	0.089291	0.229354	0.16808	0.0626754	0.0454714	0.0307477	0.236277	0.0719344	0.0131411	0.604956	0.0429436	0.00436142	0.0950812	0.574818	3.32574	0.353057	0.359498	0.0877424	0.199702	6.681372
8810	-13213.1	-13173.5	-39.6155	0.2984122	0.337148	0.20735	0.195483	0.171855	0.184371	0.194395	0.271458	0.177685	0.176143	0.396289	0.0970615	0.146965	0.225221	0.278241	0.251617	0.355325	0.375861	0.25442	0.189534	0.0980377	0.141881	0.0916397	0.558845	0.198453	0.0501947	0.0224926	0.0559321	0.0347282	0.0263387	0.0416553	0.0549561	0.109029	0.188358	0.0566892	0.0637435	0.317413	0.0694604	0.0513359	0.0656121	0.178651	0.155709	0.0958149	0.0529282	0.0355834	0.255712	0.0605723	0.0140521	0.61135	0.0227305	0.00516739	0.10326	0.593127	3.29845	0.335908	0.364141	0.079352	0.220598	7.26632
8820	-13210.7	-13169.9	-40.8	0.2831522	0.265948	0.191903	0.17902	0.176258	0.250682	0.175328	0.305512	0.175919	0.148193	0.438423	0.128039	0.166829	0.240417	0.312843	0.231065	0.303587	0.301908	0.294679	0.338782	0.0896114	0.121058	0.0646052	0.519182	0.223901	0.0973893	0.051126	0.0123424	0.0967279	0.0443929	0.0309404	0.0727138	0.0869897	0.177217	0.0470696	0.0697716	0.244316	0.0722785	0.0592915	0.0794989	0.178651	0.180483	0.0855714	0.0542974	0.0271208	0.265036	0.061478	0.0155938	0.574767	0.0560049	0.00402839	0.0914706	0.566393	3.33811	0.34546	0.367579	0.0750383	0.211923	7.384761
8830	-13219.9	-13176.4	-43.5475	0.3122325	0.382756	0.176872	0.214333	0.16851	0.217882	0.183709	0.333019	0.202704	0.170142	0.411656	0.119252	0.15496	0.196115	0.220458	0.308351	0.374545	0.333183	0.268622	0.2881	0.101598	0.177951	0.0763372	0.515531	0.196873	0.0455288	0.0538885	0.104593	0.12688	0.0510528	0.0309404	0.0721025	0.0211877	0.171845	0.0390037	0.0396569	0.298442	0.152292	0.011762	0.054708	0.237555	0.203181	0.0971375	0.0542974	0.0267094	0.28215	0.0734599	0.0178243	0.56287	0.0369866	0.00633993	0.114039	0.615785	3.26384	0.368167	0.344853	0.0834688	0.203512	7.659514
8840	-13204.3	-13170	-34.3024	0.3232445	0.29083	0.178525	0.163948	0.122766	0.225613	0.164534	0.219277	0.169199	0.131637	0.380771	0.168067	0.108459	0.230989	0.229295	0.201719	0.306177	0.276223	0.269262	0.24425	0.0849251	0.129196	0.106853	0.471114	0.180368	0.0523444	0.0107989	0.117883	0.061202	0.0489202	0.0818473	0.0713935	0.0507231	0.159233	0.0839292	0.0360476	0.183157	0.102798	0.0602784	0.0431691	0.248522	0.148794	0.0712532	0.0487105	0.0346458	0.235811	0.0582364	0.0195771	0.596485	0.0552444	0.00736914	0.122656	0.632851	3.23712	0.364687	0.352605	0.0849903	0.197717	6.735001
8850	-13207.2	-13173.7	-33.4984	0.2970782	0.322246	0.107743	0.285751	0.141471	0.225613	0.180055	0.24179	0.186936	0.173482	0.26849	0.147538	0.129811	0.214035	0.214054	0.205189	0.323435	0.363665	0.1706	0.221335	0.088554	0.127067	0.133427	0.470139	0.194947	0.053363	0.0145961	0.0901867	0.0333532	0.0335269	0.0251388	0.0931301	0.101855	0.136038	0.0698487	0.0309767	0.207578	0.102798	0.00546722	0.00933307	0.256351	0.155393	0.0796322	0.0186684	0.0317329	0.240777	0.072554	0.00906145	0.598759	0.047116	0.00506129	0.102224	0.590863	3.30185	0.349646	0.357306	0.0887903	0.204258	6.654608
8860	-13200.7	-13169.1	-31.5229	0.2812526	0.338024	0.13663	0.138321	0.128193	0.174661	0.15937	0.22847	0.183336	0.143751	0.282646	0.156277	0.141544	0.191102	0.262058	0.230608	0.307685	0.252034	0.189851	0.221335	0.0883642	0.146124	0.106736	0.539239	0.203557	0.0587218	0.0116339	0.0259713	0.126459	0.0269833	0.0187674	0.0645419	0.0542068	0.146216	0.063159	0.0759249	0.245517	0.0941186	0.0307472	0.112015	0.17097	0.0832973	0.0515113	0.046378	0.0352086	0.245116	0.0713362	0.00832775	0.600006	0.0400053	0.00389806	0.0900151	0.562933	3.34315	0.344584	0.359348	0.0886191	0.207449	6.457056
8870	-13195.9	-13175	-20.8706	0.2926585	0.236361	0.108518	0.155128	0.0944842	0.257933	0.133799	0.234677	0.146058	0.115264	0.248617	0.112645	0.147618	0.135858	0.16198	0.166072	0.211235	0.245948	0.2022	0.178543	0.0746346	0.0820643	0.0747517	0.389305	0.146893	0.0467574	0.0426212	0.0353623	0.0727791	0.0207925	0.0410805	0.0863417	0.0502922	0.166347	0.0354114	0.025173	0.114895	0.10413	0.0267922	0.0241059	0.191998	0.16098	0.0458377	0.0395449	0.0333629	0.293927	0.0727783	0.0244883	0.53618	0.0392627	0.00471871	0.0987974	0.583265	3.31322	0.365323	0.358283	0.0731315	0.203262	5.391826
8880	-13196.6	-13176.4	-20.1939	0.2952858	0.251734	0.0934971	0.124972	0.0837095	0.161302	0.117538	0.209277	0.148191	0.11374	0.219389	0.0831303	0.143667	0.180296	0.18904	0.188229	0.229802	0.237682	0.2022	0.23404	0.0522463	0.148052	0.0714573	0.389305	0.126027	0.0501415	0.0777242	0.0447469	0.0539931	0.0302818	0.0714595	0.113528	0.0298957	0.107983	0.0622912	0.00490327	0.169221	0.0828361	0.0188209	0.0222771	0.169357	0.136285	0.0554574	0.0244285	0.0328097	0.283007	0.0767025	0.0215743	0.553665	0.0322416	0.00492071	0.100833	0.5878	3.30645	0.348806	0.368139	0.0779386	0.205116	5.324153
8890	-13194.2	-13172.4	-21.869	0.2990556	0.21495	0.129818	0.221449	0.10597	0.170233	0.106955	0.167815	0.113354	0.169446	0.320898	0.0931274	0.0907863	0.146939	0.199171	0.173356	0.251832	0.177566	0.202344	0.252937	0.0507936	0.137252	0.0753487	0.376459	0.189928	0.0683607	0.0325786	0.0447257	0.0617817	0.0360472	0.0345411	0.0768544	0.0805234	0.117254	0.0505354	0.0219329	0.168498	0.136484	0.017831	0.0348608	0.17218	0.0895669	0.0678658	0.0405189	0.042535	0.28819	0.0662821	0.0249209	0.548942	0.0291293	0.00521901	0.103761	0.594213	3.29681	0.336541	0.37289	0.0821798	0.208389	5.491667
8900	-13195.3	-13173.1	-22.2305	0.3449914	0.269137	0.124026	0.161305	0.0974999	0.150252	0.147093	0.160142	0.16422	0.120921	0.296846	0.140963	0.0946244	0.206708	0.137002	0.192511	0.29318	0.237366	0.180944	0.211453	0.0823702	0.177697	0.0876511	0.431436	0.163156	0.038044	0.0654469	0.0220449	0.0374126	0.0181591	0.0269919	0.0538788	0.0531401	0.117254	0.0472607	0.0442913	0.0922302	0.103602	0.00813822	0.0394502	0.236244	0.106106	0.0674611	0.0221509	0.0478731	0.294912	0.0668138	0.0229023	0.526507	0.0409918	0.00964278	0.139656	0.664174	3.18653	0.335131	0.364997	0.0852375	0.214635	5.52781
8910	-13200.7	-13177.1	-23.5944	0.2945005	0.219901	0.119054	0.171117	0.127868	0.15194	0.164282	0.150586	0.154969	0.0902247	0.25599	0.148731	0.0927272	0.166236	0.191165	0.246827	0.300103	0.208327	0.187588	0.200703	0.0910577	0.162887	0.0775029	0.435772	0.224407	0.0356739	0.0302631	0.0207849	0.0909528	0.0366994	0.0323378	0.125749	0.0628155	0.092156	0.0597401	0.0278206	0.169825	0.0845754	0.017681	0.0394992	0.187756	0.138962	0.0693531	0.00158834	0.045918	0.297239	0.0665327	0.0225948	0.526985	0.04073	0.00485982	0.100224	0.58645	3.30847	0.336202	0.379553	0.0756319	0.208613	5.664201
8920	-13196.1	-13171.1	-25.0151	0.3325852	0.283119	0.160362	0.146914	0.0934341	0.221237	0.123737	0.212673	0.120994	0.139718	0.27737	0.136011	0.106	0.200329	0.188918	0.187286	0.242996	0.244145	0.156478	0.193697	0.07532	0.144858	0.0854982	0.435772	0.215584	0.039875	0.0583444	0.0246056	0.0504749	0.0256573	0.0198839	0.079139	0.0748583	0.191988	0.0190314	0.0333372	0.177196	0.0915565	0.0375414	0.0302829	0.188599	0.175556	0.0669222	0.0289784	0.0404058	0.317208	0.0742218	0.0214241	0.514103	0.0326373	0.00830703	0.129967	0.646678	3.21505	0.335535	0.367962	0.0824103	0.214093	5.806279
8930	-13201.4	-13174.8	-26.6816	0.3026534	0.262878	0.114201	0.16758	0.12957	0.221237	0.21182	0.19177	0.118802	0.15021	0.334853	0.0793089	0.130579	0.191326	0.204543	0.187749	0.309137	0.207924	0.156478	0.16871	0.0788904	0.119058	0.103173	0.450426	0.209274	0.0599535	0.0273722	0.0510019	0.0379938	0.0606188	0.028859	0.103731	0.0726819	0.168987	0.0564426	0.0288799	0.175947	0.138779	0.0128763	0.0312626	0.193561	0.103631	0.0752633	0.0455851	0.0378072	0.269391	0.077897	0.0224931	0.56289	0.0295212	0.00551301	0.106561	0.600232	3.28769	0.319706	0.389705	0.0835741	0.207015	5.972925
8940	-13202.2	-13177.3	-24.8459	0.2898282	0.310591	0.126849	0.208064	0.114493	0.167804	0.160278	0.229854	0.158843	0.109634	0.32601	0.118014	0.0816879	0.209667	0.204543	0.210746	0.289162	0.228113	0.186051	0.16871	0.110919	0.124499	0.07528	0.439845	0.189001	0.0572462	0.0194044	0.0348049	0.0412368	0.040125	0.00781033	0.0674393	0.0389502	0.10176	0.0672369	0.0613368	0.135842	0.0894136	0.018434	0.0376781	0.215226	0.0891891	0.0455569	0.0720046	0.0367906	0.280926	0.071049	0.0190971	0.552727	0.0394103	0.00450654	0.0966092	0.578318	3.32057	0.326149	0.375824	0.08682	0.211207	5.789353
8950	-13207.1	-13179.8	-27.33	0.285983	0.249061	0.143903	0.169019	0.143183	0.205763	0.144169	0.194051	0.121556	0.117665	0.303194	0.114837	0.140136	0.214263	0.231361	0.177557	0.333636	0.241925	0.157897	0.244894	0.0892378	0.138824	0.111059	0.517095	0.159804	0.0931142	0.0072647	0.0658769	0.0596868	0.055181	0.0119684	0.0741869	0.0625627	0.125976	0.0621243	0.0937941	0.144544	0.0804046	0.0204518	0.0678179	0.185665	0.0522893	0.084482	0.0262848	0.0364776	0.302928	0.0835817	0.0159941	0.538294	0.0227253	0.00422731	0.0936452	0.571494	3.33063	0.323861	0.374686	0.0811714	0.220282	6.037765
8960	-13198.1	-13170.4	-27.6928	0.2957989	0.249061	0.134738	0.169268	0.121061	0.240649	0.171351	0.229246	0.166306	0.152089	0.287375	0.0869115	0.125409	0.206748	0.246693	0.166815	0.257439	0.211808	0.218148	0.187518	0.0861703	0.136187	0.0725907	0.485316	0.226882	0.0757376	0.00693564	0.046781	0.0662932	0.018566	0.0395306	0.0929448	0.0573125	0.151285	0.0495334	0.0454673	0.187562	0.107379	0.0566335	0.0546577	0.200038	0.0997447	0.0466594	0.0352046	0.0434933	0.295809	0.0620758	0.0255761	0.552715	0.0203306	0.00496072	0.101231	0.58868	3.30513	0.33133	0.36524	0.0813692	0.222061	6.074046
8970	-13202.4	-13182.1	-20.3195	0.298901	0.254264	0.0954884	0.14109	0.10938	0.223028	0.120648	0.15458	0.100992	0.160063	0.317585	0.102811	0.09123	0.188176	0.200607	0.207264	0.228193	0.208064	0.164488	0.183135	0.0668232	0.108503	0.0663763	0.41683	0.141581	0.0575239	0.059313	0.047111	0.0519595	0.00673097	0.0127744	0.0704919	0.0567428	0.184368	0.0578844	0.0227161	0.133216	0.104838	0.0137481	0.0651298	0.129595	0.106395	0.0752845	0.029694	0.0422753	0.27823	0.0772995	0.0266453	0.543346	0.0322037	0.00520658	0.10364	0.593953	3.2972	0.326438	0.391463	0.0803117	0.201787	5.336715
8980	-13201	-13174.8	-26.1646	0.342892	0.287275	0.10677	0.15465	0.121892	0.198436	0.133876	0.219093	0.121511	0.129788	0.287237	0.115801	0.143925	0.21376	0.146775	0.255573	0.196165	0.228435	0.157638	0.270128	0.0846092	0.154324	0.109079	0.438751	0.190548	0.0620537	0.0517222	0.0720304	0.0693009	0.0155971	0.0322093	0.0693855	0.0368852	0.154374	0.0726405	0.0577795	0.207658	0.096381	0.0674595	0.0336241	0.156914	0.0984755	0.0618037	0.0388895	0.0485101	0.295653	0.0720841	0.0165738	0.53715	0.0300288	0.00940963	0.138019	0.661281	3.19129	0.327176	0.373413	0.0795567	0.219854	5.921223
8990	-13197.8	-13168.4	-29.4313	0.3037099	0.273677	0.181968	0.200729	0.161088	0.192022	0.140766	0.175436	0.150514	0.171231	0.398264	0.133327	0.0843718	0.233533	0.230657	0.181051	0.200671	0.257513	0.183935	0.223412	0.0870989	0.128051	0.103874	0.443054	0.196576	0.0439092	0.0186736	0.0654939	0.0841538	0.0237521	0.0214856	0.0899746	0.0573024	0.14577	0.034901	0.073959	0.200288	0.0970339	0.0317327	0.0430622	0.229767	0.119538	0.0822813	0.051997	0.0392584	0.311934	0.0636555	0.0158135	0.540592	0.0287462	0.00560107	0.107384	0.601981	3.28503	0.350056	0.362548	0.0743731	0.213023	6.247893
9000	-13200.4	-13172	-28.4162	0.3239345	0.253263	0.176217	0.176875	0.151648	0.199346	0.131675	0.216084	0.150514	0.123154	0.350018	0.125667	0.129921	0.19553	0.223196	0.210628	0.2879	0.212935	0.19192	0.194177	0.0812113	0.156026	0.0836967	0.379015	0.124345	0.0901745	0.0600912	0.0941341	0.104082	0.0197059	0.0349198	0.0667311	0.0607291	0.162178	0.0479271	0.0603546	0.201563	0.0516818	0.0406181	0.0427493	0.194734	0.173911	0.052005	0.0631323	0.039286	0.304256	0.0622899	0.0274161	0.540336	0.0264164	0.0074364	0.123197	0.633892	3.23547	0.34417	0.366043	0.0749563	0.214831	6.146384
9010	-13203.2	-13172.7	-30.4985	0.3393048	0.263912	0.132002	0.204172	0.134008	0.213801	0.109725	0.166691	0.1704	0.140772	0.348968	0.126717	0.156744	0.217058	0.24152	0.215413	0.337062	0.274123	0.175534	0.188856	0.121427	0.121764	0.0882244	0.430452	0.225241	0.0635881	0.0252871	0.0211916	0.0864422	0.0124194	0.0252366	0.0933753	0.039573	0.132728	0.0805846	0.0180049	0.269282	0.0868429	0.0406181	0.0747207	0.195822	0.16678	0.0682668	0.0492686	0.039817	0.302648	0.0600132	0.0234413	0.539055	0.0350262	0.00901792	0.13522	0.656274	3.19949	0.348989	0.359549	0.0760325	0.215429	6.354619
9020	-13205.4	-13173.6	-31.803	0.3138439	0.282607	0.122243	0.20241	0.108439	0.205335	0.195037	0.304528	0.101867	0.153141	0.451444	0.0980098	0.111663	0.214234	0.23613	0.19557	0.231073	0.241398	0.217577	0.235145	0.0808138	0.118239	0.125987	0.507384	0.177966	0.071493	0.0159422	0.0177728	0.051092	0.0166013	0.0369653	0.127942	0.0650714	0.173094	0.0725415	0.062742	0.232523	0.108578	0.0235774	0.0633041	0.169321	0.152893	0.066514	0.0388586	0.0339835	0.271157	0.0636296	0.0186618	0.557218	0.0553504	0.00648531	0.115299	0.618336	3.25988	0.353635	0.361743	0.0817753	0.202846	6.485068
9030	-13208.8	-13175.2	-33.6442	0.2922643	0.277166	0.204451	0.172149	0.111689	0.196361	0.129164	0.237946	0.144758	0.129674	0.274744	0.167386	0.144687	0.218488	0.273434	0.206318	0.392585	0.263774	0.173179	0.26198	0.0778702	0.143377	0.0934041	0.619198	0.237316	0.104319	0.0215017	0.058819	0.0279652	0.00165835	0.0179325	0.082233	0.0366477	0.147657	0.058324	0.0654369	0.208607	0.0552911	0.0492908	0.0586025	0.204992	0.210458	0.0511973	0.057155	0.0350037	0.267791	0.0628397	0.0190207	0.588254	0.0270915	0.00468882	0.0984923	0.58258	3.31424	0.353369	0.361222	0.080488	0.204921	6.669186
9040	-13211.9	-13177.3	-34.5622	0.3541308	0.29166	0.172896	0.198818	0.165232	0.234373	0.147329	0.226477	0.145015	0.139071	0.396279	0.116268	0.157595	0.212996	0.212703	0.280953	0.286053	0.284124	0.187059	0.302511	0.0673652	0.114662	0.125113	0.395641	0.203126	0.0940149	0.0215017	0.0799238	0.0782608	0.00686944	0.0148581	0.0885134	0.0506789	0.171739	0.122392	0.0853078	0.206269	0.124304	0.0492908	0.056085	0.140388	0.136822	0.0955265	0.0749161	0.0375325	0.264813	0.074702	0.0224331	0.556303	0.0442163	0.0106908	0.146764	0.676462	3.16608	0.349463	0.36013	0.0780972	0.212309	6.760983
9050	-13213.1	-13168.8	-44.247	0.2715359	0.386312	0.197561	0.216288	0.10179	0.242556	0.118835	0.276184	0.167101	0.139071	0.367983	0.0966961	0.230611	0.278433	0.272607	0.207001	0.406294	0.366978	0.23513	0.321807	0.0960358	0.175943	0.159821	0.585735	0.135846	0.0512404	0.0368739	0.0600195	0.115375	0.0065262	0.0386833	0.0759033	0.10475	0.181928	0.0862024	0.0327467	0.278309	0.135208	0.0965231	0.106955	0.204178	0.21013	0.104955	0.0203425	0.0311943	0.264248	0.0533378	0.0197055	0.609769	0.0217459	0.00327083	0.0826256	0.544757	3.36935	0.344345	0.373527	0.0765937	0.205535	7.729468
9060	-13207.4	-13169.2	-38.2007	0.3196167	0.40042	0.166142	0.207261	0.0796193	0.261242	0.155372	0.26912	0.164863	0.181862	0.349067	0.110979	0.216892	0.216927	0.257158	0.187528	0.352113	0.260579	0.204884	0.226158	0.116927	0.165081	0.140599	0.526778	0.177047	0.0519406	0.0368739	0.0704627	0.113475	0.0465104	0.0257861	0.0577316	0.048907	0.177468	0.0775252	0.0665653	0.16954	0.0993954	0.0709425	0.116904	0.183184	0.185496	0.0930737	0.0384398	0.0358906	0.271201	0.0645003	0.0187636	0.589102	0.0205429	0.00702086	0.119816	0.627322	3.24584	0.34722	0.373438	0.0733991	0.205943	7.124835
9070	-13202.6	-13165.7	-36.8725	0.3095759	0.290599	0.177404	0.174233	0.184527	0.293308	0.095074	0.217215	0.218412	0.16186	0.32317	0.129418	0.132025	0.222539	0.28732	0.220889	0.323278	0.265857	0.189352	0.239185	0.0950095	0.13125	0.102316	0.441319	0.191468	0.102525	0.0408597	0.080746	0.0879898	0.0618184	0.0350606	0.107777	0.0440831	0.261978	0.0608592	0.0367786	0.208748	0.152495	0.040973	0.0708954	0.236117	0.137966	0.0629461	0.05438	0.0366527	0.277792	0.0664086	0.0153929	0.565921	0.0378331	0.00610419	0.111962	0.611539	3.27039	0.351974	0.359785	0.0806957	0.207546	6.992019
9080	-13206	-13170	-35.9898	0.2988319	0.318821	0.167199	0.210598	0.171843	0.282858	0.118287	0.171609	0.24041	0.15013	0.297483	0.133941	0.15954	0.245969	0.230448	0.220818	0.28333	0.280005	0.210616	0.310794	0.0821589	0.114999	0.107277	0.484831	0.217559	0.0541431	0.0156908	0.0933991	0.0910449	0.0363804	0.0340923	0.101215	0.0561668	0.147432	0.0816996	0.144595	0.220138	0.122403	0.0395188	0.0470845	0.175066	0.144101	0.0518956	0.0361559	0.0363558	0.277545	0.0638441	0.0263935	0.565417	0.0304449	0.00520103	0.103587	0.593836	3.29738	0.342393	0.367954	0.0783508	0.211302	6.903747
9090	-13196.6	-13162	-34.6033	0.3138749	0.321935	0.187376	0.240932	0.118757	0.184188	0.19118	0.261191	0.0951963	0.178605	0.368434	0.094494	0.142981	0.203258	0.230458	0.236845	0.353547	0.305818	0.207519	0.260899	0.0886143	0.131028	0.075285	0.435503	0.174419	0.0420947	0.0833931	0.0545351	0.0495448	0.0276735	0.0393735	0.0956474	0.0607717	0.143226	0.0687201	0.0500764	0.228383	0.103086	0.0328335	0.0486105	0.235737	0.167866	0.101161	0.0439014	0.0383977	0.252517	0.0598489	0.0147108	0.611455	0.0230708	0.00648813	0.115323	0.618385	3.2598	0.365668	0.35167	0.0858069	0.196855	6.765099
9100	-13198.9	-13163.2	-35.6207	0.2863299	0.32946	0.201609	0.239065	0.150157	0.240239	0.118884	0.221929	0.145098	0.140218	0.291541	0.130131	0.154831	0.147203	0.222588	0.245051	0.352551	0.262187	0.238646	0.257573	0.103479	0.161882	0.103929	0.537553	0.159744	0.0560571	0.0624427	0.0636821	0.0988458	0.0122648	0.0206075	0.114438	0.0393156	0.143803	0.101999	0.0385826	0.255017	0.117857	0.027106	0.0403917	0.209181	0.193136	0.0805795	0.0359831	0.0363487	0.213543	0.0603099	0.0127419	0.655234	0.0218224	0.00425208	0.0939122	0.572115	3.32972	0.361079	0.351063	0.0924639	0.195394	6.866836
9110	-13208.1	-13174.4	-33.7382	0.2846378	0.281154	0.169174	0.18499	0.18081	0.233541	0.141517	0.19594	0.194275	0.150204	0.349757	0.112742	0.107796	0.22707	0.18374	0.218618	0.353338	0.340061	0.242373	0.261266	0.119937	0.165419	0.149693	0.502384	0.150607	0.0535727	0.0715093	0.0476874	0.0581742	0.0277397	0.0334562	0.0650658	0.0771002	0.140243	0.0432863	0.0279736	0.24165	0.132344	0.0344205	0.0355672	0.203087	0.111203	0.0319455	0.026153	0.0334994	0.204719	0.0722896	0.0148937	0.643537	0.0310605	0.00413209	0.0926111	0.569079	3.33418	0.370456	0.346601	0.0884123	0.194531	6.678585
9120	-13209.2	-13167.7	-41.4594	0.3012171	0.371901	0.149275	0.18179	0.176547	0.27606	0.174225	0.292908	0.143843	0.201184	0.349757	0.130014	0.119669	0.220491	0.212069	0.257033	0.342131	0.296241	0.242373	0.208279	0.0936789	0.116832	0.123185	0.482658	0.244535	0.0423163	0.0487317	0.0706763	0.0280164	0.0578994	0.0427894	0.179662	0.0665415	0.176518	0.084565	0.0586535	0.256797	0.0779409	0.067549	0.0695171	0.301449	0.213694	0.124862	0.0758443	0.0363215	0.232188	0.0629254	0.0196025	0.613176	0.0357865	0.00539456	0.105442	0.597841	3.29132	0.342038	0.368475	0.0814817	0.208006	7.450702
9130	-13193.1	-13162	-31.0759	0.3041341	0.363193	0.140831	0.187043	0.0905214	0.226347	0.140123	0.247556	0.14492	0.132269	0.342134	0.12524	0.11952	0.173106	0.238643	0.203946	0.33151	0.25874	0.171746	0.235997	0.106787	0.151724	0.0945743	0.404889	0.200394	0.0607854	0.0251022	0.0571874	0.070902	0.0107198	0.0773335	0.0848088	0.0924928	0.132915	0.0283796	0.0651756	0.138515	0.100582	0.0395742	0.0450065	0.249607	0.168719	0.0716991	0.0610947	0.0382076	0.277404	0.0597197	0.0117427	0.582017	0.0309093	0.00563665	0.107715	0.602681	3.28397	0.359998	0.361399	0.0751977	0.203406	6.412353
9140	-13201	-13169.2	-31.7157	0.2908425	0.264257	0.13002	0.183444	0.103649	0.238089	0.158533	0.218123	0.226808	0.163303	0.304243	0.123766	0.134006	0.205255	0.200109	0.198574	0.212689	0.332423	0.204113	0.256163	0.12033	0.148043	0.0680776	0.482784	0.156741	0.025832	0.0627105	0.0642814	0.11036	0.0341073	0.0385478	0.0997348	0.0538496	0.132915	0.0432648	0.0544539	0.285066	0.0731299	0.0598734	0.0661151	0.183967	0.177315	0.0557141	0.0215602	0.0393973	0.252787	0.060376	0.0184666	0.602551	0.0264221	0.00458193	0.0973928	0.580098	3.31793	0.349627	0.349129	0.0895436	0.2117	6.476339
9150	-13200.8	-13173	-27.715	0.3430823	0.268386	0.137037	0.183444	0.128495	0.139814	0.196325	0.255928	0.183397	0.143804	0.262457	0.130369	0.136596	0.188121	0.193907	0.188013	0.23975	0.277832	0.232031	0.241612	0.127671	0.126337	0.143828	0.335255	0.190979	0.0556637	0.0272633	0.076447	0.0735332	0.0108874	0.0128414	0.0585689	0.0771397	0.160161	0.0459456	0.0398771	0.143019	0.0922563	0.0274398	0.0674928	0.206755	0.133896	0.0634263	0.0522651	0.0529607	0.264634	0.0594235	0.0195144	0.56299	0.0404769	0.00943064	0.138168	0.661544	3.19086	0.338541	0.351856	0.0912251	0.218379	6.076268
9160	-13200.5	-13173	-27.5257	0.2840063	0.301252	0.149529	0.181417	0.0730829	0.263441	0.123087	0.192502	0.135351	0.126995	0.278349	0.132502	0.156176	0.170659	0.239148	0.183316	0.286233	0.199522	0.175043	0.184272	0.0734289	0.189683	0.0845722	0.413099	0.153385	0.0590851	0.0479765	0.0927232	0.102799	0.00454239	0.0427827	0.142712	0.0455873	0.126094	0.0640223	0.0491309	0.140938	0.111966	0.0582193	0.0472865	0.257992	0.117803	0.0494683	0.0301664	0.0437152	0.278422	0.0556813	0.011557	0.557751	0.052874	0.00408782	0.092126	0.56794	3.33585	0.336772	0.365589	0.0832139	0.214425	6.057338
