Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	TL
5690	-14517.1	-14536.1	18.9462	0.146744	0.100736	0.0950401	0.129755	0.111607	0.0784519	0.115187	0.0925247	0.103054	0.201234	0.0805243	0.0685612	0.0981857	0.0992214	0.121994	0.127988	0.175566	0.079065	0.126352	0.0892111	0.0835562	0.0909094	0.166964	0.0254195	0.0139285	0.0287728	0.0267898	0.0509871	0.0147889	0.0287473	0.0372249	0.0251205	0.0419016	0.0294114	0.0362881	0.0183879	0.0149104	0.0238424	0.00734881	0.0536808	0.0353979	0.0995152	0.0573118	0.215846	0.302449	0.0565044	0.0219292	0.392174	0.0110972	0.232068	0.246084	0.152361	0.369488	3.25221
5700	-14509.5	-14530.6	21.0433	0.130107	0.0835955	0.0932513	0.0792118	0.100932	0.0658296	0.131779	0.0675281	0.0759435	0.180553	0.0847146	0.078126	0.103446	0.101622	0.113515	0.112959	0.122213	0.141782	0.12025	0.0744563	0.0937446	0.0803785	0.14484	0.0398329	0.0225492	0.0235408	0.0219174	0.0256647	0.0163644	0.0371184	0.0431318	0.0199884	0.056517	0.0524631	0.0247162	0.0202088	0.0109742	0.0133162	0.0293361	0.0571686	0.0272009	0.0835023	0.0362184	0.213949	0.289577	0.0653112	0.0284999	0.388728	0.0139351	0.22984	0.248384	0.156332	0.365443	3.042507
5710	-14507.6	-14528	20.432	0.125578	0.103778	0.115872	0.0819848	0.0967087	0.075519	0.12549	0.0675281	0.079981	0.176379	0.0751417	0.0829966	0.0912093	0.108333	0.119009	0.11005	0.154148	0.121524	0.0993404	0.0768498	0.101567	0.0802031	0.160384	0.0322255	0.0178229	0.0215589	0.0358435	0.0563413	0.0161293	0.0258172	0.042256	0.0193889	0.0536002	0.0457366	0.0309119	0.0234062	0.0259024	0.0156198	0.0110113	0.0425834	0.0287957	0.0849782	0.0441278	0.223221	0.264287	0.0696112	0.0244166	0.405573	0.0128913	0.236601	0.244853	0.15415	0.364396	3.103634
5720	-14504.5	-14525.1	20.6222	0.110467	0.0822689	0.10485	0.096421	0.10341	0.0759386	0.130897	0.0826581	0.0872794	0.196859	0.0716249	0.0884288	0.0912093	0.110833	0.101825	0.107729	0.12687	0.117658	0.125885	0.0912072	0.0952574	0.0802031	0.146682	0.0359551	0.0233974	0.0163059	0.0259386	0.0374184	0.0212347	0.0243789	0.052212	0.0181945	0.0542042	0.0336945	0.0229146	0.0274904	0.0120504	0.0161509	0.00985529	0.0569767	0.0215014	0.0937293	0.0545444	0.222216	0.258023	0.0620924	0.0309349	0.419461	0.00727203	0.249088	0.225103	0.16019	0.36562	3.084609
5730	-14508.4	-14528.8	20.3549	0.109823	0.0852716	0.0978579	0.106493	0.114832	0.0752645	0.127439	0.0758408	0.0688014	0.213035	0.0734069	0.0720712	0.104165	0.133576	0.123516	0.139872	0.120583	0.119685	0.0948018	0.0874777	0.0983961	0.0829681	0.171138	0.0226811	0.012292	0.0170567	0.0336729	0.0326868	0.014677	0.0161672	0.0453676	0.029388	0.0557694	0.0339783	0.0291789	0.0274904	0.0142133	0.0240989	0.0190568	0.0353339	0.0361683	0.0831407	0.0326119	0.232954	0.258031	0.0555522	0.0269826	0.416441	0.0100397	0.229459	0.234163	0.165467	0.370911	3.111343
5740	-14501.4	-14522.4	20.9897	0.1297	0.106724	0.0885932	0.0935254	0.0989779	0.0782015	0.121873	0.0726466	0.0758969	0.170738	0.070696	0.0696938	0.107674	0.113274	0.102953	0.137037	0.121077	0.0939682	0.125505	0.0657777	0.117003	0.085233	0.155668	0.0169864	0.0168384	0.0170567	0.0254606	0.0594064	0.018954	0.04539	0.0490644	0.028757	0.0414907	0.0336886	0.0302125	0.0205652	0.0151605	0.0136604	0.0112067	0.0499849	0.0249341	0.0853968	0.041215	0.21546	0.271597	0.0587533	0.0251195	0.419181	0.00988917	0.248489	0.233132	0.16278	0.3556	3.047866
5750	-14518.4	-14538.4	19.9812	0.140255	0.0987583	0.0833405	0.0832222	0.119875	0.0702799	0.127488	0.0781512	0.0812777	0.168073	0.0645755	0.0912728	0.0856009	0.118061	0.111452	0.144306	0.160733	0.114919	0.0925387	0.0928864	0.113721	0.099951	0.152973	0.0263551	0.0276341	0.0196873	0.0216104	0.0357765	0.0257013	0.0271282	0.0560633	0.0191918	0.0332677	0.0288153	0.0374107	0.0259325	0.00693529	0.0104408	0.0297683	0.0617533	0.0277908	0.0751397	0.0585995	0.213202	0.277955	0.0571801	0.0315098	0.406611	0.0135421	0.224332	0.235414	0.162229	0.378025	3.148714
5760	-14504.1	-14524.9	20.8145	0.115148	0.0957645	0.116327	0.0805526	0.114627	0.0880797	0.11987	0.0856103	0.0709316	0.161918	0.0831871	0.0687036	0.108006	0.085647	0.124183	0.130237	0.128833	0.122974	0.101592	0.0928864	0.0887546	0.099951	0.141873	0.0240067	0.0198673	0.0223059	0.0283673	0.0370208	0.0167967	0.0277128	0.0260168	0.027546	0.0411508	0.0461671	0.0354087	0.0264608	0.0157435	0.0124918	0.0150874	0.0630152	0.0303033	0.0800791	0.0441822	0.21309	0.277549	0.0573287	0.0296255	0.412095	0.010312	0.23209	0.237313	0.160463	0.370134	3.065386
5770	-14511.1	-14531.5	20.4929	0.14368	0.117114	0.0832625	0.0819247	0.0872713	0.0873054	0.112133	0.0901393	0.0959214	0.154583	0.0792002	0.0742432	0.11127	0.0903465	0.111813	0.147586	0.135913	0.125966	0.0974767	0.0842257	0.0813331	0.0759081	0.151425	0.0231516	0.0256298	0.0109806	0.0327633	0.0416548	0.0144611	0.0277128	0.055044	0.025327	0.0502378	0.0634728	0.0316773	0.0241144	0.0154426	0.0227867	0.0203396	0.0401654	0.0275189	0.0820513	0.0429744	0.208974	0.278064	0.0661213	0.0251876	0.409926	0.0117274	0.253087	0.234428	0.169742	0.342743	3.097548
5780	-14508	-14528.3	20.2889	0.124977	0.0987928	0.0893593	0.0916804	0.110939	0.0911312	0.122497	0.0765141	0.0841469	0.169201	0.0897801	0.0841593	0.103332	0.0964301	0.107122	0.111065	0.111581	0.104269	0.130806	0.089138	0.0861832	0.0793032	0.167874	0.0214706	0.0153893	0.0230008	0.0376747	0.0536196	0.0300911	0.0224651	0.0401263	0.0427846	0.0620631	0.0282072	0.0283465	0.0286308	0.0155129	0.0200993	0.0112646	0.0486522	0.0316698	0.0875857	0.049004	0.225476	0.277494	0.0593349	0.0227436	0.409085	0.00586625	0.242748	0.223989	0.151097	0.382166	3.11794
5790	-14504	-14525.3	21.2959	0.120487	0.0988381	0.116285	0.112303	0.110487	0.0692797	0.123391	0.0807973	0.0810676	0.159024	0.0663991	0.0774656	0.0938234	0.0740524	0.112391	0.124144	0.127322	0.0919909	0.117398	0.0782698	0.0714103	0.0930287	0.162489	0.025817	0.00664363	0.0131897	0.0277446	0.0467829	0.0245236	0.0224651	0.0485278	0.0155246	0.0394342	0.05011	0.027575	0.0293604	0.0220122	0.0184162	0.0180492	0.0497072	0.0462787	0.0882557	0.0346855	0.210495	0.274644	0.054187	0.0217197	0.428825	0.0101295	0.252426	0.230883	0.156676	0.360015	3.017246
5800	-14507.3	-14528.8	21.4632	0.138787	0.0951002	0.110466	0.0826537	0.0929625	0.0859247	0.110483	0.0566316	0.0810676	0.172745	0.0619219	0.0844087	0.0938234	0.0761969	0.101399	0.101298	0.117792	0.10819	0.12695	0.0790397	0.0886159	0.0989979	0.162489	0.0223181	0.0163996	0.0227206	0.0379299	0.0557127	0.0273643	0.0215999	0.0395353	0.0332481	0.0483508	0.0434103	0.0395138	0.0273127	0.0107718	0.0155121	0.0150129	0.0374472	0.0290174	0.0907727	0.0386206	0.217107	0.251016	0.0644271	0.0178954	0.443658	0.00589705	0.24668	0.225711	0.172875	0.354735	3.000515
5810	-14498.8	-14520.5	21.7923	0.125336	0.109626	0.0901017	0.0916602	0.0940125	0.0663596	0.113635	0.0703487	0.0848154	0.188689	0.0654656	0.074975	0.0956727	0.0890034	0.106896	0.13187	0.13995	0.10819	0.108901	0.0696108	0.0934383	0.0804455	0.162011	0.0328366	0.0182907	0.0129477	0.0334145	0.0416587	0.0332877	0.0189157	0.0369588	0.0156482	0.0517873	0.0365701	0.0354049	0.027435	0.0121909	0.012559	0.0122378	0.0269143	0.0402519	0.078644	0.0286359	0.205145	0.270281	0.0645092	0.0271164	0.423019	0.00993	0.249771	0.229108	0.166958	0.354163	2.967604
5820	-14506.9	-14528.2	21.2527	0.132288	0.0946409	0.0888502	0.0950694	0.123013	0.0799486	0.0926926	0.0831971	0.0803161	0.172933	0.0611033	0.0746826	0.0827533	0.114863	0.0729682	0.134806	0.145286	0.101195	0.113255	0.0921941	0.0932034	0.0829328	0.139508	0.0337174	0.0191181	0.0107133	0.0345129	0.0414597	0.020211	0.0297829	0.0421133	0.0209091	0.057409	0.0459912	0.0378823	0.0248195	0.0141399	0.0122735	0.0205069	0.0510516	0.0258972	0.0774606	0.0498983	0.21013	0.264893	0.0610275	0.030534	0.423784	0.00963236	0.256465	0.223331	0.161644	0.358561	3.021566
5830	-14506.9	-14528.6	21.7086	0.121286	0.109426	0.119522	0.114935	0.114364	0.0663559	0.122404	0.0719619	0.0826773	0.155812	0.090119	0.0792065	0.0862981	0.0856479	0.0862133	0.124815	0.114881	0.0972284	0.109732	0.0852054	0.0937004	0.081194	0.148463	0.013446	0.0112968	0.0125776	0.0226119	0.0298576	0.0214307	0.0301982	0.0492056	0.0214346	0.042814	0.0479786	0.0312195	0.0122494	0.0350284	0.0117259	0.0238136	0.036859	0.0282311	0.0813636	0.0511815	0.223255	0.275921	0.050625	0.0212583	0.41877	0.0101706	0.237927	0.223942	0.16426	0.373872	2.975972
5840	-14498.6	-14518.9	20.3037	0.127041	0.0917814	0.0971633	0.106261	0.119918	0.0669915	0.118204	0.0689134	0.100234	0.179357	0.0749413	0.0986022	0.0984099	0.0862063	0.111933	0.134275	0.12757	0.120664	0.12709	0.0692064	0.088373	0.0812141	0.164945	0.0296426	0.0146617	0.01375	0.0389626	0.04323	0.0318864	0.0199328	0.0494107	0.0246703	0.0499684	0.0242784	0.0363915	0.0381524	0.0224567	0.0160553	0.0188763	0.045675	0.0227839	0.0853214	0.0310638	0.220075	0.273787	0.0607655	0.031003	0.399957	0.0144128	0.241935	0.233464	0.156966	0.367635	3.116465
5850	-14521.4	-14542.1	20.75	0.137279	0.111481	0.122905	0.0959493	0.101118	0.0711447	0.110575	0.073443	0.103296	0.132284	0.0878522	0.0845768	0.0834704	0.107903	0.0828336	0.0924006	0.159533	0.101252	0.123527	0.0692064	0.0908782	0.0946462	0.163379	0.0160875	0.0160422	0.0203017	0.0295878	0.039146	0.0209815	0.0337993	0.0392777	0.0236932	0.0589106	0.0335712	0.0332345	0.0260456	0.0190663	0.0356418	0.0249706	0.0505099	0.0359712	0.0662006	0.0478639	0.228598	0.267429	0.0517591	0.0183165	0.41881	0.0150875	0.238072	0.222592	0.169412	0.369924	3.071836
5860	-14505.9	-14526.4	20.4658	0.123595	0.111023	0.107398	0.11717	0.1073	0.0792904	0.118379	0.0736856	0.087825	0.155162	0.0582281	0.0892734	0.108433	0.117374	0.115255	0.121308	0.117445	0.122479	0.118198	0.0706081	0.0792249	0.0587202	0.158021	0.0222279	0.0177555	0.0126783	0.0409841	0.047748	0.0279486	0.0346414	0.0527121	0.0205064	0.0466805	0.0453566	0.0410856	0.0209894	0.0190663	0.0112412	0.0128611	0.0334889	0.0413145	0.091064	0.0445086	0.20243	0.287965	0.0601045	0.0252217	0.413111	0.0111672	0.245702	0.236305	0.160046	0.357947	3.100256
5870	-14503.1	-14524.1	21.0027	0.131793	0.108696	0.0949106	0.112242	0.0916524	0.0625034	0.128492	0.0842533	0.0821281	0.184842	0.0716113	0.0724675	0.0915558	0.0931459	0.106514	0.14078	0.138703	0.0955399	0.100129	0.0927442	0.089618	0.0893327	0.147045	0.0217683	0.0231484	0.0262004	0.0241668	0.0451641	0.0200899	0.0340298	0.0382037	0.0234377	0.0401929	0.0376739	0.0323078	0.0112812	0.0193208	0.0232496	0.00674957	0.0472173	0.0260421	0.0967933	0.0388246	0.217281	0.275333	0.0508627	0.0291017	0.408979	0.0184429	0.244019	0.234032	0.156394	0.365555	3.046562
5880	-14502.7	-14523.2	20.5304	0.130366	0.0905429	0.102396	0.0756928	0.113969	0.0798952	0.116656	0.0742471	0.0917583	0.18788	0.0620191	0.0751966	0.0897278	0.124937	0.100067	0.163571	0.122056	0.102548	0.116794	0.0795796	0.0752257	0.0801072	0.172466	0.0240042	0.0243856	0.0125063	0.0182821	0.0490782	0.0318081	0.0241416	0.037594	0.029686	0.0544416	0.0376739	0.0336383	0.0300416	0.0110664	0.0264996	0.0159228	0.0478224	0.032513	0.0777616	0.0472289	0.208038	0.292247	0.0583506	0.0269207	0.400884	0.0135599	0.239622	0.236478	0.142963	0.380938	3.093794
5890	-14505.9	-14526.4	20.4879	0.13555	0.0874874	0.0871997	0.11362	0.100311	0.0680937	0.125127	0.0782124	0.0723427	0.183895	0.0917722	0.0765603	0.101866	0.0997205	0.100166	0.118649	0.142388	0.124626	0.132582	0.0731816	0.098888	0.0802717	0.148303	0.0311395	0.00684251	0.0112684	0.0255092	0.0417106	0.0279744	0.0237061	0.0320524	0.0227805	0.0414441	0.0512315	0.0424597	0.0202122	0.0132647	0.0331357	0.0214723	0.0253768	0.0364735	0.0913855	0.0577877	0.214581	0.263964	0.0610842	0.031558	0.416814	0.0119989	0.248884	0.231471	0.16146	0.358185	3.09804
5900	-14499.5	-14520.7	21.2127	0.113792	0.091299	0.0970613	0.106847	0.115217	0.0745486	0.119988	0.0983221	0.0723427	0.170709	0.0786444	0.0729539	0.0999395	0.091526	0.104325	0.116721	0.122623	0.105112	0.122414	0.0762087	0.0925137	0.0683641	0.167808	0.0275989	0.0227567	0.0252692	0.0131125	0.0491465	0.0302643	0.0197897	0.0347685	0.0202178	0.0506889	0.0302065	0.038936	0.0217117	0.0165969	0.0181952	0.0220489	0.0421978	0.0359613	0.0893368	0.0374791	0.218808	0.272966	0.0537616	0.0308634	0.413147	0.0104545	0.242512	0.23286	0.162319	0.362309	3.025563
5910	-14501.5	-14522.1	20.6428	0.145324	0.0889642	0.120071	0.110273	0.107296	0.0955692	0.126006	0.0594128	0.0833066	0.18832	0.0741642	0.0760084	0.0768951	0.0911101	0.124345	0.126023	0.135995	0.0990915	0.112546	0.0643283	0.0862612	0.078313	0.166523	0.0233498	0.0153448	0.0137104	0.0284163	0.054932	0.0244562	0.0264069	0.0352537	0.016815	0.0471839	0.0435423	0.0264575	0.0206424	0.0140942	0.0195368	0.0134987	0.0355003	0.0419226	0.105826	0.0395136	0.219054	0.262763	0.056522	0.0268419	0.421858	0.0129616	0.235605	0.237026	0.159538	0.367831	3.08255
5920	-14498.1	-14519.3	21.1854	0.125465	0.10398	0.127453	0.0915291	0.0936012	0.0608402	0.113721	0.0783626	0.0917304	0.175849	0.0656375	0.0832642	0.0822755	0.0960429	0.111753	0.136054	0.13933	0.0935988	0.107628	0.0732423	0.0865646	0.0774576	0.172915	0.0300109	0.0233107	0.0135856	0.0270649	0.0417934	0.0160137	0.0289152	0.0360585	0.0184701	0.0592369	0.0424137	0.0281589	0.0221192	0.0276451	0.0146471	0.0207587	0.0385987	0.0307518	0.0771589	0.0432825	0.217078	0.25337	0.0648196	0.0258938	0.423454	0.0153853	0.251037	0.232633	0.163539	0.352791	3.028289
5930	-14501.5	-14522.1	20.6435	0.117528	0.085494	0.108879	0.103107	0.0942788	0.0687414	0.132564	0.0742522	0.0917304	0.191914	0.0910511	0.0632243	0.087812	0.115791	0.0944813	0.128382	0.132715	0.105139	0.124358	0.0934091	0.0901205	0.0899457	0.14837	0.0188805	0.0142322	0.00779717	0.0373817	0.0545123	0.0169154	0.0241063	0.0432302	0.0261865	0.0529839	0.0360577	0.023499	0.026234	0.0216428	0.0154342	0.0152579	0.0391245	0.0389427	0.0841092	0.0526634	0.218134	0.267731	0.0637601	0.022333	0.416072	0.0119706	0.257001	0.233567	0.159831	0.349601	3.08248
5940	-14512.7	-14532.2	19.5255	0.138271	0.103973	0.11984	0.0850308	0.0957178	0.073415	0.121345	0.0753086	0.0954918	0.183128	0.0685312	0.0936828	0.113584	0.107208	0.117902	0.144924	0.122343	0.116914	0.102656	0.0898971	0.0742087	0.0889579	0.160625	0.00624816	0.0156727	0.0193406	0.0253939	0.0352853	0.0299765	0.0262409	0.0477966	0.026244	0.0564756	0.0369023	0.0456259	0.0364889	0.0231944	0.0401101	0.0227375	0.0488547	0.030739	0.0877126	0.0402862	0.198863	0.313533	0.0555005	0.0203968	0.403419	0.00828752	0.248722	0.242369	0.14808	0.360829	3.194281
5950	-14501.6	-14522.1	20.5446	0.132729	0.113244	0.113522	0.0834921	0.0931688	0.0734052	0.112566	0.0762265	0.0831172	0.192164	0.0733918	0.0748122	0.096247	0.0946403	0.111192	0.125416	0.148575	0.116914	0.123136	0.0712887	0.0915431	0.0957911	0.155092	0.0276174	0.0131443	0.0115982	0.0370055	0.0421142	0.0108719	0.0217728	0.0347112	0.0248268	0.0588359	0.0375084	0.0466394	0.0120256	0.0223967	0.0264763	0.0174854	0.0331916	0.0238724	0.08471	0.0538931	0.21772	0.301917	0.0594601	0.028281	0.387006	0.00561561	0.236651	0.236369	0.153514	0.373466	3.09237
5960	-14501.5	-14521.8	20.3417	0.122967	0.111195	0.101506	0.0986263	0.117973	0.0734052	0.127277	0.0879691	0.0765095	0.177151	0.0614664	0.0687087	0.0907667	0.0946403	0.120079	0.128955	0.13345	0.114593	0.136108	0.0793256	0.0920518	0.0836213	0.161444	0.0282287	0.0107693	0.0131091	0.0275369	0.0441178	0.026472	0.0198738	0.0479617	0.0181548	0.0459031	0.039268	0.0350546	0.0167787	0.0169666	0.0191074	0.0150451	0.0651998	0.0406992	0.083425	0.0392066	0.211038	0.266725	0.0605408	0.0319603	0.412018	0.0177177	0.266665	0.231017	0.155111	0.347207	3.112666
5970	-14498.9	-14520	21.1247	0.122627	0.0954373	0.0904425	0.10273	0.11223	0.0697992	0.134897	0.0762017	0.083294	0.164472	0.0723316	0.0762902	0.101086	0.0949969	0.122696	0.134331	0.140763	0.105827	0.109189	0.0941208	0.117889	0.0869414	0.146269	0.0181839	0.0179878	0.0173375	0.0305572	0.0264097	0.0204089	0.0168756	0.0481307	0.0170723	0.0428221	0.0294412	0.0326437	0.0245452	0.00919639	0.0183767	0.0153378	0.0379644	0.0387474	0.078486	0.0389768	0.223093	0.27718	0.050048	0.0289821	0.403306	0.0173907	0.240834	0.219889	0.155414	0.383862	3.034362
5980	-14502.3	-14523.6	21.3706	0.115303	0.116563	0.102751	0.0966292	0.112422	0.0737623	0.118051	0.0716776	0.0972412	0.175829	0.0868606	0.0651697	0.0984223	0.0987692	0.0880226	0.132982	0.130437	0.101812	0.108351	0.0639833	0.0779911	0.0669932	0.182987	0.0225744	0.0179878	0.0142533	0.0453357	0.0313304	0.0267453	0.0183059	0.0337875	0.0116335	0.0514901	0.0380273	0.0227125	0.0167796	0.0177592	0.00708235	0.0204706	0.0498613	0.0408883	0.0907789	0.0489643	0.222305	0.286505	0.0602742	0.0276529	0.389784	0.0134787	0.236578	0.234425	0.152085	0.376912	3.009776
5990	-14502.8	-14524.7	21.8895	0.121431	0.109009	0.0966287	0.0765228	0.0804259	0.0619656	0.103472	0.0750777	0.0818781	0.158921	0.086689	0.0856704	0.0920224	0.103545	0.105019	0.109595	0.144637	0.109191	0.113874	0.0676918	0.0918163	0.085981	0.175	0.0216869	0.0229958	0.0113195	0.0402744	0.0524591	0.0144195	0.0216293	0.0412157	0.0181288	0.0500336	0.0280009	0.031312	0.0367525	0.0142258	0.0240117	0.0172241	0.0389036	0.032901	0.0717192	0.0326016	0.222374	0.272499	0.0597593	0.0266027	0.405875	0.0128904	0.225265	0.23029	0.168712	0.375733	2.95788
6000	-14503.2	-14525.6	22.4602	0.114281	0.102763	0.0981932	0.095274	0.0836859	0.0757678	0.11532	0.0634386	0.0812699	0.206641	0.0639637	0.0632819	0.0809825	0.0888977	0.10457	0.12352	0.133847	0.0881109	0.112156	0.0840608	0.0777583	0.0669884	0.154843	0.0218767	0.0103638	0.016918	0.0187446	0.0479971	0.0286447	0.0280427	0.0399339	0.0255175	0.0471664	0.0350243	0.0367133	0.0199027	0.00882862	0.0128541	0.0185515	0.0487791	0.0325457	0.0790723	0.0437219	0.213697	0.295161	0.057036	0.0316911	0.388607	0.0138071	0.234422	0.214604	0.148399	0.402575	2.900813
6010	-14497.8	-14519.3	21.4666	0.114716	0.109143	0.0996322	0.0891953	0.0922801	0.0728056	0.104543	0.0726103	0.0886367	0.166019	0.0695243	0.0802179	0.110526	0.10373	0.0950398	0.133373	0.143156	0.127651	0.11451	0.0762142	0.0844882	0.087555	0.156576	0.0176242	0.0266287	0.0114007	0.0355855	0.0427366	0.0165284	0.0343914	0.0346664	0.0242731	0.0417833	0.0314086	0.0361616	0.0252574	0.0146793	0.0247691	0.0127387	0.0397357	0.0178195	0.0915516	0.0282906	0.233879	0.267436	0.0608116	0.0307512	0.397096	0.0100262	0.229576	0.229614	0.157431	0.383378	3.000173
6020	-14499.3	-14519.9	20.5776	0.125899	0.0936428	0.111843	0.0891953	0.106677	0.0784664	0.108997	0.0648466	0.0984032	0.187787	0.0795894	0.0815742	0.0948234	0.113341	0.122704	0.128332	0.127319	0.103505	0.12126	0.0794097	0.0830285	0.0764689	0.15787	0.0259808	0.0175217	0.00656354	0.0281361	0.0611061	0.0338756	0.0198168	0.0519766	0.0214356	0.0513901	0.0520649	0.0302135	0.0195231	0.0127431	0.0168091	0.0234282	0.0345523	0.0327312	0.0872507	0.0269675	0.225785	0.270214	0.0601957	0.0264978	0.405229	0.012078	0.242335	0.228324	0.164644	0.364697	3.089068
6030	-14501.9	-14522	20.1247	0.129026	0.104826	0.0999137	0.107358	0.0955628	0.0681726	0.120355	0.0790716	0.0789612	0.182606	0.0733951	0.0836954	0.0873944	0.110331	0.105415	0.119132	0.127162	0.112051	0.120171	0.0902108	0.0785452	0.0835482	0.183061	0.0290231	0.019023	0.00353653	0.0313189	0.0323249	0.0254879	0.0332551	0.0371135	0.0225984	0.0505784	0.048894	0.0445158	0.0231444	0.020441	0.0211299	0.0282521	0.0488626	0.0209647	0.112005	0.041932	0.231688	0.268848	0.0582163	0.0241847	0.402228	0.0148349	0.228139	0.240733	0.15703	0.374099	3.134367
6040	-14498.4	-14518.8	20.3997	0.120315	0.116657	0.111642	0.115795	0.103931	0.071444	0.126585	0.0606118	0.0798927	0.176697	0.0825849	0.0917382	0.0956677	0.0846148	0.117967	0.120758	0.13249	0.11332	0.125068	0.0648207	0.104089	0.0987785	0.167723	0.00629045	0.0141936	0.0187969	0.034403	0.0439037	0.0302905	0.0316774	0.0354019	0.0213336	0.0400154	0.0429846	0.0300332	0.0255214	0.00998084	0.0151661	0.0167252	0.0479555	0.0315172	0.085328	0.0421563	0.221263	0.260282	0.057893	0.0255368	0.422353	0.0126719	0.242136	0.230292	0.165776	0.361796	3.106866
6050	-14504.9	-14526.5	21.6481	0.149374	0.103573	0.101465	0.0900932	0.102884	0.0798094	0.11661	0.089446	0.0722004	0.168034	0.0920252	0.0711261	0.0956677	0.0876659	0.123248	0.113495	0.1186	0.10893	0.107502	0.0813647	0.0886882	0.0679014	0.16929	0.00629045	0.0183035	0.025218	0.0256775	0.0380627	0.0204036	0.0213873	0.0437877	0.0178249	0.0435436	0.0405405	0.0435244	0.029093	0.00953741	0.00832125	0.0199771	0.0481962	0.0173501	0.0723833	0.0336045	0.211704	0.276526	0.061909	0.0300056	0.408869	0.0109865	0.240512	0.227707	0.165221	0.36656	2.982021
6060	-14506.7	-14527.6	20.917	0.113501	0.121914	0.0940158	0.0992438	0.110593	0.0805685	0.108152	0.0808959	0.0833426	0.172011	0.0813858	0.0838543	0.0883416	0.0936102	0.1034	0.129015	0.125161	0.124002	0.12622	0.0822833	0.0789846	0.102103	0.158172	0.0184937	0.0246028	0.0207702	0.0279027	0.030847	0.0127785	0.0158212	0.062963	0.0296329	0.0541697	0.0328524	0.0447723	0.0182435	0.0103225	0.0229138	0.0229777	0.0311257	0.027333	0.0670519	0.0387925	0.201738	0.305894	0.0632652	0.0311451	0.390296	0.00766222	0.238601	0.240485	0.144037	0.376877	3.055137
6070	-14504	-14524.6	20.6334	0.1406	0.0897976	0.120402	0.0774566	0.101405	0.0805685	0.119257	0.0799058	0.104219	0.158639	0.0836056	0.0892994	0.0885237	0.106974	0.108159	0.114834	0.133773	0.108431	0.145799	0.0861315	0.07784	0.0888506	0.184953	0.0121581	0.0195459	0.0181148	0.0303252	0.0342321	0.0215949	0.0122497	0.0481874	0.0178292	0.0461432	0.0368031	0.0301153	0.0201246	0.0152755	0.0137534	0.0151964	0.0501908	0.0181399	0.0939036	0.0401809	0.225411	0.283977	0.0600416	0.0317059	0.389672	0.00919276	0.229151	0.232726	0.150164	0.387958	3.083488
6080	-14504.2	-14524	19.7215	0.123708	0.0897976	0.114002	0.0922592	0.109709	0.0673079	0.143078	0.0780906	0.0962502	0.178036	0.0659314	0.102247	0.0987259	0.104945	0.127504	0.117847	0.136278	0.107363	0.13441	0.10217	0.0830407	0.078481	0.146514	0.0329673	0.0182216	0.0204785	0.0442593	0.0405889	0.0203062	0.0254662	0.0572737	0.01931	0.0471302	0.0398545	0.0272892	0.0140869	0.0236107	0.0177902	0.0174883	0.0501199	0.0255089	0.0971154	0.0381238	0.204136	0.271182	0.0654347	0.022945	0.420779	0.0155231	0.235083	0.242729	0.158189	0.364	3.174686
6090	-14501.7	-14523.2	21.4336	0.101475	0.086922	0.104881	0.109073	0.107968	0.0745403	0.116838	0.0742649	0.0730934	0.163971	0.0690274	0.0916594	0.0851601	0.103836	0.12785	0.109269	0.136278	0.105058	0.122444	0.0851511	0.0903211	0.0798665	0.144498	0.0316607	0.0183347	0.0161538	0.0361429	0.0491293	0.0175539	0.0250208	0.0451877	0.0206209	0.0482097	0.0336661	0.0286835	0.0154912	0.0179468	0.0141049	0.031974	0.0559682	0.0259098	0.0778553	0.0304125	0.203344	0.283468	0.0605163	0.0334766	0.404452	0.0147422	0.239829	0.234153	0.155948	0.37007	3.003472
